Today's Date:	28 January 2025	Date of Test:	28-Jan-25 4:55:06 PM
Filename:	Arbitrary file name 2025-01-28 16-55-06_543	Tester Channel:	3
Tester ID:	Maccor #4
Procedure:	E66_puls_1.5C_constSoC.000	Description:	pulsing around one SoC with 1.5C for 30s
SCap:	0.0 g
C Rate:	64.599998 A
Rec	Cycle P	Cycle C	Step	Test Time	Step Time	Capacity	Energy	Current	Voltage	MD	ES	DPT Time	AUX1 [C]	
516	35	35	5	  0d 00:39:35	  0d 00:00:5	0.136	0.523	96.899	3.869	C	1	28-Jan-25 5:34:50 PM	29	
517	35	35	5	  0d 00:39:40	  0d 00:00:10	0.27	1.045	96.899	3.884	C	1	28-Jan-25 5:34:55 PM	29	
518	35	35	5	  0d 00:39:45	  0d 00:00:15	0.405	1.569	96.887	3.896	C	1	28-Jan-25 5:35:00 PM	29	
519	35	35	5	  0d 00:39:50	  0d 00:00:20	0.54	2.094	96.887	3.906	C	1	28-Jan-25 5:35:05 PM	30	
520	35	35	5	  0d 00:39:55	  0d 00:00:25	0.674	2.62	96.921	3.914	C	1	28-Jan-25 5:35:10 PM	30	
521	35	35	5	  0d 00:40:0	  0d 00:00:30	0.807	3.14	96.902	3.923	C	129	28-Jan-25 5:35:15 PM	30	
522	36	36	4	  0d 00:40:0	  0d 00:00:0	0.001	0.003	96.99	3.553	D	0	28-Jan-25 5:35:15 PM	30	
523	36	36	4	  0d 00:40:5	  0d 00:00:5	0.136	0.478	96.896	3.513	D	1	28-Jan-25 5:35:20 PM	30	
524	36	36	4	  0d 00:40:10	  0d 00:00:10	0.27	0.95	96.893	3.497	D	1	28-Jan-25 5:35:25 PM	30	
525	36	36	4	  0d 00:40:15	  0d 00:00:15	0.405	1.419	96.899	3.485	D	1	28-Jan-25 5:35:30 PM	29	
526	36	36	4	  0d 00:40:20	  0d 00:00:20	0.539	1.888	96.893	3.475	D	1	28-Jan-25 5:35:35 PM	29	
527	36	36	4	  0d 00:40:25	  0d 00:00:25	0.674	2.355	96.909	3.466	D	1	28-Jan-25 5:35:40 PM	29	
528	36	36	4	  0d 00:40:30	  0d 00:00:30	0.807	2.815	96.902	3.457	D	129	28-Jan-25 5:35:45 PM	29	
529	36	36	5	  0d 00:40:30	  0d 00:00:0	0.001	0.004	96.984	3.827	C	0	28-Jan-25 5:35:45 PM	29	
530	36	36	5	  0d 00:40:35	  0d 00:00:5	0.136	0.522	96.899	3.868	C	1	28-Jan-25 5:35:50 PM	29	
531	36	36	5	  0d 00:40:40	  0d 00:00:10	0.27	1.044	96.905	3.883	C	1	28-Jan-25 5:35:55 PM	29	
532	36	36	5	  0d 00:40:45	  0d 00:00:15	0.405	1.568	96.899	3.896	C	1	28-Jan-25 5:36:00 PM	29	
533	36	36	5	  0d 00:40:50	  0d 00:00:20	0.539	2.093	96.896	3.907	C	1	28-Jan-25 5:36:05 PM	30	
534	36	36	5	  0d 00:40:55	  0d 00:00:25	0.674	2.619	96.912	3.915	C	1	28-Jan-25 5:36:10 PM	30	
535	36	36	5	  0d 00:41:0	  0d 00:00:30	0.807	3.14	96.902	3.922	C	129	28-Jan-25 5:36:15 PM	30	
536	37	37	4	  0d 00:41:0	  0d 00:00:0	0.001	0.004	96.952	3.552	D	0	28-Jan-25 5:36:15 PM	30	
537	37	37	4	  0d 00:41:5	  0d 00:00:5	0.136	0.479	96.899	3.513	D	1	28-Jan-25 5:36:20 PM	30	
538	37	37	4	  0d 00:41:10	  0d 00:00:10	0.27	0.951	96.899	3.497	D	1	28-Jan-25 5:36:25 PM	30	
539	37	37	4	  0d 00:41:15	  0d 00:00:15	0.405	1.42	96.902	3.486	D	1	28-Jan-25 5:36:30 PM	29	
540	37	37	4	  0d 00:41:20	  0d 00:00:20	0.54	1.889	96.893	3.475	D	1	28-Jan-25 5:36:35 PM	29	
541	37	37	4	  0d 00:41:25	  0d 00:00:25	0.674	2.356	96.902	3.465	D	1	28-Jan-25 5:36:40 PM	29	
542	37	37	4	  0d 00:41:30	  0d 00:00:30	0.807	2.815	96.902	3.457	D	129	28-Jan-25 5:36:45 PM	29	
543	37	37	5	  0d 00:41:30	  0d 00:00:0	0.001	0.005	96.962	3.828	C	0	28-Jan-25 5:36:45 PM	29	
544	37	37	5	  0d 00:41:35	  0d 00:00:5	0.136	0.523	96.899	3.869	C	1	28-Jan-25 5:36:50 PM	29	
545	37	37	5	  0d 00:41:40	  0d 00:00:10	0.27	1.045	96.899	3.884	C	1	28-Jan-25 5:36:55 PM	29	
546	37	37	5	  0d 00:41:45	  0d 00:00:15	0.405	1.569	96.899	3.896	C	1	28-Jan-25 5:37:00 PM	29	
547	37	37	5	  0d 00:41:50	  0d 00:00:20	0.54	2.094	96.883	3.906	C	1	28-Jan-25 5:37:05 PM	30	
548	37	37	5	  0d 00:41:55	  0d 00:00:25	0.674	2.62	96.896	3.915	C	1	28-Jan-25 5:37:10 PM	30	
549	37	37	5	  0d 00:42:0	  0d 00:00:30	0.807	3.14	96.899	3.923	C	129	28-Jan-25 5:37:15 PM	30	
550	38	38	4	  0d 00:42:0	  0d 00:00:0	0.001	0.003	96.962	3.554	D	0	28-Jan-25 5:37:16 PM	30	
551	38	38	4	  0d 00:42:5	  0d 00:00:5	0.136	0.478	96.899	3.512	D	1	28-Jan-25 5:37:21 PM	30	
552	38	38	4	  0d 00:42:10	  0d 00:00:10	0.27	0.95	96.905	3.497	D	1	28-Jan-25 5:37:26 PM	30	
553	38	38	4	  0d 00:42:15	  0d 00:00:15	0.405	1.419	96.912	3.485	D	1	28-Jan-25 5:37:31 PM	29	
554	38	38	4	  0d 00:42:20	  0d 00:00:20	0.539	1.888	96.896	3.475	D	1	28-Jan-25 5:37:36 PM	29	
555	38	38	4	  0d 00:42:25	  0d 00:00:25	0.674	2.355	96.887	3.465	D	1	28-Jan-25 5:37:41 PM	29	
556	38	38	4	  0d 00:42:30	  0d 00:00:30	0.807	2.815	96.905	3.457	D	129	28-Jan-25 5:37:46 PM	29	
557	38	38	5	  0d 00:42:30	  0d 00:00:0	0.001	0.004	96.98	3.831	C	0	28-Jan-25 5:37:46 PM	29	
558	38	38	5	  0d 00:42:35	  0d 00:00:5	0.136	0.522	96.893	3.866	C	1	28-Jan-25 5:37:51 PM	29	
559	38	38	5	  0d 00:42:40	  0d 00:00:10	0.27	1.044	96.899	3.884	C	1	28-Jan-25 5:37:56 PM	29	
560	38	38	5	  0d 00:42:45	  0d 00:00:15	0.405	1.568	96.896	3.896	C	1	28-Jan-25 5:38:01 PM	29	
561	38	38	5	  0d 00:42:50	  0d 00:00:20	0.539	2.093	96.899	3.906	C	1	28-Jan-25 5:38:06 PM	30	
562	38	38	5	  0d 00:42:55	  0d 00:00:25	0.674	2.619	96.89	3.915	C	1	28-Jan-25 5:38:11 PM	30	
563	38	38	5	  0d 00:43:0	  0d 00:00:30	0.807	3.14	96.88	3.923	C	129	28-Jan-25 5:38:16 PM	30	
564	39	39	4	  0d 00:43:0	  0d 00:00:0	0.001	0.003	96.984	3.555	D	0	28-Jan-25 5:38:16 PM	30	
565	39	39	4	  0d 00:43:5	  0d 00:00:5	0.136	0.478	96.902	3.513	D	1	28-Jan-25 5:38:21 PM	30	
566	39	39	4	  0d 00:43:10	  0d 00:00:10	0.27	0.95	96.896	3.498	D	1	28-Jan-25 5:38:26 PM	30	
567	39	39	4	  0d 00:43:15	  0d 00:00:15	0.405	1.42	96.905	3.485	D	1	28-Jan-25 5:38:31 PM	29	
568	39	39	4	  0d 00:43:20	  0d 00:00:20	0.539	1.888	96.902	3.476	D	1	28-Jan-25 5:38:36 PM	29	
569	39	39	4	  0d 00:43:25	  0d 00:00:25	0.674	2.355	96.902	3.466	D	1	28-Jan-25 5:38:41 PM	29	
570	39	39	4	  0d 00:43:30	  0d 00:00:30	0.807	2.815	96.909	3.457	D	129	28-Jan-25 5:38:46 PM	29	
571	39	39	5	  0d 00:43:30	  0d 00:00:0	0.001	0.004	96.999	3.827	C	0	28-Jan-25 5:38:46 PM	29	
572	39	39	5	  0d 00:43:35	  0d 00:00:5	0.136	0.522	96.89	3.869	C	1	28-Jan-25 5:38:51 PM	29	
573	39	39	5	  0d 00:43:40	  0d 00:00:10	0.27	1.044	96.902	3.884	C	1	28-Jan-25 5:38:56 PM	29	
574	39	39	5	  0d 00:43:45	  0d 00:00:15	0.405	1.567	96.899	3.896	C	1	28-Jan-25 5:39:01 PM	29	
575	39	39	5	  0d 00:43:50	  0d 00:00:20	0.539	2.093	96.896	3.906	C	1	28-Jan-25 5:39:06 PM	30	
576	39	39	5	  0d 00:43:55	  0d 00:00:25	0.674	2.619	96.88	3.915	C	1	28-Jan-25 5:39:11 PM	30	
577	39	39	5	  0d 00:44:0	  0d 00:00:30	0.807	3.14	96.905	3.923	C	129	28-Jan-25 5:39:16 PM	30	
578	40	40	4	  0d 00:44:0	  0d 00:00:0	0.001	0.002	96.999	3.554	D	0	28-Jan-25 5:39:16 PM	30	
579	40	40	4	  0d 00:44:5	  0d 00:00:5	0.135	0.477	96.899	3.512	D	1	28-Jan-25 5:39:21 PM	30	
580	40	40	4	  0d 00:44:10	  0d 00:00:10	0.27	0.949	96.887	3.497	D	1	28-Jan-25 5:39:26 PM	30	
581	40	40	4	  0d 00:44:15	  0d 00:00:15	0.404	1.419	96.89	3.485	D	1	28-Jan-25 5:39:31 PM	29	
582	40	40	4	  0d 00:44:20	  0d 00:00:20	0.539	1.887	96.89	3.475	D	1	28-Jan-25 5:39:36 PM	29	
583	40	40	4	  0d 00:44:25	  0d 00:00:25	0.674	2.354	96.902	3.466	D	1	28-Jan-25 5:39:41 PM	29	
584	40	40	4	  0d 00:44:30	  0d 00:00:30	0.807	2.815	96.899	3.458	D	129	28-Jan-25 5:39:46 PM	29	
585	40	40	5	  0d 00:44:30	  0d 00:00:0	0.001	0.003	96.999	3.826	C	0	28-Jan-25 5:39:46 PM	29	
586	40	40	5	  0d 00:44:35	  0d 00:00:5	0.135	0.521	96.896	3.867	C	1	28-Jan-25 5:39:51 PM	29	
587	40	40	5	  0d 00:44:40	  0d 00:00:10	0.27	1.043	96.896	3.884	C	1	28-Jan-25 5:39:56 PM	29	
588	40	40	5	  0d 00:44:45	  0d 00:00:15	0.404	1.566	96.905	3.895	C	1	28-Jan-25 5:40:01 PM	29	
589	40	40	5	  0d 00:44:50	  0d 00:00:20	0.539	2.091	96.899	3.906	C	1	28-Jan-25 5:40:06 PM	30	
590	40	40	5	  0d 00:44:55	  0d 00:00:25	0.674	2.618	96.871	3.915	C	1	28-Jan-25 5:40:11 PM	30	
591	40	40	5	  0d 00:45:0	  0d 00:00:30	0.807	3.14	96.893	3.923	C	129	28-Jan-25 5:40:16 PM	30	
592	41	41	4	  0d 00:45:0	  0d 00:00:0	0.001	0.002	96.999	3.554	D	0	28-Jan-25 5:40:16 PM	30	
593	41	41	4	  0d 00:45:5	  0d 00:00:5	0.135	0.477	96.902	3.513	D	1	28-Jan-25 5:40:21 PM	30	
594	41	41	4	  0d 00:45:10	  0d 00:00:10	0.27	0.949	96.896	3.498	D	1	28-Jan-25 5:40:26 PM	30	
595	41	41	4	  0d 00:45:15	  0d 00:00:15	0.404	1.419	96.896	3.486	D	1	28-Jan-25 5:40:31 PM	29	
596	41	41	4	  0d 00:45:20	  0d 00:00:20	0.539	1.887	96.899	3.475	D	1	28-Jan-25 5:40:36 PM	29	
597	41	41	4	  0d 00:45:25	  0d 00:00:25	0.674	2.354	96.899	3.466	D	1	28-Jan-25 5:40:41 PM	29	
598	41	41	4	  0d 00:45:30	  0d 00:00:30	0.807	2.815	96.893	3.458	D	129	28-Jan-25 5:40:46 PM	29	
599	41	41	5	  0d 00:45:30	  0d 00:00:0	0.001	0.004	96.996	3.827	C	0	28-Jan-25 5:40:46 PM	29	
600	41	41	5	  0d 00:45:35	  0d 00:00:5	0.136	0.522	96.927	3.866	C	1	28-Jan-25 5:40:51 PM	29	
601	41	41	5	  0d 00:45:40	  0d 00:00:10	0.27	1.044	96.902	3.884	C	1	28-Jan-25 5:40:56 PM	29	
602	41	41	5	  0d 00:45:45	  0d 00:00:15	0.405	1.567	96.887	3.896	C	1	28-Jan-25 5:41:01 PM	29	
603	41	41	5	  0d 00:45:50	  0d 00:00:20	0.539	2.092	96.912	3.907	C	1	28-Jan-25 5:41:06 PM	30	
604	41	41	5	  0d 00:45:55	  0d 00:00:25	0.674	2.619	96.877	3.914	C	1	28-Jan-25 5:41:11 PM	30	
605	41	41	5	  0d 00:46:0	  0d 00:00:30	0.807	3.14	96.902	3.922	C	129	28-Jan-25 5:41:16 PM	30	
606	42	42	4	  0d 00:46:0	  0d 00:00:0	0.001	0.003	96.987	3.554	D	0	28-Jan-25 5:41:17 PM	30	
607	42	42	4	  0d 00:46:5	  0d 00:00:5	0.136	0.478	96.89	3.514	D	1	28-Jan-25 5:41:22 PM	30	
608	42	42	4	  0d 00:46:10	  0d 00:00:10	0.27	0.95	96.877	3.497	D	1	28-Jan-25 5:41:27 PM	30	
609	42	42	4	  0d 00:46:15	  0d 00:00:15	0.405	1.42	96.893	3.486	D	1	28-Jan-25 5:41:32 PM	29	
610	42	42	4	  0d 00:46:20	  0d 00:00:20	0.539	1.888	96.896	3.475	D	1	28-Jan-25 5:41:37 PM	29	
611	42	42	4	  0d 00:46:25	  0d 00:00:25	0.674	2.355	96.887	3.468	D	1	28-Jan-25 5:41:42 PM	29	
612	42	42	4	  0d 00:46:30	  0d 00:00:30	0.807	2.815	96.909	3.458	D	129	28-Jan-25 5:41:46 PM	29	
613	42	42	5	  0d 00:46:30	  0d 00:00:0	0.001	0.005	96.94	3.828	C	0	28-Jan-25 5:41:47 PM	29	
614	42	42	5	  0d 00:46:35	  0d 00:00:5	0.136	0.523	96.899	3.868	C	1	28-Jan-25 5:41:52 PM	29	
615	42	42	5	  0d 00:46:40	  0d 00:00:10	0.27	1.045	96.905	3.884	C	1	28-Jan-25 5:41:57 PM	29	
616	42	42	5	  0d 00:46:45	  0d 00:00:15	0.405	1.568	96.896	3.896	C	1	28-Jan-25 5:42:02 PM	29	
617	42	42	5	  0d 00:46:50	  0d 00:00:20	0.54	2.093	96.896	3.906	C	1	28-Jan-25 5:42:07 PM	30	
618	42	42	5	  0d 00:46:55	  0d 00:00:25	0.674	2.62	96.902	3.915	C	1	28-Jan-25 5:42:12 PM	30	
619	42	42	5	  0d 00:47:0	  0d 00:00:30	0.807	3.14	96.88	3.922	C	129	28-Jan-25 5:42:17 PM	30	
620	43	43	4	  0d 00:47:0	  0d 00:00:0	0.001	0.003	96.968	3.552	D	0	28-Jan-25 5:42:17 PM	30	
621	43	43	4	  0d 00:47:5	  0d 00:00:5	0.136	0.478	96.905	3.514	D	1	28-Jan-25 5:42:22 PM	30	
622	43	43	4	  0d 00:47:10	  0d 00:00:10	0.27	0.95	96.899	3.497	D	1	28-Jan-25 5:42:27 PM	30	
623	43	43	4	  0d 00:47:15	  0d 00:00:15	0.405	1.42	96.899	3.486	D	1	28-Jan-25 5:42:32 PM	29	
624	43	43	4	  0d 00:47:20	  0d 00:00:20	0.539	1.888	96.899	3.477	D	1	28-Jan-25 5:42:37 PM	29	
625	43	43	4	  0d 00:47:25	  0d 00:00:25	0.674	2.355	96.899	3.466	D	1	28-Jan-25 5:42:42 PM	29	
626	43	43	4	  0d 00:47:30	  0d 00:00:30	0.807	2.816	96.893	3.458	D	129	28-Jan-25 5:42:47 PM	29	
627	43	43	5	  0d 00:47:30	  0d 00:00:0	0.001	0.004	96.999	3.827	C	0	28-Jan-25 5:42:47 PM	29	
628	43	43	5	  0d 00:47:35	  0d 00:00:5	0.136	0.522	96.905	3.868	C	1	28-Jan-25 5:42:52 PM	29	
629	43	43	5	  0d 00:47:40	  0d 00:00:10	0.27	1.044	96.918	3.884	C	1	28-Jan-25 5:42:57 PM	29	
630	43	43	5	  0d 00:47:45	  0d 00:00:15	0.405	1.567	96.896	3.896	C	1	28-Jan-25 5:43:02 PM	29	
631	43	43	5	  0d 00:47:50	  0d 00:00:20	0.539	2.092	96.918	3.906	C	1	28-Jan-25 5:43:07 PM	30	
632	43	43	5	  0d 00:47:55	  0d 00:00:25	0.674	2.619	96.883	3.915	C	1	28-Jan-25 5:43:12 PM	30	
633	43	43	5	  0d 00:48:0	  0d 00:00:30	0.807	3.14	96.909	3.921	C	129	28-Jan-25 5:43:17 PM	30	
634	44	44	4	  0d 00:48:0	  0d 00:00:0	0.001	0.002	96.999	3.554	D	0	28-Jan-25 5:43:17 PM	30	
635	44	44	4	  0d 00:48:5	  0d 00:00:5	0.135	0.477	96.896	3.513	D	1	28-Jan-25 5:43:22 PM	30	
636	44	44	4	  0d 00:48:10	  0d 00:00:10	0.27	0.949	96.899	3.498	D	1	28-Jan-25 5:43:27 PM	30	
637	44	44	4	  0d 00:48:15	  0d 00:00:15	0.404	1.419	96.896	3.487	D	1	28-Jan-25 5:43:32 PM	29	
638	44	44	4	  0d 00:48:20	  0d 00:00:20	0.539	1.887	96.905	3.476	D	1	28-Jan-25 5:43:37 PM	29	
639	44	44	4	  0d 00:48:25	  0d 00:00:25	0.674	2.354	96.905	3.466	D	1	28-Jan-25 5:43:42 PM	29	
640	44	44	4	  0d 00:48:30	  0d 00:00:30	0.807	2.816	96.893	3.458	D	129	28-Jan-25 5:43:47 PM	29	
641	44	44	5	  0d 00:48:30	  0d 00:00:0	0.001	0.004	96.999	3.823	C	0	28-Jan-25 5:43:47 PM	29	
642	44	44	5	  0d 00:48:35	  0d 00:00:5	0.136	0.522	96.883	3.867	C	1	28-Jan-25 5:43:52 PM	29	
643	44	44	5	  0d 00:48:40	  0d 00:00:10	0.27	1.044	96.89	3.882	C	1	28-Jan-25 5:43:57 PM	29	
644	44	44	5	  0d 00:48:45	  0d 00:00:15	0.405	1.567	96.915	3.896	C	1	28-Jan-25 5:44:02 PM	29	
645	44	44	5	  0d 00:48:50	  0d 00:00:20	0.539	2.092	96.887	3.908	C	1	28-Jan-25 5:44:07 PM	30	
646	44	44	5	  0d 00:48:55	  0d 00:00:25	0.674	2.619	96.88	3.914	C	1	28-Jan-25 5:44:12 PM	30	
647	44	44	5	  0d 00:49:0	  0d 00:00:30	0.807	3.14	96.883	3.923	C	129	28-Jan-25 5:44:17 PM	30	
648	45	45	4	  0d 00:49:0	  0d 00:00:0	0.001	0.003	96.996	3.554	D	0	28-Jan-25 5:44:17 PM	30	
649	45	45	4	  0d 00:49:5	  0d 00:00:5	0.136	0.478	96.899	3.514	D	1	28-Jan-25 5:44:22 PM	30	
650	45	45	4	  0d 00:49:10	  0d 00:00:10	0.27	0.95	96.899	3.498	D	1	28-Jan-25 5:44:27 PM	30	
651	45	45	4	  0d 00:49:15	  0d 00:00:15	0.405	1.42	96.912	3.485	D	1	28-Jan-25 5:44:32 PM	29	
652	45	45	4	  0d 00:49:20	  0d 00:00:20	0.539	1.888	96.899	3.476	D	1	28-Jan-25 5:44:37 PM	29	
653	45	45	4	  0d 00:49:25	  0d 00:00:25	0.674	2.355	96.909	3.467	D	1	28-Jan-25 5:44:42 PM	29	
654	45	45	4	  0d 00:49:30	  0d 00:00:30	0.807	2.816	96.893	3.458	D	129	28-Jan-25 5:44:47 PM	29	
655	45	45	5	  0d 00:49:30	  0d 00:00:0	0.000	0.002	96.984	3.826	C	0	28-Jan-25 5:44:47 PM	29	
656	45	45	5	  0d 00:49:35	  0d 00:00:5	0.135	0.52	96.896	3.867	C	1	28-Jan-25 5:44:52 PM	29	
657	45	45	5	  0d 00:49:40	  0d 00:00:10	0.27	1.042	96.899	3.883	C	1	28-Jan-25 5:44:57 PM	29	
658	45	45	5	  0d 00:49:45	  0d 00:00:15	0.404	1.565	96.927	3.896	C	1	28-Jan-25 5:45:02 PM	29	
659	45	45	5	  0d 00:49:50	  0d 00:00:20	0.539	2.09	96.921	3.906	C	1	28-Jan-25 5:45:07 PM	30	
660	45	45	5	  0d 00:49:55	  0d 00:00:25	0.673	2.616	96.918	3.913	C	1	28-Jan-25 5:45:12 PM	30	
661	45	45	5	  0d 00:50:0	  0d 00:00:30	0.807	3.14	96.899	3.921	C	129	28-Jan-25 5:45:17 PM	30	
662	46	46	4	  0d 00:50:0	  0d 00:00:0	0.001	0.003	96.977	3.555	D	0	28-Jan-25 5:45:17 PM	30	
663	46	46	4	  0d 00:50:5	  0d 00:00:5	0.136	0.478	96.899	3.514	D	1	28-Jan-25 5:45:22 PM	30	
664	46	46	4	  0d 00:50:10	  0d 00:00:10	0.27	0.95	96.902	3.498	D	1	28-Jan-25 5:45:27 PM	30	
665	46	46	4	  0d 00:50:15	  0d 00:00:15	0.405	1.42	96.912	3.485	D	1	28-Jan-25 5:45:33 PM	29	
666	46	46	4	  0d 00:50:20	  0d 00:00:20	0.539	1.888	96.893	3.476	D	1	28-Jan-25 5:45:37 PM	29	
667	46	46	4	  0d 00:50:25	  0d 00:00:25	0.674	2.355	96.912	3.467	D	1	28-Jan-25 5:45:42 PM	29	
668	46	46	4	  0d 00:50:30	  0d 00:00:30	0.807	2.816	96.909	3.458	D	129	28-Jan-25 5:45:47 PM	29	
669	46	46	5	  0d 00:50:30	  0d 00:00:0	0.001	0.003	96.999	3.825	C	0	28-Jan-25 5:45:48 PM	29	
670	46	46	5	  0d 00:50:35	  0d 00:00:5	0.135	0.521	96.88	3.867	C	1	28-Jan-25 5:45:53 PM	29	
671	46	46	5	  0d 00:50:40	  0d 00:00:10	0.27	1.043	96.912	3.883	C	1	28-Jan-25 5:45:58 PM	29	
672	46	46	5	  0d 00:50:45	  0d 00:00:15	0.404	1.566	96.89	3.896	C	1	28-Jan-25 5:46:03 PM	29	
673	46	46	5	  0d 00:50:50	  0d 00:00:20	0.539	2.091	96.896	3.905	C	1	28-Jan-25 5:46:08 PM	30	
674	46	46	5	  0d 00:50:55	  0d 00:00:25	0.674	2.617	96.88	3.914	C	1	28-Jan-25 5:46:13 PM	30	
675	46	46	5	  0d 00:51:0	  0d 00:00:30	0.807	3.139	96.893	3.922	C	129	28-Jan-25 5:46:18 PM	30	
676	47	47	4	  0d 00:51:0	  0d 00:00:0	0.001	0.003	96.996	3.55	D	0	28-Jan-25 5:46:18 PM	30	
677	47	47	4	  0d 00:51:5	  0d 00:00:5	0.136	0.478	96.887	3.514	D	1	28-Jan-25 5:46:23 PM	30	
678	47	47	4	  0d 00:51:10	  0d 00:00:10	0.27	0.95	96.893	3.498	D	1	28-Jan-25 5:46:28 PM	30	
679	47	47	4	  0d 00:51:15	  0d 00:00:15	0.405	1.42	96.902	3.486	D	1	28-Jan-25 5:46:33 PM	29	
680	47	47	4	  0d 00:51:20	  0d 00:00:20	0.539	1.888	96.896	3.477	D	1	28-Jan-25 5:46:38 PM	29	
681	47	47	4	  0d 00:51:25	  0d 00:00:25	0.674	2.355	96.896	3.466	D	1	28-Jan-25 5:46:43 PM	29	
682	47	47	4	  0d 00:51:30	  0d 00:00:30	0.807	2.816	96.893	3.458	D	129	28-Jan-25 5:46:48 PM	29	
683	47	47	5	  0d 00:51:30	  0d 00:00:0	0.001	0.004	96.965	3.827	C	0	28-Jan-25 5:46:48 PM	29	
684	47	47	5	  0d 00:51:35	  0d 00:00:5	0.136	0.522	96.909	3.866	C	1	28-Jan-25 5:46:53 PM	29	
685	47	47	5	  0d 00:51:40	  0d 00:00:10	0.27	1.044	96.896	3.884	C	1	28-Jan-25 5:46:58 PM	29	
686	47	47	5	  0d 00:51:45	  0d 00:00:15	0.405	1.567	96.905	3.895	C	1	28-Jan-25 5:47:03 PM	29	
687	47	47	5	  0d 00:51:50	  0d 00:00:20	0.539	2.092	96.89	3.907	C	1	28-Jan-25 5:47:08 PM	30	
688	47	47	5	  0d 00:51:55	  0d 00:00:25	0.674	2.619	96.912	3.915	C	1	28-Jan-25 5:47:13 PM	30	
689	47	47	5	  0d 00:52:0	  0d 00:00:30	0.807	3.14	96.899	3.923	C	129	28-Jan-25 5:47:18 PM	30	
690	48	48	4	  0d 00:52:0	  0d 00:00:0	0.001	0.003	96.99	3.555	D	0	28-Jan-25 5:47:18 PM	30	
691	48	48	4	  0d 00:52:5	  0d 00:00:5	0.136	0.478	96.896	3.513	D	1	28-Jan-25 5:47:23 PM	30	
692	48	48	4	  0d 00:52:10	  0d 00:00:10	0.27	0.95	96.905	3.497	D	1	28-Jan-25 5:47:28 PM	30	
693	48	48	4	  0d 00:52:15	  0d 00:00:15	0.405	1.42	96.899	3.486	D	1	28-Jan-25 5:47:33 PM	29	
694	48	48	4	  0d 00:52:20	  0d 00:00:20	0.539	1.888	96.921	3.476	D	1	28-Jan-25 5:47:38 PM	29	
695	48	48	4	  0d 00:52:25	  0d 00:00:25	0.674	2.355	96.902	3.466	D	1	28-Jan-25 5:47:43 PM	29	
696	48	48	4	  0d 00:52:30	  0d 00:00:30	0.807	2.816	96.905	3.458	D	129	28-Jan-25 5:47:48 PM	29	
697	48	48	5	  0d 00:52:30	  0d 00:00:0	0.001	0.003	96.993	3.825	C	0	28-Jan-25 5:47:48 PM	29	
698	48	48	5	  0d 00:52:35	  0d 00:00:5	0.135	0.521	96.899	3.867	C	1	28-Jan-25 5:47:53 PM	29	
699	48	48	5	  0d 00:52:40	  0d 00:00:10	0.27	1.043	96.912	3.882	C	1	28-Jan-25 5:47:58 PM	29	
700	48	48	5	  0d 00:52:45	  0d 00:00:15	0.404	1.566	96.893	3.895	C	1	28-Jan-25 5:48:03 PM	29	
701	48	48	5	  0d 00:52:50	  0d 00:00:20	0.539	2.091	96.905	3.906	C	1	28-Jan-25 5:48:08 PM	30	
702	48	48	5	  0d 00:52:55	  0d 00:00:25	0.674	2.617	96.893	3.915	C	1	28-Jan-25 5:48:13 PM	30	
703	48	48	5	  0d 00:53:0	  0d 00:00:30	0.807	3.139	96.887	3.923	C	129	28-Jan-25 5:48:18 PM	30	
704	49	49	4	  0d 00:53:0	  0d 00:00:0	0.001	0.002	96.993	3.555	D	0	28-Jan-25 5:48:18 PM	30	
705	49	49	4	  0d 00:53:5	  0d 00:00:5	0.135	0.477	96.883	3.513	D	1	28-Jan-25 5:48:23 PM	30	
706	49	49	4	  0d 00:53:10	  0d 00:00:10	0.27	0.949	96.902	3.498	D	1	28-Jan-25 5:48:28 PM	30	
707	49	49	4	  0d 00:53:15	  0d 00:00:15	0.404	1.419	96.88	3.486	D	1	28-Jan-25 5:48:33 PM	29	
708	49	49	4	  0d 00:53:20	  0d 00:00:20	0.539	1.887	96.893	3.478	D	1	28-Jan-25 5:48:38 PM	29	
709	49	49	4	  0d 00:53:25	  0d 00:00:25	0.674	2.355	96.89	3.467	D	1	28-Jan-25 5:48:43 PM	29	
710	49	49	4	  0d 00:53:30	  0d 00:00:30	0.807	2.816	96.896	3.459	D	129	28-Jan-25 5:48:48 PM	29	
711	49	49	5	  0d 00:53:30	  0d 00:00:0	0.001	0.003	96.993	3.827	C	0	28-Jan-25 5:48:48 PM	29	
712	49	49	5	  0d 00:53:35	  0d 00:00:5	0.135	0.521	96.896	3.867	C	1	28-Jan-25 5:48:53 PM	29	
713	49	49	5	  0d 00:53:40	  0d 00:00:10	0.27	1.043	96.912	3.886	C	1	28-Jan-25 5:48:58 PM	29	
714	49	49	5	  0d 00:53:45	  0d 00:00:15	0.404	1.566	96.909	3.898	C	1	28-Jan-25 5:49:03 PM	29	
715	49	49	5	  0d 00:53:50	  0d 00:00:20	0.539	2.091	96.902	3.906	C	1	28-Jan-25 5:49:08 PM	30	
716	49	49	5	  0d 00:53:55	  0d 00:00:25	0.674	2.617	96.912	3.914	C	1	28-Jan-25 5:49:13 PM	30	
717	49	49	5	  0d 00:54:0	  0d 00:00:30	0.807	3.139	96.89	3.922	C	129	28-Jan-25 5:49:18 PM	30	
