"","A0_C05 Ave. (µV)","A2_C07 Ave. (µV)","A4_C08 Ave. (µV)","A6_C11 Ave. (µV)","C0_D01 Ave. (µV)","C3_D03 Ave. (µV)","C6_D04 Ave. (µV)","B0_C13 Ave. (µV)","B6_C14 Ave. (µV)","D0_D07 Ave. (µV)","D1_D08 Ave. (µV)","D2_D11 Ave. (µV)","D3_D12 Ave. (µV)","D4_D13 Ave. (µV)","D5_D14 Ave. (µV)","D6_D16 Ave. (µV)"
"1747302645","-1541.376","-9578.317","-7637.888","-1478.046","-1901.835","-5010.664","-1719.445","-9598.434","-2098.382","-2417.862","-5171.001","-6242.394","-6337.166","-11795.163","-6348.789","-11117.160"
"1747302646","-1547.486","-9569.526","-7643.700","-1432.449","-1917.481","-5047.917","-1714.975","-9657.890","-2160.668","-2395.511","-5180.538","-6237.477","-6295.592","-11648.834","-6333.739","-11134.893"
"1747302647","-1558.065","-9576.380","-7445.365","-1546.443","-1906.157","-4874.617","-1696.050","-9618.402","-2027.303","-2397.299","-5171.001","-6229.281","-6260.574","-11654.347","-6328.970","-11079.907"
"1747302648","-1554.936","-9586.960","-7397.681","-1630.485","-1912.266","-4827.380","-1740.307","-9550.601","-1881.123","-2330.989","-5172.640","-6237.924","-6185.323","-11799.783","-6360.710","-10925.829"
"1747302649","-1541.972","-9591.430","-7384.866","-1663.864","-1900.941","-4911.125","-1838.505","-9422.898","-1883.656","-2262.741","-5173.236","-6236.434","-6298.870","-11712.164","-6347.150","-10807.514"
"1747302650","-1548.976","-9591.877","-7374.138","-1655.221","-1907.051","-5020.052","-1847.446","-9491.593","-2007.186","-2261.400","-5169.362","-6236.583","-6338.507","-11607.111","-6352.067","-10780.543"
"1747302651","-1550.913","-9584.874","-7421.523","-1638.681","-1922.399","-5028.248","-1808.107","-9649.992","-2129.674","-2317.131","-5165.040","-6239.414","-6257.892","-11648.536","-6349.683","-10794.103"
"1747302652","-1558.065","-9577.870","-7635.653","-1600.087","-1912.415","-4868.656","-1762.509","-9671.450","-2110.153","-2387.911","-5084.425","-6235.540","-6128.401","-11651.665","-6333.292","-10815.859"
"1747302653","-1535.714","-9578.615","-7680.357","-1557.469","-1905.411","-4822.910","-1749.694","-9610.504","-1932.234","-2431.273","-5069.375","-6235.838","-6264.448","-11687.726","-6348.491","-10949.820"
"1747302654","-1437.813","-9618.849","-7568.300","-1515.746","-1915.842","-4857.630","-1751.482","-9479.225","-1827.627","-2423.525","-5144.775","-6234.646","-6379.038","-11871.606","-6352.216","-11087.358"
"1747302655","-1441.687","-9614.080","-7402.450","-1524.091","-1915.097","-4991.144","-1742.095","-9440.929","-1953.542","-2341.717","-5147.308","-6239.861","-6278.604","-11654.347","-6365.031","-11122.823"
"1747302656","-1516.193","-9592.474","-7378.608","-1582.354","-1921.505","-4989.505","-1734.346","-9618.253","-2109.110","-2261.847","-5131.513","-6240.010","-6225.854","-11665.970","-6354.600","-11122.078"
"1747302657","-1536.161","-9619.594","-7436.424","-1603.961","-1872.331","-4824.847","-1737.475","-9722.412","-2096.295","-2251.714","-5168.915","-6235.391","-6278.753","-11686.683","-6356.388","-10976.642"
"1747302658","-1516.193","-9636.581","-7604.063","-1610.816","-1813.769","-4836.172","-1727.194","-9659.529","-2059.639","-2274.513","-5167.723","-6237.328","-6317.496","-11638.105","-6366.968","-10874.271"
"1747302659","-1511.574","-9631.962","-7704.496","-1614.541","-1809.001","-4905.015","-1717.657","-9622.127","-1938.194","-2360.642","-5150.735","-6237.328","-6339.252","-11620.522","-6280.690","-10828.078"
"1747302660","-1512.319","-9645.820","-7563.531","-1626.462","-1914.650","-5055.368","-1721.829","-9661.019","-1904.666","-2426.505","-5160.719","-6235.540","-6201.863","-11640.936","-6249.994","-10828.972"
"1747302661","-1508.594","-9649.992","-7426.143","-1631.677","-1937.002","-4991.293","-1733.154","-9697.229","-2088.249","-2433.360","-5172.640","-6238.371","-6140.321","-11600.405","-6370.097","-10826.290"
"1747302662","-1524.687","-9674.430","-7368.624","-1623.034","-1918.375","-4871.339","-1736.581","-9576.827","-2125.651","-2402.663","-5165.488","-6220.788","-6337.613","-11729.151","-6299.168","-10866.672"
"1747302663","-1551.807","-9662.062","-7437.021","-1611.859","-1913.607","-4857.928","-1727.343","-9438.843","-2056.062","-2313.405","-5177.259","-6241.351","-6336.868","-11786.371","-6371.737","-10998.249"
"1747302664","-1545.995","-9613.782","-7593.632","-1603.365","-1921.207","-4912.168","-1726.598","-9608.716","-1860.112","-2270.043","-5199.164","-6230.772","-6238.669","-11611.581","-6319.880","-11123.717"
"1747302665","-1520.663","-9780.377","-7702.261","-1586.527","-1923.889","-4992.932","-1739.860","-9798.706","-1815.259","-2261.996","-5193.651","-6210.208","-6213.188","-11669.993","-6354.749","-11190.474"
"1747302666","-1539.141","-9934.753","-7658.154","-1581.013","-1917.183","-4884.452","-1739.860","-9874.552","-1979.470","-2282.411","-5107.522","-6225.556","-6282.628","-11676.699","-6358.922","-11126.995"
"1747302667","-1535.267","-9898.394","-7499.903","-1590.103","-1925.975","-4830.211","-1750.737","-9698.123","-2105.385","-2378.821","-4992.336","-6236.136","-6334.037","-11635.274","-6300.658","-10956.824"
"1747302668","-1571.178","-9714.514","-7386.655","-1594.871","-1921.952","-4898.161","-1741.350","-9459.704","-2076.775","-2436.489","-5107.671","-6227.940","-6251.782","-11628.866","-6340.891","-10849.237"
"1747302669","-1678.914","-9668.618","-7496.476","-1595.467","-1928.061","-5017.072","-1739.711","-9597.838","-2066.344","-2436.638","-5192.906","-6232.411","-6202.608","-11640.191","-6327.778","-10828.078"
"1747302670","-1640.320","-9650.588","-7641.315","-1596.063","-1915.395","-5008.280","-1738.667","-9930.730","-2108.812","-2366.453","-5149.543","-6215.721","-6334.186","-11585.802","-6213.784","-10817.349"
"1747302671","-1521.111","-9640.753","-7729.977","-1573.116","-1822.412","-4853.904","-1740.754","-9975.433","-2110.600","-2300.441","-5132.258","-6234.050","-6320.775","-11612.475","-6375.611","-10839.701"
"1747302672","-1507.849","-9641.647","-7679.313","-1572.967","-1792.163","-4856.288","-1746.267","-9772.629","-2055.615","-2274.215","-5154.610","-6230.623","-6222.278","-11677.295","-6364.882","-10834.187"
"1747302673","-1540.035","-9779.632","-7494.986","-1582.503","-1864.433","-4877.150","-1747.757","-9505.898","-1876.950","-2267.510","-5189.180","-6217.808","-6147.921","-11711.121","-6311.536","-10825.396"
"1747302674","-1533.180","-9937.584","-7431.060","-1577.288","-1918.823","-4863.590","-1746.565","-9549.260","-1902.431","-2266.467","-5188.286","-6226.897","-6340.295","-11619.776","-6352.067","-10848.790"
"1747302675","-1515.895","-9891.689","-7433.742","-1584.738","-1934.618","-4934.967","-1746.714","-9858.459","-2094.954","-2298.057","-5170.256","-6219.000","-6347.448","-11618.882","-6356.090","-10818.392"
"1747302676","-1536.459","-9711.981","-7629.991","-1607.388","-1946.241","-5042.106","-1740.605","-9975.433","-2120.584","-2393.574","-5180.389","-6219.596","-6168.783","-11597.276","-6314.814","-10823.756"
"1747302677","-1533.031","-9665.340","-7697.940","-1601.279","-1934.767","-4912.615","-1746.118","-9745.806","-2086.759","-2441.108","-5195.886","-6216.466","-6200.820","-11662.096","-6229.728","-10915.399"
"1747302678","-1613.945","-9654.462","-7717.907","-1592.934","-1928.359","-4859.120","-1747.012","-9536.445","-2090.633","-2446.175","-5178.452","-6211.400","-6310.344","-11761.785","-6334.186","-11008.680"
"1747302679","-1680.553","-9628.385","-7526.577","-1604.110","-1921.505","-4888.624","-1749.545","-9514.689","-2111.793","-2403.408","-5050.600","-6226.599","-6351.918","-11665.523","-6360.263","-11083.782"
"1747302680","-1580.864","-9676.218","-7417.649","-1623.482","-1858.920","-4893.243","-1743.138","-9754.449","-1973.510","-2303.421","-5003.065","-6227.046","-6263.256","-11621.416","-6310.493","-11111.945"
"1747302681","-1524.389","-9921.044","-7437.915","-1636.446","-1800.954","-4871.190","-1740.307","-9991.080","-1867.265","-2261.400","-5165.637","-6217.808","-6121.397","-11665.970","-6347.150","-11042.356"
"1747302682","-1544.356","-9914.190","-7598.996","-1621.395","-1841.784","-4838.407","-1736.879","-9883.791","-2042.353","-2265.126","-5174.428","-6212.890","-6204.695","-11623.949","-6324.202","-10923.594"
"1747302683","-1551.062","-9783.059","-7712.692","-1624.227","-1910.180","-4875.362","-1740.307","-9573.400","-2155.453","-2282.411","-5146.265","-6221.980","-6338.954","-11627.823","-6195.903","-10832.995"
"1747302684","-1533.777","-9675.026","-7753.372","-1649.261","-1935.959","-5046.874","-1737.624","-9487.867","-2132.654","-2335.012","-5163.550","-6223.917","-6317.794","-11601.448","-6362.498","-10806.024"
"1747302685","-1540.184","-9671.301","-7669.479","-1657.158","-1934.022","-4965.812","-1739.562","-9652.078","-2097.189","-2400.875","-5184.561","-6211.549","-6217.808","-11595.190","-6348.938","-10803.193"
"1747302686","-1539.141","-9667.277","-7517.487","-1658.052","-1917.481","-4863.143","-1742.393","-9926.260","-1952.201","-2422.780","-5170.703","-6216.913","-6168.038","-11636.466","-6280.243","-10821.670"
"1747302687","-1556.277","-9647.459","-7406.771","-1652.241","-1916.289","-4851.967","-1738.518","-9892.136","-1896.173","-2357.513","-5171.299","-6205.738","-6349.981","-11591.464","-6351.322","-10855.496"
"1747302688","-1554.638","-9614.229","-7428.825","-1643.896","-1876.205","-4867.017","-1730.472","-9617.805","-2077.967","-2280.772","-5144.477","-6211.996","-6318.092","-11591.166","-6308.556","-10890.961"
"1747302689","-1545.250","-9770.989","-7637.739","-1667.291","-1838.058","-4864.186","-1726.896","-9503.067","-2165.884","-2265.275","-4999.638","-6207.526","-6138.831","-11571.795","-6333.292","-10966.361"
"1747302690","-1547.486","-9921.938","-7721.335","-1660.138","-1883.805","-4952.103","-1731.664","-9731.650","-2059.489","-2320.558","-5062.968","-6217.510","-6172.210","-11681.318","-6308.109","-11075.288"
"1747302691","-1541.376","-9883.493","-7696.450","-1648.962","-1914.650","-4993.975","-1734.197","-9937.286","-1923.442","-2398.491","-5166.829","-6214.380","-6333.590","-11846.721","-6196.797","-11133.850"
"1747302692","-1542.270","-9729.564","-7499.158","-1594.722","-1918.375","-4833.043","-1727.939","-9925.663","-1911.670","-2430.528","-5173.832","-6212.145","-6337.315","-11720.508","-6311.983","-11076.033"
"1747302693","-1603.067","-9704.232","-7430.911","-1560.599","-1910.925","-4806.221","-1719.892","-9644.330","-2120.137","-2379.566","-5099.773","-6213.486","-6204.844","-11577.755","-6325.990","-10923.445"
"1747302694","-1711.249","-9709.597","-7397.830","-1592.040","-1905.411","-4883.409","-1714.826","-9490.550","-2197.027","-2279.580","-5141.050","-6217.957","-6169.081","-11687.726","-6284.267","-10833.144"
"1747302695","-1647.919","-9681.731","-7548.928","-1638.681","-1914.948","-5020.797","-1705.438","-9676.814","-2045.333","-2241.731","-5178.005","-6216.317","-6340.593","-11601.597","-6325.394","-10778.308"
"1747302696","-1574.755","-9661.019","-7709.712","-1654.029","-1888.573","-4923.493","-1709.163","-9821.951","-1887.828","-2302.080","-5146.265","-6223.917","-6299.615","-11567.473","-6332.248","-10775.775"
"1747302697","-1575.947","-9655.803","-7669.479","-1654.327","-1847.595","-4795.641","-1718.998","-9744.465","-1959.503","-2390.444","-5134.642","-6218.255","-6225.109","-11740.327","-6333.292","-10796.636"
"1747302698","-1599.640","-9652.674","-7529.110","-1639.575","-1886.785","-4867.613","-1707.971","-9683.669","-2118.945","-2425.909","-5137.920","-6206.632","-6204.247","-11827.946","-6335.974","-10811.090"
"1747302699","-1591.295","-9648.800","-7470.399","-1530.498","-1915.991","-4998.296","-1698.583","-9573.251","-2181.530","-2422.929","-5141.199","-6224.960","-6286.651","-11644.810","-6323.606","-10789.633"
"1747302700","-1549.125","-9643.435","-7424.951","-1458.526","-1916.736","-4910.678","-1690.090","-9535.700","-2041.310","-2379.864","-5146.712","-6224.811","-6316.304","-11605.918","-6331.056","-10812.581"
"1747302701","-1530.796","-9640.753","-7413.626","-1542.121","-1907.796","-4795.790","-1732.111","-9736.866","-1907.945","-2288.669","-5154.312","-6216.168","-6276.667","-11649.281","-6200.969","-10939.240"
"1747302702","-1532.882","-9644.330","-7397.532","-1642.555","-1906.902","-4837.513","-1794.547","-9780.526","-1933.724","-2241.582","-5148.500","-6234.646","-6084.591","-11642.277","-6327.480","-11039.674"
"1747302703","-1580.119","-9645.820","-7552.207","-1675.338","-1905.262","-5004.853","-1837.909","-9622.276","-2066.642","-2264.529","-5144.179","-6226.748","-6209.761","-11833.608","-6308.407","-11098.534"
"1747302704","-1597.106","-9652.078","-7683.188","-1676.828","-1905.113","-5015.284","-1805.276","-9468.794","-2180.636","-2337.396","-5144.179","-6220.341","-6394.982","-11770.427","-6267.726","-11084.080"
"1747302705","-1476.109","-9640.604","-7545.352","-1706.183","-1897.365","-4823.804","-1744.777","-9474.605","-2162.158","-2392.679","-5150.288","-6220.192","-6393.790","-11582.822","-6313.920","-11079.907"
"1747302706","-1364.648","-9651.929","-7452.518","-1697.242","-1904.070","-4801.601","-1729.280","-9662.360","-1966.655","-2422.482","-5145.371","-6222.129","-6210.208","-11664.778","-6324.798","-10964.721"
"1747302707","-1417.249","-9661.019","-7426.143","-1604.855","-1917.630","-4866.123","-1737.624","-9758.770","-1930.743","-2423.674","-5144.626","-6220.490","-6113.350","-11640.936","-6302.148","-10843.873"
"1747302708","-1588.911","-9666.532","-7421.821","-1478.642","-1910.627","-5024.225","-1737.922","-9642.988","-1955.628","-2367.049","-5141.646","-6230.921","-6318.241","-11758.655","-6318.092","-10766.685"
"1747302709","-1585.931","-9664.446","-7399.172","-1464.635","-1914.352","-4985.482","-1741.648","-9443.164","-1965.612","-2271.831","-5147.308","-6235.838","-6348.044","-11771.023","-6326.884","-10757.893"
"1747302710","-1560.301","-9678.006","-7385.910","-1552.254","-1885.742","-4862.547","-1735.538","-9460.300","-2114.922","-2252.012","-5146.116","-6226.152","-6256.700","-11571.944","-6344.914","-10847.300"
"1747302711","-1572.669","-9622.872","-7429.868","-1691.133","-1903.027","-4828.721","-1725.703","-9602.606","-2202.988","-2288.520","-5156.100","-6235.242","-6251.931","-11613.369","-6331.205","-10974.407"
"1747302712","-1579.821","-9602.457","-7590.055","-1705.885","-1915.395","-4878.938","-1712.590","-9707.063","-2096.891","-2365.410","-5150.884","-6244.481","-6309.748","-11771.619","-6332.099","-11067.688"
"1747302713","-1578.629","-9616.911","-7566.065","-1662.076","-1926.273","-5026.162","-1733.452","-9645.969","-1944.602","-2423.227","-5144.179","-6234.050","-6291.568","-11783.093","-6349.534","-11117.309"
"1747302714","-1578.927","-9615.421","-7468.313","-1546.741","-1914.352","-5007.982","-1781.285","-9438.992","-1954.436","-2430.081","-5142.689","-6227.046","-6133.616","-11566.877","-6317.049","-11123.121"
"1747302715","-1591.593","-9462.088","-7426.441","-1454.800","-1906.455","-4885.942","-1828.521","-9409.189","-1975.000","-2380.610","-5156.696","-6234.497","-6249.845","-11654.347","-6328.821","-11102.259"
"1747302716","-1591.593","-9369.552","-7427.037","-1475.662","-1910.180","-4829.317","-1854.151","-9557.307","-1938.492","-2282.709","-5154.759","-6232.113","-6356.686","-11832.565","-6338.507","-10974.407"
"1747302717","-1486.987","-9477.139","-7422.119","-1597.404","-1913.607","-4915.297","-1806.319","-9686.202","-1936.406","-2247.095","-5147.755","-6235.242","-6262.213","-11646.301","-6343.573","-10877.550"
"1747302718","-1374.483","-9555.817","-7400.513","-1680.553","-1906.306","-5026.162","-1765.192","-9599.626","-2075.136","-2272.725","-5153.418","-6250.441","-6262.660","-11599.958","-6345.510","-10824.502"
"1747302719","-1450.777","-9574.592","-7408.261","-1701.117","-1905.560","-4958.957","-1743.883","-9415.746","-2195.239","-2348.125","-5167.127","-6239.265","-6260.127","-11722.147","-6323.159","-10789.484"
"1747302720","-1572.967","-9585.023","-7414.371","-1692.027","-1914.799","-4850.626","-1744.479","-9366.870","-2104.044","-2427.846","-5168.468","-6231.219","-6318.688","-11735.857","-6338.954","-10771.006"
"1747302721","-1587.272","-9588.599","-7383.227","-1558.512","-1918.077","-4864.782","-1738.071","-9508.729","-1938.045","-2439.022","-5130.768","-6245.673","-6249.249","-11591.613","-6359.369","-10773.391"
"1747302722","-1560.152","-9603.053","-7410.944","-1467.168","-1900.941","-4867.911","-1738.071","-9650.141","-1899.451","-2394.617","-5169.362","-6230.175","-6249.398","-11645.108","-6345.958","-10897.517"
"1747302723","-1563.430","-9614.378","-7548.481","-1422.912","-1905.411","-4959.404","-1735.240","-9583.831","-1940.578","-2302.229","-5171.001","-6228.983","-6316.900","-11727.065","-6333.441","-11030.138"
"1747302724","-1581.609","-9632.707","-7520.169","-1536.012","-1911.819","-5028.248","-1729.131","-9427.071","-1939.535","-2252.162","-5155.206","-6235.242","-6318.688","-11889.040","-6367.266","-11082.292"
"1747302725","-1565.814","-9512.305","-7442.385","-1652.390","-1917.928","-4912.019","-1735.389","-9367.615","-1921.803","-2247.095","-5160.570","-6231.666","-6213.784","-11747.181","-6345.510","-11122.972"
"1747302726","-1463.443","-9355.843","-7412.583","-1693.517","-1918.226","-4842.877","-1734.793","-9449.422","-1975.447","-2313.554","-5169.064","-6232.858","-6148.815","-11587.292","-6326.586","-11131.465"
"1747302727","-1379.848","-9410.232","-7427.186","-1712.143","-1910.031","-4884.005","-1727.343","-9624.362","-2151.281","-2401.471","-5178.601","-6225.109","-6325.245","-11697.114","-6380.975","-10972.321"
"1747302728","-1495.481","-9503.961","-7402.897","-1678.914","-1920.909","-4874.617","-1721.680","-9579.957","-2121.776","-2430.379","-5121.231","-6232.709","-6324.947","-11579.990","-6318.539","-10853.857"
"1747302729","-1583.695","-9569.824","-7418.245","-1479.387","-1925.081","-4910.529","-1716.316","-9359.568","-1937.002","-2417.266","-5026.609","-6233.603","-6260.723","-11623.055","-6393.492","-10798.573"
"1747302730","-1564.771","-9568.185","-7400.811","-1406.074","-1914.203","-5018.860","-1709.312","-9370.148","-1909.137","-2348.423","-5128.682","-6236.285","-6173.551","-11839.420","-6335.527","-10790.080"
"1747302731","-1562.536","-9580.702","-7369.518","-1414.269","-1856.983","-4993.081","-1717.359","-9566.844","-1934.171","-2279.580","-5185.008","-6238.520","-6255.507","-11761.487","-6213.486","-10789.931"
"1747302732","-1583.099","-9592.772","-7468.909","-1582.205","-1821.816","-4831.702","-1782.477","-9689.629","-1930.743","-2256.334","-5166.382","-6225.556","-6363.243","-11622.161","-6319.880","-10803.193"
"1747302733","-1580.566","-9600.222","-7657.856","-1648.217","-1889.765","-4848.838","-1824.796","-9584.725","-2066.493","-2281.070","-5151.331","-6227.940","-6329.715","-11688.024","-6359.518","-10933.429"
"1747302734","-1560.152","-9612.143","-7725.507","-1676.083","-1934.022","-4948.974","-1800.954","-9361.506","-2130.270","-2377.182","-5163.252","-6234.944","-6149.560","-11663.735","-6300.807","-11052.489"
"1747302735","-1397.580","-9575.188","-7506.907","-1695.752","-1935.065","-5024.821","-1757.741","-9377.450","-1932.681","-2446.026","-5188.584","-6227.195","-6201.565","-11633.486","-6365.329","-11137.128"
"1747302736","-1431.853","-9567.291","-7444.769","-1667.738","-1922.697","-4895.777","-1742.244","-9594.709","-1878.142","-2440.214","-5181.134","-6236.434","-6368.160","-11590.570","-6263.852","-11112.541"
"1747302737","-1572.967","-9590.238","-7435.828","-1503.080","-1923.591","-4854.649","-1743.883","-9667.575","-1911.223","-2388.060","-5191.863","-6223.321","-6338.060","-11610.687","-6173.253","-10999.739"
