"","A0_C05 Ave. (µV)","A2_C07 Ave. (µV)","A4_C08 Ave. (µV)","A6_C11 Ave. (µV)","C0_D01 Ave. (µV)","C3_D03 Ave. (µV)","C6_D04 Ave. (µV)","B0_C13 Ave. (µV)","B6_C14 Ave. (µV)","D0_D07 Ave. (µV)","D1_D08 Ave. (µV)","D2_D11 Ave. (µV)","D3_D12 Ave. (µV)","D4_D13 Ave. (µV)","D5_D14 Ave. (µV)","D6_D16 Ave. (µV)"
"1747307791","-2690.405","-15598.983","-11937.022","-3521.740","-3868.192","-7886.440","-3545.284","-16162.694","-3822.744","-5030.036","-6906.390","-9434.819","-9249.747","-20523.667","-10566.413","-20576.417"
"1747307792","-2818.853","-15610.904","-11820.346","-3535.002","-3870.577","-7772.446","-3565.103","-16153.306","-3896.207","-5010.962","-7029.325","-9444.654","-9320.974","-20549.297","-10700.822","-20567.775"
"1747307793","-2890.527","-15620.738","-11808.723","-3555.864","-3923.327","-7688.850","-3565.699","-15966.594","-3762.394","-5031.675","-7044.673","-9442.717","-9359.270","-20367.056","-10614.246","-20594.597"
"1747307794","-2775.937","-15623.271","-12018.085","-3584.176","-4025.549","-7792.115","-3492.683","-15876.889","-3638.119","-5052.686","-6883.740","-9440.035","-9300.709","-20421.296","-10559.112","-20613.819"
"1747307795","-2666.712","-15642.196","-12101.978","-3576.875","-4036.576","-7848.740","-3440.082","-15999.526","-3657.937","-5127.192","-6852.448","-9437.054","-9185.225","-20537.078","-10568.649","-20625.740"
"1747307796","-2653.599","-15651.286","-12128.055","-3572.255","-4008.263","-7834.136","-3424.436","-16154.647","-3809.333","-5182.177","-6914.139","-9430.647","-9210.855","-20396.560","-10620.654","-20708.442"
"1747307797","-2676.547","-15618.801","-12039.244","-3434.867","-3936.887","-7784.516","-3492.981","-16084.164","-3892.332","-5127.639","-6905.347","-9444.207","-9360.313","-20427.108","-10607.094","-20750.910"
"1747307798","-2665.669","-15486.032","-11895.299","-3332.198","-3874.749","-7809.699","-3526.509","-15909.672","-3767.312","-5051.196","-6879.270","-9449.124","-9344.816","-20522.475","-10508.895","-20716.786"
"1747307799","-2671.927","-15271.902","-11801.124","-3375.858","-3886.223","-7821.321","-3553.629","-15838.742","-3672.838","-5010.217","-6884.485","-9439.141","-9296.387","-20515.472","-10579.377","-20679.235"
"1747307800","-2785.474","-15345.812","-11841.059","-3478.229","-3955.960","-7814.914","-3563.017","-15921.891","-3651.977","-5002.022","-6883.144","-9418.428","-9305.477","-20318.925","-10721.833","-20622.611"
"1747307801","-2886.951","-15484.840","-11974.275","-3549.308","-4002.750","-7767.230","-3551.245","-16112.179","-3698.021","-5066.991","-6991.178","-9439.737","-9353.906","-20437.539","-10553.896","-20581.931"
"1747307802","-2838.522","-15580.058","-12118.071","-3586.560","-4009.753","-7756.650","-3472.567","-16139.895","-3840.327","-5168.617","-7032.156","-9444.654","-9330.213","-20542.294","-10561.943","-20567.030"
"1747307803","-2710.819","-15577.078","-12080.371","-3598.183","-3993.511","-7818.788","-3421.009","-15943.944","-3895.760","-5201.399","-6884.187","-9446.889","-9336.919","-20320.117","-10616.630","-20547.956"
"1747307804","-2668.053","-15578.866","-11936.873","-3565.699","-3938.079","-7836.521","-3404.319","-15843.809","-3769.994","-5178.154","-6830.096","-9432.137","-9253.919","-20382.404","-10546.744","-20554.364"
"1747307805","-2699.643","-15617.609","-11799.634","-3412.068","-3852.993","-7794.499","-3452.897","-15881.658","-3684.461","-5090.535","-6864.220","-9436.756","-9147.674","-20530.373","-10514.110","-20568.371"
"1747307806","-2708.882","-15617.311","-11796.653","-3342.330","-3894.120","-7806.569","-3503.263","-15950.650","-3697.127","-5012.602","-6929.040","-9431.392","-9256.899","-20488.054","-10664.165","-20623.654"
"1747307807","-2684.444","-15587.211","-12006.760","-3393.292","-4000.068","-7766.783","-3536.642","-16004.890","-3712.624","-4996.657","-6900.430","-9438.545","-9369.552","-20449.013","-10644.495","-20693.243"
"1747307808","-2670.288","-15427.023","-12118.369","-3498.346","-4029.125","-7656.813","-3537.834","-16011.149","-3697.723","-5021.840","-6901.175","-9444.058","-9298.027","-20504.445","-10506.511","-20796.061"
"1747307809","-2677.888","-15297.830","-12138.933","-3575.087","-4007.071","-7639.229","-3542.900","-15883.893","-3685.504","-5031.973","-7033.199","-9431.094","-9286.404","-20507.872","-10581.613","-20796.806"
"1747307810","-2682.358","-15372.187","-11938.363","-3592.223","-3950.745","-7818.788","-3536.046","-15865.564","-3700.256","-5108.565","-6977.767","-9432.882","-9309.351","-20399.690","-10710.210","-20675.659"
"1747307811","-2676.100","-15508.085","-11859.089","-3510.863","-3876.537","-7930.547","-3539.175","-15890.002","-3697.276","-5173.683","-6856.620","-9446.740","-9316.206","-20399.690","-10597.110","-20593.107"
"1747307812","-2747.923","-15587.062","-11837.631","-3395.081","-3850.162","-7871.985","-3551.841","-15925.169","-3792.644","-5191.863","-6836.504","-9438.097","-9317.696","-20543.635","-10541.379","-20554.364"
"1747307813","-2911.538","-15595.108","-11803.657","-3347.248","-3962.666","-7734.895","-3540.963","-15963.465","-3913.194","-5172.789","-6880.760","-9448.081","-9361.506","-20516.217","-10558.516","-20535.141"
"1747307814","-2826.452","-15609.562","-11810.362","-3436.655","-4014.373","-7773.638","-3533.214","-15894.622","-3784.448","-5081.296","-6943.792","-9447.187","-9314.120","-20345.300","-10624.677","-20522.326"
"1747307815","-2696.216","-15424.639","-12021.512","-3570.616","-3993.362","-7804.036","-3495.514","-15853.196","-3681.779","-5009.174","-6989.390","-9433.180","-9272.844","-20361.096","-10650.605","-20515.025"
"1747307816","-2706.200","-15301.555","-12079.626","-3603.697","-3976.971","-7789.135","-3484.040","-15859.008","-3685.653","-4995.912","-6951.243","-9442.121","-9267.330","-20588.338","-10497.272","-20632.297"
"1747307817","-2731.979","-15241.802","-11975.467","-3547.221","-3978.461","-7759.929","-3492.087","-15880.167","-3737.360","-5026.460","-6842.762","-9452.105","-9215.176","-20502.955","-10626.018","-20775.348"
"1747307818","-2730.042","-15386.939","-11842.698","-3401.637","-3988.743","-7776.469","-3525.019","-15865.564","-3747.940","-5103.052","-6847.680","-9444.058","-9243.190","-20487.905","-10727.346","-20841.956"
"1747307819","-2727.360","-15517.622","-11821.091","-3343.523","-3959.835","-7772.893","-3527.403","-15851.557","-3747.493","-5168.319","-6889.552","-9448.677","-9318.739","-20519.942","-10607.988","-20851.046"
"1747307820","-2721.548","-15576.631","-11823.177","-3317.446","-3893.375","-7781.088","-3517.419","-15829.653","-3733.784","-5183.965","-6984.770","-9443.611","-9323.359","-20556.301","-10517.538","-20739.287"
"1747307821","-2598.464","-15431.792","-11795.759","-3431.439","-3879.219","-7826.090","-3497.154","-15837.252","-3746.599","-5161.017","-7019.043","-9460.151","-9253.174","-20519.644","-10644.197","-20621.866"
"1747307822","-2499.223","-15293.211","-11784.285","-3531.128","-3951.341","-7798.970","-3504.455","-15867.054","-3755.093","-5089.790","-6897.599","-9443.611","-9290.725","-20450.354","-10681.003","-20516.515"
"1747307823","-2668.500","-15230.477","-11800.528","-3613.681","-4009.157","-7777.214","-3511.906","-15837.401","-3625.602","-5015.135","-6841.719","-9453.744","-9369.403","-20523.816","-10538.697","-20516.813"
"1747307824","-2713.054","-15310.347","-11945.665","-3565.550","-3989.637","-7770.807","-3511.757","-15797.019","-3556.311","-4993.677","-6872.118","-9455.085","-9295.046","-20557.940","-10505.319","-20522.475"
"1747307825","-2716.929","-15459.657","-12077.987","-3449.023","-3981.590","-7763.654","-3514.439","-15804.619","-3649.890","-5018.562","-6904.453","-9447.932","-9283.125","-20491.034","-10643.303","-20535.290"
"1747307826","-2699.941","-15567.839","-11974.722","-3347.844","-3967.434","-7831.305","-3508.329","-15818.477","-3739.446","-5116.761","-7018.447","-9462.684","-9300.858","-20525.903","-10705.292","-20674.467"
"1747307827","-2695.620","-15483.946","-11865.944","-3336.519","-3962.368","-7801.056","-3511.310","-15782.267","-3725.141","-5182.028","-7006.526","-9459.257","-9336.472","-20475.984","-10548.085","-20829.737"
"1747307828","-2705.008","-15337.318","-11843.890","-3344.417","-3974.885","-7773.191","-3513.694","-15704.334","-3711.879","-5177.408","-6866.455","-9467.304","-9312.481","-20527.840","-10586.083","-20919.293"
"1747307829","-2714.992","-15211.403","-11835.694","-3474.802","-3969.669","-7811.189","-3515.780","-15679.449","-3733.337","-5155.653","-6854.087","-9461.194","-9285.063","-20556.152","-10741.353","-20944.774"
"1747307830","-2713.650","-15186.071","-11822.432","-3570.020","-3976.971","-7902.682","-3513.992","-15760.362","-3738.701","-5089.194","-6991.476","-9455.681","-9321.421","-20536.780","-10534.525","-20874.292"
"1747307831","-2716.333","-15280.694","-11805.892","-3495.961","-3995.150","-7832.199","-3512.651","-15783.310","-3729.463","-5016.625","-7073.283","-9465.218","-9337.068","-20546.615","-10542.870","-20773.709"
"1747307832","-2722.740","-15420.318","-11803.955","-3407.598","-4001.558","-7772.148","-3526.956","-15772.432","-3741.980","-4989.207","-6980.151","-9464.622","-9305.328","-20586.848","-10686.517","-20671.338"
"1747307833","-2716.780","-15506.446","-11776.537","-3339.350","-3964.752","-7786.602","-3529.340","-15752.316","-3718.734","-5029.291","-6831.139","-9462.386","-9307.265","-20594.448","-10690.242","-20611.882"
"1747307834","-2719.611","-15497.059","-11771.470","-3337.264","-3863.275","-7824.153","-3529.340","-15741.736","-3634.840","-5137.920","-6864.518","-9458.065","-9300.262","-20549.148","-10517.389","-20598.620"
"1747307835","-2720.058","-15356.839","-11762.381","-3423.244","-3903.061","-7811.934","-3530.681","-15732.199","-3686.845","-5186.498","-7031.560","-9469.241","-9299.070","-20582.825","-10650.903","-20585.805"
"1747307836","-2714.694","-15244.782","-11762.530","-3518.611","-3977.120","-7808.357","-3534.555","-15736.520","-3743.321","-5185.157","-7038.563","-9455.979","-9311.587","-20470.768","-10720.193","-20575.523"
"1747307837","-2714.992","-15194.118","-11791.885","-3541.857","-4015.416","-7813.871","-3531.575","-15744.567","-3745.556","-5176.067","-6922.483","-9469.390","-9308.159","-20440.519","-10582.507","-20594.895"
