"","A0_C05 Ave. (µV)","A2_C07 Ave. (µV)","A4_C08 Ave. (µV)","A6_C11 Ave. (µV)","C0_D01 Ave. (µV)","C3_D03 Ave. (µV)","C6_D04 Ave. (µV)","B0_C13 Ave. (µV)","B6_C14 Ave. (µV)","D0_D07 Ave. (µV)","D1_D08 Ave. (µV)","D2_D11 Ave. (µV)","D3_D12 Ave. (µV)","D4_D13 Ave. (µV)","D5_D14 Ave. (µV)","D6_D16 Ave. (µV)"
"1747301242","-963.956","-6548.464","-5086.511","-815.839","-1135.767","-3067.255","-1035.333","-6552.488","-1304.746","-1421.720","-3608.316","-3874.004","-4276.484","-7520.765","-4327.446","-6879.866"
"1747301243","-1124.442","-6538.481","-5292.147","-786.483","-1136.065","-3096.461","-1100.004","-6515.086","-1411.736","-1427.531","-3514.886","-3864.914","-4411.638","-7446.706","-4387.051","-6975.234"
"1747301244","-1172.125","-6507.784","-5334.020","-894.368","-1126.379","-3064.275","-1162.142","-6491.542","-1379.848","-1436.174","-3420.413","-3854.930","-4321.635","-7530.451","-4247.129","-6946.027"
"1747301245","-1118.183","-6502.718","-5317.032","-994.205","-1122.653","-3054.142","-1188.964","-6600.916","-1222.044","-1380.444","-3522.187","-3852.695","-4172.325","-7531.792","-4253.834","-6866.157"
"1747301246","-952.929","-6452.650","-5092.472","-1026.392","-1143.217","-3076.345","-1132.786","-6742.626","-1134.425","-1275.539","-3620.088","-3855.824","-4179.180","-7646.233","-4295.558","-6805.509"
"1747301247","-944.436","-6551.296","-5048.960","-968.426","-1140.386","-3058.314","-1085.699","-6614.029","-1162.738","-1271.367","-3510.863","-3885.329","-4353.821","-7526.875","-4402.399","-6779.879"
"1747301248","-950.843","-6719.977","-5190.969","-862.926","-1126.975","-3055.930","-1074.821","-6401.539","-1275.092","-1373.291","-3411.323","-3870.577","-4239.529","-7444.024","-4322.678","-6764.084"
"1747301249","-1056.641","-6802.678","-5342.513","-740.439","-1130.849","-3065.169","-1070.797","-6447.732","-1372.099","-1428.574","-3576.875","-3836.900","-4118.383","-7578.135","-4228.801","-6758.273"
"1747301250","-1149.476","-6685.406","-5347.878","-815.392","-1139.939","-3060.699","-1063.943","-6615.371","-1215.339","-1425.892","-3623.515","-3877.878","-4260.838","-7466.376","-4263.371","-6747.842"
"1747301251","-1125.932","-6536.692","-5133.152","-986.010","-1127.720","-3055.036","-1056.045","-6716.251","-1100.004","-1405.180","-3587.306","-3856.122","-4382.432","-7412.136","-4217.029","-6753.504"
"1747301252","-1006.275","-6533.414","-5031.079","-1027.733","-1124.591","-3046.393","-1050.532","-6621.629","-1117.587","-1402.944","-3491.044","-3846.735","-4302.114","-7557.124","-4348.457","-6751.567"
"1747301253","-930.578","-6520.599","-5131.960","-1028.180","-1126.230","-3042.519","-1035.482","-6474.555","-1241.118","-1416.653","-3399.253","-3865.510","-4149.824","-7660.240","-4386.455","-6757.975"
"1747301254","-938.475","-6606.877","-5300.790","-1033.545","-1116.544","-3038.943","-1078.546","-6487.668","-1380.891","-1432.002","-3552.288","-3865.063","-4238.784","-7459.223","-4225.224","-6742.924"
