"","A0_C05 Ave. (µV)","A2_C07 Ave. (µV)","A4_C08 Ave. (µV)","A6_C11 Ave. (µV)","C0_D01 Ave. (µV)","C3_D03 Ave. (µV)","C6_D04 Ave. (µV)","B0_C13 Ave. (µV)","B6_C14 Ave. (µV)","D0_D07 Ave. (µV)","D1_D08 Ave. (µV)","D2_D11 Ave. (µV)","D3_D12 Ave. (µV)","D4_D13 Ave. (µV)","D5_D14 Ave. (µV)","D6_D16 Ave. (µV)"
"1747239258","-217.259","-3119.260","-2360.344","16.540","-61.542","-809.878","-184.327","-3118.962","-186.563","35.465","-1455.247","-1217.276","-1817.048","-3163.666","-2017.319","-2460.033"
"1747239259","-265.688","-3122.389","-2437.681","29.802","-128.299","-817.180","-222.474","-2983.809","-188.649","-34.273","-1339.614","-1212.656","-1895.428","-3260.672","-2021.194","-2451.837"
"1747239260","-420.362","-3119.409","-2709.925","45.151","-220.537","-798.702","-180.751","-3031.194","-193.119","-103.563","-1322.776","-1242.161","-1939.833","-3167.242","-1964.867","-2440.512"
"1747239261","-449.717","-3118.813","-2641.380","59.158","-190.884","-785.589","-152.737","-3263.503","-185.519","-113.398","-1513.362","-1239.777","-1832.396","-3033.131","-1849.830","-2448.410"
"1747239262","-400.245","-3134.906","-2461.076","75.698","-110.269","-864.267","-141.114","-3315.657","-205.785","-9.239","-1521.409","-1232.028","-1746.714","-3256.798","-2014.786","-2479.553"
"1747239263","-220.388","-3137.290","-2374.351","93.132","-59.009","-894.219","-151.545","-3107.488","-215.769","49.323","-1322.925","-1244.992","-1880.527","-3194.511","-1927.912","-2501.160"
"1747239264","-218.451","-3123.879","-2371.967","75.102","-80.019","-816.584","-163.317","-3007.352","-198.036","42.617","-1312.047","-1219.660","-1949.817","-3007.799","-2017.617","-2470.613"
"1747239265","-388.175","-3112.704","-2582.669","36.210","-190.586","-829.995","-147.074","-3149.360","-218.451","28.759","-1486.391","-1223.087","-1763.701","-3219.545","-2098.382","-2477.765"
"1747239266","-462.383","-3120.303","-2723.187","32.932","-216.663","-844.449","-138.879","-3313.720","-226.200","19.670","-1524.389","-1235.306","-1687.407","-3294.349","-1943.111","-2468.824"
"1747239267","-432.134","-3123.879","-2737.939","21.309","-165.850","-843.406","-144.541","-3331.602","-226.349","38.296","-1437.664","-1242.906","-1885.742","-3172.606","-2005.249","-2472.699"
"1747239268","-251.532","-3145.188","-2504.587","16.987","-52.452","-825.077","-138.283","-3169.775","-109.524","33.677","-1325.607","-1251.847","-2001.524","-3026.277","-2041.906","-2462.715"
"1747239269","-217.557","-3148.317","-2421.439","17.136","-51.409","-824.928","-132.024","-3022.701","-82.403","-54.389","-1457.185","-1221.299","-1799.613","-3252.774","-1969.486","-2470.016"
"1747239270","-264.645","-3154.874","-2407.730","14.305","-74.208","-849.664","-124.276","-3115.535","-203.550","-97.305","-1539.141","-1231.283","-1718.700","-3241.599","-1997.799","-2465.695"
"1747239271","-446.886","-3191.978","-2371.222","65.267","-172.108","-822.842","-119.805","-3308.803","-215.471","-19.222","-1365.691","-1242.459","-1969.784","-3029.406","-2033.710","-2454.817"
"1747239272","-457.615","-3160.387","-2432.764","78.380","-207.424","-820.607","-122.935","-3340.244","-194.907","40.233","-1291.931","-1228.154","-1969.337","-3093.481","-1872.480","-2448.261"
"1747239273","-297.427","-3166.944","-2720.058","26.524","-151.396","-859.797","-140.071","-3156.811","-201.166","52.005","-1388.937","-1231.581","-1797.974","-3294.796","-1949.221","-2447.367"
"1747239274","-234.693","-3177.077","-2712.905","8.047","-88.066","-842.661","-141.263","-3027.469","-235.438","48.578","-1523.942","-1223.236","-1736.283","-3143.251","-2037.883","-2437.532"
"1747239275","-241.250","-3174.841","-2529.770","13.113","-58.562","-820.011","-127.703","-3134.906","-223.368","40.233","-1485.050","-1221.299","-1928.508","-3022.105","-1952.648","-2440.363"
"1747239276","-410.974","-3175.884","-2424.717","19.521","-80.168","-811.219","-126.958","-3293.306","-47.386","-36.955","-1331.270","-1235.455","-1961.738","-3259.033","-2026.707","-2433.360"
"1747239277","-477.582","-3173.202","-2435.297","2.682","-133.067","-830.591","-128.448","-3242.791","18.924","-117.272","-1326.203","-1242.459","-1764.745","-3210.455","-1993.030","-2465.397"
"1747239278","-463.575","-3182.590","-2410.710","11.027","-192.821","-843.853","-139.773","-3054.887","-220.388","-81.062","-1484.305","-1228.750","-1776.516","-3030.598","-2000.928","-2489.537"
"1747239279","-282.228","-3192.425","-2428.144","130.981","-172.704","-828.058","-192.672","-3051.162","-361.502","6.855","-1533.329","-1223.981","-1938.939","-3151.596","-2014.935","-2442.598"
"1747239280","-234.693","-3203.005","-2652.407","216.216","-98.199","-815.541","-180.900","-3145.486","-274.330","43.511","-1477.450","-1236.200","-1960.099","-3300.756","-2032.220","-2425.462"
"1747239281","-275.224","-3166.795","-2679.825","143.051","-64.671","-823.736","-148.267","-3293.902","-138.134","38.594","-1320.988","-1240.373","-1768.023","-3087.521","-1931.340","-2530.217"
"1747239282","-388.473","-3170.073","-2517.253","62.436","-67.651","-851.005","-133.514","-3159.493","-49.919","26.226","-1385.063","-1220.703","-1779.795","-3030.151","-1901.835","-2595.782"
"1747239283","-477.284","-3169.924","-2451.241","38.445","-94.622","-836.551","-124.574","-3041.029","-215.173","36.806","-1524.985","-1229.048","-1987.666","-3247.410","-2033.114","-2548.248"
"1747239284","-364.780","-3139.526","-2434.552","11.474","-192.523","-818.372","-131.875","-3069.937","-270.903","34.571","-1480.281","-1211.762","-1901.984","-3171.712","-1959.950","-2483.577"
"1747239285","-251.532","-3147.423","-2434.701","-1.341","-208.169","-830.442","-152.886","-3105.998","-239.313","43.213","-1339.912","-1233.518","-1733.303","-3002.286","-1985.133","-2451.241"
"1747239286","-247.657","-3065.169","-2404.600","-11.921","-163.019","-818.074","-153.631","-3236.830","-91.642","6.706","-1311.302","-1241.714","-1745.671","-3030.300","-2006.292","-2479.553"
"1747239287","-278.950","-3042.221","-2400.875","2.682","-66.161","-816.584","-132.173","-3242.195","5.811","-78.827","-1424.402","-1234.710","-1958.311","-3281.534","-1994.520","-2461.523"
"1747239288","-272.542","-3095.865","-2395.958","118.017","-67.949","-850.260","-131.428","-3045.648","-196.099","-40.829","-1522.005","-1227.409","-1921.356","-3099.442","-2019.107","-2451.986"
"1747239289","-423.342","-3153.235","-2421.290","235.885","-98.497","-833.720","-147.671","-3033.727","-269.264","21.160","-1375.973","-1216.233","-1728.833","-3032.833","-2011.210","-2476.722"
"1747239290","-481.606","-3051.758","-2462.119","127.852","-146.627","-836.849","-131.875","-3105.402","-213.832","52.750","-1299.083","-1221.746","-1839.548","-3287.643","-1991.689","-2478.808"
"1747239291","-392.646","-2852.678","-2619.922","29.057","-195.056","-827.312","-125.319","-3096.908","-153.482","33.975","-1451.224","-1244.098","-1972.616","-3116.578","-2022.237","-2483.428"
"1747239292","-251.085","-2858.639","-2551.079","-17.881","-146.478","-822.544","-135.303","-3050.268","-91.493","12.219","-1539.588","-1250.803","-1864.433","-2961.755","-2005.994","-2466.440"
