"","A0_C05 Ave. (µV)","A2_C07 Ave. (µV)","A4_C08 Ave. (µV)","A6_C11 Ave. (µV)","C0_D01 Ave. (µV)","C3_D03 Ave. (µV)","C6_D04 Ave. (µV)","B0_C13 Ave. (µV)","B6_C14 Ave. (µV)","D0_D07 Ave. (µV)","D1_D08 Ave. (µV)","D2_D11 Ave. (µV)","D3_D12 Ave. (µV)","D4_D13 Ave. (µV)","D5_D14 Ave. (µV)","D6_D16 Ave. (µV)"
"1747305313","-1955.479","-12440.830","-9827.018","-2428.889","-2937.615","-6922.632","-2652.705","-12575.388","-2673.566","-3529.340","-6409.436","-8699.447","-8281.320","-16188.025","-8351.058","-15564.561"
"1747305314","-1965.761","-12558.997","-9857.565","-2426.505","-2935.380","-6888.509","-2612.472","-12445.450","-2800.822","-3525.913","-6416.440","-8688.867","-8355.081","-16000.271","-8398.890","-15565.753"
"1747305315","-1975.000","-12626.946","-9783.804","-2403.408","-2936.572","-6698.668","-2488.792","-12481.213","-2922.863","-3575.087","-6386.340","-8682.311","-8323.938","-15949.458","-8522.719","-15588.850"
"1747305316","-2076.030","-12628.436","-9607.375","-2406.687","-2937.615","-6712.526","-2475.679","-12597.889","-2958.030","-3673.732","-6441.921","-8685.142","-8307.397","-15970.469","-8455.217","-15605.986"
"1747305317","-2133.995","-12544.692","-9577.423","-2430.975","-2834.499","-6924.272","-2573.729","-12681.186","-2868.921","-3717.244","-6574.541","-8695.871","-8319.020","-15990.287","-8333.325","-15533.417"
"1747305318","-2047.271","-12388.676","-9709.448","-2425.015","-2817.810","-6916.672","-2619.326","-12634.248","-2705.753","-3696.829","-6535.202","-8686.334","-8348.078","-16077.608","-8531.511","-15388.727"
"1747305319","-1954.585","-12404.174","-9788.722","-2428.591","-2883.822","-6872.714","-2640.486","-12536.347","-2700.090","-3617.406","-6385.744","-8675.456","-8347.183","-16141.385","-8506.477","-15283.227"
"1747305320","-1932.830","-12583.137","-9796.172","-2427.548","-2961.308","-6880.760","-2634.227","-12518.764","-2841.055","-3551.543","-6392.896","-8693.039","-8316.338","-15970.767","-8382.797","-15244.782"
"1747305321","-1946.539","-12626.648","-9802.580","-2436.936","-2973.080","-6915.480","-2629.012","-12601.465","-2943.277","-3526.509","-6448.627","-8704.066","-8328.706","-15941.113","-8347.332","-15315.861"
"1747305322","-2029.091","-12634.993","-9825.975","-2432.615","-2950.728","-6930.232","-2618.730","-12767.464","-2927.333","-3541.410","-6556.809","-8680.820","-8377.582","-15970.170","-8525.997","-15459.359"
