"","A0_C05 Ave. (µV)","A2_C07 Ave. (µV)","A4_C08 Ave. (µV)","A6_C11 Ave. (µV)","C0_D01 Ave. (µV)","C3_D03 Ave. (µV)","C6_D04 Ave. (µV)","B0_C13 Ave. (µV)","B6_C14 Ave. (µV)","D0_D07 Ave. (µV)","D1_D08 Ave. (µV)","D2_D11 Ave. (µV)","D3_D12 Ave. (µV)","D4_D13 Ave. (µV)","D5_D14 Ave. (µV)","D6_D16 Ave. (µV)"
"1744806643","-1576.543","-4431.158","-4268.736","-2758.503","-1334.101","-2125.502","-3598.630","-3138.781","-2925.992","-3364.086","-3868.043","-3198.683","-4734.546","-4267.246","-3169.030","-1468.360"
"1744806644","-1596.212","-4471.987","-4279.315","-2645.701","-1196.563","-2170.354","-3642.589","-3031.492","-2945.215","-3375.560","-3675.669","-3104.359","-4739.910","-4267.246","-3049.225","-1463.145"
"1744806645","-1414.120","-4770.160","-4306.883","-2592.355","-1098.067","-2005.398","-3749.281","-3080.517","-2924.949","-3333.092","-3695.786","-3215.075","-4870.445","-4259.050","-3181.398","-1422.465"
"1744806646","-1306.981","-4820.824","-4239.827","-2686.977","-1103.580","-2001.673","-3748.834","-3077.239","-2894.700","-3207.475","-3845.543","-3254.265","-4836.321","-4254.878","-3270.358","-1418.144"
"1744806647","-1341.254","-4581.660","-4011.244","-2853.274","-1255.870","-2157.688","-3723.800","-3040.582","-2921.820","-3279.895","-3730.804","-3131.032","-4707.724","-4276.186","-3116.131","-1529.008"
"1744806648","-1486.093","-4485.399","-3995.001","-2891.868","-1308.918","-2132.058","-3724.992","-3197.789","-2917.051","-3340.095","-3656.447","-3140.569","-4796.237","-4302.263","-3087.521","-1588.315"
"1744806649","-1565.516","-4449.338","-4127.026","-2881.438","-1301.765","-1958.311","-3737.956","-3339.350","-2907.515","-3333.986","-3730.357","-3179.312","-4909.039","-4266.500","-3227.592","-1429.915"
"1744806650","-1581.162","-4448.146","-4252.493","-2721.548","-1124.740","-1966.059","-3751.963","-3268.123","-2903.193","-3344.864","-3866.106","-3281.981","-4906.058","-4239.827","-3279.299","-1371.205"
"1744806651","-1505.464","-4491.210","-4263.222","-2653.152","-1120.865","-2066.493","-3735.721","-3048.480","-2890.825","-3354.102","-3741.831","-3191.382","-4718.304","-4339.069","-3131.777","-1437.366"
"1744806652","-1359.433","-4685.074","-4282.147","-2639.890","-1257.956","-2154.559","-3727.525","-3022.254","-2891.719","-3360.212","-3663.749","-3108.978","-4778.057","-4321.635","-3078.282","-1454.651"
"1744806653","-1271.814","-4761.666","-4284.531","-2801.716","-1341.701","-2032.667","-3726.929","-3156.960","-2894.253","-3363.341","-3792.644","-3201.962","-4927.218","-4226.863","-3250.688","-1385.063"
"1744806654","-1371.652","-4594.475","-4251.152","-2815.574","-1291.633","-1937.747","-3656.894","-3284.514","-2893.656","-3372.282","-3848.374","-3258.288","-4824.400","-4290.044","-3222.227","-1400.560"
"1744806655","-1544.505","-4453.361","-4004.538","-2705.604","-1113.415","-2120.584","-3678.203","-3206.432","-2880.096","-3377.497","-3722.012","-3145.933","-4691.780","-4314.780","-3077.984","-1432.002"
"1744806656","-1564.324","-4430.562","-3993.958","-2600.402","-1116.097","-2186.298","-3728.867","-3047.734","-2875.030","-3369.600","-3693.700","-3127.158","-4740.357","-4248.470","-3076.345","-1492.798"
"1744806657","-1576.990","-4441.291","-4119.128","-2591.312","-1254.529","-2045.929","-3728.122","-3011.078","-2855.659","-3377.497","-3685.951","-3292.710","-4893.392","-4275.888","-3256.798","-1430.064"
"1744806658","-1420.230","-4699.975","-4249.066","-2781.749","-1352.578","-1962.632","-3738.701","-3118.664","-2853.125","-3379.434","-3805.757","-3179.163","-4920.363","-4411.340","-3212.690","-1394.302"
"1744806659","-1294.315","-4820.526","-4242.063","-2856.255","-1250.356","-2122.074","-3753.603","-3303.885","-2859.235","-3382.862","-3802.627","-3107.935","-4710.257","-4320.145","-3061.146","-1438.707"
"1744806660","-1302.063","-4764.050","-4253.238","-2875.626","-1098.067","-2160.072","-3768.802","-3235.936","-2836.734","-3236.830","-3644.377","-3287.643","-4727.542","-4294.366","-3171.116","-1546.592"
"1744806661","-1500.696","-4505.962","-4259.199","-2829.581","-1188.368","-1990.646","-3723.949","-3025.979","-3014.654","-3194.213","-3726.482","-3249.645","-4695.803","-4335.940","-3272.146","-1569.837"
"1744806662","-1551.658","-4441.738","-4256.815","-2712.756","-1344.532","-1997.948","-3739.446","-3015.101","-3150.702","-3295.541","-3851.652","-3064.275","-4852.414","-4265.308","-3204.942","-1418.591"
"1744806663","-1548.976","-4436.821","-4266.053","-2571.046","-1335.293","-2134.442","-3740.937","-3113.300","-3010.184","-3337.562","-3844.351","-3142.953","-4960.150","-4251.152","-3104.061","-1384.914"
"1744806664","-1484.901","-4608.035","-4280.955","-2625.436","-1264.364","-2081.543","-3728.122","-3282.279","-2844.781","-3321.916","-3661.215","-3192.425","-4765.987","-4293.621","-3138.781","-1464.933"
"1744806665","-1348.108","-4758.835","-4252.642","-2759.248","-1152.903","-1949.966","-3734.678","-3183.633","-2863.109","-3321.320","-3704.578","-3297.776","-4721.880","-4252.344","-3272.891","-1431.108"
"1744806666","-1312.643","-4784.763","-4011.691","-2842.844","-1154.989","-2075.285","-3745.854","-2985.299","-2879.947","-3345.311","-3872.514","-3152.490","-4911.274","-4298.389","-3148.913","-1383.126"
"1744806667","-1438.409","-4590.452","-3984.720","-2830.625","-1300.722","-2178.699","-3739.446","-3096.908","-2824.217","-3350.228","-3731.400","-3135.502","-4856.735","-4267.693","-3068.894","-1481.473"
"1744806668","-1511.723","-4452.765","-4114.211","-2813.935","-1355.261","-2065.897","-3716.350","-3323.257","-2938.062","-3352.016","-3656.596","-3261.864","-4684.478","-4270.524","-3240.854","-1505.762"
"1744806669","-1500.100","-4451.275","-4197.657","-2682.656","-1321.435","-1931.787","-3743.619","-3299.415","-3121.197","-3358.126","-3829.598","-3235.340","-4742.146","-4248.917","-3274.381","-1412.034"
"1744806670","-1514.256","-4626.811","-4184.544","-2574.623","-1191.497","-2087.504","-3754.050","-3109.276","-3078.729","-3364.831","-3869.832","-3137.589","-4920.065","-4253.536","-3183.633","-1384.020"
"1744806671","-1513.064","-4784.018","-4196.167","-2694.130","-1143.515","-2183.914","-3743.321","-3004.521","-2832.562","-3364.682","-3666.878","-3128.052","-4843.920","-4280.210","-3079.325","-1424.402"
"1744806672","-1370.013","-4798.621","-4190.654","-2768.338","-1276.135","-2068.877","-3765.076","-3184.974","-2816.021","-3369.898","-3762.543","-3280.640","-4683.882","-4248.023","-3184.378","-1430.959"
"1744806673","-1286.417","-4623.979","-4205.704","-2801.716","-1359.880","-1951.456","-3767.014","-3318.787","-2856.255","-3376.603","-3882.647","-3244.579","-4830.807","-4351.437","-3260.970","-1496.971"
"1744806674","-1437.068","-4415.363","-4222.393","-2793.670","-1218.915","-2115.220","-3759.414","-3198.236","-2991.259","-3379.136","-3700.703","-3121.346","-4970.729","-4416.108","-3099.293","-1583.993"
"1744806675","-1496.375","-4500.002","-4220.307","-2761.036","-1138.300","-2171.993","-3772.825","-3025.234","-3084.242","-3387.928","-3677.607","-3149.807","-4909.635","-4231.036","-3067.851","-1479.983"
"1744806676","-1477.003","-4673.302","-4219.264","-2768.189","-1193.434","-2034.605","-3776.699","-3020.167","-2912.730","-3387.183","-3815.144","-3252.923","-4775.077","-4256.070","-3214.329","-1388.341"
"1744806677","-1466.423","-4770.458","-4214.495","-2769.232","-1373.291","-1999.736","-3756.434","-3220.290","-2773.553","-3388.226","-3847.331","-3263.652","-4753.321","-4333.258","-3266.186","-1467.764"
"1744806678","-1489.669","-4806.668","-4211.068","-2779.067","-1350.343","-2169.758","-3651.381","-3299.564","-2959.520","-3398.657","-3668.368","-3118.962","-4869.401","-4261.285","-3138.036","-1447.350"
"1744806679","-1514.852","-4613.847","-4210.770","-2792.329","-1138.747","-2020.597","-3633.350","-3174.245","-3156.662","-3401.786","-3713.667","-3151.298","-4807.413","-4281.551","-3100.783","-1414.716"
"1744806680","-1488.328","-4448.593","-4203.618","-2809.614","-1146.346","-1934.618","-3707.409","-3032.088","-2982.020","-3401.786","-3696.978","-3267.527","-4728.585","-4279.613","-3262.013","-1444.370"
"1744806681","-1474.023","-4452.765","-4217.923","-2816.021","-1292.229","-2071.708","-3738.552","-3199.428","-2813.935","-3403.276","-3747.344","-3221.035","-4867.166","-4257.858","-3192.574","-1417.398"
"1744806682","-1501.888","-4709.810","-4210.174","-2781.898","-1375.526","-2193.600","-3743.172","-3331.304","-2821.088","-3343.821","-3882.349","-3128.946","-4925.728","-4270.375","-3067.255","-1393.855"
"1744806683","-1503.378","-4783.422","-4201.233","-2788.156","-1276.582","-2013.743","-3755.689","-3331.900","-2837.628","-3257.245","-3818.423","-3141.463","-4774.183","-4270.673","-3084.540","-1412.630"
"1744806684","-1395.345","-4800.409","-4203.618","-2807.826","-1141.280","-1943.856","-3735.423","-3152.490","-3009.290","-3331.900","-3677.607","-3260.225","-4753.470","-4250.854","-3265.589","-1586.080"
"1744806685","-1305.044","-4825.443","-4357.249","-2683.103","-1204.461","-2169.162","-3755.093","-2999.008","-3096.908","-3369.302","-3786.385","-3248.006","-4932.880","-4260.093","-3258.288","-1567.453"
"1744806686","-1414.418","-4738.271","-4416.406","-2650.768","-1336.187","-2169.013","-3788.024","-3165.603","-2847.910","-3368.258","-3823.638","-3130.585","-4825.294","-4437.119","-3142.804","-1405.180"
"1744806687","-1468.062","-4475.862","-4334.897","-2722.591","-1322.776","-1941.919","-3784.001","-3318.787","-2791.584","-3376.752","-3684.312","-3183.484","-4696.101","-4309.863","-3090.799","-1439.154"
"1744806688","-1470.149","-4440.099","-4277.974","-2778.769","-1169.592","-1996.756","-3763.437","-3308.952","-2922.118","-3386.438","-3685.951","-3162.622","-4819.036","-4243.255","-3202.856","-1454.949"
"1744806689","-1478.791","-4599.541","-4275.590","-2793.819","-1142.621","-2172.440","-3735.274","-3222.376","-3108.680","-3392.398","-3788.173","-3136.247","-4948.974","-4312.545","-3297.180","-1444.966"
"1744806690","-1484.752","-4777.908","-4274.249","-2813.935","-1339.167","-2060.533","-3723.949","-3091.693","-3085.583","-3304.332","-3848.374","-3175.884","-4851.073","-4329.234","-3156.364","-1419.783"
"1744806691","-1503.229","-4805.028","-4261.732","-2828.389","-1386.702","-1943.409","-3769.398","-3149.360","-2843.738","-3263.354","-3690.124","-3305.674","-4739.612","-4300.177","-3079.027","-1424.551"
"1744806692","-1517.832","-4808.605","-4262.030","-2829.581","-1296.103","-2017.170","-3789.067","-3287.345","-2811.104","-3335.178","-3711.581","-3188.998","-4860.163","-4295.111","-3234.446","-1410.544"
