"","A0_C05 Ave. (µV)","A2_C07 Ave. (µV)","A4_C08 Ave. (µV)","A6_C11 Ave. (µV)","C0_D01 Ave. (µV)","C3_D03 Ave. (µV)","C6_D04 Ave. (µV)","B0_C13 Ave. (µV)","B6_C14 Ave. (µV)","D0_D07 Ave. (µV)","D1_D08 Ave. (µV)","D2_D11 Ave. (µV)","D3_D12 Ave. (µV)","D4_D13 Ave. (µV)","D5_D14 Ave. (µV)","D6_D16 Ave. (µV)"
"1744801464","-682.622","-2826.005","-2265.573","-1062.900","-387.728","-711.828","-1812.726","-1628.846","-1283.437","-1544.356","-2247.840","-1256.019","-2762.079","-2001.375","-2097.487","-355.393"
"1744801465","-887.960","-2563.596","-2503.693","-1103.282","-366.867","-827.461","-1748.949","-1834.482","-1115.799","-1545.846","-2199.709","-1122.206","-2882.630","-2112.836","-2120.435","-309.646"
"1744801466","-909.269","-2457.649","-2510.995","-1237.988","-384.003","-930.876","-1769.215","-1701.266","-1279.116","-1433.045","-2037.585","-1058.429","-2735.555","-2268.404","-2103.001","-376.552"
"1744801467","-753.403","-2440.661","-2413.392","-1301.467","-385.642","-877.231","-1817.495","-1521.409","-1463.890","-1343.042","-2151.728","-1102.686","-2726.316","-2022.088","-2105.832","-354.946"
"1744801468","-614.673","-2457.201","-2109.408","-1273.751","-370.741","-680.238","-1826.137","-1579.076","-1413.375","-1454.651","-2255.142","-1116.693","-2893.358","-2111.495","-2104.044","-316.203"
"1744801469","-611.991","-2640.188","-2086.759","-1258.999","-376.403","-749.230","-1772.046","-1581.162","-1177.788","-1528.412","-2098.233","-1082.122","-2784.133","-2287.179","-2021.343","-426.322"
"1744801470","-691.414","-2766.699","-2244.264","-1267.493","-387.430","-907.183","-1674.592","-1521.111","-1117.885","-1529.157","-2048.016","-1080.036","-2657.771","-2060.533","-2063.513","-555.813"
"1744801471","-879.019","-2612.770","-2468.526","-1175.106","-394.881","-842.661","-1777.709","-1650.155","-1294.315","-1526.326","-2184.361","-1106.709","-2670.586","-1959.205","-2097.934","-510.216"
"1744801472","-876.188","-2468.675","-2454.519","-1019.239","-392.795","-747.442","-1790.226","-1845.211","-1458.228","-1482.666","-2279.878","-1224.577","-2738.684","-2149.045","-2086.461","-321.120"
"1744801473","-652.820","-2464.354","-2462.864","-1093.149","-400.990","-903.457","-1803.488","-1675.785","-1412.779","-1351.982","-2080.053","-1117.140","-2791.286","-2238.452","-2090.782","-343.174"
"1744801474","-579.655","-2659.410","-2312.511","-1202.971","-394.732","-876.337","-1814.067","-1503.229","-1319.647","-1437.515","-2093.464","-1067.817","-2849.847","-2022.833","-2089.888","-348.091"
"1744801475","-632.703","-2804.399","-2138.615","-1225.322","-397.265","-729.114","-1842.082","-1554.936","-1159.161","-1514.256","-2162.457","-1117.289","-2718.866","-2091.527","-1981.258","-310.242"
"1744801476","-847.876","-2685.189","-2214.462","-1227.558","-396.371","-763.983","-1837.313","-1589.954","-1275.241","-1532.733","-2126.098","-1073.778","-2638.698","-2272.427","-1977.980","-401.437"
"1744801477","-882.000","-2523.512","-2376.884","-1249.909","-393.540","-910.461","-1856.238","-1595.914","-1418.740","-1514.405","-2113.283","-1038.015","-2662.987","-2171.248","-2074.838","-518.560"
"1744801478","-785.142","-2443.492","-2431.571","-1249.313","-398.904","-879.467","-1809.150","-1748.800","-1424.402","-1380.593","-2220.124","-1111.329","-2837.330","-1970.679","-2085.119","-390.708"
"1744801479","-577.867","-2519.637","-2433.807","-1239.032","-396.520","-758.618","-1673.698","-1740.903","-1356.602","-1370.758","-2208.650","-1127.571","-2838.522","-2108.663","-2048.165","-289.679"
"1744801480","-599.772","-2694.875","-2423.227","-1264.960","-388.920","-780.672","-1727.790","-1521.707","-1152.009","-1490.414","-2050.251","-1037.121","-2670.884","-2242.923","-2106.130","-370.890"
