"","A0_C05 Ave. (µV)","A2_C07 Ave. (µV)","A4_C08 Ave. (µV)","A6_C11 Ave. (µV)","C0_D01 Ave. (µV)","C3_D03 Ave. (µV)","C6_D04 Ave. (µV)","B0_C13 Ave. (µV)","B6_C14 Ave. (µV)","D0_D07 Ave. (µV)","D1_D08 Ave. (µV)","D2_D11 Ave. (µV)","D3_D12 Ave. (µV)","D4_D13 Ave. (µV)","D5_D14 Ave. (µV)","D6_D16 Ave. (µV)"
"1744748554","-3114.194","-8690.059","-8077.174","-6124.228","-3237.128","-4721.284","-7843.822","-6263.554","-6388.128","-7083.416","-7002.056","-7316.172","-9386.241","-8655.787","-5491.078","-3536.046"
"1744748555","-2926.886","-8735.210","-7871.836","-6108.135","-3073.812","-4729.033","-7753.074","-6254.762","-6369.203","-7176.548","-6998.032","-7288.605","-9328.723","-8624.792","-5622.953","-3555.864"
"1744748556","-2889.633","-8702.576","-7817.298","-6100.833","-3037.751","-4588.217","-7750.541","-6217.808","-6379.187","-7311.851","-7022.023","-7338.673","-9168.088","-8554.012","-5652.159","-3559.440"
"1744748557","-3069.639","-8709.133","-7928.014","-6116.033","-3206.432","-4576.296","-7749.349","-6206.632","-6301.403","-7245.392","-6944.984","-7378.906","-9316.504","-8404.255","-5556.196","-3567.487"
"1744748558","-3169.030","-8741.617","-8057.952","-6109.178","-3284.067","-4741.251","-7761.717","-6255.656","-6168.038","-7117.689","-6842.762","-7324.517","-9350.181","-8601.248","-5542.040","-3430.992"
"1744748559","-3199.577","-8784.086","-8127.242","-6105.453","-3237.873","-4749.000","-7731.915","-6242.990","-6309.003","-7084.757","-6990.880","-7295.609","-9170.473","-8611.232","-5675.107","-3382.862"
"1744748560","-3146.380","-8776.039","-8158.237","-6100.237","-3044.009","-4684.776","-7722.229","-6215.125","-6408.095","-7119.030","-6975.085","-7350.147","-9176.731","-8543.134","-5582.422","-3609.806"
"1744748561","-3007.799","-8778.572","-8067.638","-6075.352","-3032.833","-4735.738","-7703.900","-6206.930","-6399.453","-7233.918","-6935.596","-7351.935","-9357.929","-8587.539","-5457.699","-3618.598"
"1744748562","-2902.746","-8777.380","-7914.454","-6071.776","-3160.089","-4759.133","-7685.125","-6268.471","-6364.733","-7301.420","-6951.988","-7322.431","-9386.837","-8619.875","-5500.764","-3521.591"
"1744748563","-2979.487","-8760.989","-7861.555","-6088.018","-3281.981","-4580.170","-7676.035","-6478.131","-6194.413","-7222.742","-7076.710","-7292.032","-9326.637","-8572.042","-5676.448","-3509.372"
"1744748564","-3120.005","-8754.730","-7997.900","-6102.473","-3266.931","-4519.969","-7654.876","-6463.081","-6264.150","-7114.708","-7001.162","-7393.211","-9249.598","-8599.311","-5598.366","-3590.137"
"1744748565","-3196.001","-8818.954","-8145.273","-6133.765","-3152.639","-4710.108","-7752.031","-6285.757","-6414.950","-7072.389","-6971.210","-7402.301","-9381.324","-8623.451","-5487.502","-3581.047"
"1744748566","-3196.597","-8851.290","-8183.569","-6138.533","-3054.589","-4724.264","-7853.508","-6201.714","-6410.182","-7164.031","-7024.258","-7301.271","-9341.389","-8584.261","-5633.235","-3536.642"
"1744748567","-3104.508","-8822.232","-8163.750","-6146.729","-3051.013","-4625.171","-7869.452","-6241.649","-6344.616","-7284.582","-7011.294","-7321.835","-9205.788","-8596.927","-5652.457","-3421.456"
"1744748568","-2939.254","-8794.665","-7936.656","-6146.431","-3220.439","-4609.674","-7736.832","-6266.832","-6184.578","-7302.165","-6991.029","-7356.107","-9121.001","-8601.546","-5522.072","-3382.564"
"1744748569","-2959.371","-8785.576","-7847.250","-6143.749","-3278.106","-4709.959","-7705.241","-6260.574","-6174.147","-7192.343","-6976.575","-7413.030","-9236.932","-8612.126","-5456.954","-3505.647"
"1744748570","-3092.587","-8827.448","-7921.308","-6149.560","-3276.318","-4718.602","-7702.857","-6252.527","-6395.280","-7084.757","-6965.399","-7342.696","-9434.521","-8560.121","-5626.082","-3574.640"
"1744748571","-3213.286","-8856.058","-8119.643","-6159.544","-3127.754","-4668.385","-7755.756","-6238.073","-6430.596","-7095.635","-6971.657","-7304.102","-9336.174","-8389.205","-5648.434","-3505.498"
"1744748572","-3215.522","-8835.793","-8168.668","-6159.991","-3056.675","-4705.191","-7849.634","-6241.500","-6394.386","-7228.702","-7016.808","-7398.576","-9378.344","-8562.654","-5581.528","-3511.012"
"1744748573","-3031.194","-8855.909","-8012.652","-6158.948","-3121.495","-4699.230","-7766.187","-6248.951","-6226.748","-7312.298","-7028.431","-7413.775","-9325.743","-8652.955","-5613.118","-3574.640"
"1744748574","-2942.383","-8870.661","-7887.185","-6162.375","-3222.823","-4695.803","-7713.139","-6245.375","-6166.697","-7265.806","-6986.856","-7329.583","-9223.521","-8573.830","-5647.242","-3584.623"
"1744748575","-2972.335","-8860.230","-7901.490","-6165.206","-3256.351","-4722.774","-7708.520","-6236.732","-6336.719","-7150.769","-7011.890","-7312.596","-9176.880","-8560.866","-5525.649","-3544.837"
"1744748576","-3171.712","-8846.074","-8103.251","-6166.399","-3214.777","-4574.060","-7665.455","-6235.987","-6452.501","-7079.244","-7007.867","-7345.676","-9311.438","-8570.403","-5486.608","-3529.638"
"1744748577","-3239.512","-8870.363","-8169.115","-6148.964","-3098.845","-4527.718","-7697.642","-6239.414","-6423.444","-7205.755","-6960.332","-7345.080","-9334.534","-8577.853","-5644.709","-3575.385"
"1744748578","-3195.405","-8881.092","-8109.808","-6168.783","-3136.545","-4716.218","-7844.418","-6243.289","-6246.120","-7309.914","-7003.248","-7286.519","-9292.811","-8590.370","-5618.930","-3571.212"
"1744748579","-3049.225","-8869.767","-7968.098","-6185.770","-3241.748","-4713.535","-7850.081","-6248.504","-6177.276","-7204.711","-6986.409","-7417.947","-9317.100","-8595.586","-5619.824","-3526.211"
"1744748580","-2972.335","-8868.426","-7875.413","-6205.738","-3262.758","-4689.842","-7754.564","-6258.935","-6414.205","-7082.671","-6960.779","-7504.523","-9350.479","-8600.205","-5641.133","-3368.258"
