"","A0_C05 Ave. (µV)","A2_C07 Ave. (µV)","A4_C08 Ave. (µV)","A6_C11 Ave. (µV)","C0_D01 Ave. (µV)","C3_D03 Ave. (µV)","C6_D04 Ave. (µV)","B0_C13 Ave. (µV)","B6_C14 Ave. (µV)","D0_D07 Ave. (µV)","D1_D08 Ave. (µV)","D2_D11 Ave. (µV)","D3_D12 Ave. (µV)","D4_D13 Ave. (µV)","D5_D14 Ave. (µV)","D6_D16 Ave. (µV)"
"1744746376","-2100.170","-6475.747","-6284.714","-4455.745","-2149.791","-3243.238","-5656.630","-4652.292","-4577.935","-5217.642","-5344.301","-5167.276","-6801.635","-6341.934","-4481.077","-2458.841"
"1744746377","-2091.676","-6409.734","-6163.120","-4451.275","-2146.065","-3293.753","-5717.129","-4498.810","-4577.935","-5234.033","-5339.980","-5159.229","-6885.231","-6262.064","-4479.736","-2352.297"
"1744746378","-2157.539","-6536.841","-6060.749","-4427.433","-2147.555","-3426.820","-5739.480","-4585.236","-4589.856","-5239.844","-5311.221","-5197.227","-6893.426","-6362.498","-4503.131","-2291.948"
"1744746379","-2373.457","-6706.566","-6015.003","-4411.191","-2183.467","-3389.120","-5724.281","-4725.456","-4602.820","-5242.676","-5362.034","-5144.179","-6828.159","-6258.041","-4510.581","-2462.715"
"1744746380","-2268.255","-6745.160","-6008.893","-4422.218","-2208.054","-3287.494","-5687.475","-4714.280","-4592.538","-5248.934","-5333.275","-5151.778","-6828.457","-6284.565","-4492.998","-2511.889"
"1744746381","-2154.708","-6736.517","-5999.058","-4442.185","-2129.376","-3283.769","-5624.592","-4718.006","-4586.279","-5252.361","-5260.110","-5140.603","-6977.618","-6468.892","-4490.614","-2455.115"
"1744746382","-2113.879","-6767.660","-5976.707","-4448.146","-1989.901","-3303.885","-5604.625","-4712.790","-4594.773","-5250.424","-5303.174","-5189.031","-7053.614","-6492.734","-4463.941","-2428.591"
"1744746383","-2107.024","-6782.562","-5957.335","-4437.566","-2076.924","-3325.045","-5681.366","-4731.119","-4587.322","-5250.275","-5358.756","-5113.780","-6851.107","-6256.998","-4389.286","-2470.464"
"1744746384","-2098.978","-6765.425","-6183.982","-4443.228","-2160.668","-3295.243","-5749.613","-4736.930","-4585.385","-5247.742","-5266.964","-5129.129","-6824.434","-6337.017","-4523.546","-2471.805"
"1744746385","-2149.940","-6543.994","-6298.274","-4417.449","-2159.774","-3272.146","-5743.504","-4549.772","-4599.094","-5240.291","-5185.902","-5168.468","-6909.668","-6304.383","-4487.336","-2384.931"
"1744746386","-2353.787","-6429.851","-6316.155","-4297.793","-2142.042","-3305.376","-5669.743","-4436.970","-4602.373","-5254.298","-5334.616","-5118.251","-6844.103","-6272.793","-4479.736","-2367.496"
"1744746387","-2288.818","-6617.457","-6110.072","-4278.421","-2143.681","-3261.715","-5584.508","-4665.107","-4579.872","-5255.491","-5283.505","-5184.114","-6854.534","-6496.608","-4521.608","-2480.596"
"1744746388","-2152.771","-6714.761","-6038.696","-4366.189","-2155.900","-3247.708","-5644.262","-4797.280","-4598.200","-5256.236","-5297.959","-5162.060","-6850.660","-6510.615","-4519.224","-2476.871"
"1744746389","-2102.107","-6735.176","-6037.056","-4438.460","-2175.421","-3350.824","-5730.689","-4751.086","-4587.173","-5255.938","-5331.486","-5131.662","-6943.047","-6302.148","-4452.169","-2442.747"
"1744746390","-2118.647","-6748.438","-6015.897","-4440.993","-2064.854","-3399.700","-5732.179","-4663.765","-4580.021","-5265.027","-5311.817","-5154.610","-7008.016","-6289.780","-4364.103","-2466.440"
"1744746391","-2115.667","-6766.319","-6017.238","-4430.860","-2052.486","-3280.789","-5641.133","-4712.492","-4574.358","-5251.020","-5312.860","-5119.294","-6884.784","-6350.130","-4484.504","-2460.480"
"1744746392","-2100.319","-6805.509","-5998.313","-4463.941","-2133.250","-3283.322","-5569.011","-4744.977","-4578.829","-5249.828","-5309.731","-5140.603","-6841.719","-6261.021","-4503.578","-2353.191"
"1744746393","-2141.595","-6819.516","-6003.529","-4451.126","-2168.864","-3331.453","-5650.222","-4696.995","-4581.064","-5247.742","-5333.573","-5146.861","-6831.139","-6280.839","-4461.408","-2366.006"
"1744746394","-2327.412","-6812.066","-6163.567","-4463.494","-2132.803","-3284.365","-5720.109","-4616.380","-4599.690","-5251.169","-5338.192","-5146.265","-6837.547","-6335.378","-4475.415","-2495.050"
"1744746395","-2388.805","-6599.873","-6347.746","-4495.531","-2082.586","-3261.268","-5731.732","-4651.099","-4642.010","-5251.914","-5306.453","-5122.572","-6869.435","-6464.124","-4506.260","-2484.173"
"1744746396","-2211.928","-6436.557","-6278.008","-4495.382","-1973.212","-3262.311","-5755.723","-4737.079","-4612.505","-5245.805","-5329.698","-5099.028","-6816.983","-6337.911","-4497.916","-2422.184"
"1744746397","-2147.257","-6473.660","-6126.761","-4480.183","-1980.513","-3358.871","-5720.258","-4737.079","-4595.965","-5244.613","-5319.566","-5128.980","-6805.509","-6239.712","-4495.531","-2450.049"
"1744746398","-2143.383","-6708.950","-6049.871","-4487.336","-2114.922","-3366.023","-5555.898","-4563.332","-4639.030","-5239.993","-5301.982","-5145.818","-6950.945","-6339.252","-4492.849","-2456.903"
"1744746399","-2140.701","-6763.786","-6053.299","-4480.183","-2127.290","-3219.843","-5573.332","-4471.242","-4633.367","-5238.652","-5316.585","-5139.112","-7023.066","-6316.304","-4334.301","-2354.831"
"1744746400","-2126.545","-6787.926","-6039.590","-4460.663","-2107.471","-3278.106","-5701.631","-4664.809","-4639.477","-5237.609","-5338.192","-5130.917","-6862.879","-6438.345","-4455.596","-2345.741"
"1744746401","-2111.495","-6811.470","-6021.559","-4442.185","-2111.346","-3303.587","-5722.344","-4750.490","-4627.705","-5241.036","-5281.568","-5135.238","-6788.969","-6361.306","-4590.750","-2471.507"
"1744746402","-2112.687","-6824.881","-6012.321","-4421.473","-2128.780","-3312.677","-5718.619","-4723.966","-4662.275","-5234.033","-5174.577","-5159.527","-6822.050","-6236.732","-4506.558","-2470.464"
"1744746403","-2125.800","-6647.259","-5999.804","-4474.968","-2124.012","-3249.198","-5747.676","-4676.878","-4655.123","-5237.609","-5305.856","-5153.865","-6877.184","-6314.367","-4442.781","-2377.033"
"1744746404","-2116.114","-6478.876","-6030.500","-4497.319","-2125.353","-3243.685","-5662.888","-4739.761","-4675.686","-5237.609","-5307.943","-5137.026","-7022.470","-6498.694","-4509.985","-2445.728"
"1744746405","-2125.204","-6445.348","-6145.537","-4479.140","-2093.762","-3385.395","-5557.835","-4780.889","-4655.868","-5229.264","-5225.986","-5131.066","-6921.738","-6296.039","-4486.442","-2444.535"
"1744746406","-2330.244","-6699.711","-6269.664","-4309.118","-2069.920","-3419.816","-5569.309","-4599.094","-4509.091","-5218.536","-5334.169","-5166.829","-6787.330","-6259.531","-4395.843","-2427.399"
"1744746407","-2287.775","-6793.588","-6166.250","-4335.195","-2083.033","-3275.424","-5645.156","-4450.083","-4401.505","-5210.638","-5416.572","-5205.572","-6846.189","-6307.662","-4416.704","-2436.042"
"1744746408","-2194.941","-6817.281","-6065.518","-4487.485","-2106.279","-3255.457","-5677.193","-4511.625","-4554.540","-5213.022","-5301.535","-5163.401","-6846.339","-6310.195","-4470.795","-2441.257"
"1744746409","-2186.447","-6778.836","-6074.607","-4516.840","-2112.985","-3268.868","-5681.664","-4730.821","-4676.729","-5211.830","-5261.302","-5148.798","-6805.658","-6486.773","-4442.781","-2450.049"
"1744746410","-2182.424","-6580.502","-6082.356","-4519.522","-2104.938","-3267.378","-5685.985","-4782.081","-4648.566","-5211.830","-5301.237","-5153.567","-7010.251","-6379.783","-4455.149","-2435.744"
"1744746411","-2212.226","-6453.544","-6061.941","-4539.341","-1968.443","-3446.192","-5713.999","-4581.362","-4663.169","-5185.008","-5300.492","-5144.924","-6977.469","-6207.973","-4466.474","-2422.184"
"1744746412","-2198.815","-6598.234","-6065.518","-4488.826","-1899.302","-3373.176","-5708.486","-4457.533","-4686.564","-5192.161","-5243.421","-5175.322","-6773.919","-6363.243","-4464.984","-2425.760"
"1744746413","-2215.952","-6775.260","-6070.733","-4366.636","-1977.086","-3235.340","-5700.439","-4696.995","-4495.531","-5185.604","-5385.429","-5147.457","-6832.331","-6457.865","-4443.526","-2434.254"
"1744746414","-2219.081","-6863.922","-6076.247","-4363.805","-2063.066","-3262.162","-5713.254","-4824.996","-4364.848","-5173.683","-5493.164","-5145.669","-6992.221","-6288.290","-4485.250","-2432.764"
"1744746415","-2231.896","-6754.845","-6062.984","-4475.415","-2042.055","-3363.788","-5732.179","-4782.677","-4430.860","-5186.051","-5366.057","-5179.644","-6971.359","-6205.738","-4479.736","-2441.406"
"1744746416","-2254.695","-6524.026","-6071.627","-4542.321","-2068.728","-3392.845","-5692.095","-4584.044","-4665.256","-5179.346","-5224.496","-5251.169","-6830.841","-6371.588","-4445.165","-2445.132"
"1744746417","-2252.311","-6463.826","-6063.730","-4530.400","-2090.931","-3268.272","-5628.169","-4510.581","-4698.187","-5171.150","-5318.671","-5272.329","-6855.577","-6482.750","-4482.269","-2444.237"
"1744746418","-2256.036","-6487.668","-6082.654","-4426.092","-2090.633","-3205.389","-5633.384","-4697.293","-4672.408","-5163.699","-5316.287","-5143.285","-7016.510","-6265.938","-4473.627","-2390.742"
"1744746419","-2308.041","-6750.971","-6084.144","-4297.942","-2105.236","-3321.767","-5688.816","-4823.804","-4550.666","-5159.825","-5275.756","-5153.269","-6896.406","-6327.480","-4508.346","-2401.620"
"1744746420","-2238.154","-6849.617","-6084.293","-4385.412","-2093.911","-3439.635","-5699.247","-4606.545","-4397.780","-5174.279","-5295.426","-5188.286","-6815.195","-6533.861","-4465.878","-2447.665"
"1744746421","-2062.023","-6786.138","-6101.876","-4507.452","-2093.166","-3413.409","-5683.154","-4474.819","-4521.608","-5273.521","-5282.164","-5145.073","-6785.989","-6343.126","-4458.427","-2442.598"
"1744746422","-2020.895","-6524.026","-6103.963","-4605.204","-2111.495","-3221.631","-5672.276","-4517.436","-4676.878","-5396.456","-5276.948","-5164.593","-6913.394","-6216.466","-4509.538","-2395.213"
"1744746423","-2144.277","-6447.285","-6107.241","-4595.369","-2141.893","-3227.890","-5682.111","-4696.101","-4719.645","-5340.278","-5288.273","-5153.716","-7015.169","-6379.783","-4488.528","-2460.331"
"1744746424","-2227.426","-6450.117","-6111.413","-4392.415","-2124.757","-3366.768","-5718.768","-4758.835","-4545.748","-5248.189","-5331.784","-5126.148","-6840.974","-6493.926","-4459.321","-2445.579"
"1744746425","-2208.948","-6591.976","-6091.595","-4305.094","-2094.507","-3389.716","-5709.976","-4573.166","-4382.581","-5226.284","-5481.541","-5168.170","-6826.371","-6233.305","-4485.101","-2432.615"
"1744746426","-2222.657","-6767.064","-6067.604","-4272.908","-2103.150","-3251.731","-5707.592","-4488.677","-4521.310","-5235.672","-5310.625","-5298.257","-7011.890","-6272.197","-4484.355","-2434.999"
"1744746427","-2238.750","-6747.097","-6055.385","-4428.774","-2126.247","-3223.717","-5705.804","-4583.001","-4692.674","-5221.963","-5270.243","-5206.764","-6971.955","-6450.117","-4473.031","-2439.916"
"1744746428","-2250.224","-6576.031","-6074.309","-4524.589","-2098.829","-3358.871","-5713.105","-4758.984","-4721.135","-5212.873","-5319.566","-5135.685","-6850.809","-6468.445","-4471.540","-2455.562"
"1744746429","-2231.449","-6482.750","-6096.214","-4541.129","-2093.464","-3457.814","-5733.967","-4729.778","-4588.813","-5203.635","-5341.172","-5169.958","-6870.776","-6261.766","-4483.610","-2445.877"
"1744746430","-2029.389","-6444.156","-6055.534","-4460.663","-2100.617","-3268.719","-5715.638","-4516.095","-4400.015","-5198.419","-5271.882","-5186.498","-7019.490","-6334.633","-4490.912","-2450.198"
"1744746431","-2003.163","-6457.716","-5889.684","-4346.669","-2084.523","-3262.311","-5668.998","-4496.574","-4444.718","-5189.478","-5299.747","-5104.840","-6894.618","-6496.459","-4463.494","-2450.943"
"1744746432","-2146.065","-6722.063","-5759.597","-4265.457","-2077.222","-3259.033","-5665.570","-4658.848","-4681.349","-5199.015","-5306.154","-5169.809","-6822.050","-6268.471","-4480.779","-2429.038"
"1744746433","-2215.505","-6816.834","-5863.905","-4313.737","-2075.732","-3222.525","-5711.615","-4783.720","-4696.846","-5197.525","-5267.560","-5314.350","-6967.485","-6304.085","-4494.935","-2400.130"
"1744746434","-2210.438","-6715.804","-5988.479","-4426.986","-2062.172","-3360.659","-5720.854","-4659.891","-4656.911","-5276.501","-5307.198","-5173.087","-7015.467","-6538.332","-4487.336","-2346.039"
"1744746435","-2210.140","-6480.217","-6001.592","-4535.466","-2079.010","-3442.615","-5726.069","-4524.738","-4495.829","-5367.696","-5320.311","-5085.021","-6887.913","-6469.041","-4486.293","-2376.288"
"1744746436","-2211.928","-6440.729","-5996.972","-4541.129","-2102.256","-3290.176","-5738.586","-4506.111","-4412.085","-5285.889","-5295.873","-5189.925","-6801.486","-6210.655","-4497.617","-2451.241"
"1744746437","-2233.535","-6492.883","-6037.802","-4375.577","-2093.911","-3273.785","-5689.561","-4702.657","-4620.254","-5237.758","-5281.717","-5160.570","-6918.460","-6348.044","-4472.733","-2404.302"
"1744746438","-2242.476","-6669.909","-6042.570","-4283.786","-2087.653","-3390.163","-5712.211","-4779.249","-4722.476","-5236.864","-5442.947","-5134.940","-7050.633","-6516.427","-4501.641","-2411.008"
"1744746439","-2213.418","-6809.682","-6038.100","-4264.563","-2102.256","-3475.696","-5737.990","-4582.554","-4576.445","-5237.311","-5389.899","-5152.822","-6874.651","-6324.202","-4465.580","-2458.841"
"1744746440","-1989.454","-6665.140","-6064.773","-4370.958","-2097.189","-3251.880","-5697.012","-4484.653","-4402.399","-5228.221","-5253.851","-5159.080","-6771.386","-6268.322","-4495.680","-2454.519"
"1744746441","-1969.635","-6487.817","-6080.568","-4470.795","-2110.749","-3227.443","-5718.768","-4509.091","-4365.742","-5220.324","-5282.164","-5141.795","-6840.229","-6325.543","-4500.896","-2451.837"
"1744746442","-2077.669","-6421.655","-6094.277","-4539.341","-2070.814","-3279.895","-5719.811","-4723.966","-4569.292","-5213.022","-5345.345","-5126.894","-6901.473","-6476.045","-4482.567","-2453.029"
"1744746443","-2179.891","-6466.359","-6104.261","-4504.472","-2103.895","-3292.412","-5584.210","-4754.812","-4698.336","-5220.324","-5297.214","-5230.755","-7003.844","-6317.347","-4508.644","-2425.909"
"1744746444","-2166.927","-6643.236","-6092.638","-4356.951","-2078.265","-3277.361","-5591.959","-4521.161","-4637.092","-5212.426","-5295.128","-5222.559","-6847.084","-6252.676","-4478.395","-2454.668"
"1744746445","-2161.711","-6798.059","-6099.045","-4261.583","-2077.520","-3262.311","-5707.890","-4474.670","-4428.178","-5206.615","-5328.208","-5133.748","-6849.915","-6418.377","-4465.878","-2441.853"
"1744746446","-2193.153","-6682.426","-6090.105","-4247.129","-2105.236","-3414.005","-5733.520","-4702.061","-4490.912","-5203.485","-5298.555","-5160.868","-7019.192","-6484.389","-4495.680","-2458.841"
"1744746447","-2219.826","-6504.655","-5997.568","-4324.615","-2112.538","-3483.742","-5705.953","-4793.406","-4667.044","-5238.652","-5278.587","-5174.279","-7080.734","-6323.755","-4503.131","-2460.480"
"1744746448","-2202.541","-6387.234","-5891.770","-4474.074","-2085.865","-3243.536","-5742.311","-4683.584","-4706.532","-5285.144","-5298.555","-5163.848","-6855.279","-6262.809","-4425.794","-2454.072"
"1744746449","-2220.869","-6415.546","-5905.479","-4515.797","-2084.970","-3227.890","-5753.636","-4480.779","-4581.511","-5250.871","-5325.228","-5147.010","-6826.371","-6335.229","-4390.776","-2465.546"
"1744746450","-2224.296","-6599.277","-5975.366","-4467.964","-2114.028","-3304.332","-5698.651","-4488.677","-4364.252","-5223.006","-5300.790","-5164.742","-6866.902","-6372.184","-4507.899","-2472.550"
"1744746451","-2066.046","-6778.240","-6019.622","-4287.064","-2088.100","-3376.007","-5569.160","-4698.634","-4507.750","-5221.814","-5328.357","-5146.712","-6826.371","-6526.560","-4450.828","-2459.288"
"1744746452","-1946.092","-6738.752","-6029.904","-4249.364","-2105.683","-3289.282","-5572.885","-4763.007","-4684.478","-5231.351","-5308.092","-5182.326","-6854.683","-6294.399","-4491.508","-2456.754"
"1744746453","-2043.247","-6463.677","-6013.662","-4388.839","-2103.150","-3272.146","-5714.148","-4566.312","-4653.335","-5226.880","-5293.339","-5135.685","-7047.653","-6293.207","-4495.382","-2509.207"
"1744746454","-2118.647","-6401.837","-6037.205","-4475.415","-2104.342","-3334.433","-5729.944","-4446.208","-4617.870","-5230.904","-5303.025","-5147.755","-7020.533","-6363.392","-4476.607","-2469.718"
"1744746455","-2128.035","-6537.586","-6036.758","-4509.836","-2128.035","-3289.133","-5719.066","-4513.264","-4469.156","-5231.798","-5317.777","-5163.699","-6852.150","-6290.078","-4488.528","-2464.056"
"1744746456","-2113.432","-6771.088","-6020.367","-4391.521","-2151.430","-3258.288","-5771.816","-4746.616","-4413.128","-5237.013","-5314.201","-5159.825","-6847.233","-6260.872","-4511.774","-2344.549"
"1744746457","-2116.859","-6820.112","-6028.712","-4274.845","-2081.841","-3380.477","-5732.775","-4752.278","-4623.532","-5233.288","-5313.009","-5156.398","-6946.623","-6475.449","-4497.021","-2337.247"
