"","A0_C05 Ave. (µV)","A2_C07 Ave. (µV)","A4_C08 Ave. (µV)","A6_C11 Ave. (µV)","C0_D01 Ave. (µV)","C3_D03 Ave. (µV)","C6_D04 Ave. (µV)","B0_C13 Ave. (µV)","B6_C14 Ave. (µV)","D0_D07 Ave. (µV)","D1_D08 Ave. (µV)","D2_D11 Ave. (µV)","D3_D12 Ave. (µV)","D4_D13 Ave. (µV)","D5_D14 Ave. (µV)","D6_D16 Ave. (µV)"
"1745490252","-2639.145","-6905.049","-6415.397","-4573.017","-2195.388","-3429.353","-5681.515","-5058.646","-4598.647","-5340.576","-5545.467","-5723.685","-6925.613","-6699.264","-4325.956","-2513.975"
"1745490253","-2727.658","-6888.360","-6448.627","-4562.885","-2294.332","-3533.065","-5579.144","-5079.806","-4602.075","-5290.806","-5663.037","-5869.567","-6847.084","-6609.559","-4339.516","-2473.295"
"1745490254","-2609.342","-6897.599","-6459.057","-4547.387","-2224.892","-3592.968","-5501.658","-5078.316","-4603.565","-5284.101","-5670.935","-5932.748","-6910.115","-6813.854","-4326.105","-2505.183"
"1745490255","-2388.805","-6917.566","-6338.656","-4570.186","-2139.658","-3504.753","-5569.905","-5074.888","-4610.270","-5279.928","-5503.595","-5858.988","-7074.922","-6871.074","-4302.263","-2586.246"
"1745490256","-2387.315","-6925.017","-6223.321","-4531.741","-2166.778","-3411.025","-5647.540","-5084.574","-4617.125","-5253.106","-5505.681","-5869.418","-7040.948","-6820.560","-4315.972","-2665.371"
"1745490257","-2405.792","-6921.589","-6229.579","-4529.059","-2294.779","-3524.125","-5655.885","-5095.303","-4619.807","-5236.417","-5658.567","-5740.374","-7092.655","-6897.002","-4334.003","-2500.564"
"1745490258","-2363.920","-6964.952","-6374.568","-4576.594","-2436.787","-3647.506","-5660.355","-5111.843","-4604.757","-5252.510","-5605.817","-5791.783","-6973.892","-6781.220","-4352.033","-2459.586"
"1745490259","-2352.446","-6857.067","-6447.732","-4592.240","-2263.337","-3496.706","-5673.766","-5060.136","-4641.563","-5417.317","-5455.315","-5944.669","-6899.983","-6648.898","-4317.313","-2544.820"
"1745490260","-2548.695","-6605.387","-6444.752","-4577.190","-2166.927","-3445.297","-5702.674","-4891.157","-4647.970","-5471.706","-5515.516","-5875.826","-7008.910","-6822.944","-4301.667","-2531.707"
"1745490261","-2708.584","-6690.323","-6305.277","-4587.919","-2188.832","-3556.013","-5605.966","-4905.015","-4471.838","-5375.296","-5670.935","-5866.885","-7075.965","-6890.893","-4327.148","-2494.901"
"1745490262","-2636.164","-6843.209","-6230.175","-4606.545","-2179.295","-3648.251","-5512.983","-5060.732","-4384.369","-5284.995","-5626.976","-5881.488","-7114.857","-6842.464","-4443.228","-2475.083"
"1745490263","-2481.490","-6929.338","-6241.500","-4574.209","-2151.877","-3446.043","-5552.918","-5102.158","-4599.392","-5271.882","-5495.995","-5733.818","-6939.769","-6898.940","-4326.552","-2539.307"
"1745490264","-2464.950","-6939.471","-6346.256","-4574.656","-2170.801","-3402.382","-5647.838","-5077.124","-4630.089","-5269.349","-5512.536","-5793.869","-6867.498","-6696.880","-4314.184","-2696.514"
"1745490265","-2479.553","-6948.113","-6449.074","-4579.872","-2307.743","-3532.469","-5659.759","-5055.070","-4618.615","-5337.000","-5654.544","-5906.671","-7049.590","-6709.099","-4352.927","-2583.116"
"1745490266","-2465.248","-6984.323","-6471.127","-4589.409","-2350.956","-3611.147","-5657.226","-5068.481","-4608.631","-5381.107","-5673.468","-5886.853","-7092.953","-6904.900","-4307.628","-2463.162"
"1745490267","-2468.526","-6979.257","-6357.133","-4566.461","-2204.031","-3470.629","-5681.962","-5099.773","-4646.927","-5323.887","-5573.481","-5851.090","-6937.832","-6874.204","-4302.561","-2515.167"
"1745490268","-2470.613","-6731.004","-6229.877","-4571.825","-2182.126","-3544.092","-5668.402","-5102.307","-4692.972","-5278.140","-5485.713","-5848.110","-6849.170","-6809.831","-4310.459","-2547.055"
"1745490269","-2463.758","-6629.974","-6241.798","-4601.032","-2194.941","-3661.364","-5579.889","-5117.357","-4664.361","-5265.027","-5556.792","-5739.927","-7073.432","-6843.358","-4325.211","-2519.190"
"1745490270","-2457.350","-6741.434","-6309.152","-4599.541","-2183.169","-3586.560","-5516.708","-4933.774","-4451.573","-5284.399","-5716.532","-5866.289","-7082.075","-6896.108","-4317.015","-2527.982"
"1745490271","-2501.160","-6955.713","-6413.907","-4629.791","-2170.801","-3423.542","-5581.826","-4855.692","-4384.518","-5443.841","-5561.262","-5896.538","-7045.865","-6688.088","-4353.374","-2527.982"
"1745490272","-2525.300","-6984.770","-6355.941","-4624.575","-2276.003","-3460.497","-5652.308","-5072.653","-4635.751","-5492.419","-5490.333","-5859.882","-7006.675","-6704.628","-4350.841","-2516.806"
"1745490273","-2526.343","-6984.621","-6268.024","-4582.405","-2388.209","-3532.320","-5679.280","-5156.994","-4696.846","-5394.816","-5590.320","-5891.025","-7079.244","-6885.529","-4335.642","-2621.114"
"1745490274","-2530.664","-6777.644","-6236.583","-4559.010","-2215.505","-3641.099","-5704.612","-5126.446","-4666.597","-5340.427","-5695.075","-5790.591","-7119.179","-6900.579","-4324.019","-2709.180"
"1745490275","-2540.946","-6633.401","-6215.125","-4570.037","-2169.162","-3545.433","-5710.423","-5109.310","-4671.514","-5331.784","-5539.209","-5691.499","-6962.866","-6875.545","-4325.360","-2553.761"
"1745490276","-2573.431","-6701.201","-6309.301","-4587.173","-2197.176","-3463.328","-5566.925","-5042.851","-4613.400","-5318.522","-5474.240","-5896.688","-6899.536","-6691.068","-4322.827","-2500.564"
"1745490277","-2569.705","-6861.389","-6420.016","-4574.358","-2189.726","-3475.696","-5504.489","-5003.661","-4409.552","-5290.508","-5673.021","-5907.118","-7000.566","-6725.192","-4342.794","-2565.533"
"1745490278","-2557.337","-6943.792","-6415.546","-4552.007","-2201.647","-3442.764","-5555.749","-5009.770","-4460.365","-5288.124","-5627.275","-5868.077","-7055.700","-6928.891","-4327.446","-2540.350"
"1745490279","-2551.824","-6996.691","-6297.231","-4540.086","-2377.480","-3638.864","-5673.319","-5126.446","-4684.031","-5281.568","-5442.947","-5893.260","-6892.234","-6806.403","-4348.010","-2512.932"
"1745490280","-2586.246","-6905.943","-6215.870","-4497.170","-2321.601","-3643.781","-5682.558","-5120.039","-4710.853","-5267.859","-5558.133","-5765.557","-6908.476","-6705.225","-4352.033","-2516.508"
"1745490281","-2594.888","-6710.589","-6213.039","-4499.704","-2225.190","-3493.726","-5707.145","-4954.934","-4630.536","-5260.855","-5702.972","-5706.251","-7043.630","-6863.922","-4338.473","-2542.436"
"1745490282","-2580.434","-6580.651","-6234.199","-4513.562","-2204.925","-3485.680","-5630.106","-4892.796","-4399.270","-5262.047","-5558.133","-5840.063","-7121.414","-6910.712","-4332.215","-2525.598"
"1745490283","-2586.842","-6681.830","-6207.377","-4523.844","-2222.806","-3531.277","-5532.950","-5085.021","-4407.018","-5316.734","-5485.564","-5883.723","-6976.873","-6676.316","-4330.724","-2510.250"
"1745490284","-2605.021","-6925.911","-6315.112","-4509.985","-2235.323","-3467.947","-5569.160","-5168.915","-4649.460","-5483.180","-5619.526","-5763.471","-6879.568","-6747.991","-4332.662","-2513.528"
"1745490285","-2601.892","-6977.171","-6406.754","-4509.985","-2218.336","-3603.995","-5645.454","-5059.093","-4678.071","-5419.701","-5663.484","-5732.775","-6956.160","-6929.338","-4334.152","-2506.226"
"1745490286","-2559.423","-6883.144","-6411.374","-4516.393","-2202.541","-3675.520","-5683.750","-4881.620","-4653.037","-5338.192","-5528.033","-5921.125","-7066.429","-6842.017","-4334.450","-2526.641"
"1745490287","-2410.859","-6621.927","-6304.085","-4512.519","-2200.305","-3485.382","-5595.088","-4858.077","-4502.833","-5317.628","-5529.225","-5924.553","-7078.499","-6700.754","-4338.026","-2558.827"
"1745490288","-2403.855","-6584.674","-6249.398","-4529.059","-2220.273","-3475.994","-5518.645","-5081.594","-4400.462","-5318.969","-5522.221","-5885.810","-6885.529","-6873.012","-4336.834","-2652.407"
"1745490289","-2467.036","-6742.924","-6221.384","-4513.711","-2312.958","-3531.426","-5531.609","-5182.177","-4616.827","-5303.621","-5594.492","-5856.007","-6996.244","-6906.837","-4338.622","-2634.674"
"1745490290","-2482.533","-6944.090","-6245.673","-4508.793","-2274.662","-3500.730","-5689.412","-5074.441","-4713.237","-5298.257","-5669.743","-5744.398","-7140.338","-6705.970","-4346.073","-2507.716"
"1745490291","-2482.533","-6967.187","-6248.951","-4506.856","-2209.842","-3451.854","-5706.400","-4869.848","-4569.739","-5289.763","-5484.521","-5736.798","-6985.366","-6711.930","-4350.692","-2548.844"
"1745490292","-2526.194","-6728.172","-6205.440","-4509.985","-2248.287","-3497.452","-5677.342","-4941.225","-4367.530","-5284.995","-5540.401","-5873.591","-6906.390","-6934.255","-4343.390","-2571.642"
"1745490293","-2547.204","-6595.105","-6190.836","-4527.122","-2255.887","-3657.043","-5593.449","-5109.310","-4396.737","-5283.952","-5585.253","-5898.774","-6897.748","-6907.880","-4330.575","-2522.171"
"1745490294","-2418.160","-6673.783","-6217.062","-4507.899","-2243.966","-3676.265","-5553.365","-5159.825","-4585.087","-5283.952","-5571.544","-5782.694","-7031.858","-6719.381","-4363.805","-2518.892"
"1745490295","-2169.013","-6913.841","-6409.138","-4518.181","-2235.621","-3495.365","-5585.104","-4993.975","-4677.325","-5282.462","-5504.191","-5716.085","-7041.246","-6720.871","-4348.159","-2530.664"
"1745490296","-2279.878","-6966.591","-6435.066","-4536.659","-2252.907","-3461.540","-5675.256","-4825.443","-4631.728","-5281.866","-5558.878","-5871.654","-6880.760","-6933.361","-4386.753","-2536.625"
"1745490297","-2417.415","-6876.588","-6362.200","-4500.151","-2237.856","-3506.541","-5671.531","-5013.943","-4422.963","-5291.551","-5707.145","-5897.582","-7056.147","-6855.428","-4305.542","-2515.018"
