"","A0_C05 Ave. (µV)","A2_C07 Ave. (µV)","A4_C08 Ave. (µV)","A6_C11 Ave. (µV)","C0_D01 Ave. (µV)","C3_D03 Ave. (µV)","C6_D04 Ave. (µV)","B0_C13 Ave. (µV)","B6_C14 Ave. (µV)","D0_D07 Ave. (µV)","D1_D08 Ave. (µV)","D2_D11 Ave. (µV)","D3_D12 Ave. (µV)","D4_D13 Ave. (µV)","D5_D14 Ave. (µV)","D6_D16 Ave. (µV)"
"1745492146","-3442.615","-9048.581","-8337.498","-6319.284","-3358.126","-4834.384","-7714.480","-6667.823","-6457.120","-7390.976","-7220.507","-8173.883","-9392.798","-9130.687","-5522.072","-3667.027"
"1745492147","-3563.464","-9036.958","-8324.534","-6324.500","-3367.811","-4868.805","-7722.974","-6764.531","-6424.338","-7333.755","-7291.734","-8213.520","-9360.015","-9299.517","-5575.418","-3687.739"
"1745492148","-3591.478","-9042.770","-8318.424","-6365.180","-3354.847","-5043.596","-7613.301","-6940.663","-6227.046","-7185.489","-7428.825","-8219.481","-9354.949","-9154.528","-5676.597","-3631.860"
"1745492149","-3471.375","-9040.087","-8335.263","-6353.259","-3342.927","-5047.470","-7583.946","-6892.681","-6138.980","-7129.908","-7315.278","-8198.321","-9375.215","-9026.825","-5629.659","-3595.650"
"1745492150","-3363.490","-9044.111","-8349.866","-6335.825","-3354.549","-4895.329","-7673.949","-6753.504","-6214.231","-7226.318","-7211.864","-8217.245","-9367.466","-9179.413","-5635.917","-3644.824"
"1745492151","-3312.379","-9054.691","-8371.472","-6300.807","-3377.795","-4874.915","-7704.198","-6718.487","-6441.474","-7358.938","-7295.907","-8260.757","-9346.157","-9297.580","-5671.680","-3816.485"
"1745492152","-3349.632","-9059.906","-8346.289","-6309.301","-3369.600","-4869.550","-7701.516","-6726.682","-6456.077","-7404.536","-7444.620","-8172.244","-9370.595","-9211.749","-5613.118","-3726.631"
"1745492153","-3494.620","-9058.714","-8262.843","-6304.234","-3360.063","-4906.356","-7729.679","-6711.930","-6233.156","-7316.470","-7344.335","-8217.096","-9391.755","-9083.748","-5490.780","-3595.650"
"1745492154","-3634.989","-9014.457","-8096.844","-6279.647","-3358.722","-5069.673","-7700.771","-6720.275","-6152.093","-7180.125","-7220.060","-8228.272","-9391.457","-9207.577","-5611.032","-3647.506"
"1745492155","-3544.688","-8962.899","-8170.754","-6283.075","-3391.802","-5006.343","-7587.224","-6715.059","-6339.848","-7175.505","-7372.051","-8183.867","-9387.285","-9324.402","-5689.114","-3658.682"
"1745492156","-3360.808","-8999.407","-8338.243","-6291.568","-3375.113","-4847.646","-7629.842","-6707.013","-6484.091","-7298.589","-7458.329","-8205.771","-9366.572","-9239.912","-5619.526","-3637.671"
"1745492157","-3332.198","-9023.398","-8379.370","-6307.065","-3374.517","-4872.531","-7687.211","-6702.691","-6436.110","-7381.439","-7310.361","-8301.735","-9362.102","-9111.762","-5625.337","-3614.873"
"1745492158","-3341.883","-8966.774","-8388.162","-6285.757","-3386.885","-4884.601","-7718.652","-6701.499","-6197.542","-7407.367","-7250.756","-8221.418","-9178.370","-9103.417","-5683.005","-3735.274"
"1745492159","-3519.803","-8837.730","-8366.853","-6299.913","-3403.872","-5032.420","-7733.405","-6707.311","-6160.289","-7302.761","-7375.479","-8185.655","-9282.082","-9324.551","-5663.186","-3782.213"
"1745492160","-3621.280","-8914.024","-8344.352","-6298.721","-3400.296","-4917.234","-7747.561","-6692.559","-6212.592","-7170.141","-7374.436","-8226.335","-9387.434","-9208.024","-5552.471","-3623.068"
"1745492161","-3513.545","-8991.212","-8261.204","-6312.430","-3395.826","-4829.764","-7719.845","-6715.655","-6397.516","-7205.755","-7227.212","-8203.387","-9325.743","-9035.021","-5525.649","-3624.409"
"1745492162","-3346.205","-9034.127","-8116.513","-6312.877","-3390.461","-4973.859","-7610.619","-6701.350","-6433.129","-7323.027","-7231.534","-8181.036","-9306.073","-9225.607","-5654.693","-3658.235"
"1745492163","-3330.559","-9053.946","-8183.420","-6320.775","-3402.531","-5094.558","-7635.355","-6723.106","-6240.308","-7392.019","-7386.506","-8178.055","-9377.897","-9362.996","-5687.922","-3682.375"
"1745492164","-3331.006","-9039.342","-8343.160","-6297.976","-3415.495","-4928.559","-7745.326","-6748.438","-6143.898","-7369.369","-7396.191","-8215.457","-9412.467","-9159.595","-5645.007","-3661.364"
"1745492165","-3363.490","-8967.072","-8371.472","-6256.104","-3406.554","-4849.583","-7717.013","-6746.352","-6249.100","-7230.490","-7215.142","-8247.048","-9369.403","-9085.238","-5667.210","-3630.817"
"1745492166","-3516.376","-8752.346","-8355.975","-6206.632","-3366.172","-4904.866","-7627.308","-6702.542","-6428.063","-7161.647","-7350.892","-8176.267","-9384.900","-9292.662","-5557.090","-3651.083"
"1745492167","-3593.266","-8778.274","-8266.121","-6219.894","-3380.924","-4867.911","-7619.560","-6714.910","-6315.708","-7262.230","-7461.607","-8204.877","-9404.570","-9230.673","-5505.085","-3786.981"
"1745492168","-3446.192","-8938.015","-8164.197","-6257.296","-3403.425","-4883.111","-7705.986","-6733.984","-6158.352","-7379.502","-7304.847","-8205.324","-9374.619","-9031.296","-5673.319","-3721.416"
"1745492169","-3345.311","-9000.748","-8171.797","-6268.770","-3420.711","-5028.099","-7746.965","-6737.113","-6140.172","-7388.294","-7240.176","-8199.215","-9321.868","-9123.981","-5683.899","-3656.447"
"1745492170","-3340.542","-9001.940","-8312.911","-6273.091","-3345.162","-5037.636","-7738.918","-6730.109","-6230.325","-7284.135","-7301.271","-8208.007","-9394.437","-9327.680","-5644.858","-3661.066"
"1745492171","-3327.727","-9019.077","-8330.494","-6259.084","-3274.679","-4892.349","-7654.727","-6710.738","-6440.878","-7170.141","-7423.460","-8224.547","-9392.053","-9267.330","-5646.199","-3660.470"
"1745492172","-3329.217","-9040.684","-8358.210","-6222.725","-3385.991","-4891.753","-7598.400","-6704.479","-6404.817","-7238.388","-7316.470","-8193.403","-9335.726","-9064.823","-5696.714","-3679.246"
"1745492173","-3465.563","-9064.525","-8237.213","-6174.296","-3421.754","-4904.121","-7694.811","-6706.715","-6182.045","-7373.691","-7253.140","-8209.050","-9409.487","-9199.679","-5645.901","-3651.232"
"1745492174","-3590.286","-9054.542","-8095.056","-6174.594","-3414.154","-4896.671","-7743.388","-6683.171","-6148.815","-7339.865","-7409.006","-8251.667","-9391.755","-9359.121","-5499.423","-3632.754"
"1745492175","-3480.464","-8932.799","-8094.311","-6259.233","-3402.680","-4944.652","-7710.606","-6682.724","-6210.357","-7198.900","-7346.570","-8217.990","-9216.666","-9123.534","-5606.264","-3647.804"
"1745492176","-3348.589","-8758.008","-8250.177","-6243.140","-3405.064","-4982.203","-7613.003","-6686.151","-6332.994","-7195.473","-7206.500","-8206.069","-9261.072","-9053.946","-5707.145","-3716.946"
"1745492177","-3324.449","-8822.978","-8336.753","-6221.384","-3365.725","-4892.200","-7577.389","-6699.264","-6397.069","-7288.009","-7250.011","-8209.199","-9352.267","-9145.588","-5639.791","-3772.974"
"1745492178","-3315.359","-8958.131","-8348.525","-6227.791","-3315.359","-4919.767","-7727.295","-6694.347","-6179.512","-7404.834","-7349.402","-8204.579","-9415.001","-9295.344","-5546.659","-3675.669"
"1745492179","-3284.961","-9013.563","-8322.448","-6239.861","-3402.978","-5051.196","-7764.101","-6690.174","-6092.787","-7317.960","-7367.730","-8195.192","-9385.198","-9174.943","-5683.303","-3635.883"
"1745492180","-3366.619","-9001.493","-8259.118","-6214.082","-3411.919","-4999.638","-7699.132","-6685.257","-6293.356","-7190.108","-7260.293","-8156.151","-9247.661","-9070.486","-5673.468","-3664.196"
"1745492181","-3515.035","-9002.537","-8281.916","-6234.497","-3413.856","-4893.243","-7604.212","-6667.227","-6469.041","-7166.415","-7271.320","-8047.968","-9252.131","-9151.995","-5539.358","-3676.265"
"1745492182","-3586.262","-9035.468","-8317.679","-6236.285","-3379.732","-4896.373","-7611.215","-6684.363","-6404.221","-7230.043","-7344.186","-8157.790","-9394.884","-9313.524","-5544.126","-3657.639"
"1745492183","-3409.982","-9044.707","-8306.950","-6229.877","-3269.613","-4958.659","-7765.442","-6665.289","-6199.181","-7338.822","-7433.891","-8214.265","-9406.805","-9269.267","-5667.508","-3638.119"
"1745492184","-3307.760","-9035.766","-8286.536","-6235.093","-3356.338","-4884.005","-7795.841","-6660.968","-6102.324","-7403.940","-7296.652","-8170.158","-9368.807","-9077.042","-5712.658","-3643.334"
"1745492185","-3286.451","-9017.885","-8198.172","-6238.222","-3415.346","-4903.227","-7697.195","-6646.067","-6229.281","-7276.684","-7250.011","-8171.350","-9422.451","-9154.379","-5547.702","-3714.114"
"1745492186","-3258.437","-8788.556","-8198.321","-6207.675","-3415.495","-4885.048","-7597.953","-6635.487","-6436.259","-7166.862","-7296.801","-8203.089","-9340.048","-9304.136","-5566.180","-3687.888"
"1745492187","-3314.614","-8695.722","-8231.103","-6169.677","-3421.307","-4887.134","-7597.953","-6669.760","-6381.869","-7158.965","-7366.091","-8180.588","-9169.281","-9155.124","-5723.387","-3629.923"
"1745492188","-3516.823","-8893.162","-8273.274","-6183.088","-3253.669","-5030.334","-7563.084","-6676.912","-6139.874","-7284.135","-7305.294","-8202.791","-9322.464","-9062.737","-5622.506","-3661.662"
"1745492189","-3557.205","-8945.763","-8294.880","-6199.330","-3198.981","-4925.877","-7657.856","-6651.282","-6094.873","-7371.902","-7209.182","-8198.917","-9369.552","-9124.279","-5499.125","-3687.739"
"1745492190","-3467.202","-8954.555","-8320.361","-6198.138","-3287.196","-4852.116","-7738.471","-6632.954","-6168.187","-7366.836","-7261.485","-8184.016","-9330.213","-9280.741","-5565.137","-3673.583"
"1745492191","-3273.487","-8934.885","-8331.090","-6189.942","-3400.743","-4881.471","-7644.147","-6774.068","-6374.568","-7231.832","-7450.581","-8201.897","-9335.726","-9253.621","-5711.466","-3650.635"
"1745492192","-3245.622","-8955.598","-8293.688","-6176.978","-3402.382","-5007.982","-7575.601","-6810.427","-6409.883","-7158.220","-7314.682","-8204.728","-9388.477","-9064.376","-5632.490","-3639.162"
"1745492193","-3291.517","-8970.797","-8296.072","-6166.697","-3404.021","-5055.070","-7550.418","-6670.654","-6203.353","-7173.121","-7230.639","-8194.596","-9415.895","-9111.762","-5498.081","-3643.781"
