"","A0_C05 Ave. (µV)","A2_C07 Ave. (µV)","A4_C08 Ave. (µV)","A6_C11 Ave. (µV)","C0_D01 Ave. (µV)","C3_D03 Ave. (µV)","C6_D04 Ave. (µV)","B0_C13 Ave. (µV)","B6_C14 Ave. (µV)","D0_D07 Ave. (µV)","D1_D08 Ave. (µV)","D2_D11 Ave. (µV)","D3_D12 Ave. (µV)","D4_D13 Ave. (µV)","D5_D14 Ave. (µV)","D6_D16 Ave. (µV)"
"1745488072","-864.267","-2834.797","-2497.286","-1274.198","-359.714","-932.366","-1742.691","-1835.525","-1120.716","-1455.098","-2097.636","-1197.010","-2609.044","-2290.308","-1797.527","-270.307"
"1745488073","-943.094","-2762.675","-2508.759","-1302.510","-381.917","-897.646","-1733.899","-1880.229","-1092.255","-1515.746","-2105.534","-1229.048","-2735.257","-2140.701","-1767.576","-338.256"
"1745488074","-834.912","-2495.944","-2526.790","-1297.295","-365.078","-859.499","-1716.465","-1704.842","-1278.520","-1517.534","-2212.971","-1224.279","-2819.449","-2034.456","-1794.845","-474.155"
"1745488075","-677.407","-2439.767","-2514.124","-1300.573","-366.718","-889.450","-1709.610","-1573.861","-1400.709","-1539.290","-2278.686","-1337.826","-2720.505","-2228.767","-1822.263","-401.735"
"1745488076","-624.508","-2528.876","-2474.040","-1308.769","-381.917","-917.017","-1719.892","-1626.462","-1358.390","-1578.480","-2074.242","-1360.625","-2631.843","-2285.838","-1773.983","-263.155"
"1745488077","-770.837","-2802.610","-2183.914","-1250.058","-379.235","-725.985","-1757.592","-1793.206","-1314.729","-1448.095","-2160.668","-1218.170","-2812.296","-2093.911","-1665.205","-300.854"
"1745488078","-891.984","-2768.934","-2269.447","-1227.856","-377.297","-722.259","-1749.247","-1869.798","-1136.512","-1321.733","-2336.055","-1230.836","-2832.860","-2236.366","-1811.683","-389.814"
"1745488079","-930.876","-2563.298","-2415.627","-1251.698","-378.191","-891.089","-1728.535","-1668.185","-1263.320","-1438.409","-2133.399","-1222.491","-2608.299","-2328.604","-1783.520","-328.571"
"1745488080","-793.487","-2416.968","-2427.548","-1291.782","-390.112","-921.637","-1720.041","-1580.417","-1400.709","-1522.005","-2048.314","-1254.380","-2639.592","-2096.295","-1753.271","-273.883"
"1745488081","-663.251","-2551.377","-2425.164","-1291.633","-401.437","-838.339","-1748.651","-1601.577","-1369.864","-1530.200","-2202.541","-1366.884","-2674.013","-2049.357","-1815.259","-284.612"
"1745488082","-656.098","-2792.627","-2419.800","-1242.310","-393.391","-829.697","-1732.409","-1819.283","-1359.433","-1427.829","-2280.027","-1263.767","-2814.829","-2242.327","-1801.103","-418.723"
"1745488083","-803.322","-2827.793","-2422.184","-1239.926","-417.829","-950.694","-1734.495","-1883.656","-1301.914","-1369.119","-2094.209","-1170.188","-2760.291","-2186.149","-1755.059","-471.771"
"1745488084","-898.540","-2695.322","-2453.178","-1247.078","-400.096","-935.495","-1740.456","-1713.336","-1083.016","-1488.179","-2126.694","-1311.302","-2612.323","-2017.319","-1752.675","-301.152"
"1745488085","-909.567","-2433.211","-2438.575","-1266.003","-394.434","-728.518","-1730.025","-1579.374","-1216.978","-1526.624","-2275.556","-1372.248","-2614.707","-2287.775","-1815.110","-293.255"
"1745488086","-837.892","-2521.574","-2442.300","-1253.486","-392.348","-736.564","-1733.303","-1705.885","-1362.860","-1470.447","-2194.345","-1229.644","-2755.523","-2300.143","-1811.087","-317.991"
"1745488087","-617.504","-2782.494","-2485.663","-1261.532","-390.112","-956.059","-1748.651","-1860.261","-1364.648","-1364.648","-2082.884","-1197.159","-2850.294","-2156.347","-1695.752","-296.682"
"1745488088","-668.764","-2832.413","-2455.413","-1246.780","-389.069","-908.077","-1737.326","-1866.519","-1329.780","-1402.944","-2216.250","-1216.084","-2677.590","-2054.721","-1627.654","-363.737"
"1745488089","-835.359","-2820.790","-2440.661","-1246.482","-389.069","-785.887","-1734.197","-1663.715","-1361.370","-1504.421","-2302.527","-1249.164","-2683.550","-2303.421","-1793.206","-413.209"
"1745488090","-893.623","-2582.222","-2438.575","-1241.118","-389.665","-890.344","-1744.181","-1627.952","-1397.133","-1535.863","-2104.044","-1378.357","-2836.287","-2250.075","-1765.639","-280.142"
"1745488091","-903.010","-2457.947","-2446.324","-1243.055","-390.708","-979.006","-1761.466","-1880.974","-1357.496","-1526.475","-2144.128","-1297.444","-2750.307","-2048.612","-1739.413","-292.510"
"1745488092","-925.660","-2533.197","-2445.281","-1225.471","-389.963","-877.380","-1752.675","-1905.859","-1264.960","-1399.964","-2289.265","-1185.834","-2573.133","-2262.890","-1807.809","-399.053"
"1745488093","-853.539","-2788.305","-2441.704","-1250.952","-387.132","-710.189","-1739.115","-1713.336","-1309.812","-1338.720","-2178.848","-1181.960","-2624.393","-2311.170","-1785.755","-484.288"
"1745488094","-699.013","-2852.678","-2454.966","-1238.436","-395.477","-797.808","-1738.518","-1564.920","-1404.583","-1435.578","-2062.023","-1263.320","-2798.885","-2082.884","-1779.646","-409.335"
"1745488095","-690.371","-2747.029","-2425.760","-1261.830","-393.093","-939.667","-1735.240","-1694.560","-1254.529","-1527.965","-2169.013","-1350.939","-2761.781","-2121.627","-1798.421","-288.785"
"1745488096","-846.982","-2579.093","-2449.155","-1292.229","-372.231","-868.291","-1725.703","-1926.273","-1066.923","-1509.935","-2234.131","-1270.175","-2619.177","-2322.197","-1799.166","-315.309"
"1745488097","-929.832","-2491.474","-2429.187","-1319.051","-372.678","-833.869","-1719.147","-1835.674","-1305.342","-1377.612","-2132.207","-1163.632","-2606.958","-2148.449","-1807.958","-317.842"
"1745488098","-929.534","-2662.092","-2453.327","-1312.047","-370.443","-853.240","-1716.316","-1621.842","-1518.279","-1403.838","-2152.622","-1271.963","-2792.627","-2053.082","-1807.660","-294.894"
"1745488099","-928.044","-2786.964","-2440.065","-1308.620","-367.165","-718.683","-1728.535","-1739.562","-1360.923","-1504.123","-2299.100","-1388.341","-2798.885","-2244.115","-1686.364","-396.073"
"1745488100","-825.822","-2821.833","-2460.480","-1294.315","-369.996","-749.677","-1792.908","-1931.787","-1192.689","-1525.879","-2233.088","-1303.852","-2690.256","-2295.375","-1643.896","-508.726"
"1745488101","-643.879","-2799.332","-2474.338","-1338.124","-362.098","-942.647","-1776.218","-1937.002","-1228.452","-1545.697","-2076.775","-1175.553","-2600.402","-2118.796","-1789.182","-347.048"
"1745488102","-724.494","-2594.441","-2473.444","-1354.516","-361.055","-887.215","-1767.129","-1698.583","-1402.050","-1513.213","-2180.934","-1271.516","-2761.334","-2064.705","-1783.967","-261.962"
"1745488103","-931.174","-2449.304","-2457.350","-1360.327","-355.691","-884.831","-1746.714","-1634.210","-1419.038","-1362.860","-2263.039","-1391.619","-2788.305","-2298.802","-1777.112","-361.651"
"1745488104","-946.373","-2608.597","-2424.866","-1346.171","-374.466","-866.801","-1755.357","-1877.248","-1371.056","-1384.318","-2078.861","-1222.342","-2625.585","-2227.277","-1800.060","-452.250"
"1745488105","-953.227","-2786.666","-2434.254","-1343.340","-385.195","-879.765","-1741.201","-1905.710","-1244.843","-1498.014","-2140.105","-1181.364","-2705.753","-2001.226","-1771.450","-296.086"
"1745488106","-939.965","-2892.017","-2492.815","-1311.004","-374.764","-824.183","-1726.002","-1733.303","-1137.853","-1518.428","-2291.501","-1245.737","-2845.824","-2140.999","-1771.450","-263.751"
"1745488107","-784.844","-2761.334","-2524.853","-1341.850","-357.926","-693.649","-1705.289","-1604.408","-1247.078","-1510.829","-2240.241","-1363.456","-2734.363","-2306.104","-1772.493","-300.258"
"1745488108","-694.245","-2567.470","-2495.348","-1345.426","-339.150","-781.268","-1683.682","-1737.773","-1433.492","-1497.418","-2042.055","-1312.047","-2589.822","-2162.606","-1786.053","-422.299"
"1745488109","-793.189","-2523.959","-2501.011","-1330.823","-374.913","-940.859","-1690.686","-1952.201","-1413.375","-1451.224","-2198.219","-1197.010","-2760.440","-2097.040","-1771.301","-379.235"
"1745488110","-955.462","-2693.385","-2547.652","-1332.015","-383.109","-853.837","-1681.447","-1870.096","-1362.115","-1483.858","-2254.099","-1346.767","-2799.183","-2352.446","-1780.689","-253.916"
"1745488111","-996.292","-2849.549","-2534.389","-1335.144","-344.366","-844.151","-1782.328","-1661.777","-1214.147","-1530.051","-2156.645","-1364.499","-2650.917","-2115.965","-1776.069","-306.368"
"1745488112","-922.978","-2790.093","-2544.075","-1325.607","-399.351","-901.371","-1868.159","-1664.460","-1205.206","-1491.159","-2109.408","-1180.768","-2623.647","-2124.012","-1761.615","-453.442"
"1745488113","-774.562","-2581.626","-2534.389","-1346.916","-525.564","-878.870","-1767.874","-1839.101","-1405.776","-1368.821","-2210.438","-1215.637","-2791.286","-2340.078","-1763.403","-493.824"
"1745488114","-752.211","-2470.464","-2518.892","-1344.085","-416.338","-784.099","-1706.183","-1968.145","-1477.897","-1386.106","-2289.265","-1320.690","-2807.677","-2275.854","-1758.188","-355.095"
"1745488115","-892.431","-2525.002","-2524.704","-1332.164","-344.217","-885.427","-1704.842","-1837.313","-1390.129","-1498.014","-2142.638","-1352.131","-2683.401","-2051.294","-1671.910","-254.363"
"1745488116","-1007.468","-2734.214","-2506.077","-1358.092","-347.346","-904.799","-1694.858","-1639.873","-1181.662","-1509.488","-2176.315","-1209.378","-2682.656","-2133.846","-1729.876","-307.411"
"1745488117","-999.421","-2878.606","-2444.834","-1373.440","-366.867","-813.603","-1791.567","-1718.253","-1197.457","-1506.358","-2280.474","-1290.292","-2762.526","-2312.362","-1759.231","-436.604"
"1745488118","-834.167","-2721.846","-2236.813","-1376.420","-333.637","-858.903","-1880.676","-1950.860","-1441.240","-1533.180","-2155.900","-1423.955","-2723.783","-2184.957","-1742.542","-419.319"
"1745488119","-749.379","-2510.995","-2329.201","-1400.858","-415.891","-883.192","-1774.430","-1904.666","-1482.666","-1530.647","-2063.215","-1304.746","-2662.838","-2175.272","-1734.197","-301.898"
"1745488120","-781.268","-2497.286","-2497.286","-1413.375","-517.666","-879.765","-1700.670","-1697.391","-1324.415","-1532.435","-2171.993","-1188.219","-2745.539","-2265.573","-1744.628","-243.783"
"1745488121","-934.452","-2508.909","-2532.005","-1417.100","-420.958","-789.165","-1698.881","-1650.602","-1144.856","-1506.954","-2260.357","-1349.598","-2817.065","-2215.505","-1813.769","-348.985"
"1745488122","-1049.787","-2813.786","-2510.995","-1377.314","-328.720","-711.232","-1737.177","-1741.499","-1342.744","-1400.858","-2185.404","-1390.129","-2703.965","-2086.014","-1913.309","-445.396"
"1745488123","-941.753","-2864.897","-2454.966","-1370.758","-351.816","-884.682","-1835.972","-1842.082","-1508.594","-1391.470","-2246.350","-1206.696","-2560.914","-2299.249","-1752.675","-422.001"
"1745488124","-810.474","-2684.593","-2464.652","-1347.810","-358.820","-932.664","-1825.541","-1929.253","-1301.169","-1489.669","-2254.099","-1322.478","-2804.697","-2177.805","-1767.725","-291.765"
"1745488125","-766.367","-2537.668","-2350.956","-1294.017","-546.277","-856.370","-1714.975","-1730.025","-1136.512","-1497.716","-2076.477","-1436.621","-2800.077","-2071.261","-1782.924","-297.427"
"1745488126","-773.221","-2513.826","-2167.225","-1285.225","-491.440","-898.838","-1699.030","-1663.864","-1204.312","-1500.547","-2061.427","-1324.415","-2758.205","-2292.991","-1761.913","-449.717"
"1745488127","-1009.554","-2469.271","-2251.267","-1293.719","-332.743","-899.285","-1804.680","-1711.845","-1412.630","-1517.087","-2237.707","-1170.933","-2788.603","-2281.666","-1782.626","-497.848"
"1745488128","-1078.397","-2475.232","-2456.903","-1350.045","-350.773","-860.691","-1846.105","-1726.449","-1492.649","-1524.389","-2245.456","-1352.727","-2708.882","-2217.144","-1759.529","-340.194"
"1745488129","-966.340","-2692.789","-2539.009","-1354.665","-367.761","-837.147","-1768.619","-1703.501","-1247.227","-1524.091","-2218.336","-1417.845","-2594.292","-2314.448","-1765.192","-252.724"
"1745488130","-797.361","-2913.624","-2572.834","-1376.271","-416.487","-878.870","-1694.858","-1904.070","-1159.459","-1536.310","-2275.109","-1197.755","-2778.918","-2146.959","-1758.933","-349.134"
"1745488131","-802.279","-2817.959","-2562.404","-1339.912","-548.363","-865.012","-1710.802","-1927.018","-1195.222","-1543.611","-2201.796","-1294.464","-2788.305","-2117.902","-1740.456","-467.598"
"1745488132","-798.404","-2634.376","-2351.105","-1228.750","-570.416","-882.149","-1820.326","-1726.449","-1341.552","-1531.392","-2066.493","-1435.876","-2807.081","-2316.982","-1749.247","-422.299"
"1745488133","-835.508","-2551.824","-2146.214","-1084.358","-388.026","-908.077","-1830.161","-1696.050","-1478.791","-1557.767","-2182.722","-1315.475","-2765.357","-2246.201","-1879.632","-306.666"
"1745488134","-995.547","-2538.264","-2244.413","-1214.743","-346.601","-847.280","-1725.554","-1753.420","-1351.684","-1559.854","-2286.136","-1192.540","-2802.610","-2101.660","-1880.080","-257.343"
"1745488135","-1024.902","-2504.140","-2555.996","-1360.178","-362.694","-761.449","-1693.517","-1730.025","-1139.045","-1533.777","-2212.673","-1352.429","-2799.481","-2253.205","-1735.389","-353.903"
"1745488136","-871.718","-2473.891","-2575.368","-1376.718","-361.502","-909.716","-1778.454","-1695.901","-1243.800","-1519.769","-2219.677","-1410.544","-2623.796","-2279.431","-1795.739","-487.119"
"1745488137","-794.232","-2472.550","-2565.384","-1375.973","-378.340","-881.255","-1872.927","-1707.822","-1507.998","-1510.382","-2279.580","-1377.612","-2722.144","-2266.020","-1762.062","-402.778"
"1745488138","-792.742","-2755.672","-2261.996","-1377.761","-540.018","-865.161","-1780.689","-1720.637","-1414.120","-1410.991","-2154.559","-1228.601","-2795.905","-2098.531","-1770.705","-286.549"
"1745488139","-812.560","-2762.973","-2135.038","-1348.555","-440.180","-893.623","-1710.653","-1853.704","-1194.477","-1426.935","-2074.540","-1203.716","-2776.980","-2059.042","-1783.371","-332.892"
"1745488140","-927.895","-2615.899","-2201.796","-1267.046","-354.946","-859.946","-1700.521","-1969.039","-1161.844","-1480.132","-2180.934","-1358.837","-2654.046","-2323.836","-1757.145","-457.168"
"1745488141","-1046.956","-2503.246","-2526.343","-1082.122","-341.684","-871.718","-1809.746","-1782.179","-1199.096","-1519.173","-2277.941","-1378.208","-2682.954","-2255.887","-1764.894","-462.234"
"1745488142","-907.928","-2498.329","-2574.176","-1126.975","-387.877","-858.009","-1874.119","-1690.537","-1382.083","-1523.048","-2236.217","-1219.958","-2814.978","-2278.388","-1836.270","-278.652"
"1745488143","-779.927","-2478.361","-2527.386","-1328.290","-578.463","-897.199","-1741.052","-1754.165","-1421.571","-1536.608","-2232.641","-1330.227","-2803.952","-2262.592","-1754.910","-334.382"
"1745488144","-776.798","-2622.753","-2326.071","-1364.052","-532.120","-874.400","-1685.917","-1731.813","-1171.231","-1533.031","-2160.519","-1417.696","-2785.772","-2059.340","-1777.261","-517.666"
"1745488145","-776.947","-2841.949","-2175.421","-1354.516","-406.355","-893.474","-1707.822","-1694.858","-1169.890","-1543.015","-2112.538","-1327.544","-2831.817","-2227.873","-1774.579","-368.506"
"1745488146","-956.059","-2729.595","-2320.409","-1352.578","-362.396","-859.350","-1862.645","-1702.011","-1378.059","-1552.105","-2229.512","-1256.764","-2828.538","-2342.165","-1758.039","-256.598"
"1745488147","-1050.681","-2555.400","-2485.961","-1354.516","-382.960","-863.522","-1844.168","-1785.308","-1495.630","-1553.148","-2266.765","-1246.184","-2640.486","-2233.684","-1781.881","-295.192"
"1745488148","-969.470","-2510.250","-2529.323","-1312.643","-361.651","-886.917","-1746.267","-1933.277","-1277.775","-1556.873","-2219.379","-1433.492","-2723.485","-2284.348","-1894.832","-417.233"
"1745488149","-790.060","-2506.524","-2540.648","-1260.936","-534.803","-889.748","-1707.077","-1817.644","-1114.160","-1563.728","-2286.136","-1325.309","-2850.443","-2206.862","-1754.016","-502.169"
"1745488150","-774.860","-2487.451","-2361.387","-1170.486","-493.377","-758.320","-1722.127","-1697.987","-1258.552","-1575.500","-2174.675","-1217.276","-2659.261","-2089.590","-1784.116","-334.084"
"1745488151","-856.221","-2481.043","-2157.241","-1184.344","-378.191","-775.903","-1849.085","-1726.896","-1485.050","-1565.069","-2111.942","-1362.115","-2641.231","-2311.468","-1801.401","-269.264"
"1745488152","-992.566","-2666.414","-2270.788","-1243.502","-358.969","-919.998","-1809.895","-1763.105","-1421.273","-1460.910","-2259.612","-1433.194","-2809.465","-2274.811","-1743.734","-361.502"
"1745488153","-989.288","-2868.921","-2457.649","-1299.083","-389.814","-883.639","-1715.571","-1738.369","-1198.649","-1348.853","-2294.183","-1266.897","-2833.605","-2230.555","-1790.524","-474.006"
"1745488154","-799.298","-2709.031","-2538.115","-1335.144","-534.952","-882.745","-1701.117","-1743.883","-1126.230","-1428.872","-2190.918","-1248.270","-2774.000","-2315.491","-1794.994","-452.846"
"1745488155","-753.254","-2546.310","-2380.461","-1333.356","-602.752","-899.285","-1806.319","-1920.909","-1377.165","-1506.805","-2251.565","-1432.151","-2780.855","-2190.024","-1742.542","-309.050"
"1745488156","-753.403","-2507.716","-2172.440","-1333.356","-489.801","-886.619","-1892.447","-1832.396","-1469.851","-1514.554","-2263.635","-1344.234","-2600.104","-2086.014","-1774.132","-303.388"
"1745488157","-882.149","-2505.034","-2259.314","-1344.085","-371.188","-912.845","-1787.245","-1680.404","-1206.547","-1516.491","-2104.044","-1191.944","-2729.446","-2330.691","-1851.767","-481.904"
"1745488158","-1015.812","-2456.754","-2430.677","-1321.286","-388.324","-906.736","-1720.935","-1710.504","-1119.524","-1532.733","-2132.356","-1385.212","-2827.942","-2186.745","-1782.775","-472.814"
"1745488159","-980.347","-2470.315","-2529.770","-1109.987","-400.841","-764.579","-1712.590","-1741.350","-1273.155","-1540.780","-2279.878","-1454.353","-2778.471","-2110.600","-1752.675","-340.343"
"1745488160","-802.130","-2685.040","-2532.750","-1078.844","-365.674","-865.459","-1785.457","-1695.603","-1450.032","-1545.399","-2278.388","-1301.020","-2806.336","-2293.587","-1797.527","-264.496"
"1745488161","-737.607","-2845.228","-2513.826","-1200.885","-338.256","-920.743","-1859.814","-1671.910","-1456.290","-1551.360","-2210.885","-1206.398","-2827.644","-2307.445","-1801.997","-345.260"
"1745488162","-750.571","-2695.769","-2217.889","-1325.309","-541.657","-876.933","-1755.655","-1898.706","-1193.434","-1559.108","-2237.707","-1397.431","-2719.909","-2201.349","-1758.039","-472.963"
"1745488163","-739.843","-2527.833","-2102.405","-1330.376","-574.142","-896.454","-1727.492","-1904.666","-1119.226","-1564.622","-2298.504","-1380.444","-2656.877","-2122.223","-1874.566","-451.207"
"1745488164","-865.459","-2484.173","-2160.519","-1310.110","-428.855","-909.716","-1701.862","-1671.612","-1348.704","-1567.304","-2138.019","-1213.253","-2811.104","-2323.687","-1935.214","-314.862"
"1745488165","-1012.534","-2450.198","-2410.710","-1273.602","-362.247","-844.747","-1825.988","-1650.453","-1467.913","-1525.432","-2101.362","-1271.814","-2804.250","-2261.251","-1724.064","-378.639"
"1745488166","-963.658","-2511.591","-2471.060","-1286.566","-384.748","-891.238","-1869.947","-1710.951","-1389.086","-1486.540","-2248.883","-1433.492","-2692.342","-2104.044","-1728.237","-496.507"
"1745488167","-743.270","-2807.826","-2517.253","-1277.328","-369.549","-903.904","-1726.002","-1827.925","-1190.156","-1523.495","-2296.865","-1399.666","-2608.746","-2127.737","-1831.651","-493.824"
