"","A0_C05 Ave. (µV)","A2_C07 Ave. (µV)","A4_C08 Ave. (µV)","A6_C11 Ave. (µV)","C0_D01 Ave. (µV)","C3_D03 Ave. (µV)","C6_D04 Ave. (µV)","B0_C13 Ave. (µV)","B6_C14 Ave. (µV)","D0_D07 Ave. (µV)","D1_D08 Ave. (µV)","D2_D11 Ave. (µV)","D3_D12 Ave. (µV)","D4_D13 Ave. (µV)","D5_D14 Ave. (µV)","D6_D16 Ave. (µV)"
"1745489412","","","","","","","","-3240.705","-2934.784","-3450.364","-3871.471","-3435.761","-4869.848","-4587.322","-3148.913","-1471.043"
"1745489413","-1582.503","-4679.710","-4287.958","-2870.858","-1199.543","-2189.130","-3537.089","-3237.575","-2923.459","-3384.352","-3967.136","-3592.819","-4760.623","-4526.973","-2970.695","-1626.164"
"1745489414","-1745.969","-4533.827","-4295.558","-2885.759","-1373.291","-2186.596","-3621.131","-3300.607","-2921.522","-3241.003","-3832.281","-3527.999","-4714.727","-4388.690","-2985.597","-1564.622"
"1745489415","-1755.059","-4513.562","-4330.426","-2882.928","-1427.680","-2238.154","-3703.833","-3446.639","-2918.541","-3216.565","-3746.152","-3417.581","-4763.156","-4458.576","-3028.512","-1434.833"
"1745489416","-1591.444","-4590.452","-4364.550","-2819.151","-1253.933","-2102.852","-3708.452","-3521.442","-2867.430","-3338.158","-3864.169","-3461.540","-4860.908","-4440.397","-2959.073","-1426.190"
"1745489417","-1466.125","-4797.578","-4329.979","-2756.864","-1194.328","-2072.006","-3714.263","-3312.230","-2694.577","-3383.011","-3823.191","-3586.560","-4722.327","-4399.419","-3011.078","-1459.271"
"1745489418","-1457.483","-4932.284","-4263.669","-2732.277","-1285.970","-2154.708","-3726.780","-3225.356","-2820.790","-3390.312","-3734.529","-3539.473","-4678.965","-4418.790","-3147.423","-1433.790"
"1745489419","-1676.083","-4742.742","-4288.405","-2821.386","-1417.398","-2268.702","-3612.489","-3266.186","-2885.312","-3398.359","-3916.174","-3402.978","-4879.385","-4376.620","-3044.158","-1442.879"
"1745489420","-1740.754","-4573.166","-4331.768","-2888.888","-1334.250","-2118.498","-3551.692","-3381.073","-2841.949","-3417.581","-3921.539","-3450.662","-4820.973","-4552.305","-2947.301","-1424.104"
"1745489421","-1727.790","-4531.741","-4335.046","-2889.633","-1192.838","-2051.592","-3568.530","-3494.024","-2843.738","-3434.122","-3764.629","-3589.392","-4682.541","-4622.042","-3046.989","-1398.027"
"1745489422","-1543.015","-4515.201","-4313.439","-2831.668","-1186.430","-2157.986","-3671.199","-3481.954","-2850.890","-3427.416","-3769.994","-3615.469","-4689.097","-4397.333","-3158.897","-1440.942"
"1745489423","-1446.903","-4529.506","-4317.164","-2778.172","-1280.457","-2260.208","-3672.093","-3266.633","-2858.937","-3340.095","-3947.020","-3419.071","-4695.356","-4401.207","-3010.184","-1541.227"
"1745489424","-1506.060","-4803.985","-4333.854","-2814.084","-1402.795","-2141.446","-3678.501","-3233.999","-3018.975","-3228.337","-3882.200","-3432.482","-4687.011","-4417.598","-2958.030","-1449.585"
"1745489425","-1648.515","-4881.471","-4331.023","-2857.596","-1335.889","-2053.380","-3669.411","-3269.464","-3019.422","-3329.515","-3747.642","-3578.365","-4847.348","-4375.428","-3019.422","-1402.944"
"1745489426","-1711.696","-4721.731","-4333.407","-2873.540","-1192.838","-2090.335","-3667.921","-3454.536","-2874.732","-3375.858","-3832.281","-3559.738","-4859.716","-4558.563","-3114.790","-1411.140"
"1745489427","-1719.445","-4523.546","-4332.662","-2816.468","-1227.856","-2236.366","-3687.441","-3534.555","-2891.421","-3362.596","-3969.371","-3462.136","-4735.291","-4587.173","-3105.700","-1413.822"
"1745489428","-1632.720","-4494.637","-4334.301","-2790.242","-1369.566","-2242.029","-3610.700","-3382.117","-2919.137","-3373.176","-3911.108","-3416.836","-4689.544","-4412.830","-2967.119","-1548.082"
"1745489429","-1484.603","-4608.780","-4353.523","-2797.544","-1393.408","-2118.349","-3508.776","-3195.256","-2904.832","-3388.226","-3738.850","-3513.694","-4825.294","-4391.372","-2984.256","-1602.471"
"1745489430","-1462.102","-4878.044","-4335.344","-2863.556","-1226.515","-2042.055","-3607.869","-3253.818","-2856.404","-3389.269","-3837.347","-3598.779","-4887.879","-4393.607","-3144.890","-1456.738"
"1745489431","-1581.460","-4847.348","-4340.708","-2864.897","-1168.549","-2177.507","-3654.659","-3476.590","-2857.894","-3403.574","-3964.007","-3501.922","-4666.448","-4568.547","-3012.121","-1398.325"
"1745489432","-1697.689","-4575.551","-4343.987","-2841.651","-1299.828","-2241.135","-3646.314","-3451.109","-2881.289","-3405.213","-3753.603","-3471.375","-4739.761","-4500.747","-2934.337","-1439.303"
"1745489433","-1704.097","-4491.210","-4290.044","-2834.052","-1385.659","-2115.518","-3667.027","-3236.234","-2858.043","-3408.045","-3733.635","-3572.106","-4853.010","-4358.292","-3087.670","-1418.442"
"1745489434","-1702.160","-4514.307","-4276.782","-2815.723","-1367.182","-2032.071","-3650.635","-3193.915","-2833.903","-3412.962","-3953.874","-3603.399","-4749.000","-4405.975","-3126.562","-1387.894"
"1745489435","-1512.915","-4793.257","-4315.227","-2878.308","-1231.283","-2254.993","-3655.106","-3354.251","-2810.955","-3389.567","-3963.709","-3476.739","-4636.198","-4469.603","-2979.189","-1419.187"
"1745489436","-1421.124","-4899.502","-4334.152","-2837.926","-1179.129","-2247.393","-3648.996","-3528.595","-2840.459","-3249.645","-3761.649","-3397.614","-4768.223","-4516.393","-2950.579","-1578.182"
"1745489437","-1508.594","-4807.860","-4299.283","-2789.348","-1293.570","-2071.410","-3651.828","-3418.624","-2975.315","-3298.670","-3772.527","-3520.846","-4877.299","-4400.909","-3132.224","-1535.267"
"1745489438","-1661.330","-4545.599","-4289.299","-2729.297","-1370.013","-2143.979","-3670.901","-3206.879","-3068.149","-3361.255","-3953.874","-3618.747","-4687.458","-4398.376","-3059.953","-1404.136"
"1745489439","-1671.314","-4501.194","-4288.107","-2759.695","-1310.706","-2271.831","-3676.116","-3246.665","-2851.784","-3367.513","-3882.945","-3470.182","-4716.367","-4602.671","-2911.538","-1427.382"
"1745489440","-1672.953","-4631.728","-4281.253","-2803.653","-1143.068","-2067.536","-3687.590","-3479.719","-2820.194","-3372.431","-3762.394","-3483.295","-4882.067","-4485.697","-3066.361","-1427.978"
"1745489441","-1678.169","-4798.919","-4292.578","-2834.499","-1217.276","-2046.227","-3662.705","-3516.972","-2866.983","-3371.239","-3773.868","-3637.373","-4884.005","-4326.999","-3134.906","-1393.855"
"1745489442","-1557.469","-4881.322","-4272.312","-2825.111","-1365.840","-2210.587","-3645.867","-3403.276","-2845.675","-3359.765","-3917.962","-3584.474","-4728.884","-4379.451","-3027.171","-1373.142"
"1745489443","-1417.249","-4701.912","-4284.680","-2830.327","-1391.023","-2209.395","-3680.289","-3221.631","-2815.574","-3368.556","-3944.039","-3433.526","-4744.977","-4510.880","-2918.094","-1516.491"
"1745489444","-1546.592","-4526.377","-4328.191","-2838.969","-1375.973","-2084.076","-3687.441","-3313.869","-3036.112","-3368.855","-3849.864","-3486.723","-4867.613","-4541.278","-3074.259","-1616.627"
"1745489445","-1631.826","-4498.363","-4400.164","-2829.731","-1286.566","-2070.516","-3674.924","-3479.272","-3059.357","-3372.729","-3747.940","-3622.770","-4699.081","-4356.503","-3134.310","-1448.989"
"1745489446","-1632.273","-4743.189","-4340.708","-2815.723","-1155.287","-2254.844","-3647.804","-3477.186","-2825.111","-3382.713","-3916.323","-3527.552","-4661.530","-4412.085","-2954.155","-1363.456"
"1745489447","-1627.654","-4855.245","-4304.051","-2838.075","-1254.529","-2185.106","-3659.129","-3323.853","-2804.697","-3382.862","-3973.246","-3414.154","-4847.348","-4577.339","-2946.258","-1446.307"
"1745489448","-1646.876","-4867.315","-4342.794","-2834.499","-1404.285","-2043.992","-3677.756","-3238.171","-2820.194","-3383.756","-3870.279","-3527.552","-4856.884","-4574.358","-3103.167","-1438.409"
"1745489449","-1656.562","-4744.083","-4426.986","-2844.483","-1373.142","-2195.686","-3682.524","-3370.792","-2902.746","-3387.481","-3753.006","-3656.894","-4706.383","-4350.692","-3126.711","-1542.866"
"1745489450","-1655.519","-4542.619","-4568.100","-2864.450","-1350.045","-2241.582","-3668.219","-3512.949","-3073.961","-3390.908","-3818.572","-3561.676","-4777.610","-4439.503","-2992.749","-1598.001"
"1745489451","-1649.261","-4514.158","-4499.406","-2823.323","-1278.669","-2086.908","-3644.377","-3471.822","-2898.127","-3392.398","-3968.924","-3432.781","-4879.832","-4614.294","-2952.963","-1391.172"
"1745489452","-1631.826","-4707.724","-4367.679","-2831.668","-1260.787","-2078.116","-3666.878","-3244.281","-2760.887","-3386.438","-3871.918","-3543.347","-4693.866","-4390.925","-3112.257","-1393.706"
"1745489453","-1619.458","-4818.738","-4338.920","-2824.813","-1205.057","-2238.303","-3674.775","-3263.354","-2862.662","-3392.696","-3753.006","-3611.743","-4683.584","-4386.902","-3091.395","-1451.820"
"1745489454","-1638.383","-4851.669","-4319.549","-2859.682","-1344.830","-2224.147","-3670.305","-3444.850","-3069.639","-3390.312","-3832.579","-3517.568","-4872.680","-4505.515","-2950.430","-1417.696"
"1745489455","-1600.683","-4865.527","-4328.638","-2868.772","-1397.133","-2126.247","-3677.309","-3504.008","-3117.323","-3395.677","-3965.199","-3407.300","-4907.101","-4603.118","-2959.818","-1372.844"
"1745489456","-1572.222","-4848.242","-4325.360","-2832.413","-1384.169","-2072.453","-3650.934","-3463.924","-2887.845","-3381.521","-3878.325","-3546.327","-4782.379","-4421.473","-3116.280","-1476.258"
"1745489457","-1611.412","-4646.331","-4313.886","-2829.432","-1344.532","-2214.015","-3669.709","-3478.080","-2786.815","-3389.120","-3755.987","-3624.260","-4742.593","-4393.756","-3029.406","-1619.607"
"1745489458","-1635.700","-4486.889","-4356.951","-2828.091","-1205.355","-2260.506","-3681.928","-3460.944","-2869.964","-3405.064","-3838.688","-3509.670","-4652.292","-4473.776","-2972.186","-1492.500"
"1745489459","-1655.221","-4677.773","-4528.910","-2834.201","-1199.543","-2039.671","-3685.206","-3229.082","-3074.706","-3383.458","-3962.815","-3407.747","-4855.245","-4596.263","-3126.860","-1385.212"
"1745489460","-1643.002","-4813.373","-4564.524","-2847.910","-1364.052","-2126.247","-3687.739","-3214.777","-3091.693","-3384.054","-3915.429","-3546.476","-4924.834","-4438.162","-3102.720","-1447.201"
"1745489461","-1650.900","-4844.368","-4455.447","-2838.820","-1402.646","-2251.118","-3684.759","-3391.206","-2891.123","-3402.680","-3803.521","-3646.463","-4830.807","-4372.448","-2961.606","-1454.651"
"1745489462","-1446.903","-4827.827","-4330.426","-2859.086","-1383.871","-2138.615","-3693.700","-3503.412","-2786.517","-3390.759","-3804.117","-3502.816","-4760.921","-4439.056","-2980.232","-1396.388"
"1745489463","-1387.000","-4858.524","-4338.026","-2854.913","-1397.282","-2007.931","-3704.131","-3475.249","-2835.542","-3414.452","-3928.542","-3467.053","-4753.470","-4445.463","-3131.181","-1444.519"
"1745489464","-1576.096","-4834.831","-4334.152","-2842.844","-1229.793","-2208.650","-3703.088","-3490.299","-3033.429","-3408.343","-3816.932","-3634.393","-4866.421","-4416.853","-3078.878","-1614.094"
"1745489465","-1614.690","-4647.970","-4317.760","-2861.470","-1171.082","-2273.470","-3704.727","-3420.562","-3107.488","-3400.147","-3752.708","-3589.094","-4714.131","-4618.466","-2962.798","-1527.071"
"1745489466","-1597.255","-4520.565","-4334.897","-2866.834","-1256.168","-2189.726","-3681.481","-3252.327","-2898.276","-3405.809","-3964.454","-3417.581","-4764.199","-4529.208","-3065.616","-1378.357"
"1745489467","-1620.054","-4697.293","-4565.120","-2850.890","-1410.395","-2245.009","-3689.229","-3314.316","-2800.226","-3410.578","-3978.014","-3468.394","-4877.448","-4320.741","-3165.007","-1434.088"
"1745489468","-1629.144","-4831.851","-4556.924","-2870.858","-1392.514","-2153.069","-3703.833","-3482.699","-2833.307","-3415.793","-3848.225","-3615.767","-4797.131","-4433.095","-3063.828","-1471.043"
"1745489469","-1654.476","-4874.617","-4438.460","-2859.533","-1369.715","-2029.687","-3703.684","-3512.204","-2920.181","-3415.644","-3746.599","-3579.557","-4666.001","-4429.370","-2940.446","-1446.903"
"1745489470","-1670.718","-4909.486","-4343.539","-2887.547","-1248.270","-2208.948","-3690.869","-3318.787","-3075.451","-3415.644","-3942.847","-3426.373","-4806.370","-4436.970","-3064.871","-1551.807"
"1745489471","-1684.278","-4809.946","-4350.692","-2907.664","-1196.414","-2265.424","-3703.386","-3239.065","-2889.484","-3419.518","-3958.046","-3535.748","-4923.791","-4649.460","-3124.326","-1566.708"
"1745489472","-1700.521","-4598.796","-4370.958","-2893.656","-1359.284","-2063.513","-3694.445","-3462.583","-2817.661","-3421.605","-3758.520","-3616.065","-4823.506","-4468.858","-2968.013","-1383.126"
"1745489473","-1710.653","-4512.370","-4357.100","-2916.753","-1431.555","-2078.861","-3695.637","-3546.327","-2901.256","-3424.436","-3838.092","-3508.031","-4700.422","-4413.277","-3018.528","-1441.240"
"1745489474","-1724.660","-4639.477","-4364.997","-2920.479","-1403.242","-2225.488","-3684.014","-3508.031","-3068.745","-3420.115","-3976.524","-3441.274","-4715.025","-4474.223","-3165.305","-1474.619"
"1745489475","-1726.151","-4853.159","-4345.030","-2929.568","-1248.568","-2234.280","-3675.371","-3384.054","-3047.436","-3428.012","-3906.339","-3542.006","-4828.125","-4421.324","-3096.312","-1441.836"
"1745489476","-1719.743","-4892.200","-4327.446","-2935.082","-1201.034","-2066.791","-3700.703","-3255.010","-2864.152","-3443.509","-3766.567","-3614.277","-4902.333","-4385.561","-2921.373","-1403.242"
"1745489477","-1735.836","-4813.820","-4401.505","-2944.171","-1292.527","-2094.358","-3714.710","-3425.926","-2837.479","-3437.251","-3837.049","-3466.308","-4708.320","-4577.786","-3098.398","-1390.427"
"1745489478","-1603.216","-4600.734","-4576.296","-2945.215","-1414.269","-2255.440","-3613.681","-3588.647","-2878.010","-3349.036","-3978.014","-3411.770","-4746.467","-4514.605","-3125.221","-1575.202"
"1745489479","-1478.791","-4594.028","-4498.661","-2980.828","-1399.666","-2197.474","-3600.717","-3497.303","-2950.728","-3320.724","-3858.209","-3549.904","-4900.545","-4360.527","-2942.830","-1607.090"
"1745489480","-1548.678","-4851.818","-4395.247","-2979.040","-1266.450","-2059.489","-3695.935","-3308.654","-2988.279","-3379.285","-3750.324","-3611.445","-4808.605","-4469.156","-2983.212","-1437.962"
"1745489481","-1685.470","-4933.327","-4397.482","-2976.358","-1189.709","-2217.293","-3694.743","-3232.062","-2902.448","-3402.680","-3814.250","-3537.387","-4686.266","-4638.135","-3156.960","-1401.305"
"1745489482","-1722.574","-4827.380","-4396.141","-2956.390","-1244.992","-2287.179","-3686.696","-3394.336","-2864.450","-3402.531","-3972.054","-3457.218","-4728.287","-4477.203","-3042.072","-1486.987"
"1745489483","-1717.061","-4614.741","-4385.859","-2932.549","-1412.332","-2065.003","-3724.098","-3556.907","-2894.402","-3415.942","-3839.433","-3616.810","-4736.334","-4403.293","-2951.920","-1459.867"
"1745489484","-1745.224","-4550.964","-4373.193","-2845.526","-1411.587","-2066.791","-3694.296","-3418.028","-3018.975","-3413.707","-3736.764","-3528.446","-4842.281","-4472.882","-3090.352","-1419.038"
"1745489485","-1720.786","-4567.206","-4368.275","-2789.348","-1289.845","-2199.262","-3571.361","-3221.333","-3177.971","-3302.097","-3935.546","-3413.409","-4928.261","-4412.830","-3128.797","-1439.005"
"1745489486","-1509.488","-4850.179","-4371.107","-2843.738","-1184.791","-2244.711","-3533.214","-3316.104","-2941.042","-3337.413","-3955.960","-3589.988","-4663.765","-4384.071","-2967.119","-1421.273"
"1745489487","-1467.168","-4889.667","-4388.839","-2898.574","-1287.311","-2103.299","-3627.390","-3513.396","-2693.534","-3392.994","-3750.920","-3638.268","-4669.130","-4492.104","-2965.629","-1444.221"
"1745489488","-1667.291","-4645.139","-4368.871","-2934.188","-1428.723","-2093.166","-3668.368","-3587.008","-2688.766","-3397.316","-3769.398","-3539.771","-4721.433","-4629.791","-3019.422","-1564.324"
