"","A0_C05 Ave. (µV)","A2_C07 Ave. (µV)","A4_C08 Ave. (µV)","A6_C11 Ave. (µV)","C0_D01 Ave. (µV)","C3_D03 Ave. (µV)","C6_D04 Ave. (µV)","B0_C13 Ave. (µV)","B6_C14 Ave. (µV)","D0_D07 Ave. (µV)","D1_D08 Ave. (µV)","D2_D11 Ave. (µV)","D3_D12 Ave. (µV)","D4_D13 Ave. (µV)","D5_D14 Ave. (µV)","D6_D16 Ave. (µV)"
"1745492862","-4404.634","-11477.917","-10354.519","-8207.858","-4460.067","-6499.738","-9813.011","-8445.084","-8204.132","-9309.649","-9265.095","-10581.464","-11844.486","-11786.968","-6935.894","-4839.152"
"1745492863","-4567.951","-11373.609","-10277.182","-8156.300","-4479.885","-6460.845","-9820.610","-8470.416","-8247.793","-9292.662","-9168.684","-10593.534","-11797.249","-11794.865","-6860.495","-4775.822"
"1745492864","-4582.703","-11176.169","-10254.830","-8030.087","-4456.192","-6369.799","-9837.598","-8492.619","-8223.206","-9284.168","-9046.048","-10732.412","-11896.938","-11537.373","-6957.352","-4822.016"
"1745492865","-4384.667","-11051.297","-10417.253","-7951.856","-4449.189","-6356.984","-9824.485","-8462.369","-8082.241","-9267.777","-9077.191","-10773.093","-12039.542","-11550.039","-7071.793","-5000.532"
"1745492866","-4336.685","-11154.562","-10510.236","-8024.275","-4463.792","-6495.565","-9853.095","-8442.551","-7944.703","-9271.204","-9227.991","-10652.542","-11990.070","-11798.441","-6995.499","-5014.986"
"1745492867","-4345.924","-11382.848","-10543.913","-8166.581","-4483.908","-6484.985","-9870.231","-8485.019","-8050.352","-9279.549","-9149.164","-10554.641","-11838.973","-11637.509","-6870.925","-4842.132"
"1745492868","-4338.622","-11444.390","-10542.125","-8187.294","-4493.892","-6467.104","-9861.588","-8411.258","-8229.613","-9396.821","-9028.763","-10731.369","-11804.551","-11509.657","-7029.325","-4806.966"
"1745492869","-4320.145","-11442.453","-10495.335","-8133.501","-4473.627","-6511.509","-9854.436","-8259.118","-8236.766","-9442.866","-9137.988","-10789.335","-11863.112","-11635.423","-7054.508","-4843.175"
"1745492870","-4298.389","-11206.567","-10316.074","-8037.686","-4414.171","-6512.702","-9855.926","-8230.656","-8191.913","-9369.552","-9275.377","-10715.276","-12007.356","-11788.607","-7027.090","-4938.990"
"1745492871","-4297.644","-11080.056","-10266.751","-8025.318","-4305.094","-6331.056","-9839.386","-8402.914","-8012.801","-9296.685","-9160.638","-10567.755","-12062.192","-11653.751","-7029.772","-5008.131"
"1745492872","-4280.955","-11142.492","-10368.377","-8079.857","-4277.825","-6294.549","-9838.939","-8488.446","-7944.703","-9281.784","-9046.793","-10628.104","-11872.202","-11509.061","-7058.680","-4847.199"
"1745492873","-4277.676","-11397.004","-10511.130","-8159.578","-4446.656","-6489.307","-9844.601","-8426.756","-8146.614","-9282.231","-9152.740","-10800.362","-11809.915","-11698.753","-6926.060","-4800.856"
"1745492874","-4267.544","-11464.357","-10560.602","-8180.439","-4479.289","-6553.829","-9841.025","-8460.432","-8241.385","-9284.765","-9185.523","-10658.801","-11968.911","-11735.111","-6902.814","-4929.602"
"1745492875","-4264.563","-11457.503","-10544.360","-8080.155","-4477.650","-6362.349","-9840.727","-8504.838","-8246.154","-9296.387","-9083.599","-10550.618","-12043.267","-11519.045","-7046.461","-5051.643"
"1745492876","-4260.540","-11288.226","-10444.373","-8009.970","-4478.693","-6317.347","-9845.942","-8497.834","-8162.260","-9300.113","-9078.383","-10660.291","-11941.493","-11566.579","-7051.826","-4994.273"
"1745492877","-4267.693","-11141.300","-10342.747","-7997.602","-4494.190","-6463.528","-9842.962","-8505.732","-7999.986","-9307.563","-9184.480","-10770.857","-11833.459","-11780.262","-7038.414","-4846.454"
"1745492878","-4326.999","-11193.156","-10291.636","-8132.160","-4520.416","-6555.468","-9850.711","-8512.288","-8041.561","-9293.705","-9259.880","-10755.062","-11823.922","-11704.713","-6924.272","-4825.592"
"1745492879","-4502.237","-11348.128","-10392.517","-8211.732","-4513.562","-6364.286","-9852.350","-8412.749","-8251.518","-9297.431","-9063.631","-10568.053","-11973.679","-11525.005","-6937.981","-4874.617"
"1745492880","-4602.224","-11444.837","-10486.394","-8250.624","-4508.495","-6306.618","-9854.883","-8262.694","-8275.956","-9336.174","-9085.238","-10579.973","-12021.363","-11690.110","-7070.750","-4999.936"
"1745492881","-4430.562","-11430.532","-10572.523","-8139.312","-4485.846","-6529.540","-9869.486","-8415.133","-8067.787","-9318.441","-9234.399","-10734.797","-11872.798","-11793.673","-7021.576","-4933.476"
"1745492882","-4367.232","-11267.364","-10507.554","-8047.670","-4510.731","-6539.226","-9897.351","-8537.471","-7946.193","-9305.775","-9236.336","-10774.732","-11827.350","-11584.759","-7036.328","-4779.696"
"1745492883","-4384.667","-11117.458","-10311.455","-8008.629","-4470.348","-6369.799","-9896.308","-8520.484","-7981.807","-9317.994","-9083.748","-10658.056","-11996.478","-11544.973","-6984.621","-4812.181"
"1745492884","-4384.369","-11150.390","-10229.200","-8017.123","-4340.708","-6366.372","-9888.709","-8471.310","-8219.033","-9323.955","-9067.059","-10542.274","-12050.420","-11629.760","-6907.880","-4950.166"
"1745492885","-4382.581","-11323.094","-10229.051","-8109.510","-4367.232","-6494.373","-9896.457","-8511.394","-8298.010","-9302.795","-9155.273","-10641.962","-11915.863","-11776.835","-7043.183","-5008.280"
"1745492886","-4386.604","-11495.501","-10464.042","-8215.606","-4508.644","-6527.454","-9892.583","-8513.927","-8170.903","-9295.344","-9254.813","-10764.003","-11862.367","-11572.540","-7085.204","-4837.960"
"1745492887","-4380.047","-11432.618","-10549.128","-8248.985","-4527.569","-6375.015","-9895.563","-8328.259","-7997.602","-9288.043","-9108.782","-10718.703","-11871.606","-11590.868","-7051.080","-4806.221"
"1745492888","-4368.573","-11255.890","-10595.471","-8218.735","-4519.373","-6318.390","-9911.805","-8303.374","-7987.171","-9291.768","-9054.840","-10549.426","-11843.890","-11734.962","-6935.000","-4944.503"
"1745492889","-4378.408","-11114.329","-10533.929","-8070.916","-4512.370","-6455.481","-9929.389","-8463.562","-8110.404","-9283.721","-9131.134","-10562.837","-11914.968","-11668.503","-6902.516","-5062.521"
"1745492890","-4385.412","-11126.548","-10435.432","-8021.444","-4446.357","-6536.990","-9928.793","-8554.012","-8258.820","-9306.967","-9121.597","-10699.928","-11954.904","-11547.208","-7031.858","-4983.842"
"1745492891","-4388.541","-11396.408","-10302.514","-8043.647","-4377.365","-6390.661","-9909.272","-8531.213","-8285.940","-9303.689","-9137.839","-10764.599","-12030.602","-11665.672","-7076.859","-4817.098"
"1745492892","-4392.564","-11509.508","-10253.638","-8167.475","-4482.418","-6359.369","-9916.872","-8366.108","-8072.704","-9315.014","-9240.359","-10614.246","-12020.469","-11809.468","-6921.738","-4866.719"
"1745492893","-4403.293","-11415.631","-10330.379","-8274.615","-4546.940","-6382.763","-9916.127","-8295.029","-7985.532","-9323.806","-9089.410","-10532.439","-11871.457","-11555.851","-6939.173","-4960.001"
"1745492894","-4395.992","-11177.361","-10549.277","-8208.454","-4529.357","-6524.324","-9919.852","-8483.380","-8026.659","-9320.378","-9048.432","-10659.993","-11870.563","-11582.822","-7088.482","-4895.180"
"1745492895","-4377.812","-11136.383","-10626.465","-8110.404","-4417.896","-6525.517","-9941.757","-8585.900","-8219.630","-9314.865","-9139.031","-10757.148","-11873.245","-11624.396","-7063.448","-4848.093"
"1745492896","-4381.835","-11133.701","-10585.040","-8031.726","-4298.836","-6399.304","-9890.795","-8511.841","-8313.060","-9323.359","-9182.990","-10676.086","-11847.913","-11605.620","-6922.483","-4832.149"
"1745492897","-4419.535","-11181.980","-10373.741","-8026.063","-4376.620","-6362.945","-9750.724","-8357.763","-8153.021","-9320.974","-9130.687","-10556.430","-11891.723","-11643.469","-6909.668","-4866.868"
"1745492898","-4338.324","-11366.308","-10304.600","-8107.871","-4498.810","-6383.210","-9761.900","-8270.591","-8005.202","-9316.355","-9072.721","-10613.054","-11958.182","-11765.510","-7072.836","-5041.361"
"1745492899","-4293.174","-11488.199","-10315.627","-8254.051","-4541.725","-6469.339","-9830.594","-8446.425","-8005.798","-9314.716","-9201.914","-10754.317","-11864.305","-11583.418","-7066.727","-4985.183"
"1745492900","-4378.706","-11341.572","-10288.209","-8227.527","-4519.522","-6560.832","-9850.562","-8555.353","-8088.350","-9319.484","-9207.577","-10666.549","-11911.988","-11563.748","-6889.850","-4840.344"
"1745492901","-4432.946","-11205.226","-10292.679","-8151.084","-4510.731","-6517.768","-9878.427","-8484.274","-8266.270","-9321.123","-9042.323","-10569.543","-11961.609","-11615.157","-6961.226","-4872.680"
