Today's Date:	01 April 2025	Date of Test:	28-Mar-25 3:14:29 PM
Filename:	Arbitrary file name 2025-03-28 15-14-29_156	Tester Channel:	3
Tester ID:	Maccor #4
Procedure:	E66_puls_2C_constSoC.000	Description:	pulsing around one SoC with 2C for 30s
SCap:	1.0 g
C Rate:	64.599998 A
Rec	Cycle P	Cycle C	Step	Test Time	Step Time	Capacity	Energy	Current	Voltage	MD	ES	DPT Time	AUX1 [C]	
437	29	29	5	  0d 00:34:0	  0d 00:00:30	1.076	4.199	129.191	3.94	C	129	28-Mar-25 3:48:36 PM	31	
438	30	30	4	  0d 00:34:0	  0d 00:00:0	0.001	0.004	129.294	3.519	D	0	28-Mar-25 3:48:36 PM	31	
439	30	30	4	  0d 00:34:5	  0d 00:00:5	0.181	0.63	129.197	3.473	D	1	28-Mar-25 3:48:41 PM	31	
440	30	30	4	  0d 00:34:10	  0d 00:00:10	0.36	1.252	129.2	3.454	D	1	28-Mar-25 3:48:46 PM	31	
441	30	30	4	  0d 00:34:15	  0d 00:00:15	0.54	1.87	129.191	3.441	D	1	28-Mar-25 3:48:51 PM	31	
442	30	30	4	  0d 00:34:20	  0d 00:00:20	0.719	2.487	129.2	3.428	D	1	28-Mar-25 3:48:56 PM	31	
443	30	30	4	  0d 00:34:25	  0d 00:00:25	0.898	3.101	129.197	3.417	D	1	28-Mar-25 3:49:01 PM	30	
444	30	30	4	  0d 00:34:30	  0d 00:00:30	1.076	3.706	129.197	3.407	D	129	28-Mar-25 3:49:06 PM	30	
445	30	30	5	  0d 00:34:30	  0d 00:00:0	0.002	0.006	129.275	3.828	C	0	28-Mar-25 3:49:06 PM	30	
446	30	30	5	  0d 00:34:35	  0d 00:00:5	0.181	0.699	129.184	3.875	C	1	28-Mar-25 3:49:11 PM	30	
447	30	30	5	  0d 00:34:40	  0d 00:00:10	0.361	1.396	129.194	3.894	C	1	28-Mar-25 3:49:16 PM	30	
448	30	30	5	  0d 00:34:45	  0d 00:00:15	0.54	2.096	129.191	3.909	C	1	28-Mar-25 3:49:21 PM	31	
449	30	30	5	  0d 00:34:50	  0d 00:00:20	0.719	2.799	129.197	3.92	C	1	28-Mar-25 3:49:26 PM	31	
450	30	30	5	  0d 00:34:55	  0d 00:00:25	0.899	3.503	129.178	3.93	C	1	28-Mar-25 3:49:31 PM	31	
451	30	30	5	  0d 00:35:0	  0d 00:00:30	1.076	4.199	129.194	3.94	C	129	28-Mar-25 3:49:36 PM	31	
452	31	31	4	  0d 00:35:0	  0d 00:00:0	0.001	0.004	129.294	3.519	D	0	28-Mar-25 3:49:36 PM	31	
453	31	31	4	  0d 00:35:5	  0d 00:00:5	0.181	0.631	129.191	3.472	D	1	28-Mar-25 3:49:41 PM	31	
454	31	31	4	  0d 00:35:10	  0d 00:00:10	0.36	1.252	129.209	3.454	D	1	28-Mar-25 3:49:46 PM	31	
455	31	31	4	  0d 00:35:15	  0d 00:00:15	0.54	1.871	129.197	3.441	D	1	28-Mar-25 3:49:51 PM	31	
456	31	31	4	  0d 00:35:20	  0d 00:00:20	0.719	2.487	129.187	3.429	D	1	28-Mar-25 3:49:56 PM	31	
457	31	31	4	  0d 00:35:25	  0d 00:00:25	0.898	3.101	129.187	3.417	D	1	28-Mar-25 3:50:01 PM	30	
458	31	31	4	  0d 00:35:30	  0d 00:00:30	1.076	3.706	129.209	3.406	D	129	28-Mar-25 3:50:06 PM	30	
459	31	31	5	  0d 00:35:30	  0d 00:00:0	0.001	0.005	129.278	3.829	C	0	28-Mar-25 3:50:07 PM	30	
460	31	31	5	  0d 00:35:35	  0d 00:00:5	0.181	0.697	129.2	3.874	C	1	28-Mar-25 3:50:12 PM	30	
461	31	31	5	  0d 00:35:40	  0d 00:00:10	0.36	1.395	129.216	3.895	C	1	28-Mar-25 3:50:17 PM	30	
462	31	31	5	  0d 00:35:45	  0d 00:00:15	0.54	2.095	129.191	3.908	C	1	28-Mar-25 3:50:22 PM	31	
463	31	31	5	  0d 00:35:50	  0d 00:00:20	0.719	2.797	129.2	3.921	C	1	28-Mar-25 3:50:27 PM	31	
464	31	31	5	  0d 00:35:55	  0d 00:00:25	0.898	3.501	129.2	3.93	C	1	28-Mar-25 3:50:32 PM	31	
465	31	31	5	  0d 00:36:0	  0d 00:00:30	1.076	4.199	129.2	3.939	C	129	28-Mar-25 3:50:36 PM	31	
466	32	32	4	  0d 00:36:0	  0d 00:00:0	0.001	0.004	129.287	3.52	D	0	28-Mar-25 3:50:37 PM	31	
467	32	32	4	  0d 00:36:5	  0d 00:00:5	0.181	0.631	129.206	3.472	D	1	28-Mar-25 3:50:42 PM	31	
468	32	32	4	  0d 00:36:10	  0d 00:00:10	0.36	1.252	129.197	3.454	D	1	28-Mar-25 3:50:47 PM	31	
469	32	32	4	  0d 00:36:15	  0d 00:00:15	0.54	1.871	129.203	3.441	D	1	28-Mar-25 3:50:52 PM	31	
470	32	32	4	  0d 00:36:20	  0d 00:00:20	0.719	2.487	129.197	3.429	D	1	28-Mar-25 3:50:57 PM	31	
471	32	32	4	  0d 00:36:25	  0d 00:00:25	0.898	3.101	129.191	3.417	D	1	28-Mar-25 3:51:02 PM	30	
472	32	32	4	  0d 00:36:30	  0d 00:00:30	1.076	3.706	129.194	3.408	D	129	28-Mar-25 3:51:07 PM	30	
473	32	32	5	  0d 00:36:30	  0d 00:00:0	0.002	0.006	129.25	3.826	C	0	28-Mar-25 3:51:07 PM	30	
474	32	32	5	  0d 00:36:35	  0d 00:00:5	0.181	0.699	129.2	3.875	C	1	28-Mar-25 3:51:12 PM	30	
475	32	32	5	  0d 00:36:40	  0d 00:00:10	0.361	1.396	129.2	3.894	C	1	28-Mar-25 3:51:17 PM	30	
476	32	32	5	  0d 00:36:45	  0d 00:00:15	0.54	2.096	129.178	3.908	C	1	28-Mar-25 3:51:22 PM	31	
477	32	32	5	  0d 00:36:50	  0d 00:00:20	0.719	2.798	129.219	3.919	C	1	28-Mar-25 3:51:27 PM	31	
478	32	32	5	  0d 00:36:55	  0d 00:00:25	0.899	3.503	129.219	3.929	C	1	28-Mar-25 3:51:32 PM	31	
479	32	32	5	  0d 00:37:0	  0d 00:00:30	1.076	4.199	129.197	3.94	C	129	28-Mar-25 3:51:37 PM	31	
480	33	33	4	  0d 00:37:0	  0d 00:00:0	0.001	0.004	129.278	3.519	D	0	28-Mar-25 3:51:37 PM	31	
481	33	33	4	  0d 00:37:5	  0d 00:00:5	0.181	0.631	129.2	3.473	D	1	28-Mar-25 3:51:42 PM	31	
482	33	33	4	  0d 00:37:10	  0d 00:00:10	0.36	1.252	129.194	3.454	D	1	28-Mar-25 3:51:47 PM	31	
483	33	33	4	  0d 00:37:15	  0d 00:00:15	0.54	1.871	129.209	3.441	D	1	28-Mar-25 3:51:52 PM	31	
484	33	33	4	  0d 00:37:20	  0d 00:00:20	0.719	2.487	129.203	3.429	D	1	28-Mar-25 3:51:57 PM	31	
485	33	33	4	  0d 00:37:25	  0d 00:00:25	0.898	3.101	129.203	3.418	D	1	28-Mar-25 3:52:02 PM	30	
486	33	33	4	  0d 00:37:30	  0d 00:00:30	1.076	3.706	129.191	3.407	D	129	28-Mar-25 3:52:07 PM	30	
487	33	33	5	  0d 00:37:30	  0d 00:00:0	0.001	0.005	129.278	3.83	C	0	28-Mar-25 3:52:07 PM	30	
488	33	33	5	  0d 00:37:35	  0d 00:00:5	0.181	0.697	129.194	3.876	C	1	28-Mar-25 3:52:12 PM	30	
489	33	33	5	  0d 00:37:40	  0d 00:00:10	0.36	1.394	129.209	3.894	C	1	28-Mar-25 3:52:17 PM	30	
490	33	33	5	  0d 00:37:45	  0d 00:00:15	0.54	2.095	129.191	3.909	C	1	28-Mar-25 3:52:22 PM	31	
491	33	33	5	  0d 00:37:50	  0d 00:00:20	0.719	2.797	129.206	3.919	C	1	28-Mar-25 3:52:27 PM	31	
492	33	33	5	  0d 00:37:55	  0d 00:00:25	0.898	3.501	129.203	3.93	C	1	28-Mar-25 3:52:32 PM	31	
493	33	33	5	  0d 00:38:0	  0d 00:00:30	1.076	4.199	129.197	3.94	C	129	28-Mar-25 3:52:37 PM	31	
494	34	34	4	  0d 00:38:0	  0d 00:00:0	0.001	0.004	129.294	3.523	D	0	28-Mar-25 3:52:37 PM	31	
495	34	34	4	  0d 00:38:5	  0d 00:00:5	0.181	0.631	129.191	3.472	D	1	28-Mar-25 3:52:42 PM	31	
496	34	34	4	  0d 00:38:10	  0d 00:00:10	0.36	1.252	129.184	3.456	D	1	28-Mar-25 3:52:47 PM	31	
497	34	34	4	  0d 00:38:15	  0d 00:00:15	0.54	1.871	129.2	3.441	D	1	28-Mar-25 3:52:52 PM	31	
498	34	34	4	  0d 00:38:20	  0d 00:00:20	0.719	2.487	129.194	3.43	D	1	28-Mar-25 3:52:57 PM	31	
499	34	34	4	  0d 00:38:25	  0d 00:00:25	0.898	3.101	129.197	3.418	D	1	28-Mar-25 3:53:02 PM	31	
500	34	34	4	  0d 00:38:30	  0d 00:00:30	1.076	3.706	129.187	3.408	D	129	28-Mar-25 3:53:07 PM	30	
501	34	34	5	  0d 00:38:30	  0d 00:00:0	0.001	0.005	129.269	3.829	C	0	28-Mar-25 3:53:07 PM	30	
502	34	34	5	  0d 00:38:35	  0d 00:00:5	0.181	0.697	129.206	3.875	C	1	28-Mar-25 3:53:12 PM	30	
503	34	34	5	  0d 00:38:40	  0d 00:00:10	0.36	1.394	129.191	3.894	C	1	28-Mar-25 3:53:17 PM	30	
504	34	34	5	  0d 00:38:45	  0d 00:00:15	0.54	2.095	129.187	3.909	C	1	28-Mar-25 3:53:22 PM	31	
505	34	34	5	  0d 00:38:50	  0d 00:00:20	0.719	2.797	129.191	3.92	C	1	28-Mar-25 3:53:27 PM	31	
506	34	34	5	  0d 00:38:55	  0d 00:00:25	0.898	3.501	129.216	3.93	C	1	28-Mar-25 3:53:32 PM	31	
507	34	34	5	  0d 00:39:0	  0d 00:00:30	1.076	4.199	129.169	3.939	C	129	28-Mar-25 3:53:37 PM	31	
508	35	35	4	  0d 00:39:0	  0d 00:00:0	0.001	0.004	129.287	3.519	D	0	28-Mar-25 3:53:37 PM	31	
509	35	35	4	  0d 00:39:5	  0d 00:00:5	0.181	0.631	129.203	3.472	D	1	28-Mar-25 3:53:42 PM	31	
510	35	35	4	  0d 00:39:10	  0d 00:00:10	0.36	1.252	129.194	3.455	D	1	28-Mar-25 3:53:47 PM	31	
511	35	35	4	  0d 00:39:15	  0d 00:00:15	0.54	1.871	129.212	3.441	D	1	28-Mar-25 3:53:52 PM	31	
512	35	35	4	  0d 00:39:20	  0d 00:00:20	0.719	2.487	129.209	3.429	D	1	28-Mar-25 3:53:57 PM	31	
513	35	35	4	  0d 00:39:25	  0d 00:00:25	0.898	3.101	129.184	3.418	D	1	28-Mar-25 3:54:02 PM	30	
514	35	35	4	  0d 00:39:30	  0d 00:00:30	1.076	3.706	129.191	3.407	D	129	28-Mar-25 3:54:07 PM	30	
515	35	35	5	  0d 00:39:30	  0d 00:00:0	0.002	0.006	129.266	3.829	C	0	28-Mar-25 3:54:08 PM	30	
516	35	35	5	  0d 00:39:35	  0d 00:00:5	0.181	0.699	129.209	3.875	C	1	28-Mar-25 3:54:13 PM	30	
517	35	35	5	  0d 00:39:40	  0d 00:00:10	0.361	1.396	129.219	3.894	C	1	28-Mar-25 3:54:18 PM	30	
518	35	35	5	  0d 00:39:45	  0d 00:00:15	0.54	2.096	129.181	3.908	C	1	28-Mar-25 3:54:23 PM	31	
519	35	35	5	  0d 00:39:50	  0d 00:00:20	0.719	2.798	129.181	3.92	C	1	28-Mar-25 3:54:28 PM	31	
520	35	35	5	  0d 00:39:55	  0d 00:00:25	0.899	3.503	129.191	3.93	C	1	28-Mar-25 3:54:33 PM	31	
521	35	35	5	  0d 00:40:0	  0d 00:00:30	1.076	4.199	129.2	3.939	C	129	28-Mar-25 3:54:37 PM	31	
522	36	36	4	  0d 00:40:0	  0d 00:00:0	0.001	0.004	129.269	3.519	D	0	28-Mar-25 3:54:38 PM	31	
523	36	36	4	  0d 00:40:5	  0d 00:00:5	0.181	0.631	129.203	3.472	D	1	28-Mar-25 3:54:43 PM	31	
524	36	36	4	  0d 00:40:10	  0d 00:00:10	0.36	1.252	129.2	3.455	D	1	28-Mar-25 3:54:48 PM	31	
525	36	36	4	  0d 00:40:15	  0d 00:00:15	0.54	1.871	129.197	3.441	D	1	28-Mar-25 3:54:53 PM	31	
526	36	36	4	  0d 00:40:20	  0d 00:00:20	0.719	2.487	129.2	3.431	D	1	28-Mar-25 3:54:58 PM	31	
527	36	36	4	  0d 00:40:25	  0d 00:00:25	0.898	3.101	129.191	3.419	D	1	28-Mar-25 3:55:03 PM	30	
528	36	36	4	  0d 00:40:30	  0d 00:00:30	1.076	3.706	129.206	3.408	D	129	28-Mar-25 3:55:08 PM	30	
529	36	36	5	  0d 00:40:30	  0d 00:00:0	0.002	0.006	129.234	3.827	C	0	28-Mar-25 3:55:08 PM	30	
530	36	36	5	  0d 00:40:35	  0d 00:00:5	0.181	0.699	129.209	3.873	C	1	28-Mar-25 3:55:13 PM	30	
531	36	36	5	  0d 00:40:40	  0d 00:00:10	0.361	1.396	129.206	3.893	C	1	28-Mar-25 3:55:18 PM	30	
532	36	36	5	  0d 00:40:45	  0d 00:00:15	0.54	2.096	129.184	3.907	C	1	28-Mar-25 3:55:23 PM	31	
533	36	36	5	  0d 00:40:50	  0d 00:00:20	0.719	2.798	129.172	3.919	C	1	28-Mar-25 3:55:28 PM	31	
534	36	36	5	  0d 00:40:55	  0d 00:00:25	0.899	3.502	129.194	3.931	C	1	28-Mar-25 3:55:33 PM	31	
535	36	36	5	  0d 00:41:0	  0d 00:00:30	1.076	4.199	129.203	3.939	C	129	28-Mar-25 3:55:38 PM	31	
536	37	37	4	  0d 00:41:0	  0d 00:00:0	0.002	0.006	129.247	3.52	D	0	28-Mar-25 3:55:38 PM	31	
537	37	37	4	  0d 00:41:5	  0d 00:00:5	0.181	0.632	129.209	3.474	D	1	28-Mar-25 3:55:43 PM	31	
538	37	37	4	  0d 00:41:10	  0d 00:00:10	0.361	1.253	129.203	3.454	D	1	28-Mar-25 3:55:48 PM	31	
539	37	37	4	  0d 00:41:15	  0d 00:00:15	0.54	1.872	129.2	3.44	D	1	28-Mar-25 3:55:53 PM	31	
540	37	37	4	  0d 00:41:20	  0d 00:00:20	0.719	2.489	129.209	3.429	D	1	28-Mar-25 3:55:58 PM	31	
541	37	37	4	  0d 00:41:25	  0d 00:00:25	0.899	3.103	129.191	3.418	D	1	28-Mar-25 3:56:03 PM	31	
542	37	37	4	  0d 00:41:30	  0d 00:00:30	1.076	3.707	129.209	3.407	D	129	28-Mar-25 3:56:08 PM	30	
543	37	37	5	  0d 00:41:30	  0d 00:00:0	0.001	0.005	129.284	3.828	C	0	28-Mar-25 3:56:08 PM	30	
544	37	37	5	  0d 00:41:35	  0d 00:00:5	0.181	0.697	129.216	3.874	C	1	28-Mar-25 3:56:13 PM	30	
545	37	37	5	  0d 00:41:40	  0d 00:00:10	0.36	1.394	129.187	3.894	C	1	28-Mar-25 3:56:18 PM	30	
546	37	37	5	  0d 00:41:45	  0d 00:00:15	0.54	2.094	129.194	3.908	C	1	28-Mar-25 3:56:23 PM	31	
547	37	37	5	  0d 00:41:50	  0d 00:00:20	0.719	2.796	129.194	3.92	C	1	28-Mar-25 3:56:28 PM	31	
548	37	37	5	  0d 00:41:55	  0d 00:00:25	0.898	3.501	129.181	3.929	C	1	28-Mar-25 3:56:33 PM	31	
549	37	37	5	  0d 00:42:0	  0d 00:00:30	1.076	4.198	129.203	3.938	C	129	28-Mar-25 3:56:38 PM	31	
550	38	38	4	  0d 00:42:0	  0d 00:00:0	0.002	0.006	129.25	3.52	D	0	28-Mar-25 3:56:38 PM	31	
551	38	38	4	  0d 00:42:5	  0d 00:00:5	0.181	0.632	129.191	3.473	D	1	28-Mar-25 3:56:43 PM	31	
552	38	38	4	  0d 00:42:10	  0d 00:00:10	0.361	1.253	129.212	3.455	D	1	28-Mar-25 3:56:48 PM	31	
553	38	38	4	  0d 00:42:15	  0d 00:00:15	0.54	1.872	129.191	3.442	D	1	28-Mar-25 3:56:53 PM	31	
554	38	38	4	  0d 00:42:20	  0d 00:00:20	0.719	2.489	129.203	3.429	D	1	28-Mar-25 3:56:58 PM	31	
555	38	38	4	  0d 00:42:25	  0d 00:00:25	0.899	3.103	129.206	3.418	D	1	28-Mar-25 3:57:03 PM	30	
556	38	38	4	  0d 00:42:30	  0d 00:00:30	1.076	3.707	129.194	3.409	D	129	28-Mar-25 3:57:08 PM	30	
557	38	38	5	  0d 00:42:30	  0d 00:00:0	0.001	0.005	129.287	3.828	C	0	28-Mar-25 3:57:08 PM	30	
558	38	38	5	  0d 00:42:35	  0d 00:00:5	0.181	0.697	129.216	3.874	C	1	28-Mar-25 3:57:13 PM	30	
559	38	38	5	  0d 00:42:40	  0d 00:00:10	0.36	1.394	129.181	3.893	C	1	28-Mar-25 3:57:18 PM	30	
560	38	38	5	  0d 00:42:45	  0d 00:00:15	0.54	2.094	129.216	3.906	C	1	28-Mar-25 3:57:23 PM	31	
561	38	38	5	  0d 00:42:50	  0d 00:00:20	0.719	2.797	129.178	3.919	C	1	28-Mar-25 3:57:28 PM	31	
562	38	38	5	  0d 00:42:55	  0d 00:00:25	0.898	3.501	129.191	3.932	C	1	28-Mar-25 3:57:33 PM	31	
563	38	38	5	  0d 00:43:0	  0d 00:00:30	1.076	4.198	129.206	3.94	C	129	28-Mar-25 3:57:38 PM	31	
564	39	39	4	  0d 00:43:0	  0d 00:00:0	0.002	0.006	129.256	3.519	D	0	28-Mar-25 3:57:38 PM	31	
565	39	39	4	  0d 00:43:5	  0d 00:00:5	0.181	0.632	129.197	3.473	D	1	28-Mar-25 3:57:43 PM	31	
566	39	39	4	  0d 00:43:10	  0d 00:00:10	0.361	1.253	129.191	3.454	D	1	28-Mar-25 3:57:48 PM	31	
567	39	39	4	  0d 00:43:15	  0d 00:00:15	0.54	1.872	129.2	3.442	D	1	28-Mar-25 3:57:53 PM	31	
568	39	39	4	  0d 00:43:20	  0d 00:00:20	0.719	2.489	129.194	3.429	D	1	28-Mar-25 3:57:58 PM	31	
569	39	39	4	  0d 00:43:25	  0d 00:00:25	0.899	3.103	129.219	3.418	D	1	28-Mar-25 3:58:03 PM	31	
570	39	39	4	  0d 00:43:30	  0d 00:00:30	1.076	3.707	129.197	3.408	D	129	28-Mar-25 3:58:08 PM	30	
571	39	39	5	  0d 00:43:30	  0d 00:00:0	0.001	0.005	129.284	3.828	C	0	28-Mar-25 3:58:08 PM	30	
572	39	39	5	  0d 00:43:35	  0d 00:00:5	0.181	0.697	129.194	3.875	C	1	28-Mar-25 3:58:13 PM	30	
573	39	39	5	  0d 00:43:40	  0d 00:00:10	0.36	1.394	129.172	3.893	C	1	28-Mar-25 3:58:18 PM	30	
574	39	39	5	  0d 00:43:45	  0d 00:00:15	0.54	2.094	129.225	3.908	C	1	28-Mar-25 3:58:23 PM	31	
575	39	39	5	  0d 00:43:50	  0d 00:00:20	0.719	2.797	129.209	3.919	C	1	28-Mar-25 3:58:28 PM	31	
576	39	39	5	  0d 00:43:55	  0d 00:00:25	0.898	3.501	129.191	3.93	C	1	28-Mar-25 3:58:33 PM	31	
577	39	39	5	  0d 00:44:0	  0d 00:00:30	1.076	4.198	129.203	3.939	C	129	28-Mar-25 3:58:38 PM	31	
578	40	40	4	  0d 00:44:0	  0d 00:00:0	0.001	0.004	129.272	3.522	D	0	28-Mar-25 3:58:39 PM	31	
579	40	40	4	  0d 00:44:5	  0d 00:00:5	0.181	0.631	129.206	3.473	D	1	28-Mar-25 3:58:44 PM	31	
580	40	40	4	  0d 00:44:10	  0d 00:00:10	0.36	1.252	129.197	3.453	D	1	28-Mar-25 3:58:49 PM	31	
581	40	40	4	  0d 00:44:15	  0d 00:00:15	0.54	1.871	129.197	3.442	D	1	28-Mar-25 3:58:54 PM	31	
582	40	40	4	  0d 00:44:20	  0d 00:00:20	0.719	2.487	129.203	3.429	D	1	28-Mar-25 3:58:59 PM	31	
583	40	40	4	  0d 00:44:25	  0d 00:00:25	0.898	3.102	129.203	3.418	D	1	28-Mar-25 3:59:04 PM	30	
584	40	40	4	  0d 00:44:30	  0d 00:00:30	1.076	3.707	129.203	3.408	D	129	28-Mar-25 3:59:09 PM	30	
585	40	40	5	  0d 00:44:30	  0d 00:00:0	0.001	0.004	129.284	3.828	C	0	28-Mar-25 3:59:09 PM	30	
586	40	40	5	  0d 00:44:35	  0d 00:00:5	0.18	0.696	129.197	3.874	C	1	28-Mar-25 3:59:14 PM	30	
587	40	40	5	  0d 00:44:40	  0d 00:00:10	0.36	1.393	129.191	3.894	C	1	28-Mar-25 3:59:19 PM	30	
588	40	40	5	  0d 00:44:45	  0d 00:00:15	0.539	2.093	129.191	3.905	C	1	28-Mar-25 3:59:24 PM	31	
589	40	40	5	  0d 00:44:50	  0d 00:00:20	0.719	2.795	129.191	3.919	C	1	28-Mar-25 3:59:29 PM	31	
590	40	40	5	  0d 00:44:55	  0d 00:00:25	0.898	3.499	129.206	3.93	C	1	28-Mar-25 3:59:34 PM	31	
591	40	40	5	  0d 00:45:0	  0d 00:00:30	1.076	4.198	129.197	3.939	C	129	28-Mar-25 3:59:39 PM	31	
592	41	41	4	  0d 00:45:0	  0d 00:00:0	0.001	0.004	129.297	3.52	D	0	28-Mar-25 3:59:39 PM	31	
593	41	41	4	  0d 00:45:5	  0d 00:00:5	0.181	0.631	129.203	3.475	D	1	28-Mar-25 3:59:44 PM	31	
594	41	41	4	  0d 00:45:10	  0d 00:00:10	0.36	1.252	129.197	3.455	D	1	28-Mar-25 3:59:49 PM	31	
595	41	41	4	  0d 00:45:15	  0d 00:00:15	0.54	1.871	129.184	3.441	D	1	28-Mar-25 3:59:54 PM	31	
596	41	41	4	  0d 00:45:20	  0d 00:00:20	0.719	2.487	129.194	3.429	D	1	28-Mar-25 3:59:59 PM	31	
597	41	41	4	  0d 00:45:25	  0d 00:00:25	0.898	3.102	129.203	3.418	D	1	28-Mar-25 4:00:04 PM	31	
598	41	41	4	  0d 00:45:30	  0d 00:00:30	1.076	3.707	129.191	3.407	D	129	28-Mar-25 4:00:09 PM	30	
599	41	41	5	  0d 00:45:30	  0d 00:00:0	0.001	0.005	129.3	3.825	C	0	28-Mar-25 4:00:09 PM	30	
600	41	41	5	  0d 00:45:35	  0d 00:00:5	0.181	0.697	129.209	3.874	C	1	28-Mar-25 4:00:14 PM	30	
601	41	41	5	  0d 00:45:40	  0d 00:00:10	0.36	1.394	129.2	3.893	C	1	28-Mar-25 4:00:19 PM	30	
602	41	41	5	  0d 00:45:45	  0d 00:00:15	0.54	2.094	129.187	3.907	C	1	28-Mar-25 4:00:24 PM	31	
603	41	41	5	  0d 00:45:50	  0d 00:00:20	0.719	2.796	129.2	3.919	C	1	28-Mar-25 4:00:29 PM	31	
604	41	41	5	  0d 00:45:55	  0d 00:00:25	0.898	3.501	129.197	3.931	C	1	28-Mar-25 4:00:34 PM	31	
605	41	41	5	  0d 00:46:0	  0d 00:00:30	1.076	4.198	129.212	3.941	C	129	28-Mar-25 4:00:39 PM	31	
606	42	42	4	  0d 00:46:0	  0d 00:00:0	0.002	0.006	129.259	3.52	D	0	28-Mar-25 4:00:39 PM	31	
607	42	42	4	  0d 00:46:5	  0d 00:00:5	0.181	0.632	129.197	3.474	D	1	28-Mar-25 4:00:44 PM	31	
608	42	42	4	  0d 00:46:10	  0d 00:00:10	0.361	1.254	129.194	3.454	D	1	28-Mar-25 4:00:49 PM	31	
609	42	42	4	  0d 00:46:15	  0d 00:00:15	0.54	1.872	129.181	3.441	D	1	28-Mar-25 4:00:54 PM	31	
610	42	42	4	  0d 00:46:20	  0d 00:00:20	0.719	2.489	129.209	3.429	D	1	28-Mar-25 4:00:59 PM	31	
611	42	42	4	  0d 00:46:25	  0d 00:00:25	0.899	3.103	129.209	3.419	D	1	28-Mar-25 4:01:04 PM	30	
612	42	42	4	  0d 00:46:30	  0d 00:00:30	1.076	3.707	129.197	3.408	D	129	28-Mar-25 4:01:09 PM	30	
613	42	42	5	  0d 00:46:30	  0d 00:00:0	0.001	0.005	129.278	3.828	C	0	28-Mar-25 4:01:09 PM	30	
614	42	42	5	  0d 00:46:35	  0d 00:00:5	0.181	0.697	129.178	3.874	C	1	28-Mar-25 4:01:14 PM	30	
615	42	42	5	  0d 00:46:40	  0d 00:00:10	0.36	1.394	129.197	3.893	C	1	28-Mar-25 4:01:19 PM	30	
616	42	42	5	  0d 00:46:45	  0d 00:00:15	0.54	2.094	129.206	3.907	C	1	28-Mar-25 4:01:24 PM	31	
617	42	42	5	  0d 00:46:50	  0d 00:00:20	0.719	2.796	129.178	3.919	C	1	28-Mar-25 4:01:29 PM	31	
618	42	42	5	  0d 00:46:55	  0d 00:00:25	0.898	3.5	129.2	3.93	C	1	28-Mar-25 4:01:34 PM	31	
619	42	42	5	  0d 00:47:0	  0d 00:00:30	1.076	4.198	129.194	3.938	C	129	28-Mar-25 4:01:39 PM	31	
620	43	43	4	  0d 00:47:0	  0d 00:00:0	0.001	0.004	129.278	3.521	D	0	28-Mar-25 4:01:39 PM	31	
621	43	43	4	  0d 00:47:5	  0d 00:00:5	0.181	0.631	129.191	3.474	D	1	28-Mar-25 4:01:44 PM	31	
622	43	43	4	  0d 00:47:10	  0d 00:00:10	0.36	1.252	129.197	3.455	D	1	28-Mar-25 4:01:49 PM	31	
623	43	43	4	  0d 00:47:15	  0d 00:00:15	0.54	1.871	129.206	3.442	D	1	28-Mar-25 4:01:54 PM	31	
624	43	43	4	  0d 00:47:20	  0d 00:00:20	0.719	2.488	129.197	3.43	D	1	28-Mar-25 4:01:59 PM	31	
625	43	43	4	  0d 00:47:25	  0d 00:00:25	0.898	3.102	129.2	3.419	D	1	28-Mar-25 4:02:04 PM	30	
626	43	43	4	  0d 00:47:30	  0d 00:00:30	1.076	3.707	129.197	3.408	D	129	28-Mar-25 4:02:09 PM	30	
627	43	43	5	  0d 00:47:30	  0d 00:00:0	0.001	0.005	129.266	3.826	C	0	28-Mar-25 4:02:09 PM	30	
628	43	43	5	  0d 00:47:35	  0d 00:00:5	0.181	0.697	129.206	3.874	C	1	28-Mar-25 4:02:14 PM	30	
629	43	43	5	  0d 00:47:40	  0d 00:00:10	0.36	1.394	129.216	3.892	C	1	28-Mar-25 4:02:19 PM	30	
630	43	43	5	  0d 00:47:45	  0d 00:00:15	0.54	2.094	129.203	3.907	C	1	28-Mar-25 4:02:24 PM	31	
631	43	43	5	  0d 00:47:50	  0d 00:00:20	0.719	2.796	129.194	3.919	C	1	28-Mar-25 4:02:29 PM	31	
632	43	43	5	  0d 00:47:55	  0d 00:00:25	0.898	3.5	129.206	3.93	C	1	28-Mar-25 4:02:34 PM	31	
633	43	43	5	  0d 00:48:0	  0d 00:00:30	1.076	4.198	129.187	3.939	C	129	28-Mar-25 4:02:39 PM	31	
634	44	44	4	  0d 00:48:0	  0d 00:00:0	0.001	0.004	129.287	3.52	D	0	28-Mar-25 4:02:40 PM	31	
635	44	44	4	  0d 00:48:5	  0d 00:00:5	0.181	0.631	129.206	3.473	D	1	28-Mar-25 4:02:45 PM	31	
636	44	44	4	  0d 00:48:10	  0d 00:00:10	0.36	1.252	129.206	3.455	D	1	28-Mar-25 4:02:50 PM	31	
637	44	44	4	  0d 00:48:15	  0d 00:00:15	0.54	1.871	129.203	3.442	D	1	28-Mar-25 4:02:55 PM	31	
638	44	44	4	  0d 00:48:20	  0d 00:00:20	0.719	2.488	129.197	3.43	D	1	28-Mar-25 4:03:00 PM	31	
