Today's Date:	10 February 2025	Date of Test:	10-Feb-25 2:39:51 PM
Filename:	Arbitrary file name 2025-02-10 14-39-51_388	Tester Channel:	3
Tester ID:	Maccor #4
Procedure:	E66_puls_3C_constSoC.000	Description:	pulsing around one SoC with 3C for 30s
SCap:	0.0 g
C Rate:	64.599998 A
Rec	Cycle P	Cycle C	Step	Test Time	Step Time	Capacity	Energy	Current	Voltage	MD	ES	DPT Time	AUX1 [C]	
294	19	19	5	  0d 00:23:45	  0d 00:00:15	0.808	3.251	193.798	4.067	C	1	10-Feb-25 3:03:41 PM	41	
295	19	19	5	  0d 00:23:50	  0d 00:00:20	1.077	4.349	193.836	4.087	C	1	10-Feb-25 3:03:46 PM	41	
296	19	19	5	  0d 00:23:55	  0d 00:00:25	1.346	5.451	193.798	4.102	C	1	10-Feb-25 3:03:51 PM	41	
297	19	19	5	  0d 00:24:0	  0d 00:00:30	1.614	6.55	193.823	4.12	C	129	10-Feb-25 3:03:56 PM	41	
298	20	20	4	  0d 00:24:0	  0d 00:00:0	0.000	0.001	193.814	3.427	D	0	10-Feb-25 3:03:56 PM	41	
299	20	20	4	  0d 00:24:5	  0d 00:00:5	0.269	0.91	193.811	3.35	D	1	10-Feb-25 3:04:01 PM	41	
300	20	20	4	  0d 00:24:10	  0d 00:00:10	0.539	1.808	193.795	3.322	D	1	10-Feb-25 3:04:06 PM	41	
301	20	20	4	  0d 00:24:15	  0d 00:00:15	0.808	2.699	193.798	3.299	D	1	10-Feb-25 3:04:11 PM	41	
302	20	20	4	  0d 00:24:20	  0d 00:00:20	1.077	3.584	193.801	3.279	D	1	10-Feb-25 3:04:16 PM	40	
303	20	20	4	  0d 00:24:25	  0d 00:00:25	1.346	4.464	193.805	3.261	D	1	10-Feb-25 3:04:21 PM	40	
304	20	20	4	  0d 00:24:30	  0d 00:00:30	1.614	5.335	193.795	3.246	D	129	10-Feb-25 3:04:26 PM	40	
305	20	20	5	  0d 00:24:30	  0d 00:00:0	0.000	0.001	193.808	3.943	C	0	10-Feb-25 3:04:26 PM	40	
306	20	20	5	  0d 00:24:35	  0d 00:00:5	0.269	1.074	193.767	4.01	C	1	10-Feb-25 3:04:31 PM	40	
307	20	20	5	  0d 00:24:40	  0d 00:00:10	0.539	2.159	193.783	4.042	C	1	10-Feb-25 3:04:36 PM	40	
308	20	20	5	  0d 00:24:45	  0d 00:00:15	0.808	3.25	193.789	4.064	C	1	10-Feb-25 3:04:41 PM	41	
309	20	20	5	  0d 00:24:50	  0d 00:00:20	1.077	4.346	193.808	4.084	C	1	10-Feb-25 3:04:46 PM	41	
310	20	20	5	  0d 00:24:55	  0d 00:00:25	1.346	5.448	193.817	4.099	C	1	10-Feb-25 3:04:51 PM	41	
311	20	20	5	  0d 00:25:0	  0d 00:00:30	1.614	6.547	193.786	4.115	C	129	10-Feb-25 3:04:56 PM	41	
312	21	21	4	  0d 00:25:0	  0d 00:00:0	0.000	0.001	193.776	3.429	D	0	10-Feb-25 3:04:56 PM	41	
313	21	21	4	  0d 00:25:5	  0d 00:00:5	0.269	0.911	193.808	3.352	D	1	10-Feb-25 3:05:01 PM	41	
314	21	21	4	  0d 00:25:10	  0d 00:00:10	0.539	1.809	193.795	3.323	D	1	10-Feb-25 3:05:06 PM	41	
315	21	21	4	  0d 00:25:15	  0d 00:00:15	0.808	2.7	193.792	3.301	D	1	10-Feb-25 3:05:11 PM	41	
316	21	21	4	  0d 00:25:20	  0d 00:00:20	1.077	3.586	193.792	3.282	D	1	10-Feb-25 3:05:16 PM	40	
317	21	21	4	  0d 00:25:25	  0d 00:00:25	1.346	4.467	193.823	3.265	D	1	10-Feb-25 3:05:21 PM	40	
318	21	21	4	  0d 00:25:30	  0d 00:00:30	1.614	5.338	193.805	3.247	D	129	10-Feb-25 3:05:26 PM	40	
319	21	21	5	  0d 00:25:30	  0d 00:00:0	0.000	0.001	193.801	3.941	C	0	10-Feb-25 3:05:26 PM	40	
320	21	21	5	  0d 00:25:35	  0d 00:00:5	0.269	1.074	193.78	4.011	C	1	10-Feb-25 3:05:31 PM	40	
321	21	21	5	  0d 00:25:40	  0d 00:00:10	0.539	2.158	193.82	4.041	C	1	10-Feb-25 3:05:36 PM	40	
322	21	21	5	  0d 00:25:45	  0d 00:00:15	0.808	3.248	193.783	4.064	C	1	10-Feb-25 3:05:41 PM	41	
323	21	21	5	  0d 00:25:50	  0d 00:00:20	1.077	4.345	193.786	4.082	C	1	10-Feb-25 3:05:46 PM	41	
324	21	21	5	  0d 00:25:55	  0d 00:00:25	1.346	5.446	193.78	4.098	C	1	10-Feb-25 3:05:51 PM	41	
325	21	21	5	  0d 00:26:0	  0d 00:00:30	1.614	6.544	193.808	4.114	C	129	10-Feb-25 3:05:56 PM	41	
326	22	22	4	  0d 00:26:0	  0d 00:00:0	0.000	0.001	193.78	3.43	D	0	10-Feb-25 3:05:56 PM	41	
327	22	22	4	  0d 00:26:5	  0d 00:00:5	0.269	0.911	193.792	3.354	D	1	10-Feb-25 3:06:01 PM	41	
328	22	22	4	  0d 00:26:10	  0d 00:00:10	0.539	1.809	193.798	3.325	D	1	10-Feb-25 3:06:06 PM	41	
329	22	22	4	  0d 00:26:15	  0d 00:00:15	0.808	2.701	193.805	3.304	D	1	10-Feb-25 3:06:11 PM	41	
330	22	22	4	  0d 00:26:20	  0d 00:00:20	1.077	3.588	193.795	3.284	D	1	10-Feb-25 3:06:16 PM	40	
331	22	22	4	  0d 00:26:25	  0d 00:00:25	1.346	4.469	193.801	3.266	D	1	10-Feb-25 3:06:21 PM	40	
332	22	22	4	  0d 00:26:30	  0d 00:00:30	1.614	5.34	193.805	3.249	D	129	10-Feb-25 3:06:26 PM	40	
333	22	22	5	  0d 00:26:30	  0d 00:00:0	0.000	0.001	193.902	3.939	C	0	10-Feb-25 3:06:27 PM	40	
334	22	22	5	  0d 00:26:35	  0d 00:00:5	0.269	1.073	193.811	4.009	C	1	10-Feb-25 3:06:32 PM	40	
335	22	22	5	  0d 00:26:40	  0d 00:00:10	0.539	2.157	193.792	4.041	C	1	10-Feb-25 3:06:37 PM	40	
336	22	22	5	  0d 00:26:45	  0d 00:00:15	0.808	3.247	193.789	4.061	C	1	10-Feb-25 3:06:42 PM	40	
337	22	22	5	  0d 00:26:50	  0d 00:00:20	1.077	4.343	193.789	4.083	C	1	10-Feb-25 3:06:47 PM	41	
338	22	22	5	  0d 00:26:55	  0d 00:00:25	1.346	5.444	193.798	4.097	C	1	10-Feb-25 3:06:52 PM	41	
339	22	22	5	  0d 00:27:0	  0d 00:00:30	1.614	6.542	193.826	4.113	C	129	10-Feb-25 3:06:56 PM	41	
340	23	23	4	  0d 00:27:0	  0d 00:00:0	0.000	0.001	193.798	3.432	D	0	10-Feb-25 3:06:57 PM	41	
341	23	23	4	  0d 00:27:5	  0d 00:00:5	0.269	0.911	193.801	3.353	D	1	10-Feb-25 3:07:02 PM	41	
342	23	23	4	  0d 00:27:10	  0d 00:00:10	0.539	1.81	193.795	3.326	D	1	10-Feb-25 3:07:07 PM	41	
343	23	23	4	  0d 00:27:15	  0d 00:00:15	0.808	2.703	193.795	3.303	D	1	10-Feb-25 3:07:12 PM	41	
344	23	23	4	  0d 00:27:20	  0d 00:00:20	1.077	3.589	193.795	3.285	D	1	10-Feb-25 3:07:17 PM	40	
345	23	23	4	  0d 00:27:25	  0d 00:00:25	1.346	4.471	193.805	3.265	D	1	10-Feb-25 3:07:22 PM	40	
346	23	23	4	  0d 00:27:30	  0d 00:00:30	1.614	5.343	193.811	3.251	D	129	10-Feb-25 3:07:27 PM	40	
347	23	23	5	  0d 00:27:30	  0d 00:00:0	0.000	0.001	193.836	3.937	C	0	10-Feb-25 3:07:27 PM	40	
348	23	23	5	  0d 00:27:35	  0d 00:00:5	0.269	1.073	193.798	4.009	C	1	10-Feb-25 3:07:32 PM	40	
349	23	23	5	  0d 00:27:40	  0d 00:00:10	0.539	2.156	193.83	4.037	C	1	10-Feb-25 3:07:37 PM	40	
350	23	23	5	  0d 00:27:45	  0d 00:00:15	0.808	3.246	193.795	4.06	C	1	10-Feb-25 3:07:42 PM	40	
351	23	23	5	  0d 00:27:50	  0d 00:00:20	1.077	4.341	193.798	4.078	C	1	10-Feb-25 3:07:47 PM	41	
352	23	23	5	  0d 00:27:55	  0d 00:00:25	1.346	5.442	193.773	4.096	C	1	10-Feb-25 3:07:52 PM	41	
353	23	23	5	  0d 00:28:0	  0d 00:00:30	1.614	6.54	193.783	4.111	C	129	10-Feb-25 3:07:57 PM	41	
354	24	24	4	  0d 00:28:0	  0d 00:00:0	0.000	0.001	193.786	3.434	D	0	10-Feb-25 3:07:57 PM	41	
355	24	24	4	  0d 00:28:5	  0d 00:00:5	0.269	0.912	193.805	3.357	D	1	10-Feb-25 3:08:02 PM	41	
356	24	24	4	  0d 00:28:10	  0d 00:00:10	0.539	1.811	193.801	3.326	D	1	10-Feb-25 3:08:07 PM	41	
357	24	24	4	  0d 00:28:15	  0d 00:00:15	0.808	2.704	193.811	3.306	D	1	10-Feb-25 3:08:12 PM	41	
358	24	24	4	  0d 00:28:20	  0d 00:00:20	1.077	3.591	193.801	3.287	D	1	10-Feb-25 3:08:17 PM	40	
359	24	24	4	  0d 00:28:25	  0d 00:00:25	1.346	4.473	193.82	3.268	D	1	10-Feb-25 3:08:22 PM	40	
360	24	24	4	  0d 00:28:30	  0d 00:00:30	1.614	5.345	193.811	3.25	D	129	10-Feb-25 3:08:27 PM	40	
361	24	24	5	  0d 00:28:30	  0d 00:00:0	0.000	0.001	193.801	3.934	C	0	10-Feb-25 3:08:27 PM	40	
362	24	24	5	  0d 00:28:35	  0d 00:00:5	0.269	1.072	193.798	4.007	C	1	10-Feb-25 3:08:32 PM	40	
363	24	24	5	  0d 00:28:40	  0d 00:00:10	0.539	2.155	193.795	4.036	C	1	10-Feb-25 3:08:37 PM	40	
364	24	24	5	  0d 00:28:45	  0d 00:00:15	0.808	3.245	193.767	4.059	C	1	10-Feb-25 3:08:42 PM	40	
365	24	24	5	  0d 00:28:50	  0d 00:00:20	1.077	4.34	193.814	4.078	C	1	10-Feb-25 3:08:47 PM	41	
366	24	24	5	  0d 00:28:55	  0d 00:00:25	1.346	5.44	193.795	4.095	C	1	10-Feb-25 3:08:52 PM	41	
367	24	24	5	  0d 00:29:0	  0d 00:00:30	1.614	6.538	193.823	4.11	C	129	10-Feb-25 3:08:57 PM	41	
368	25	25	4	  0d 00:29:0	  0d 00:00:0	0.000	0.001	193.792	3.436	D	0	10-Feb-25 3:08:57 PM	41	
369	25	25	4	  0d 00:29:5	  0d 00:00:5	0.269	0.912	193.811	3.357	D	1	10-Feb-25 3:09:02 PM	41	
370	25	25	4	  0d 00:29:10	  0d 00:00:10	0.539	1.812	193.805	3.329	D	1	10-Feb-25 3:09:07 PM	41	
371	25	25	4	  0d 00:29:15	  0d 00:00:15	0.808	2.705	193.795	3.307	D	1	10-Feb-25 3:09:12 PM	41	
372	25	25	4	  0d 00:29:20	  0d 00:00:20	1.077	3.592	193.814	3.288	D	1	10-Feb-25 3:09:17 PM	40	
373	25	25	4	  0d 00:29:25	  0d 00:00:25	1.346	4.475	193.78	3.272	D	1	10-Feb-25 3:09:22 PM	40	
374	25	25	4	  0d 00:29:30	  0d 00:00:30	1.614	5.347	193.801	3.253	D	129	10-Feb-25 3:09:27 PM	40	
375	25	25	5	  0d 00:29:30	  0d 00:00:0	0.000	0.001	193.842	3.934	C	0	10-Feb-25 3:09:27 PM	40	
376	25	25	5	  0d 00:29:35	  0d 00:00:5	0.269	1.072	193.789	4.003	C	1	10-Feb-25 3:09:32 PM	40	
377	25	25	5	  0d 00:29:40	  0d 00:00:10	0.539	2.154	193.792	4.035	C	1	10-Feb-25 3:09:37 PM	40	
378	25	25	5	  0d 00:29:45	  0d 00:00:15	0.808	3.244	193.805	4.058	C	1	10-Feb-25 3:09:42 PM	40	
379	25	25	5	  0d 00:29:50	  0d 00:00:20	1.077	4.339	193.78	4.077	C	1	10-Feb-25 3:09:47 PM	41	
380	25	25	5	  0d 00:29:55	  0d 00:00:25	1.346	5.438	193.786	4.094	C	1	10-Feb-25 3:09:52 PM	41	
381	25	25	5	  0d 00:30:0	  0d 00:00:30	1.614	6.536	193.808	4.109	C	129	10-Feb-25 3:09:57 PM	41	
382	26	26	4	  0d 00:30:0	  0d 00:00:0	0.000	0.001	193.801	3.437	D	0	10-Feb-25 3:09:57 PM	41	
383	26	26	4	  0d 00:30:5	  0d 00:00:5	0.269	0.912	193.801	3.359	D	1	10-Feb-25 3:10:02 PM	41	
384	26	26	4	  0d 00:30:10	  0d 00:00:10	0.539	1.812	193.808	3.33	D	1	10-Feb-25 3:10:07 PM	41	
385	26	26	4	  0d 00:30:15	  0d 00:00:15	0.808	2.706	193.805	3.308	D	1	10-Feb-25 3:10:12 PM	40	
386	26	26	4	  0d 00:30:20	  0d 00:00:20	1.077	3.594	193.801	3.289	D	1	10-Feb-25 3:10:17 PM	40	
387	26	26	4	  0d 00:30:25	  0d 00:00:25	1.346	4.476	193.82	3.27	D	1	10-Feb-25 3:10:22 PM	40	
388	26	26	4	  0d 00:30:30	  0d 00:00:30	1.614	5.349	193.801	3.254	D	129	10-Feb-25 3:10:27 PM	40	
389	26	26	5	  0d 00:30:30	  0d 00:00:0	0.000	0.001	193.814	3.93	C	0	10-Feb-25 3:10:27 PM	40	
390	26	26	5	  0d 00:30:35	  0d 00:00:5	0.269	1.072	193.805	4.003	C	1	10-Feb-25 3:10:32 PM	40	
391	26	26	5	  0d 00:30:40	  0d 00:00:10	0.539	2.154	193.795	4.033	C	1	10-Feb-25 3:10:37 PM	40	
392	26	26	5	  0d 00:30:45	  0d 00:00:15	0.808	3.243	193.786	4.057	C	1	10-Feb-25 3:10:42 PM	40	
393	26	26	5	  0d 00:30:50	  0d 00:00:20	1.077	4.337	193.783	4.076	C	1	10-Feb-25 3:10:47 PM	41	
394	26	26	5	  0d 00:30:55	  0d 00:00:25	1.346	5.436	193.78	4.092	C	1	10-Feb-25 3:10:52 PM	41	
395	26	26	5	  0d 00:31:0	  0d 00:00:30	1.614	6.533	193.817	4.106	C	129	10-Feb-25 3:10:57 PM	41	
396	27	27	4	  0d 00:31:0	  0d 00:00:0	0.000	0.001	193.823	3.439	D	0	10-Feb-25 3:10:58 PM	41	
397	27	27	4	  0d 00:31:5	  0d 00:00:5	0.269	0.913	193.808	3.36	D	1	10-Feb-25 3:11:03 PM	41	
398	27	27	4	  0d 00:31:10	  0d 00:00:10	0.539	1.813	193.798	3.331	D	1	10-Feb-25 3:11:08 PM	41	
399	27	27	4	  0d 00:31:15	  0d 00:00:15	0.808	2.707	193.789	3.309	D	1	10-Feb-25 3:11:13 PM	40	
400	27	27	4	  0d 00:31:20	  0d 00:00:20	1.077	3.595	193.805	3.291	D	1	10-Feb-25 3:11:18 PM	40	
401	27	27	4	  0d 00:31:25	  0d 00:00:25	1.346	4.478	193.801	3.271	D	1	10-Feb-25 3:11:23 PM	40	
402	27	27	4	  0d 00:31:30	  0d 00:00:30	1.614	5.351	193.805	3.255	D	129	10-Feb-25 3:11:28 PM	40	
403	27	27	5	  0d 00:31:30	  0d 00:00:0	0.000	0.001	193.823	3.93	C	0	10-Feb-25 3:11:28 PM	40	
404	27	27	5	  0d 00:31:35	  0d 00:00:5	0.269	1.071	193.78	4	C	1	10-Feb-25 3:11:33 PM	40	
405	27	27	5	  0d 00:31:40	  0d 00:00:10	0.539	2.153	193.77	4.033	C	1	10-Feb-25 3:11:38 PM	40	
406	27	27	5	  0d 00:31:45	  0d 00:00:15	0.808	3.241	193.795	4.055	C	1	10-Feb-25 3:11:43 PM	40	
407	27	27	5	  0d 00:31:50	  0d 00:00:20	1.077	4.336	193.792	4.074	C	1	10-Feb-25 3:11:48 PM	41	
408	27	27	5	  0d 00:31:55	  0d 00:00:25	1.346	5.434	193.789	4.091	C	1	10-Feb-25 3:11:53 PM	41	
409	27	27	5	  0d 00:32:0	  0d 00:00:30	1.614	6.531	193.786	4.105	C	129	10-Feb-25 3:11:58 PM	41	
410	28	28	4	  0d 00:32:0	  0d 00:00:0	0.000	0.001	193.82	3.441	D	0	10-Feb-25 3:11:58 PM	41	
411	28	28	4	  0d 00:32:5	  0d 00:00:5	0.269	0.913	193.801	3.361	D	1	10-Feb-25 3:12:03 PM	41	
412	28	28	4	  0d 00:32:10	  0d 00:00:10	0.539	1.814	193.808	3.331	D	1	10-Feb-25 3:12:08 PM	41	
413	28	28	4	  0d 00:32:15	  0d 00:00:15	0.808	2.707	193.805	3.31	D	1	10-Feb-25 3:12:13 PM	40	
414	28	28	4	  0d 00:32:20	  0d 00:00:20	1.077	3.596	193.801	3.291	D	1	10-Feb-25 3:12:18 PM	40	
415	28	28	4	  0d 00:32:25	  0d 00:00:25	1.346	4.479	193.792	3.273	D	1	10-Feb-25 3:12:23 PM	40	
416	28	28	4	  0d 00:32:30	  0d 00:00:30	1.614	5.353	193.801	3.255	D	129	10-Feb-25 3:12:28 PM	40	
417	28	28	5	  0d 00:32:30	  0d 00:00:0	0.000	0.001	193.82	3.923	C	0	10-Feb-25 3:12:28 PM	40	
418	28	28	5	  0d 00:32:35	  0d 00:00:5	0.269	1.071	193.83	3.999	C	1	10-Feb-25 3:12:33 PM	40	
419	28	28	5	  0d 00:32:40	  0d 00:00:10	0.539	2.152	193.817	4.031	C	1	10-Feb-25 3:12:38 PM	40	
420	28	28	5	  0d 00:32:45	  0d 00:00:15	0.808	3.24	193.82	4.054	C	1	10-Feb-25 3:12:43 PM	40	
421	28	28	5	  0d 00:32:50	  0d 00:00:20	1.077	4.334	193.786	4.073	C	1	10-Feb-25 3:12:48 PM	40	
422	28	28	5	  0d 00:32:55	  0d 00:00:25	1.346	5.433	193.792	4.09	C	1	10-Feb-25 3:12:53 PM	41	
423	28	28	5	  0d 00:33:0	  0d 00:00:30	1.614	6.529	193.786	4.105	C	129	10-Feb-25 3:12:58 PM	41	
424	29	29	4	  0d 00:33:0	  0d 00:00:0	0.000	0.001	193.814	3.442	D	0	10-Feb-25 3:12:58 PM	41	
425	29	29	4	  0d 00:33:5	  0d 00:00:5	0.269	0.913	193.814	3.362	D	1	10-Feb-25 3:13:03 PM	41	
426	29	29	4	  0d 00:33:10	  0d 00:00:10	0.539	1.814	193.801	3.333	D	1	10-Feb-25 3:13:08 PM	41	
427	29	29	4	  0d 00:33:15	  0d 00:00:15	0.808	2.709	193.801	3.313	D	1	10-Feb-25 3:13:13 PM	40	
428	29	29	4	  0d 00:33:20	  0d 00:00:20	1.077	3.597	193.808	3.293	D	1	10-Feb-25 3:13:18 PM	40	
429	29	29	4	  0d 00:33:25	  0d 00:00:25	1.346	4.481	193.795	3.274	D	1	10-Feb-25 3:13:23 PM	40	
430	29	29	4	  0d 00:33:30	  0d 00:00:30	1.614	5.355	193.792	3.258	D	129	10-Feb-25 3:13:28 PM	40	
431	29	29	5	  0d 00:33:30	  0d 00:00:0	0.000	0.001	193.823	3.926	C	0	10-Feb-25 3:13:28 PM	40	
432	29	29	5	  0d 00:33:35	  0d 00:00:5	0.269	1.07	193.795	3.999	C	1	10-Feb-25 3:13:33 PM	40	
433	29	29	5	  0d 00:33:40	  0d 00:00:10	0.539	2.151	193.801	4.029	C	1	10-Feb-25 3:13:38 PM	40	
434	29	29	5	  0d 00:33:45	  0d 00:00:15	0.808	3.239	193.811	4.052	C	1	10-Feb-25 3:13:43 PM	40	
435	29	29	5	  0d 00:33:50	  0d 00:00:20	1.077	4.333	193.817	4.071	C	1	10-Feb-25 3:13:48 PM	40	
436	29	29	5	  0d 00:33:55	  0d 00:00:25	1.346	5.431	193.783	4.088	C	1	10-Feb-25 3:13:53 PM	41	
437	29	29	5	  0d 00:34:0	  0d 00:00:30	1.614	6.527	193.839	4.104	C	129	10-Feb-25 3:13:58 PM	41	
438	30	30	4	  0d 00:34:0	  0d 00:00:0	0.000	0.001	193.805	3.444	D	0	10-Feb-25 3:13:58 PM	41	
439	30	30	4	  0d 00:34:5	  0d 00:00:5	0.269	0.914	193.786	3.364	D	1	10-Feb-25 3:14:03 PM	41	
440	30	30	4	  0d 00:34:10	  0d 00:00:10	0.539	1.815	193.808	3.335	D	1	10-Feb-25 3:14:08 PM	41	
441	30	30	4	  0d 00:34:15	  0d 00:00:15	0.808	2.71	193.814	3.312	D	1	10-Feb-25 3:14:13 PM	40	
442	30	30	4	  0d 00:34:20	  0d 00:00:20	1.077	3.599	193.801	3.294	D	1	10-Feb-25 3:14:18 PM	40	
443	30	30	4	  0d 00:34:25	  0d 00:00:25	1.346	4.483	193.798	3.276	D	1	10-Feb-25 3:14:23 PM	40	
444	30	30	4	  0d 00:34:30	  0d 00:00:30	1.614	5.357	193.805	3.259	D	129	10-Feb-25 3:14:28 PM	40	
445	30	30	5	  0d 00:34:30	  0d 00:00:0	0.000	0.001	193.83	3.924	C	0	10-Feb-25 3:14:28 PM	40	
446	30	30	5	  0d 00:34:35	  0d 00:00:5	0.269	1.07	193.811	3.997	C	1	10-Feb-25 3:14:33 PM	39	
447	30	30	5	  0d 00:34:40	  0d 00:00:10	0.539	2.151	193.78	4.029	C	1	10-Feb-25 3:14:38 PM	40	
448	30	30	5	  0d 00:34:45	  0d 00:00:15	0.808	3.238	193.801	4.052	C	1	10-Feb-25 3:14:43 PM	40	
449	30	30	5	  0d 00:34:50	  0d 00:00:20	1.077	4.332	193.767	4.071	C	1	10-Feb-25 3:14:48 PM	40	
450	30	30	5	  0d 00:34:55	  0d 00:00:25	1.346	5.43	193.789	4.088	C	1	10-Feb-25 3:14:53 PM	41	
451	30	30	5	  0d 00:35:0	  0d 00:00:30	1.614	6.525	193.801	4.102	C	129	10-Feb-25 3:14:58 PM	41	
452	31	31	4	  0d 00:35:0	  0d 00:00:0	0.000	0.001	193.811	3.447	D	0	10-Feb-25 3:14:59 PM	41	
453	31	31	4	  0d 00:35:5	  0d 00:00:5	0.269	0.914	193.792	3.364	D	1	10-Feb-25 3:15:04 PM	41	
454	31	31	4	  0d 00:35:10	  0d 00:00:10	0.539	1.816	193.789	3.336	D	1	10-Feb-25 3:15:09 PM	41	
455	31	31	4	  0d 00:35:15	  0d 00:00:15	0.808	2.711	193.795	3.314	D	1	10-Feb-25 3:15:14 PM	40	
456	31	31	4	  0d 00:35:20	  0d 00:00:20	1.077	3.6	193.801	3.295	D	1	10-Feb-25 3:15:19 PM	40	
457	31	31	4	  0d 00:35:25	  0d 00:00:25	1.346	4.485	193.795	3.277	D	1	10-Feb-25 3:15:24 PM	40	
458	31	31	4	  0d 00:35:30	  0d 00:00:30	1.614	5.359	193.808	3.261	D	129	10-Feb-25 3:15:29 PM	40	
459	31	31	5	  0d 00:35:30	  0d 00:00:0	0.000	0.001	193.811	3.922	C	0	10-Feb-25 3:15:29 PM	40	
460	31	31	5	  0d 00:35:35	  0d 00:00:5	0.269	1.07	193.82	3.997	C	1	10-Feb-25 3:15:34 PM	39	
461	31	31	5	  0d 00:35:40	  0d 00:00:10	0.539	2.15	193.811	4.027	C	1	10-Feb-25 3:15:39 PM	40	
462	31	31	5	  0d 00:35:45	  0d 00:00:15	0.808	3.237	193.792	4.05	C	1	10-Feb-25 3:15:44 PM	40	
463	31	31	5	  0d 00:35:50	  0d 00:00:20	1.077	4.33	193.805	4.069	C	1	10-Feb-25 3:15:49 PM	40	
464	31	31	5	  0d 00:35:55	  0d 00:00:25	1.346	5.427	193.792	4.086	C	1	10-Feb-25 3:15:54 PM	41	
465	31	31	5	  0d 00:36:0	  0d 00:00:30	1.614	6.523	193.811	4.102	C	129	10-Feb-25 3:15:59 PM	41	
466	32	32	4	  0d 00:36:0	  0d 00:00:0	0.000	0.001	193.805	3.447	D	0	10-Feb-25 3:15:59 PM	41	
467	32	32	4	  0d 00:36:5	  0d 00:00:5	0.269	0.914	193.805	3.366	D	1	10-Feb-25 3:16:04 PM	41	
468	32	32	4	  0d 00:36:10	  0d 00:00:10	0.539	1.816	193.805	3.337	D	1	10-Feb-25 3:16:09 PM	41	
469	32	32	4	  0d 00:36:15	  0d 00:00:15	0.808	2.712	193.795	3.316	D	1	10-Feb-25 3:16:14 PM	40	
470	32	32	4	  0d 00:36:20	  0d 00:00:20	1.077	3.601	193.811	3.297	D	1	10-Feb-25 3:16:19 PM	40	
471	32	32	4	  0d 00:36:25	  0d 00:00:25	1.346	4.486	193.798	3.278	D	1	10-Feb-25 3:16:24 PM	40	
472	32	32	4	  0d 00:36:30	  0d 00:00:30	1.614	5.361	193.795	3.262	D	129	10-Feb-25 3:16:29 PM	39	
473	32	32	5	  0d 00:36:30	  0d 00:00:0	0.000	0.001	193.808	3.92	C	0	10-Feb-25 3:16:29 PM	39	
474	32	32	5	  0d 00:36:35	  0d 00:00:5	0.269	1.069	193.795	3.996	C	1	10-Feb-25 3:16:34 PM	39	
475	32	32	5	  0d 00:36:40	  0d 00:00:10	0.539	2.149	193.817	4.025	C	1	10-Feb-25 3:16:39 PM	39	
476	32	32	5	  0d 00:36:45	  0d 00:00:15	0.808	3.236	193.776	4.049	C	1	10-Feb-25 3:16:44 PM	40	
477	32	32	5	  0d 00:36:50	  0d 00:00:20	1.077	4.328	193.795	4.068	C	1	10-Feb-25 3:16:49 PM	40	
478	32	32	5	  0d 00:36:55	  0d 00:00:25	1.346	5.426	193.792	4.083	C	1	10-Feb-25 3:16:54 PM	41	
479	32	32	5	  0d 00:37:0	  0d 00:00:30	1.614	6.521	193.808	4.102	C	129	10-Feb-25 3:16:59 PM	41	
480	33	33	4	  0d 00:37:0	  0d 00:00:0	0.000	0.001	193.805	3.448	D	0	10-Feb-25 3:16:59 PM	41	
481	33	33	4	  0d 00:37:5	  0d 00:00:5	0.269	0.915	193.805	3.368	D	1	10-Feb-25 3:17:04 PM	41	
482	33	33	4	  0d 00:37:10	  0d 00:00:10	0.539	1.817	193.795	3.339	D	1	10-Feb-25 3:17:09 PM	41	
483	33	33	4	  0d 00:37:15	  0d 00:00:15	0.808	2.712	193.792	3.317	D	1	10-Feb-25 3:17:14 PM	40	
484	33	33	4	  0d 00:37:20	  0d 00:00:20	1.077	3.603	193.814	3.297	D	1	10-Feb-25 3:17:19 PM	40	
485	33	33	4	  0d 00:37:25	  0d 00:00:25	1.346	4.488	193.801	3.279	D	1	10-Feb-25 3:17:24 PM	39	
486	33	33	4	  0d 00:37:30	  0d 00:00:30	1.614	5.363	193.811	3.263	D	129	10-Feb-25 3:17:29 PM	39	
487	33	33	5	  0d 00:37:30	  0d 00:00:0	0.000	0.001	193.795	3.92	C	0	10-Feb-25 3:17:29 PM	39	
488	33	33	5	  0d 00:37:35	  0d 00:00:5	0.269	1.069	193.786	3.993	C	1	10-Feb-25 3:17:34 PM	39	
489	33	33	5	  0d 00:37:40	  0d 00:00:10	0.539	2.148	193.783	4.025	C	1	10-Feb-25 3:17:39 PM	39	
490	33	33	5	  0d 00:37:45	  0d 00:00:15	0.808	3.235	193.795	4.048	C	1	10-Feb-25 3:17:44 PM	40	
491	33	33	5	  0d 00:37:50	  0d 00:00:20	1.077	4.327	193.817	4.067	C	1	10-Feb-25 3:17:49 PM	40	
492	33	33	5	  0d 00:37:55	  0d 00:00:25	1.346	5.424	193.789	4.084	C	1	10-Feb-25 3:17:54 PM	40	
493	33	33	5	  0d 00:38:0	  0d 00:00:30	1.614	6.519	193.808	4.101	C	129	10-Feb-25 3:17:59 PM	41	
494	34	34	4	  0d 00:38:0	  0d 00:00:0	0.000	0.001	193.814	3.449	D	0	10-Feb-25 3:17:59 PM	41	
495	34	34	4	  0d 00:38:5	  0d 00:00:5	0.269	0.915	193.808	3.369	D	1	10-Feb-25 3:18:04 PM	41	
