Today's Date:	18 February 2025	Date of Test:	17-Feb-25 5:28:27 PM
Filename:	Arbitrary file name 2025-02-17 17-28-27_285	Tester Channel:	3
Tester ID:	Maccor #4
Procedure:	E66_puls_2.25C_constSoC.000	Description:	pulsing around one SoC with 2.25C for 30s
SCap:	0.0 g
C Rate:	64.599998 A
Rec	Cycle P	Cycle C	Step	Test Time	Step Time	Capacity	Energy	Current	Voltage	MD	ES	DPT Time	AUX1 [C]	
314	21	21	4	  0d 00:25:10	  0d 00:00:10	0.405	1.392	145.363	3.412	D	1	17-Feb-25 5:53:42 PM	33	
315	21	21	4	  0d 00:25:15	  0d 00:00:15	0.607	2.079	145.338	3.393	D	1	17-Feb-25 5:53:47 PM	32	
316	21	21	4	  0d 00:25:20	  0d 00:00:20	0.809	2.762	145.341	3.378	D	1	17-Feb-25 5:53:52 PM	32	
317	21	21	4	  0d 00:25:25	  0d 00:00:25	1.011	3.443	145.347	3.366	D	1	17-Feb-25 5:53:57 PM	32	
318	21	21	4	  0d 00:25:30	  0d 00:00:30	1.21	4.113	145.36	3.353	D	129	17-Feb-25 5:54:02 PM	32	
319	21	21	5	  0d 00:25:30	  0d 00:00:0	0.001	0.004	145.441	3.864	C	0	17-Feb-25 5:54:02 PM	32	
320	21	21	5	  0d 00:25:35	  0d 00:00:5	0.203	0.792	145.341	3.922	C	1	17-Feb-25 5:54:07 PM	32	
321	21	21	5	  0d 00:25:40	  0d 00:00:10	0.405	1.586	145.332	3.945	C	1	17-Feb-25 5:54:12 PM	32	
322	21	21	5	  0d 00:25:45	  0d 00:00:15	0.607	2.384	145.35	3.962	C	1	17-Feb-25 5:54:17 PM	32	
323	21	21	5	  0d 00:25:50	  0d 00:00:20	0.809	3.186	145.335	3.977	C	1	17-Feb-25 5:54:22 PM	32	
324	21	21	5	  0d 00:25:55	  0d 00:00:25	1.01	3.99	145.328	3.99	C	1	17-Feb-25 5:54:27 PM	33	
325	21	21	5	  0d 00:26:0	  0d 00:00:30	1.21	4.789	145.366	4.001	C	129	17-Feb-25 5:54:32 PM	33	
326	22	22	4	  0d 00:26:0	  0d 00:00:0	0.001	0.004	145.438	3.492	D	0	17-Feb-25 5:54:32 PM	33	
327	22	22	4	  0d 00:26:5	  0d 00:00:5	0.203	0.701	145.353	3.433	D	1	17-Feb-25 5:54:37 PM	33	
328	22	22	4	  0d 00:26:10	  0d 00:00:10	0.405	1.391	145.36	3.41	D	1	17-Feb-25 5:54:42 PM	33	
329	22	22	4	  0d 00:26:15	  0d 00:00:15	0.607	2.078	145.344	3.395	D	1	17-Feb-25 5:54:47 PM	32	
330	22	22	4	  0d 00:26:20	  0d 00:00:20	0.809	2.761	145.338	3.379	D	1	17-Feb-25 5:54:52 PM	32	
331	22	22	4	  0d 00:26:25	  0d 00:00:25	1.01	3.442	145.357	3.366	D	1	17-Feb-25 5:54:57 PM	32	
332	22	22	4	  0d 00:26:30	  0d 00:00:30	1.21	4.113	145.341	3.353	D	129	17-Feb-25 5:55:02 PM	32	
333	22	22	5	  0d 00:26:30	  0d 00:00:0	0.001	0.006	145.425	3.865	C	0	17-Feb-25 5:55:03 PM	32	
334	22	22	5	  0d 00:26:35	  0d 00:00:5	0.203	0.793	145.35	3.922	C	1	17-Feb-25 5:55:08 PM	32	
335	22	22	5	  0d 00:26:40	  0d 00:00:10	0.405	1.588	145.344	3.944	C	1	17-Feb-25 5:55:13 PM	32	
336	22	22	5	  0d 00:26:45	  0d 00:00:15	0.607	2.386	145.363	3.963	C	1	17-Feb-25 5:55:18 PM	32	
337	22	22	5	  0d 00:26:50	  0d 00:00:20	0.809	3.187	145.338	3.978	C	1	17-Feb-25 5:55:23 PM	32	
338	22	22	5	  0d 00:26:55	  0d 00:00:25	1.011	3.992	145.341	3.99	C	1	17-Feb-25 5:55:28 PM	33	
339	22	22	5	  0d 00:27:0	  0d 00:00:30	1.21	4.788	145.353	4.001	C	129	17-Feb-25 5:55:32 PM	33	
340	23	23	4	  0d 00:27:0	  0d 00:00:0	0.001	0.005	145.45	3.492	D	0	17-Feb-25 5:55:33 PM	33	
341	23	23	4	  0d 00:27:5	  0d 00:00:5	0.203	0.702	145.353	3.431	D	1	17-Feb-25 5:55:38 PM	33	
342	23	23	4	  0d 00:27:10	  0d 00:00:10	0.405	1.393	145.35	3.41	D	1	17-Feb-25 5:55:43 PM	33	
343	23	23	4	  0d 00:27:15	  0d 00:00:15	0.607	2.079	145.335	3.395	D	1	17-Feb-25 5:55:48 PM	32	
344	23	23	4	  0d 00:27:20	  0d 00:00:20	0.809	2.763	145.347	3.379	D	1	17-Feb-25 5:55:53 PM	32	
345	23	23	4	  0d 00:27:25	  0d 00:00:25	1.011	3.443	145.35	3.365	D	1	17-Feb-25 5:55:58 PM	32	
346	23	23	4	  0d 00:27:30	  0d 00:00:30	1.21	4.113	145.344	3.353	D	129	17-Feb-25 5:56:03 PM	32	
347	23	23	5	  0d 00:27:30	  0d 00:00:0	0.001	0.006	145.45	3.865	C	0	17-Feb-25 5:56:03 PM	32	
348	23	23	5	  0d 00:27:35	  0d 00:00:5	0.203	0.793	145.344	3.922	C	1	17-Feb-25 5:56:08 PM	32	
349	23	23	5	  0d 00:27:40	  0d 00:00:10	0.405	1.588	145.341	3.945	C	1	17-Feb-25 5:56:13 PM	32	
350	23	23	5	  0d 00:27:45	  0d 00:00:15	0.607	2.386	145.36	3.962	C	1	17-Feb-25 5:56:18 PM	32	
351	23	23	5	  0d 00:27:50	  0d 00:00:20	0.809	3.187	145.338	3.975	C	1	17-Feb-25 5:56:23 PM	32	
352	23	23	5	  0d 00:27:55	  0d 00:00:25	1.011	3.991	145.347	3.989	C	1	17-Feb-25 5:56:28 PM	33	
353	23	23	5	  0d 00:28:0	  0d 00:00:30	1.21	4.788	145.366	4.001	C	129	17-Feb-25 5:56:33 PM	33	
354	24	24	4	  0d 00:28:0	  0d 00:00:0	0.002	0.006	145.388	3.492	D	0	17-Feb-25 5:56:33 PM	33	
355	24	24	4	  0d 00:28:5	  0d 00:00:5	0.204	0.704	145.35	3.433	D	1	17-Feb-25 5:56:38 PM	33	
356	24	24	4	  0d 00:28:10	  0d 00:00:10	0.406	1.394	145.357	3.413	D	1	17-Feb-25 5:56:43 PM	33	
357	24	24	4	  0d 00:28:15	  0d 00:00:15	0.607	2.081	145.344	3.394	D	1	17-Feb-25 5:56:48 PM	32	
358	24	24	4	  0d 00:28:20	  0d 00:00:20	0.809	2.765	145.353	3.379	D	1	17-Feb-25 5:56:53 PM	32	
359	24	24	4	  0d 00:28:25	  0d 00:00:25	1.011	3.445	145.35	3.366	D	1	17-Feb-25 5:56:58 PM	32	
360	24	24	4	  0d 00:28:30	  0d 00:00:30	1.21	4.114	145.341	3.352	D	129	17-Feb-25 5:57:03 PM	32	
361	24	24	5	  0d 00:28:30	  0d 00:00:0	0.001	0.006	145.422	3.864	C	0	17-Feb-25 5:57:03 PM	32	
362	24	24	5	  0d 00:28:35	  0d 00:00:5	0.203	0.793	145.366	3.921	C	1	17-Feb-25 5:57:08 PM	32	
363	24	24	5	  0d 00:28:40	  0d 00:00:10	0.405	1.587	145.347	3.944	C	1	17-Feb-25 5:57:13 PM	32	
364	24	24	5	  0d 00:28:45	  0d 00:00:15	0.607	2.386	145.36	3.962	C	1	17-Feb-25 5:57:18 PM	32	
365	24	24	5	  0d 00:28:50	  0d 00:00:20	0.809	3.187	145.353	3.975	C	1	17-Feb-25 5:57:23 PM	32	
366	24	24	5	  0d 00:28:55	  0d 00:00:25	1.011	3.991	145.347	3.989	C	1	17-Feb-25 5:57:28 PM	33	
367	24	24	5	  0d 00:29:0	  0d 00:00:30	1.21	4.788	145.341	4	C	129	17-Feb-25 5:57:33 PM	33	
368	25	25	4	  0d 00:29:0	  0d 00:00:0	0.001	0.005	145.432	3.493	D	0	17-Feb-25 5:57:33 PM	33	
369	25	25	4	  0d 00:29:5	  0d 00:00:5	0.203	0.702	145.35	3.433	D	1	17-Feb-25 5:57:38 PM	33	
370	25	25	4	  0d 00:29:10	  0d 00:00:10	0.405	1.393	145.344	3.411	D	1	17-Feb-25 5:57:43 PM	33	
371	25	25	4	  0d 00:29:15	  0d 00:00:15	0.607	2.08	145.357	3.394	D	1	17-Feb-25 5:57:48 PM	32	
372	25	25	4	  0d 00:29:20	  0d 00:00:20	0.809	2.763	145.369	3.38	D	1	17-Feb-25 5:57:53 PM	32	
373	25	25	4	  0d 00:29:25	  0d 00:00:25	1.011	3.444	145.353	3.368	D	1	17-Feb-25 5:57:58 PM	32	
374	25	25	4	  0d 00:29:30	  0d 00:00:30	1.21	4.114	145.347	3.355	D	129	17-Feb-25 5:58:03 PM	32	
375	25	25	5	  0d 00:29:30	  0d 00:00:0	0.001	0.006	145.447	3.864	C	0	17-Feb-25 5:58:03 PM	32	
376	25	25	5	  0d 00:29:35	  0d 00:00:5	0.203	0.793	145.357	3.922	C	1	17-Feb-25 5:58:08 PM	32	
377	25	25	5	  0d 00:29:40	  0d 00:00:10	0.405	1.587	145.344	3.943	C	1	17-Feb-25 5:58:13 PM	32	
378	25	25	5	  0d 00:29:45	  0d 00:00:15	0.607	2.385	145.353	3.962	C	1	17-Feb-25 5:58:18 PM	32	
379	25	25	5	  0d 00:29:50	  0d 00:00:20	0.809	3.187	145.36	3.975	C	1	17-Feb-25 5:58:23 PM	32	
380	25	25	5	  0d 00:29:55	  0d 00:00:25	1.011	3.991	145.35	3.988	C	1	17-Feb-25 5:58:28 PM	33	
381	25	25	5	  0d 00:30:0	  0d 00:00:30	1.21	4.787	145.31	4	C	129	17-Feb-25 5:58:33 PM	33	
382	26	26	4	  0d 00:30:0	  0d 00:00:0	0.001	0.004	145.45	3.493	D	0	17-Feb-25 5:58:33 PM	33	
383	26	26	4	  0d 00:30:5	  0d 00:00:5	0.203	0.701	145.344	3.433	D	1	17-Feb-25 5:58:38 PM	33	
384	26	26	4	  0d 00:30:10	  0d 00:00:10	0.405	1.392	145.363	3.412	D	1	17-Feb-25 5:58:43 PM	33	
385	26	26	4	  0d 00:30:15	  0d 00:00:15	0.607	2.078	145.338	3.395	D	1	17-Feb-25 5:58:48 PM	32	
386	26	26	4	  0d 00:30:20	  0d 00:00:20	0.809	2.762	145.338	3.381	D	1	17-Feb-25 5:58:53 PM	32	
387	26	26	4	  0d 00:30:25	  0d 00:00:25	1.01	3.443	145.338	3.366	D	1	17-Feb-25 5:58:58 PM	32	
388	26	26	4	  0d 00:30:30	  0d 00:00:30	1.21	4.115	145.335	3.353	D	129	17-Feb-25 5:59:03 PM	32	
389	26	26	5	  0d 00:30:30	  0d 00:00:0	0.001	0.006	145.419	3.863	C	0	17-Feb-25 5:59:04 PM	32	
390	26	26	5	  0d 00:30:35	  0d 00:00:5	0.203	0.793	145.322	3.921	C	1	17-Feb-25 5:59:09 PM	32	
391	26	26	5	  0d 00:30:40	  0d 00:00:10	0.405	1.587	145.353	3.945	C	1	17-Feb-25 5:59:14 PM	32	
392	26	26	5	  0d 00:30:45	  0d 00:00:15	0.607	2.385	145.338	3.96	C	1	17-Feb-25 5:59:19 PM	32	
393	26	26	5	  0d 00:30:50	  0d 00:00:20	0.809	3.187	145.36	3.976	C	1	17-Feb-25 5:59:24 PM	32	
394	26	26	5	  0d 00:30:55	  0d 00:00:25	1.011	3.991	145.35	3.991	C	1	17-Feb-25 5:59:29 PM	33	
395	26	26	5	  0d 00:31:0	  0d 00:00:30	1.21	4.787	145.344	4	C	129	17-Feb-25 5:59:33 PM	33	
396	27	27	4	  0d 00:31:0	  0d 00:00:0	0.001	0.005	145.416	3.493	D	0	17-Feb-25 5:59:34 PM	33	
397	27	27	4	  0d 00:31:5	  0d 00:00:5	0.203	0.702	145.338	3.434	D	1	17-Feb-25 5:59:39 PM	33	
398	27	27	4	  0d 00:31:10	  0d 00:00:10	0.405	1.393	145.363	3.41	D	1	17-Feb-25 5:59:44 PM	33	
399	27	27	4	  0d 00:31:15	  0d 00:00:15	0.607	2.08	145.341	3.395	D	1	17-Feb-25 5:59:49 PM	32	
400	27	27	4	  0d 00:31:20	  0d 00:00:20	0.809	2.764	145.36	3.38	D	1	17-Feb-25 5:59:54 PM	32	
401	27	27	4	  0d 00:31:25	  0d 00:00:25	1.011	3.445	145.353	3.367	D	1	17-Feb-25 5:59:59 PM	32	
402	27	27	4	  0d 00:31:30	  0d 00:00:30	1.21	4.115	145.353	3.354	D	129	17-Feb-25 6:00:04 PM	32	
403	27	27	5	  0d 00:31:30	  0d 00:00:0	0.002	0.007	145.416	3.864	C	0	17-Feb-25 6:00:04 PM	32	
404	27	27	5	  0d 00:31:35	  0d 00:00:5	0.204	0.795	145.353	3.921	C	1	17-Feb-25 6:00:09 PM	32	
405	27	27	5	  0d 00:31:40	  0d 00:00:10	0.406	1.589	145.332	3.944	C	1	17-Feb-25 6:00:14 PM	32	
406	27	27	5	  0d 00:31:45	  0d 00:00:15	0.607	2.387	145.344	3.962	C	1	17-Feb-25 6:00:19 PM	32	
407	27	27	5	  0d 00:31:50	  0d 00:00:20	0.809	3.188	145.357	3.977	C	1	17-Feb-25 6:00:24 PM	32	
408	27	27	5	  0d 00:31:55	  0d 00:00:25	1.011	3.992	145.363	3.989	C	1	17-Feb-25 6:00:29 PM	33	
409	27	27	5	  0d 00:32:0	  0d 00:00:30	1.21	4.787	145.332	4	C	129	17-Feb-25 6:00:34 PM	33	
410	28	28	4	  0d 00:32:0	  0d 00:00:0	0.001	0.005	145.441	3.494	D	0	17-Feb-25 6:00:34 PM	33	
411	28	28	4	  0d 00:32:5	  0d 00:00:5	0.203	0.702	145.338	3.434	D	1	17-Feb-25 6:00:39 PM	33	
412	28	28	4	  0d 00:32:10	  0d 00:00:10	0.405	1.393	145.353	3.412	D	1	17-Feb-25 6:00:44 PM	33	
413	28	28	4	  0d 00:32:15	  0d 00:00:15	0.607	2.08	145.357	3.395	D	1	17-Feb-25 6:00:49 PM	32	
414	28	28	4	  0d 00:32:20	  0d 00:00:20	0.809	2.764	145.344	3.379	D	1	17-Feb-25 6:00:54 PM	32	
415	28	28	4	  0d 00:32:25	  0d 00:00:25	1.011	3.445	145.357	3.367	D	1	17-Feb-25 6:00:59 PM	32	
416	28	28	4	  0d 00:32:30	  0d 00:00:30	1.21	4.115	145.36	3.355	D	129	17-Feb-25 6:01:04 PM	32	
417	28	28	5	  0d 00:32:30	  0d 00:00:0	0.002	0.007	145.413	3.869	C	0	17-Feb-25 6:01:04 PM	32	
418	28	28	5	  0d 00:32:35	  0d 00:00:5	0.204	0.795	145.366	3.92	C	1	17-Feb-25 6:01:09 PM	32	
419	28	28	5	  0d 00:32:40	  0d 00:00:10	0.406	1.589	145.357	3.944	C	1	17-Feb-25 6:01:14 PM	32	
420	28	28	5	  0d 00:32:45	  0d 00:00:15	0.607	2.387	145.36	3.962	C	1	17-Feb-25 6:01:19 PM	32	
421	28	28	5	  0d 00:32:50	  0d 00:00:20	0.809	3.188	145.347	3.975	C	1	17-Feb-25 6:01:24 PM	32	
422	28	28	5	  0d 00:32:55	  0d 00:00:25	1.011	3.992	145.328	3.989	C	1	17-Feb-25 6:01:29 PM	33	
423	28	28	5	  0d 00:33:0	  0d 00:00:30	1.21	4.787	145.375	3.999	C	129	17-Feb-25 6:01:34 PM	33	
424	29	29	4	  0d 00:33:0	  0d 00:00:0	0.001	0.005	145.441	3.494	D	0	17-Feb-25 6:01:34 PM	33	
425	29	29	4	  0d 00:33:5	  0d 00:00:5	0.203	0.702	145.35	3.434	D	1	17-Feb-25 6:01:39 PM	33	
426	29	29	4	  0d 00:33:10	  0d 00:00:10	0.405	1.393	145.357	3.412	D	1	17-Feb-25 6:01:44 PM	33	
427	29	29	4	  0d 00:33:15	  0d 00:00:15	0.607	2.08	145.347	3.395	D	1	17-Feb-25 6:01:49 PM	32	
428	29	29	4	  0d 00:33:20	  0d 00:00:20	0.809	2.764	145.344	3.38	D	1	17-Feb-25 6:01:54 PM	32	
429	29	29	4	  0d 00:33:25	  0d 00:00:25	1.011	3.445	145.357	3.367	D	1	17-Feb-25 6:01:59 PM	32	
430	29	29	4	  0d 00:33:30	  0d 00:00:30	1.21	4.116	145.347	3.355	D	129	17-Feb-25 6:02:04 PM	32	
431	29	29	5	  0d 00:33:30	  0d 00:00:0	0.001	0.006	145.444	3.863	C	0	17-Feb-25 6:02:04 PM	32	
432	29	29	5	  0d 00:33:35	  0d 00:00:5	0.203	0.793	145.357	3.92	C	1	17-Feb-25 6:02:09 PM	32	
433	29	29	5	  0d 00:33:40	  0d 00:00:10	0.405	1.587	145.344	3.944	C	1	17-Feb-25 6:02:14 PM	32	
434	29	29	5	  0d 00:33:45	  0d 00:00:15	0.607	2.385	145.363	3.961	C	1	17-Feb-25 6:02:19 PM	32	
435	29	29	5	  0d 00:33:50	  0d 00:00:20	0.809	3.186	145.35	3.976	C	1	17-Feb-25 6:02:24 PM	32	
436	29	29	5	  0d 00:33:55	  0d 00:00:25	1.011	3.99	145.353	3.988	C	1	17-Feb-25 6:02:29 PM	33	
437	29	29	5	  0d 00:34:0	  0d 00:00:30	1.21	4.786	145.357	3.999	C	129	17-Feb-25 6:02:34 PM	33	
438	30	30	4	  0d 00:34:0	  0d 00:00:0	0.001	0.005	145.428	3.494	D	0	17-Feb-25 6:02:34 PM	33	
439	30	30	4	  0d 00:34:5	  0d 00:00:5	0.203	0.702	145.347	3.436	D	1	17-Feb-25 6:02:39 PM	33	
440	30	30	4	  0d 00:34:10	  0d 00:00:10	0.405	1.393	145.332	3.412	D	1	17-Feb-25 6:02:44 PM	33	
441	30	30	4	  0d 00:34:15	  0d 00:00:15	0.607	2.08	145.341	3.395	D	1	17-Feb-25 6:02:49 PM	32	
442	30	30	4	  0d 00:34:20	  0d 00:00:20	0.809	2.764	145.338	3.381	D	1	17-Feb-25 6:02:54 PM	32	
443	30	30	4	  0d 00:34:25	  0d 00:00:25	1.011	3.445	145.35	3.366	D	1	17-Feb-25 6:02:59 PM	32	
444	30	30	4	  0d 00:34:30	  0d 00:00:30	1.21	4.116	145.338	3.355	D	129	17-Feb-25 6:03:04 PM	32	
445	30	30	5	  0d 00:34:30	  0d 00:00:0	0.001	0.006	145.435	3.859	C	0	17-Feb-25 6:03:05 PM	32	
446	30	30	5	  0d 00:34:35	  0d 00:00:5	0.203	0.793	145.363	3.92	C	1	17-Feb-25 6:03:09 PM	32	
447	30	30	5	  0d 00:34:40	  0d 00:00:10	0.405	1.587	145.341	3.943	C	1	17-Feb-25 6:03:14 PM	32	
448	30	30	5	  0d 00:34:45	  0d 00:00:15	0.607	2.385	145.338	3.96	C	1	17-Feb-25 6:03:19 PM	32	
449	30	30	5	  0d 00:34:50	  0d 00:00:20	0.809	3.186	145.375	3.975	C	1	17-Feb-25 6:03:24 PM	32	
450	30	30	5	  0d 00:34:55	  0d 00:00:25	1.011	3.99	145.35	3.99	C	1	17-Feb-25 6:03:29 PM	33	
451	30	30	5	  0d 00:35:0	  0d 00:00:30	1.21	4.786	145.338	3.999	C	129	17-Feb-25 6:03:34 PM	33	
452	31	31	4	  0d 00:35:0	  0d 00:00:0	0.001	0.005	145.441	3.494	D	0	17-Feb-25 6:03:35 PM	33	
453	31	31	4	  0d 00:35:5	  0d 00:00:5	0.203	0.702	145.344	3.435	D	1	17-Feb-25 6:03:40 PM	33	
454	31	31	4	  0d 00:35:10	  0d 00:00:10	0.405	1.393	145.357	3.412	D	1	17-Feb-25 6:03:45 PM	33	
455	31	31	4	  0d 00:35:15	  0d 00:00:15	0.607	2.081	145.347	3.396	D	1	17-Feb-25 6:03:50 PM	32	
456	31	31	4	  0d 00:35:20	  0d 00:00:20	0.809	2.764	145.357	3.379	D	1	17-Feb-25 6:03:55 PM	32	
457	31	31	4	  0d 00:35:25	  0d 00:00:25	1.011	3.446	145.341	3.367	D	1	17-Feb-25 6:04:00 PM	32	
458	31	31	4	  0d 00:35:30	  0d 00:00:30	1.21	4.116	145.35	3.354	D	129	17-Feb-25 6:04:05 PM	32	
459	31	31	5	  0d 00:35:30	  0d 00:00:0	0.001	0.004	145.444	3.863	C	0	17-Feb-25 6:04:05 PM	32	
460	31	31	5	  0d 00:35:35	  0d 00:00:5	0.203	0.791	145.344	3.922	C	1	17-Feb-25 6:04:10 PM	32	
461	31	31	5	  0d 00:35:40	  0d 00:00:10	0.405	1.585	145.347	3.944	C	1	17-Feb-25 6:04:15 PM	32	
462	31	31	5	  0d 00:35:45	  0d 00:00:15	0.607	2.383	145.347	3.961	C	1	17-Feb-25 6:04:20 PM	32	
463	31	31	5	  0d 00:35:50	  0d 00:00:20	0.809	3.185	145.353	3.974	C	1	17-Feb-25 6:04:25 PM	32	
464	31	31	5	  0d 00:35:55	  0d 00:00:25	1.01	3.988	145.335	3.987	C	1	17-Feb-25 6:04:30 PM	33	
465	31	31	5	  0d 00:36:0	  0d 00:00:30	1.21	4.787	145.344	4	C	129	17-Feb-25 6:04:35 PM	33	
466	32	32	4	  0d 00:36:0	  0d 00:00:0	0.001	0.005	145.422	3.493	D	0	17-Feb-25 6:04:35 PM	33	
467	32	32	4	  0d 00:36:5	  0d 00:00:5	0.203	0.703	145.353	3.434	D	1	17-Feb-25 6:04:40 PM	33	
468	32	32	4	  0d 00:36:10	  0d 00:00:10	0.405	1.393	145.341	3.413	D	1	17-Feb-25 6:04:45 PM	33	
469	32	32	4	  0d 00:36:15	  0d 00:00:15	0.607	2.081	145.35	3.396	D	1	17-Feb-25 6:04:50 PM	32	
470	32	32	4	  0d 00:36:20	  0d 00:00:20	0.809	2.765	145.36	3.381	D	1	17-Feb-25 6:04:55 PM	32	
471	32	32	4	  0d 00:36:25	  0d 00:00:25	1.011	3.446	145.357	3.368	D	1	17-Feb-25 6:05:00 PM	32	
472	32	32	4	  0d 00:36:30	  0d 00:00:30	1.21	4.116	145.347	3.356	D	129	17-Feb-25 6:05:05 PM	32	
473	32	32	5	  0d 00:36:30	  0d 00:00:0	0.001	0.006	145.447	3.864	C	0	17-Feb-25 6:05:05 PM	32	
474	32	32	5	  0d 00:36:35	  0d 00:00:5	0.203	0.793	145.353	3.921	C	1	17-Feb-25 6:05:10 PM	32	
475	32	32	5	  0d 00:36:40	  0d 00:00:10	0.405	1.587	145.36	3.942	C	1	17-Feb-25 6:05:15 PM	32	
476	32	32	5	  0d 00:36:45	  0d 00:00:15	0.607	2.385	145.325	3.961	C	1	17-Feb-25 6:05:20 PM	32	
477	32	32	5	  0d 00:36:50	  0d 00:00:20	0.809	3.186	145.353	3.975	C	1	17-Feb-25 6:05:25 PM	32	
478	32	32	5	  0d 00:36:55	  0d 00:00:25	1.011	3.99	145.357	3.988	C	1	17-Feb-25 6:05:30 PM	33	
479	32	32	5	  0d 00:37:0	  0d 00:00:30	1.21	4.786	145.357	3.999	C	129	17-Feb-25 6:05:35 PM	33	
480	33	33	4	  0d 00:37:0	  0d 00:00:0	0.001	0.005	145.435	3.495	D	0	17-Feb-25 6:05:35 PM	33	
481	33	33	4	  0d 00:37:5	  0d 00:00:5	0.203	0.703	145.357	3.436	D	1	17-Feb-25 6:05:40 PM	33	
482	33	33	4	  0d 00:37:10	  0d 00:00:10	0.405	1.394	145.353	3.414	D	1	17-Feb-25 6:05:45 PM	33	
483	33	33	4	  0d 00:37:15	  0d 00:00:15	0.607	2.081	145.363	3.396	D	1	17-Feb-25 6:05:50 PM	32	
484	33	33	4	  0d 00:37:20	  0d 00:00:20	0.809	2.765	145.363	3.381	D	1	17-Feb-25 6:05:55 PM	32	
485	33	33	4	  0d 00:37:25	  0d 00:00:25	1.011	3.446	145.338	3.367	D	1	17-Feb-25 6:06:00 PM	32	
486	33	33	4	  0d 00:37:30	  0d 00:00:30	1.21	4.117	145.353	3.356	D	129	17-Feb-25 6:06:05 PM	32	
487	33	33	5	  0d 00:37:30	  0d 00:00:0	0.001	0.006	145.444	3.86	C	0	17-Feb-25 6:06:05 PM	32	
488	33	33	5	  0d 00:37:35	  0d 00:00:5	0.203	0.793	145.35	3.92	C	1	17-Feb-25 6:06:10 PM	32	
489	33	33	5	  0d 00:37:40	  0d 00:00:10	0.405	1.587	145.344	3.943	C	1	17-Feb-25 6:06:15 PM	32	
490	33	33	5	  0d 00:37:45	  0d 00:00:15	0.607	2.385	145.35	3.961	C	1	17-Feb-25 6:06:20 PM	32	
491	33	33	5	  0d 00:37:50	  0d 00:00:20	0.809	3.186	145.382	3.975	C	1	17-Feb-25 6:06:25 PM	32	
492	33	33	5	  0d 00:37:55	  0d 00:00:25	1.011	3.989	145.341	3.987	C	1	17-Feb-25 6:06:30 PM	33	
493	33	33	5	  0d 00:38:0	  0d 00:00:30	1.21	4.786	145.338	3.999	C	129	17-Feb-25 6:06:35 PM	33	
494	34	34	4	  0d 00:38:0	  0d 00:00:0	0.002	0.006	145.4	3.497	D	0	17-Feb-25 6:06:35 PM	33	
495	34	34	4	  0d 00:38:5	  0d 00:00:5	0.204	0.704	145.35	3.435	D	1	17-Feb-25 6:06:40 PM	33	
496	34	34	4	  0d 00:38:10	  0d 00:00:10	0.406	1.395	145.35	3.413	D	1	17-Feb-25 6:06:45 PM	33	
497	34	34	4	  0d 00:38:15	  0d 00:00:15	0.607	2.082	145.353	3.395	D	1	17-Feb-25 6:06:50 PM	32	
498	34	34	4	  0d 00:38:20	  0d 00:00:20	0.809	2.766	145.347	3.381	D	1	17-Feb-25 6:06:55 PM	32	
499	34	34	4	  0d 00:38:25	  0d 00:00:25	1.011	3.448	145.35	3.368	D	1	17-Feb-25 6:07:00 PM	32	
500	34	34	4	  0d 00:38:30	  0d 00:00:30	1.21	4.117	145.36	3.358	D	129	17-Feb-25 6:07:05 PM	32	
501	34	34	5	  0d 00:38:30	  0d 00:00:0	0.001	0.006	145.422	3.862	C	0	17-Feb-25 6:07:06 PM	32	
502	34	34	5	  0d 00:38:35	  0d 00:00:5	0.203	0.793	145.353	3.921	C	1	17-Feb-25 6:07:10 PM	32	
503	34	34	5	  0d 00:38:40	  0d 00:00:10	0.405	1.587	145.344	3.943	C	1	17-Feb-25 6:07:15 PM	32	
504	34	34	5	  0d 00:38:45	  0d 00:00:15	0.607	2.384	145.36	3.96	C	1	17-Feb-25 6:07:20 PM	32	
505	34	34	5	  0d 00:38:50	  0d 00:00:20	0.809	3.185	145.353	3.975	C	1	17-Feb-25 6:07:25 PM	32	
506	34	34	5	  0d 00:38:55	  0d 00:00:25	1.011	3.989	145.332	3.986	C	1	17-Feb-25 6:07:30 PM	33	
507	34	34	5	  0d 00:39:0	  0d 00:00:30	1.21	4.786	145.347	4	C	129	17-Feb-25 6:07:35 PM	33	
508	35	35	4	  0d 00:39:0	  0d 00:00:0	0.001	0.005	145.447	3.496	D	0	17-Feb-25 6:07:36 PM	33	
509	35	35	4	  0d 00:39:5	  0d 00:00:5	0.203	0.703	145.338	3.435	D	1	17-Feb-25 6:07:41 PM	33	
510	35	35	4	  0d 00:39:10	  0d 00:00:10	0.405	1.394	145.347	3.413	D	1	17-Feb-25 6:07:46 PM	33	
511	35	35	4	  0d 00:39:15	  0d 00:00:15	0.607	2.081	145.36	3.396	D	1	17-Feb-25 6:07:51 PM	32	
512	35	35	4	  0d 00:39:20	  0d 00:00:20	0.809	2.765	145.357	3.382	D	1	17-Feb-25 6:07:56 PM	32	
513	35	35	4	  0d 00:39:25	  0d 00:00:25	1.011	3.446	145.347	3.368	D	1	17-Feb-25 6:08:01 PM	32	
514	35	35	4	  0d 00:39:30	  0d 00:00:30	1.21	4.117	145.338	3.356	D	129	17-Feb-25 6:08:06 PM	32	
515	35	35	5	  0d 00:39:30	  0d 00:00:0	0.001	0.006	145.416	3.861	C	0	17-Feb-25 6:08:06 PM	32	
