"","A0_C05 Ave. (µV)","A2_C07 Ave. (µV)","A4_C08 Ave. (µV)","A6_C11 Ave. (µV)","C0_D01 Ave. (µV)","C3_D03 Ave. (µV)","C6_D04 Ave. (µV)","B0_C13 Ave. (µV)","B6_C14 Ave. (µV)","D0_D07 Ave. (µV)","D1_D08 Ave. (µV)","D2_D11 Ave. (µV)","D3_D12 Ave. (µV)","D4_D13 Ave. (µV)","D5_D14 Ave. (µV)","D6_D16 Ave. (µV)"
"1747216420","-689.179","-3793.240","-2972.633","-284.314","-450.760","-1287.907","-486.076","-3799.200","-594.556","-354.052","-1917.928","-1584.738","-2198.517","-3702.044","-2302.527","-2618.432"
"1747216421","-742.227","-3801.435","-2943.128","-164.360","-329.316","-1269.430","-454.336","-3682.673","-579.655","-341.833","-2011.061","-1603.663","-2161.562","-3591.478","-2304.018","-2515.018"
"1747216422","-612.140","-3797.859","-2947.897","-158.697","-317.544","-1289.397","-448.078","-3641.099","-483.394","-364.482","-1976.788","-1595.169","-2361.536","-3637.522","-2361.536","-2387.762"
"1747216423","-516.921","-3798.008","-2972.335","-253.916","-423.044","-1268.834","-449.270","-3748.685","-400.096","-456.423","-1786.649","-1575.500","-2413.541","-3546.625","-2301.335","-2328.008"
"1747216424","-544.637","-3800.243","-3106.147","-304.282","-482.649","-1267.046","-442.266","-3913.790","-577.718","-513.494","-1846.254","-1581.758","-2224.296","-3416.687","-2352.595","-2429.336"
"1747216425","-554.323","-3814.250","-3224.015","-329.018","-473.112","-1271.963","-436.604","-3783.703","-623.614","-432.581","-2004.951","-1595.616","-2181.530","-3679.395","-2320.260","-2544.820"
"1747216426","-627.190","-3815.293","-3057.718","-330.657","-351.816","-1289.546","-443.906","-3551.990","-557.601","-345.707","-1941.174","-1583.546","-2365.708","-3595.054","-2326.816","-2602.935"
"1747216427","-739.843","-3815.293","-2978.146","-312.775","-314.862","-1333.058","-441.074","-3621.131","-394.881","-341.684","-1767.576","-1569.986","-2386.123","-3664.792","-2342.761","-2585.202"
"1747216428","-712.723","-3828.555","-2983.212","-243.336","-323.802","-1311.302","-432.432","-3739.595","-375.509","-345.111","-1762.211","-1584.589","-2222.955","-3570.616","-2344.847","-2598.464"
"1747216429","-536.442","-3826.320","-2972.484","-232.011","-420.213","-1299.232","-421.852","-3804.564","-528.246","-346.303","-1918.077","-1591.593","-2165.288","-3416.240","-2343.357","-2613.217"
"1747216430","-524.819","-3753.901","-2945.513","-274.479","-457.913","-1287.311","-420.213","-3697.872","-635.237","-347.495","-1975.745","-1570.582","-2335.608","-3607.571","-2337.694","-2633.333"
"1747216431","-565.201","-3516.227","-2955.943","-292.808","-436.008","-1298.189","-433.922","-3619.045","-597.835","-393.242","-1933.128","-1576.096","-2394.617","-3659.874","-2174.079","-2613.217"
"1747216432","-548.363","-3532.618","-2954.155","-306.368","-367.314","-1297.444","-438.094","-3659.725","-472.963","-483.543","-1823.902","-1585.335","-2325.922","-3587.306","-2385.229","-2613.813"
"1747216433","-562.817","-3658.235","-2954.602","-317.544","-333.041","-1310.110","-434.369","-3645.271","-364.184","-498.146","-1859.814","-1562.536","-2188.087","-3472.716","-2310.276","-2634.972"
"1747216434","-747.293","-3751.963","-2971.590","-164.658","-387.877","-1308.918","-451.505","-3643.036","-558.794","-384.897","-1986.772","-1572.669","-2291.799","-3628.582","-2332.479","-2642.572"
"1747216435","-741.035","-3762.245","-2988.279","-78.827","-465.363","-1285.970","-445.694","-3636.777","-650.883","-328.124","-1993.477","-1588.762","-2406.240","-3686.249","-2325.475","-2615.154"
"1747216436","-611.395","-3757.775","-3020.167","-170.171","-476.241","-1292.974","-437.796","-3631.264","-628.233","-334.829","-1891.255","-1602.918","-2323.836","-3547.072","-2298.057","-2598.166"
"1747216437","-542.104","-3786.683","-2990.216","-297.576","-379.235","-1306.087","-437.349","-3672.540","-500.828","-354.052","-1778.901","-1569.092","-2167.225","-3445.148","-2337.992","-2617.240"
"1747216438","-569.671","-3715.754","-2958.626","-336.170","-330.657","-1290.590","-434.816","-3652.722","-371.039","-359.267","-1886.487","-1564.920","-2308.041","-3666.431","-2338.439","-2637.058"
"1747216439","-560.582","-3450.662","-2963.841","-353.158","-326.484","-1298.636","-450.760","-3618.151","-501.573","-339.448","-1990.646","-1591.444","-2402.961","-3606.528","-2265.573","-2649.575"
"1747216440","-540.018","-3426.522","-2979.338","-352.412","-372.231","-1343.191","-456.572","-3639.460","-650.287","-390.410","-1942.664","-1592.189","-2253.950","-3418.028","-2301.186","-2599.210"
"1747216441","-554.621","-3573.149","-2990.961","-312.626","-448.078","-1333.803","-451.505","-3642.738","-632.405","-473.261","-1827.180","-1561.344","-2133.548","-3567.040","-2375.841","-2505.481"
"1747216442","-560.731","-3703.833","-2996.027","-157.207","-477.731","-1282.841","-450.760","-3605.783","-486.225","-532.717","-1765.341","-1558.959","-2255.589","-3693.551","-2289.712","-2444.983"
"1747216443","-584.573","-3711.730","-2977.550","-114.143","-423.044","-1288.354","-445.247","-3612.041","-346.899","-443.608","-1926.273","-1580.566","-2420.098","-3564.954","-2303.421","-2347.380"
"1747216444","-683.963","-3727.078","-2957.433","-183.880","-347.048","-1300.722","-440.627","-3606.826","-434.965","-350.177","-2015.680","-1595.169","-2301.335","-3430.694","-2341.121","-2356.470"
"1747216445","-652.522","-3766.418","-2946.705","-333.637","-330.359","-1308.918","-437.498","-3603.846","-614.971","-348.985","-1889.467","-1565.814","-2178.252","-3658.086","-2319.217","-2506.375"
"1747216446","-554.472","-3787.428","-2977.103","-353.754","-356.138","-1301.914","-444.055","-3571.808","-616.312","-353.158","-1765.937","-1573.861","-2329.499","-3649.145","-2169.013","-2582.371"
"1747216447","-543.147","-3624.409","-2989.024","-335.574","-456.274","-1287.758","-472.665","-3571.957","-513.047","-350.028","-1848.936","-1582.205","-2390.444","-3458.261","-2311.319","-2614.111"
"1747216448","-565.201","-3433.675","-2989.620","-279.695","-471.622","-1282.245","-481.457","-3578.365","-383.258","-346.899","-1978.874","-1579.821","-2222.061","-3427.267","-2344.847","-2598.464"
"1747216449","-552.684","-3379.881","-2992.600","-159.442","-409.484","-1274.496","-467.300","-3576.875","-382.215","-341.982","-1993.775","-1572.520","-2124.757","-3640.503","-2283.901","-2588.481"
"1747216450","-541.210","-3605.038","-2987.087","-98.646","-320.226","-1300.275","-458.062","-3578.812","-589.639","-390.410","-1858.324","-1552.552","-2338.588","-3628.433","-2307.296","-2595.335"
"1747216451","-627.488","-3689.975","-3014.356","-220.388","-335.276","-1306.683","-468.343","-3585.815","-634.938","-474.304","-1764.446","-1577.884","-2416.372","-3413.260","-2319.664","-2621.710"
"1747216452","-734.925","-3707.707","-3024.936","-311.732","-407.696","-1269.877","-470.728","-3584.176","-429.899","-477.731","-1901.686","-1580.715","-2224.892","-3657.341","-2343.953","-2635.270"
"1747216453","-592.321","-3721.714","-2988.726","-352.412","-483.692","-1289.845","-464.171","-3578.067","-319.630","-384.748","-2010.912","-1579.821","-2191.812","-3640.056","-2335.906","-2608.299"
"1747216454","-523.031","-3742.278","-2970.994","-331.700","-429.600","-1301.169","-457.615","-3568.530","-429.749","-355.244","-1946.688","-1590.252","-2340.674","-3435.612","-2252.162","-2619.922"
