"","A0_C05 Ave. (µV)","A2_C07 Ave. (µV)","A4_C08 Ave. (µV)","A6_C11 Ave. (µV)","C0_D01 Ave. (µV)","C3_D03 Ave. (µV)","C6_D04 Ave. (µV)","B0_C13 Ave. (µV)","B6_C14 Ave. (µV)","D0_D07 Ave. (µV)","D1_D08 Ave. (µV)","D2_D11 Ave. (µV)","D3_D12 Ave. (µV)","D4_D13 Ave. (µV)","D5_D14 Ave. (µV)","D6_D16 Ave. (µV)"
"1747151361","-2856.851","-15186.667","-11524.707","-2825.707","-3580.004","-6996.542","-3215.969","-14770.627","-3787.875","-4605.949","-6362.498","-8889.586","-8410.811","-19912.422","-10267.347","-17562.658"
"1747151362","-2856.255","-15020.818","-11562.407","-2832.413","-3632.903","-6982.684","-3236.681","-14919.490","-3766.865","-4589.856","-6392.151","-8884.370","-8563.548","-19782.633","-10299.087","-17572.045"
"1747151363","-2857.596","-14910.996","-11645.555","-2860.725","-3706.515","-6857.067","-3231.615","-15050.024","-3743.172","-4590.899","-6394.386","-8902.550","-8555.353","-19699.335","-10247.380","-17585.158"
"1747151364","-3013.015","-14852.732","-11593.848","-2892.613","-3750.473","-6851.554","-3217.757","-15034.974","-3759.861","-4608.333","-6378.293","-8912.683","-8442.104","-19773.245","-10258.853","-17608.106"
"1747151365","-3027.320","-14842.600","-11553.615","-2858.192","-3732.890","-6973.147","-3162.473","-14970.750","-3768.653","-4605.651","-6366.223","-8888.990","-8345.842","-19898.564","-10265.559","-17552.078"
"1747151366","-2918.988","-14839.619","-11524.707","-2822.131","-3670.603","-7022.768","-3128.201","-14876.574","-3764.629","-4592.091","-6373.972","-8900.762","-8392.930","-19864.589","-10242.760","-17408.282"
"1747151367","-2847.016","-14992.803","-11529.624","-2807.677","-3584.623","-6947.219","-3177.375","-14892.071","-3759.861","-4591.942","-6379.485","-8895.248","-8532.703","-19701.868","-10349.751","-17292.500"
"1747151368","-2869.219","-15126.914","-11551.082","-2813.190","-3587.306","-6857.365","-3210.455","-15023.351","-3751.963","-4592.091","-6464.422","-8898.228","-8533.448","-19811.690","-10408.163","-17292.351"
"1747151369","-2882.481","-15187.114","-11694.878","-2795.160","-3655.106","-6830.692","-3229.678","-15040.636","-3745.407","-4597.604","-6462.038","-8894.503","-8462.965","-19943.714","-10241.717","-17439.723"
"1747151370","-2862.364","-15031.993","-11783.093","-2835.989","-3742.576","-6925.166","-3221.333","-14991.462","-3724.545","-4585.534","-6366.223","-8904.189","-8335.710","-19760.579","-10301.471","-17536.283"
"1747151371","-2849.698","-14907.569","-11659.265","-2948.493","-3740.191","-7015.765","-3213.882","-14883.876","-3737.509","-4580.319","-6350.577","-8892.119","-8289.516","-19694.865","-10288.358","-17575.026"
"1747151372","-2846.718","-14832.914","-11554.360","-2988.428","-3712.028","-6985.813","-3191.531","-14871.210","-3731.549","-4589.558","-6374.568","-8909.255","-8498.728","-19858.629","-10262.281","-17590.821"
"1747151373","-2851.188","-14899.224","-11551.231","-2911.538","-3663.003","-6889.254","-3199.875","-14999.062","-3785.342","-4636.049","-6398.708","-8897.632","-8728.355","-19971.579","-10390.729","-17581.135"
"1747151374","-2838.671","-15043.169","-11557.937","-2834.499","-3602.207","-6826.222","-3213.286","-15066.266","-3968.328","-4726.201","-6376.505","-8909.702","-8482.039","-19751.191","-10304.749","-17570.704"
"1747151375","-2835.989","-15193.224","-11524.409","-2782.941","-3621.280","-6929.487","-3220.290","-15029.162","-3910.363","-4727.393","-6378.144","-8912.683","-8273.870","-19778.311","-10278.225","-17525.405"
"1747151376","-2843.142","-15210.956","-11512.488","-2778.023","-3701.597","-7032.305","-3214.926","-15007.406","-3695.935","-4628.748","-6389.171","-8899.420","-8419.454","-19969.642","-10277.033","-17494.857"
"1747151377","-2829.880","-15098.900","-11535.436","-2782.047","-3750.175","-7023.811","-3214.777","-15025.735","-3616.214","-4579.723","-6393.790","-8911.192","-8566.678","-19943.118","-10293.126","-17439.127"
"1747151378","-2818.704","-14911.145","-11732.727","-2804.399","-3738.254","-6929.040","-3217.608","-15024.841","-3694.594","-4573.613","-6369.501","-8913.577","-8540.303","-19807.816","-10377.169","-17443.150"
"1747151379","-2820.641","-14853.030","-11838.824","-2858.341","-3716.052","-6844.550","-3220.439","-15019.625","-3740.937","-4592.985","-6381.273","-8902.997","-8486.658","-19913.316","-10277.331","-17502.606"
"1747151380","-2950.877","-14984.161","-11710.823","-2921.373","-3623.664","-6878.823","-3142.953","-15034.825","-3704.280","-4600.435","-6383.806","-8913.428","-8470.565","-19992.441","-10277.927","-17544.180"
"1747151381","-3017.634","-15131.086","-11578.649","-2899.468","-3612.041","-7012.337","-3089.160","-15038.997","-3818.572","-4608.333","-6398.261","-8917.302","-8350.164","-19790.679","-10430.217","-17568.916"
"1747151382","-2970.994","-15200.526","-11533.946","-2828.836","-3681.928","-7049.292","-3082.305","-15042.573","-3967.583","-4609.525","-6450.564","-8922.964","-8420.199","-19777.119","-10312.647","-17589.182"
"1747151383","-2828.091","-15215.427","-11540.800","-2768.487","-3744.066","-6978.661","-3158.301","-15049.726","-3854.930","-4594.624","-6542.802","-8902.401","-8569.807","-19968.003","-10269.731","-17584.860"
"1747151384","-2808.273","-15200.824","-11520.535","-2777.129","-3739.595","-6877.631","-3194.064","-15074.611","-3723.204","-4586.875","-6454.289","-8928.478","-8527.040","-19952.357","-10389.686","-17510.355"
