"","A0_C05 Ave. (µV)","A2_C07 Ave. (µV)","A4_C08 Ave. (µV)","A6_C11 Ave. (µV)","C0_D01 Ave. (µV)","C3_D03 Ave. (µV)","C6_D04 Ave. (µV)","B0_C13 Ave. (µV)","B6_C14 Ave. (µV)","D0_D07 Ave. (µV)","D1_D08 Ave. (µV)","D2_D11 Ave. (µV)","D3_D12 Ave. (µV)","D4_D13 Ave. (µV)","D5_D14 Ave. (µV)","D6_D16 Ave. (µV)"
"1747138027","-1643.896","-9267.032","-7270.873","-1443.774","-1889.765","-4650.205","-1609.623","-8986.294","-2185.255","-2360.791","-4674.345","-5960.464","-5998.760","-11368.245","-6082.505","-9025.782"
"1747138028","-1540.929","-9107.441","-7270.128","-1481.026","-1933.277","-4658.997","-1638.681","-9115.189","-2045.333","-2288.669","-4578.531","-5962.253","-5845.875","-11324.883","-6232.560","-9098.351"
"1747138029","-1584.589","-8962.154","-7257.909","-1429.319","-1916.587","-4571.080","-1663.715","-9187.609","-1900.345","-2198.815","-4667.044","-5957.037","-6006.658","-11342.615","-6152.391","-9222.031"
"1747138030","-1685.172","-9070.486","-7248.819","-1324.415","-1885.146","-4560.351","-1642.704","-9024.590","-1941.025","-2185.851","-4787.892","-5965.233","-6108.284","-11362.731","-6185.621","-9278.655"
"1747138031","-1696.944","-9239.167","-7234.067","-1229.197","-1805.574","-4593.581","-1606.792","-8934.587","-1956.522","-2198.219","-4742.444","-5961.210","-5966.276","-11217.594","-6047.487","-9287.447"
"1747138032","-1678.169","-9281.784","-7140.934","-1233.369","-1842.082","-4589.260","-1598.746","-8988.678","-1910.031","-2220.571","-4586.279","-5954.653","-5856.752","-11221.170","-6203.502","-9288.937"
"1747138033","-1668.185","-9293.854","-7074.177","-1319.796","-1906.902","-4575.700","-1603.514","-9093.583","-1990.795","-2282.262","-4554.093","-5952.120","-5919.933","-11368.096","-6212.592","-9287.000"
"1747138034","-1689.792","-9291.619","-7147.044","-1444.370","-1932.830","-4587.024","-1616.031","-9173.751","-2148.300","-2344.549","-4668.832","-5952.418","-6065.369","-11339.784","-6079.376","-9234.399"
"1747138035","-1692.623","-9157.509","-7183.403","-1470.596","-1903.176","-4595.071","-1672.357","-9069.741","-2126.992","-2368.987","-4783.869","-5955.994","-6052.554","-11360.496","-6142.855","-9175.688"
"1747138036","-1654.178","-9024.590","-7198.453","-1435.429","-1836.568","-4618.168","-1724.958","-8925.349","-1922.846","-2267.212","-4709.661","-5964.339","-5912.632","-11300.296","-6239.265","-9062.737"
"1747138037","-1500.249","-9053.200","-7210.672","-1287.311","-1776.665","-4584.491","-1683.235","-8949.339","-1903.474","-2187.937","-4565.418","-5942.881","-5870.312","-11137.426","-6080.419","-9014.010"
"1747138038","-1527.071","-9189.546","-7215.291","-1231.730","-1825.541","-4585.981","-1641.065","-9048.730","-1947.731","-2186.149","-4604.012","-5951.673","-6029.606","-11344.999","-6131.381","-8998.662"
"1747138039","-1685.172","-9278.655","-7188.171","-1281.351","-1928.061","-4598.796","-1611.859","-9174.794","-2078.861","-2207.160","-4744.977","-5961.657","-6063.730","-11321.604","-6228.089","-9105.355"
"1747138040","-1691.431","-9292.513","-7173.419","-1391.619","-1939.982","-4594.326","-1608.878","-9155.273","-2101.064","-2215.207","-4774.630","-5944.669","-6016.195","-11186.302","-6088.018","-9204.149"
"1747138041","-1662.076","-9299.219","-7178.783","-1457.334","-1917.928","-4609.227","-1619.011","-9004.474","-1968.145","-2205.819","-4720.390","-5952.120","-5902.350","-11287.034","-6043.762","-9257.197"
"1747138042","-1656.562","-9134.561","-7199.347","-1464.188","-1834.631","-4608.780","-1625.121","-8902.699","-1867.563","-2207.905","-4596.859","-5947.649","-5877.912","-11371.225","-6229.430","-9276.420"
"1747138043","-1676.828","-8977.056","-7206.053","-1364.350","-1786.947","-4593.581","-1617.819","-8965.731","-1911.670","-2220.422","-4579.574","-5950.928","-6041.378","-11147.410","-6126.612","-9252.131"
"1747138044","-1684.725","-8986.592","-7218.570","-1256.615","-1787.692","-4578.233","-1612.157","-9135.008","-2112.985","-2308.637","-4714.876","-5950.779","-6054.491","-11252.612","-6026.179","-9258.837"
