"","A0_C05 Ave. (µV)","A2_C07 Ave. (µV)","A4_C08 Ave. (µV)","A6_C11 Ave. (µV)","C0_D01 Ave. (µV)","C3_D03 Ave. (µV)","C6_D04 Ave. (µV)","B0_C13 Ave. (µV)","B6_C14 Ave. (µV)","D0_D07 Ave. (µV)","D1_D08 Ave. (µV)","D2_D11 Ave. (µV)","D3_D12 Ave. (µV)","D4_D13 Ave. (µV)","D5_D14 Ave. (µV)","D6_D16 Ave. (µV)"
"1747218302","-1155.138","-6455.034","-5234.182","-775.754","-1025.647","-3022.552","-1098.216","-6484.091","-1340.806","-1208.484","-3393.143","-3760.457","-4044.175","-7506.907","-4326.552","-5769.730"
"1747218303","-1124.144","-6433.725","-5244.464","-645.816","-1068.413","-2992.898","-1017.451","-6481.409","-1346.469","-1190.007","-3312.230","-3755.391","-4217.625","-7410.496","-4126.728","-5769.134"
"1747218304","-1016.557","-6572.306","-5233.884","-711.083","-1140.684","-2944.916","-994.503","-6630.421","-1306.087","-1248.270","-3195.256","-3776.997","-4194.230","-7286.519","-4170.388","-5813.986"
"1747218305","-926.703","-6694.496","-5234.182","-808.686","-1149.476","-2948.195","-992.864","-6763.339","-1313.984","-1282.990","-3294.051","-3774.166","-4137.456","-7343.888","-4268.587","-5919.635"
"1747218306","-1033.247","-6778.836","-5194.843","-870.675","-1049.191","-2971.888","-1001.209","-6730.705","-1309.216","-1286.119","-3408.492","-3754.199","-4085.302","-7316.321","-4154.444","-5990.267"
"1747218307","-1136.959","-6754.696","-5008.429","-859.797","-1023.412","-2957.880","-999.868","-6521.642","-1136.065","-1274.794","-3408.045","-3755.093","-4103.929","-7310.361","-4133.880","-6066.114"
"1747218308","-1147.389","-6601.810","-5004.853","-859.350","-1040.548","-2941.042","-993.609","-6492.734","-1148.731","-1271.814","-3279.597","-3763.735","-4231.632","-7497.966","-4300.326","-6055.832"
"1747218309","-1114.607","-6440.580","-5179.048","-885.427","-1046.360","-2977.848","-974.834","-6671.846","-1334.399","-1282.245","-3209.412","-3751.218","-4203.618","-7398.278","-4192.144","-5908.161"
"1747218310","-1129.508","-6519.407","-5186.945","-888.109","-1034.141","-3052.801","-966.042","-6804.913","-1338.571","-1294.762","-3372.878","-3762.543","-4071.444","-7270.128","-4147.440","-5805.045"
"1747218311","-1108.944","-6715.655","-5189.627","-863.969","-1045.465","-2972.633","-990.182","-6724.298","-1304.448","-1290.441","-3423.095","-3750.026","-4025.102","-7351.935","-4211.068","-5765.259"
"1747218312","-1003.891","-6778.240","-5199.909","-865.161","-1040.697","-2951.026","-983.924","-6559.044","-1309.961","-1240.820","-3392.249","-3759.861","-4120.171","-7364.452","-4147.142","-5782.843"
"1747218313","-944.138","-6791.800","-5226.135","-885.725","-1033.992","-2960.712","-981.688","-6520.599","-1327.246","-1154.095","-3390.610","-3763.735","-4235.059","-7493.347","-4168.898","-5818.158"
"1747218314","-1094.937","-6588.250","-5234.480","-874.847","-1027.137","-2983.212","-974.834","-6721.318","-1202.822","-1187.623","-3272.891","-3754.497","-4184.097","-7333.308","-4317.909","-5789.995"
"1747218315","-1160.502","-6505.102","-5238.503","-778.884","-1046.062","-2971.590","-968.724","-6849.915","-1087.934","-1273.602","-3212.094","-3782.362","-4161.447","-7311.255","-4138.499","-5785.674"
"1747218316","-1135.468","-6604.642","-5245.358","-738.353","-1045.763","-2944.171","-966.638","-6722.957","-1305.491","-1297.295","-3373.921","-3762.841","-4069.209","-7329.583","-4173.517","-5806.386"
"1747218317","-1116.991","-6774.813","-5254.000","-775.903","-1074.672","-2953.261","-978.261","-6541.759","-1368.672","-1288.950","-3422.499","-3743.768","-4088.432","-7285.327","-4182.607","-5796.701"
"1747218318","-1139.194","-6806.850","-5250.275","-819.117","-1150.668","-2953.112","-984.967","-6565.154","-1319.349","-1280.010","-3356.338","-3747.642","-4219.115","-7354.617","-4121.959","-5779.266"
"1747218319","-1052.022","-6619.990","-5266.815","-861.883","-1087.189","-2952.516","-982.881","-6757.379","-1296.103","-1275.241","-3244.728","-3755.242","-4229.248","-7497.370","-4241.318","-5761.385"
"1747218320","-947.714","-6488.115","-5283.803","-864.565","-1046.062","-2950.579","-984.222","-6873.608","-1326.948","-1289.845","-3257.394","-3756.434","-4129.857","-7380.694","-4294.068","-5815.774"
"1747218321","-994.802","-6486.326","-5291.551","-874.549","-1038.760","-2962.202","-987.500","-6713.122","-1375.377","-1295.358","-3431.737","-3752.708","-4063.845","-7303.059","-4109.889","-5928.725"
"1747218322","-1139.790","-6694.645","-5275.756","-866.205","-1049.042","-2955.347","-987.053","-6563.514","-1308.322","-1301.765","-3415.048","-3751.218","-4170.835","-7334.054","-4214.644","-6056.875"
"1747218323","-1143.813","-6780.624","-5281.717","-845.641","-1049.489","-2950.132","-978.857","-6644.279","-1110.882","-1301.467","-3256.798","-3740.191","-4225.373","-7334.501","-4136.264","-6093.830"
"1747218324","-1132.190","-6805.658","-5293.190","-865.608","-1045.167","-2961.308","-978.559","-6801.784","-1058.578","-1238.585","-3204.644","-3744.662","-4067.719","-7265.210","-4119.575","-6016.791"
"1747218325","-1134.276","-6812.513","-5289.912","-871.718","-1042.336","-2993.196","-981.241","-6864.667","-1217.276","-1161.098","-3327.131","-3743.619","-4012.734","-7346.421","-4259.199","-5921.274"
"1747218326","-1128.763","-6671.548","-5291.402","-877.082","-1038.462","-2972.335","-985.861","-6677.210","-1372.099","-1140.833","-3453.791","-3772.080","-4188.120","-7382.035","-4153.848","-5818.456"
"1747218327","-1005.828","-6506.294","-5108.118","-858.754","-1048.297","-2989.769","-991.225","-6545.335","-1361.221","-1241.714","-3352.463","-3764.629","-4255.921","-7254.034","-4174.858","-5792.081"
"1747218328","-949.949","-6464.124","-5064.458","-839.829","-1058.877","-2988.875","-982.434","-6636.381","-1335.442","-1299.977","-3207.922","-3740.638","-4124.939","-7308.573","-4171.431","-5809.069"
"1747218329","-1060.516","-6574.541","-5152.375","-770.539","-1052.767","-2969.205","-983.179","-6830.990","-1368.523","-1286.864","-3333.539","-3733.039","-4013.628","-7486.790","-4146.248","-5811.453"
"1747218330","-1174.510","-6761.849","-5226.433","-795.871","-1039.356","-2972.037","-1006.871","-6813.705","-1299.679","-1283.288","-3448.874","-3755.689","-4177.392","-7350.445","-4145.950","-5809.814"
"1747218331","-1156.181","-6791.949","-5241.483","-838.190","-1048.148","-2978.444","-1078.099","-6617.308","-1161.695","-1291.037","-3401.041","-3749.728","-4261.434","-7266.998","-4241.765","-5802.512"
"1747218332","-1131.147","-6751.269","-5262.196","-852.942","-1047.552","-2983.361","-1133.978","-6536.990","-1117.289","-1302.510","-3260.076","-3747.642","-4144.758","-7343.590","-4295.558","-5809.069"
"1747218333","-1117.885","-6531.477","-5285.889","-846.535","-1058.728","-2974.421","-1074.374","-6623.715","-1318.902","-1310.110","-3214.031","-3738.850","-4012.287","-7314.086","-4121.214","-5797.148"
"1747218334","-1032.948","-6458.610","-5287.081","-864.565","-1057.833","-2978.891","-1028.925","-6790.757","-1410.693","-1263.618","-3351.271","-3741.384","-4194.528","-7288.903","-4204.810","-5788.356"
