"","A0_C05 Ave. (µV)","A2_C07 Ave. (µV)","A4_C08 Ave. (µV)","A6_C11 Ave. (µV)","C0_D01 Ave. (µV)","C3_D03 Ave. (µV)","C6_D04 Ave. (µV)","B0_C13 Ave. (µV)","B6_C14 Ave. (µV)","D0_D07 Ave. (µV)","D1_D08 Ave. (µV)","D2_D11 Ave. (µV)","D3_D12 Ave. (µV)","D4_D13 Ave. (µV)","D5_D14 Ave. (µV)","D6_D16 Ave. (µV)"
"1744813873","-724.792","-2377.033","-2034.456","-1440.644","-359.714","-813.007","-2085.268","-1536.757","-1484.752","-1448.244","-2057.105","-1038.611","-2505.481","-2046.674","-1884.997","-581.592"
"1744813874","-702.292","-2320.856","-2221.465","-1587.123","-353.903","-687.987","-2059.340","-1574.010","-1577.586","-1477.897","-2062.619","-976.175","-2601.892","-1883.060","-1848.042","-583.827"
"1744813875","-772.178","-2314.746","-2381.653","-1648.217","-335.276","-800.639","-2043.247","-1613.945","-1312.047","-1490.563","-1885.146","-1094.490","-2696.812","-2166.182","-1913.905","-383.705"
"1744813876","-937.134","-2315.491","-2418.458","-1652.688","-324.845","-850.558","-2101.809","-1574.755","-1209.676","-1507.401","-1965.761","-1035.035","-2564.788","-2178.252","-1882.613","-367.165"
"1744813877","-907.481","-2599.508","-2168.715","-1583.248","-376.552","-759.363","-2111.495","-1533.478","-1289.099","-1487.434","-2129.823","-984.818","-2480.298","-1940.429","-1866.519","-392.646"
"1744813878","-755.489","-2736.747","-2064.705","-1568.347","-411.570","-631.809","-2049.506","-1556.724","-1528.114","-1424.253","-1968.443","-1089.722","-2536.029","-1991.838","-1876.950","-530.928"
"1744813879","-710.189","-2621.412","-2047.420","-1607.984","-396.520","-763.237","-2011.657","-1647.919","-1551.360","-1445.413","-1918.077","-1165.271","-2725.124","-2216.697","-1903.176","-602.007"
"1744813880","-692.308","-2389.699","-2275.258","-1624.525","-384.450","-817.925","-2012.849","-1621.097","-1311.898","-1473.725","-2114.326","-1015.514","-2608.597","-1917.481","-1877.248","-403.225"
"1744813881","-674.725","-2383.143","-2421.886","-1493.096","-394.434","-811.815","-2001.822","-1517.236","-1201.034","-1389.235","-2045.482","-1025.796","-2485.216","-2020.597","-1885.891","-366.569"
"1744813882","-762.194","-2397.597","-2388.954","-1313.984","-345.558","-822.991","-2014.786","-1537.204","-1343.489","-1307.428","-1914.203","-1050.234","-2564.490","-2202.094","-1890.361","-389.516"
"1744813883","-908.971","-2348.423","-2207.905","-1414.269","-371.933","-672.042","-2097.338","-1750.588","-1511.723","-1384.616","-1915.097","-1003.146","-2675.653","-2047.867","-1892.149","-480.264"
"1744813884","-941.455","-2339.780","-2080.947","-1544.654","-356.287","-671.893","-2101.958","-1796.931","-1465.380","-1455.098","-2098.083","-1075.119","-2631.992","-1876.354","-1880.974","-484.735"
"1744813885","-735.670","-2567.619","-2045.184","-1564.324","-410.229","-870.526","-1990.646","-1579.374","-1219.809","-1478.791","-2053.827","-1242.757","-2473.891","-2139.509","-1859.367","-334.829"
"1744813886","-666.380","-2616.495","-2190.471","-1531.988","-426.322","-819.266","-2007.931","-1543.760","-1260.489","-1498.610","-1899.898","-1053.363","-2642.274","-2118.647","-1863.986","-375.807"
"1744813887","-661.910","-2470.165","-2351.105","-1551.062","-373.721","-797.659","-2010.912","-1563.728","-1502.931","-1495.630","-2060.533","-942.498","-2694.726","-1933.426","-1886.785","-616.759"
"1744813888","-664.443","-2357.662","-2395.064","-1564.026","-352.859","-812.113","-1978.874","-1549.721","-1511.127","-1363.009","-2075.136","-1029.670","-2494.454","-2094.507","-1875.609","-503.063"
"1744813889","-787.526","-2319.515","-2294.928","-1556.426","-338.107","-683.516","-1969.337","-1539.588","-1361.072","-1277.328","-1925.528","-1121.163","-2429.485","-2193.749","-1877.546","-343.919"
"1744813890","-945.628","-2431.422","-2080.053","-1372.099","-344.813","-703.484","-1958.162","-1503.229","-1210.868","-1364.499","-1941.919","-1048.893","-2629.310","-1993.328","-1802.444","-348.389"
"1744813891","-864.118","-2622.753","-2055.466","-1258.403","-385.940","-845.790","-1978.725","-1628.846","-1262.575","-1465.380","-2100.021","-975.132","-2688.318","-1934.320","-1702.756","-463.426"
"1744813892","-699.461","-2724.379","-2182.722","-1330.078","-363.290","-844.747","-1991.689","-1806.617","-1484.305","-1488.179","-2067.536","-1115.501","-2512.187","-2200.454","-1905.560","-581.294"
"1744813893","-632.852","-2541.393","-2380.311","-1474.172","-364.929","-732.392","-2023.578","-1647.770","-1480.579","-1478.791","-1921.505","-1156.628","-2575.070","-1997.501","-1936.406","-440.776"
"1744813894","-627.786","-2406.240","-2385.080","-1491.606","-368.655","-795.573","-1989.305","-1517.087","-1296.103","-1358.539","-1972.765","-1008.362","-2756.715","-1906.902","-1793.802","-340.194"
"1744813895","-717.938","-2355.278","-2340.674","-1471.341","-400.096","-839.233","-1962.036","-1542.270","-1181.215","-1319.945","-1939.535","-1028.180","-2558.380","-2205.223","-1871.735","-384.599"
"1744813896","-893.474","-2306.700","-2104.640","-1475.215","-369.400","-777.841","-1966.804","-1547.933","-1397.729","-1418.889","-2017.319","-1058.578","-2484.024","-2077.222","-1908.243","-452.697"
"1744813897","-833.273","-2373.904","-2031.624","-1483.113","-364.184","-668.317","-1970.828","-1564.324","-1510.382","-1460.463","-2129.823","-983.179","-2589.226","-1889.467","-1836.717","-433.922"
"1744813898","-626.892","-2650.619","-2143.085","-1490.116","-350.326","-792.742","-1947.433","-1748.651","-1406.372","-1475.662","-1988.858","-1048.595","-2728.701","-2068.132","-1865.178","-347.048"
"1744813899","-586.957","-2735.555","-2276.450","-1475.364","-346.154","-880.808","-1959.801","-1714.975","-1183.003","-1502.782","-1935.363","-1217.574","-2571.791","-2161.562","-1879.781","-408.590"
"1744813900","-722.557","-2659.559","-2305.955","-1402.646","-352.859","-795.275","-1958.609","-1474.917","-1284.927","-1468.360","-2128.184","-1093.298","-2502.054","-1920.015","-1841.187","-583.082"
"1744813901","-895.709","-2390.146","-2292.991","-1384.020","-339.001","-796.467","-1963.079","-1515.150","-1473.278","-1315.922","-2035.946","-988.990","-2475.828","-2021.939","-1889.467","-483.692"
