"","A0_C05 Ave. (µV)","A2_C07 Ave. (µV)","A4_C08 Ave. (µV)","A6_C11 Ave. (µV)","C0_D01 Ave. (µV)","C3_D03 Ave. (µV)","C6_D04 Ave. (µV)","B0_C13 Ave. (µV)","B6_C14 Ave. (µV)","D0_D07 Ave. (µV)","D1_D08 Ave. (µV)","D2_D11 Ave. (µV)","D3_D12 Ave. (µV)","D4_D13 Ave. (µV)","D5_D14 Ave. (µV)","D6_D16 Ave. (µV)"
"1744826034","-2205.968","-6344.020","-5917.549","-4191.399","-2035.946","-3403.425","-5503.446","-4466.325","-4521.757","-5111.098","-5173.683","-5312.115","-6607.324","-6486.326","-4077.852","-2460.331"
"1744826035","-2215.058","-6507.039","-5905.926","-4220.903","-2044.886","-3259.033","-5492.419","-4634.857","-4333.556","-5241.483","-5158.186","-5204.827","-6718.785","-6429.702","-4136.860","-2499.521"
"1744826036","-2198.964","-6679.147","-5888.641","-4392.266","-2053.976","-3301.799","-5480.796","-4778.057","-4395.694","-5196.184","-5149.692","-5153.269","-6896.853","-6258.637","-4100.055","-2498.329"
"1744826037","-2189.130","-6700.009","-5886.257","-4441.589","-2048.314","-3321.469","-5462.021","-4731.268","-4563.928","-5128.831","-5290.806","-5209.297","-6689.876","-6334.335","-3999.919","-2430.379"
"1744826038","-2187.788","-6635.189","-5875.230","-4457.682","-2057.701","-3422.946","-5478.412","-4650.950","-4538.000","-5131.960","-5227.625","-5176.067","-6555.915","-6520.152","-4073.977","-2367.795"
"1744826039","-2195.388","-6431.788","-5871.207","-4469.305","-2063.364","-3331.900","-5591.661","-4521.906","-4495.978","-5133.897","-5146.265","-5177.259","-6718.040","-6413.609","-4155.636","-2455.860"
"1744826040","-2187.788","-6343.126","-5951.077","-4445.463","-2064.109","-3266.931","-5638.301","-4509.985","-4538.447","-5130.768","-5197.525","-5155.355","-6842.762","-6213.337","-4090.816","-2518.594"
"1744826041","-2169.907","-6562.769","-6182.045","-4257.709","-2067.387","-3343.821","-5539.656","-4688.501","-4535.764","-5130.917","-5215.257","-5159.527","-6680.936","-6390.661","-4100.204","-2474.934"
"1744826042","-2163.202","-6672.293","-6169.230","-4151.911","-2075.583","-3476.888","-5495.995","-4734.248","-4532.635","-5129.427","-5145.222","-5314.946","-6708.652","-6447.732","-4142.225","-2463.460"
"1744826043","-2153.069","-6694.943","-6040.782","-4182.011","-2057.105","-3407.598","-5495.399","-4685.372","-4543.662","-5112.737","-5151.629","-5229.563","-6835.312","-6226.003","-4061.311","-2472.550"
"1744826044","-2146.214","-6697.923","-5933.642","-4338.175","-2063.811","-3272.593","-5488.098","-4718.751","-4518.926","-5119.741","-5189.329","-5135.685","-6667.376","-6392.747","-3966.540","-2499.819"
"1744826045","-2142.042","-6725.937","-5936.176","-4397.780","-2085.268","-3305.972","-5470.812","-4708.171","-4538.596","-5123.913","-5142.689","-5205.572","-6667.376","-6522.834","-4098.713","-2482.533"
"1744826046","-2119.541","-6606.728","-5909.353","-4410.446","-1985.282","-3290.027","-5481.392","-4551.560","-4561.841","-5121.529","-5181.730","-5212.575","-6707.460","-6397.218","-4133.880","-2410.859"
"1744826047","-2122.223","-6405.264","-5916.655","-4406.869","-1899.153","-3239.363","-5460.978","-4461.855","-4530.996","-5120.337","-5156.398","-5126.148","-6732.047","-6239.563","-4087.090","-2417.862"
"1744826048","-2125.800","-6331.950","-6062.090","-4406.571","-1976.192","-3360.510","-5445.778","-4663.020","-4515.350","-5113.184","-5123.019","-5211.085","-6649.792","-6374.270","-4101.992","-2505.928"
"1744826049","-2129.823","-6560.385","-6189.793","-4384.071","-2056.211","-3481.060","-5562.901","-4727.393","-4541.874","-5111.098","-5156.100","-5342.960","-6771.684","-6472.766","-4141.629","-2492.517"
"1744826050","-2219.379","-6651.282","-6070.137","-4377.961","-2055.019","-3345.609","-5642.176","-4681.796","-4507.452","-5110.949","-5162.507","-5142.391","-6827.414","-6257.147","-4126.430","-2501.309"
"1744826051","-2410.114","-6660.372","-5959.421","-4378.855","-2051.890","-3273.040","-5612.522","-4686.713","-4510.283","-5106.926","-5157.888","-5074.441","-6673.634","-6242.990","-4136.860","-2520.084"
"1744826052","-2305.359","-6677.061","-5911.589","-4390.776","-2072.752","-3304.780","-5535.781","-4686.415","-4513.860","-5116.612","-5172.789","-5189.329","-6624.609","-6424.934","-4094.839","-2428.442"
"1744826053","-2182.424","-6701.052","-5933.791","-4418.492","-2066.195","-3292.710","-5553.514","-4684.776","-4523.844","-5120.635","-5179.942","-5223.006","-6776.005","-6506.592","-3969.222","-2292.693"
"1744826054","-2162.158","-6700.009","-6157.011","-4431.903","-2062.768","-3267.229","-5532.205","-4720.390","-4528.314","-5130.321","-5168.319","-5130.023","-6873.012","-6217.211","-4117.042","-2425.015"
