"","A0_C05 Ave. (µV)","A2_C07 Ave. (µV)","A4_C08 Ave. (µV)","A6_C11 Ave. (µV)","C0_D01 Ave. (µV)","C3_D03 Ave. (µV)","C6_D04 Ave. (µV)","B0_C13 Ave. (µV)","B6_C14 Ave. (µV)","D0_D07 Ave. (µV)","D1_D08 Ave. (µV)","D2_D11 Ave. (µV)","D3_D12 Ave. (µV)","D4_D13 Ave. (µV)","D5_D14 Ave. (µV)","D6_D16 Ave. (µV)"
"1744835448","-8610.785","-20398.349","-19062.757","-16283.840","-9173.602","-12963.861","-19812.137","-15096.366","-16355.515","-17255.992","-16038.865","-19521.117","-23460.835","-21210.909","-12307.614","-10766.089"
"1744835449","-8615.255","-20374.805","-18941.909","-16244.501","-9157.956","-12943.596","-19836.128","-15256.256","-16174.316","-17238.855","-16091.466","-19464.791","-23431.778","-21010.637","-12364.388","-10725.260"
"1744835450","-8625.239","-20359.159","-18862.188","-16252.398","-9175.688","-12933.761","-19811.094","-15371.144","-16130.507","-17191.023","-15981.793","-19476.414","-23598.820","-21053.404","-12281.686","-10669.529"
"1744835451","-8594.394","-20543.039","-18772.334","-16228.408","-9327.382","-12995.899","-19686.371","-15359.521","-16145.855","-17118.454","-15903.562","-19529.015","-23595.542","-21071.136","-12171.865","-10699.928"
"1744835452","-8590.668","-20695.180","-18814.355","-16248.375","-9367.317","-13130.009","-19690.096","-15321.672","-16117.394","-17095.506","-15997.887","-19515.157","-23442.209","-20986.795","-12230.277","-10704.398"
"1744835453","-8605.123","-20739.138","-18934.906","-16238.093","-9296.834","-13044.178","-19718.409","-15299.469","-16084.909","-17122.924","-16084.313","-19475.520","-23402.423","-20981.580","-12317.300","-10637.194"
"1744835454","-8539.855","-20516.813","-19010.305","-16234.666","-9220.690","-12800.992","-19848.049","-15340.000","-16183.108","-17152.727","-15964.359","-19510.090","-23485.720","-21006.465","-12273.639","-10546.595"
"1744835455","-8375.645","-20395.070","-18980.503","-16208.589","-9208.769","-12905.002","-19842.386","-15282.333","-16388.446","-17168.373","-15888.959","-19525.141","-23464.859","-21171.719","-12167.096","-10658.801"
"1744835456","-8317.381","-20339.489","-18839.091","-16207.099","-9236.336","-12985.617","-19814.521","-15086.085","-16341.507","-17184.317","-15943.199","-19467.771","-23391.098","-21121.502","-12156.516","-10730.475"
"1744835457","-8469.671","-20304.620","-18718.392","-16196.072","-9201.616","-12929.440","-19774.586","-15075.952","-16113.967","-17198.324","-15924.275","-19497.424","-23405.999","-20969.510","-12270.957","-10673.553"
"1744835458","-8512.735","-20311.028","-18693.954","-16151.816","-9183.288","-12947.768","-19779.056","-15214.384","-16067.922","-17152.727","-15872.121","-19490.719","-23437.142","-20990.372","-12311.339","-10657.310"
"1744835459","-8521.825","-20457.953","-18831.640","-16093.403","-9174.943","-12981.743","-19781.739","-15310.794","-16073.734","-17100.424","-15856.922","-19482.672","-23503.453","-21006.465","-12252.033","-10622.591"
"1744835460","-8521.676","-20567.179","-18925.220","-16119.629","-9179.860","-12953.728","-19770.861","-15326.440","-16081.780","-17022.640","-16013.235","-19505.769","-23404.211","-21008.551","-12136.102","-10492.504"
