"","A0_C05 Ave. (µV)","A2_C07 Ave. (µV)","A4_C08 Ave. (µV)","A6_C11 Ave. (µV)","C0_D01 Ave. (µV)","C3_D03 Ave. (µV)","C6_D04 Ave. (µV)","B0_C13 Ave. (µV)","B6_C14 Ave. (µV)","D0_D07 Ave. (µV)","D1_D08 Ave. (µV)","D2_D11 Ave. (µV)","D3_D12 Ave. (µV)","D4_D13 Ave. (µV)","D5_D14 Ave. (µV)","D6_D16 Ave. (µV)"
"1744829015","-3144.741","-8674.264","-7966.459","-6159.544","-3189.445","-4718.602","-7520.318","-6267.130","-6154.478","-6930.083","-6683.767","-7364.750","-9075.403","-8646.548","-5422.831","-3631.413"
"1744829016","-3090.054","-8718.967","-8093.119","-6165.951","-3107.190","-4583.150","-7533.729","-6269.813","-6047.636","-6989.241","-6860.197","-7308.722","-8936.077","-8478.165","-5425.960","-3608.763"
"1744829017","-3088.862","-8726.716","-8118.600","-6121.546","-3009.737","-4652.292","-7542.968","-6245.971","-6060.302","-7111.728","-6849.766","-7291.734","-8991.957","-8430.183","-5293.190","-3521.740"
"1744829018","-3069.043","-8744.746","-7884.055","-6010.681","-3070.682","-4793.704","-7557.124","-6239.414","-6244.779","-7136.166","-6801.039","-7414.967","-9110.272","-8615.553","-5236.715","-3417.432"
"1744829019","-3108.829","-8755.922","-7786.453","-5988.032","-3161.132","-4777.759","-7542.372","-6260.723","-6384.999","-7006.377","-6829.649","-7409.155","-9127.110","-8627.176","-5331.188","-3557.801"
"1744829020","-3251.433","-8757.561","-7760.823","-6016.940","-3173.202","-4772.246","-7459.819","-6276.816","-6233.305","-6948.560","-6834.418","-7295.460","-8967.370","-8592.010","-5422.533","-3670.305"
"1744829021","-3343.225","-8744.895","-7783.771","-6108.582","-3137.439","-4677.474","-7492.900","-6246.269","-6026.030","-6966.889","-6804.615","-7333.606","-8975.416","-8634.776","-5277.693","-3589.690"
"1744829022","-3202.856","-8752.942","-7906.407","-6132.871","-3011.525","-4587.322","-7549.822","-6237.477","-6139.725","-7105.172","-6858.706","-7383.078","-9099.394","-8617.640","-5249.232","-3603.995"
"1744829023","-3060.400","-8787.960","-8060.634","-6075.054","-2951.175","-4715.025","-7541.180","-6251.335","-6361.455","-7153.302","-6786.287","-7324.219","-9106.845","-8616.298","-5406.439","-3640.056"
"1744829024","-3052.056","-8745.193","-8009.970","-5950.183","-3074.855","-4781.038","-7556.379","-6211.698","-6370.246","-7049.739","-6620.884","-7283.986","-8988.082","-8647.442","-5432.367","-3629.327"
"1744829025","-3040.880","-8519.441","-7871.091","-5932.003","-3175.437","-4727.840","-7554.591","-6182.492","-6294.698","-6978.959","-6739.199","-7317.662","-8938.313","-8655.190","-5304.813","-3633.946"
"1744829026","-3150.254","-8399.487","-7725.060","-6067.604","-3158.599","-4564.822","-7402.450","-6189.197","-6095.618","-6946.921","-6895.661","-7425.398","-9000.748","-8587.986","-5235.374","-3566.295"
"1744829027","-3281.534","-8569.509","-7786.900","-6115.139","-3096.908","-4688.501","-7416.159","-6211.102","-6041.825","-6969.124","-6793.290","-7495.880","-9107.143","-8572.191","-5361.140","-3429.353"
