"","A0_C05 Ave. (µV)","A2_C07 Ave. (µV)","A4_C08 Ave. (µV)","A6_C11 Ave. (µV)","C0_D01 Ave. (µV)","C3_D03 Ave. (µV)","C6_D04 Ave. (µV)","B0_C13 Ave. (µV)","B6_C14 Ave. (µV)","D0_D07 Ave. (µV)","D1_D08 Ave. (µV)","D2_D11 Ave. (µV)","D3_D12 Ave. (µV)","D4_D13 Ave. (µV)","D5_D14 Ave. (µV)","D6_D16 Ave. (µV)"
"1745591476","-3406.554","-9163.320","-8292.347","-6366.819","-3336.370","-5135.685","-7741.302","-6708.503","-6245.822","-7366.389","-7296.056","-8238.256","-9385.198","-9358.525","-5838.275","-3692.210"
"1745591477","-3397.167","-9171.963","-8146.018","-6373.227","-3417.730","-5128.384","-7687.807","-6692.410","-6237.179","-7422.715","-7227.510","-8275.509","-9388.775","-9386.837","-5858.392","-3733.486"
"1745591478","-3516.227","-9181.499","-8251.816","-6401.092","-3416.985","-4936.159","-7664.859","-6710.142","-6259.382","-7289.797","-7278.919","-8234.680","-9414.554","-9160.787","-5836.040","-3908.575"
"1745591479","-3638.715","-9188.950","-8391.887","-6380.528","-3391.504","-4950.166","-7697.195","-6710.291","-6334.484","-7197.261","-7416.606","-8246.899","-9370.148","-9214.580","-5824.864","-3888.309"
"1745591480","-3674.328","-9188.652","-8434.206","-6377.697","-3408.045","-4977.584","-7806.867","-6715.953","-6473.511","-7188.767","-7448.047","-8251.965","-9357.929","-9414.852","-5813.539","-3730.506"
"1745591481","-3478.378","-9124.577","-8448.809","-6403.774","-3426.820","-4910.231","-7768.273","-6696.433","-6339.699","-7329.136","-7275.790","-8260.608","-9372.085","-9403.676","-5805.045","-3683.269"
"1745591482","-3398.061","-8922.815","-8465.201","-6407.648","-3426.820","-5026.907","-7693.917","-6694.347","-6198.138","-7407.367","-7247.478","-8247.644","-9377.897","-9202.510","-5931.407","-3752.112"
"1745591483","-3392.249","-8832.812","-8498.132","-6406.158","-3321.469","-5171.001","-7672.608","-6697.625","-6243.289","-7297.844","-7418.245","-8274.466","-9414.554","-9208.471","-5888.641","-3717.095"
"1745591484","-3410.280","-8992.702","-8466.244","-6386.340","-3209.263","-5019.158","-7687.658","-6705.523","-6452.799","-7164.329","-7343.888","-8262.545","-9349.734","-9429.902","-5799.085","-3689.080"
"1745591485","-3541.559","-9098.947","-8307.546","-6358.922","-3274.828","-4928.261","-7781.833","-6713.420","-6453.097","-7217.973","-7212.609","-8237.809","-9388.179","-9279.847","-5856.305","-3715.158"
