"","A0_C05 Ave. (µV)","A2_C07 Ave. (µV)","A4_C08 Ave. (µV)","A6_C11 Ave. (µV)","C0_D01 Ave. (µV)","C3_D03 Ave. (µV)","C6_D04 Ave. (µV)","B0_C13 Ave. (µV)","B6_C14 Ave. (µV)","D0_D07 Ave. (µV)","D1_D08 Ave. (µV)","D2_D11 Ave. (µV)","D3_D12 Ave. (µV)","D4_D13 Ave. (µV)","D5_D14 Ave. (µV)","D6_D16 Ave. (µV)"
"1745576102","-732.988","-2548.099","-2416.819","-1196.861","-437.200","-935.942","-1641.512","-1769.066","-1248.121","-1593.083","-2181.679","-1351.088","-2746.582","-1922.697","-1650.453","-216.961"
"1745576103","-934.452","-2491.623","-2222.210","-1138.300","-447.631","-901.073","-1647.770","-1960.844","-1102.686","-1585.037","-2139.807","-1350.492","-2583.116","-2017.170","-1507.103","-185.370"
"1745576104","-1017.153","-2465.099","-2118.647","-1122.057","-471.026","-759.363","-1642.853","-1837.015","-917.166","-1463.741","-2247.542","-1208.782","-2684.891","-2181.083","-1640.171","-277.907"
"1745576105","-1001.805","-2548.099","-2176.315","-1150.966","-455.528","-735.670","-1647.770","-1657.605","-1125.336","-1400.262","-2273.023","-1226.664","-2825.856","-1873.821","-1707.226","-269.413"
"1745576106","-774.264","-2828.240","-2384.782","-1176.596","-441.223","-942.796","-1636.297","-1695.454","-1282.394","-1488.626","-2131.164","-1225.173","-2719.164","-1971.126","-1678.169","-188.053"
"1745576107","-710.040","-2883.375","-2411.753","-1157.671","-446.886","-908.226","-1654.178","-1860.261","-1251.251","-1556.277","-2116.412","-1226.068","-2605.319","-2194.196","-1679.659","-156.313"
"1745576108","-790.954","-2637.506","-2428.144","-1146.942","-459.403","-742.972","-1627.505","-1952.648","-1005.679","-1585.484","-2213.269","-1376.122","-2603.680","-2033.710","-1716.614","-233.948"
"1745576109","-954.419","-2507.418","-2399.981","-1143.366","-447.035","-811.368","-1635.700","-1735.836","-960.231","-1555.532","-2299.249","-1324.713","-2668.798","-1928.061","-1586.080","-365.525"
"1745576110","-1009.703","-2460.331","-2397.150","-1156.479","-444.353","-919.700","-1616.627","-1635.849","-1199.096","-1411.587","-2156.049","-1194.924","-2669.990","-2148.151","-1593.977","-221.729"
"1745576111","-824.183","-2491.176","-2392.232","-1202.971","-444.651","-824.481","-1604.259","-1716.465","-1266.301","-1400.709","-2101.064","-1350.343","-2799.481","-2163.649","-1728.386","-166.893"
