"","A0_C05 Ave. (µV)","A2_C07 Ave. (µV)","A4_C08 Ave. (µV)","A6_C11 Ave. (µV)","C0_D01 Ave. (µV)","C3_D03 Ave. (µV)","C6_D04 Ave. (µV)","B0_C13 Ave. (µV)","B6_C14 Ave. (µV)","D0_D07 Ave. (µV)","D1_D08 Ave. (µV)","D2_D11 Ave. (µV)","D3_D12 Ave. (µV)","D4_D13 Ave. (µV)","D5_D14 Ave. (µV)","D6_D16 Ave. (µV)"
"1745592931","-4583.150","-11282.563","-10446.608","-8182.228","-4539.937","-6615.818","-10008.365","-8582.175","-8090.734","-9260.178","-9070.635","-10698.587","-11979.640","-11750.758","-7155.091","-4975.349"
"1745592932","-4497.170","-11281.222","-10416.210","-8160.025","-4560.500","-6452.650","-9908.676","-8579.493","-8156.002","-9262.264","-8967.519","-10811.388","-12032.390","-11614.561","-7161.498","-5082.190"
"1745592933","-4324.019","-11251.569","-10401.756","-8135.587","-4433.244","-6369.948","-9889.454","-8466.840","-8211.583","-9266.138","-9054.989","-10816.306","-11985.153","-11737.645","-7183.850","-5096.942"
"1745592934","-4302.263","-11229.217","-10383.874","-8118.749","-4312.694","-6497.502","-9880.811","-8301.288","-8145.720","-9328.425","-9218.007","-10648.966","-11858.642","-11931.658","-7151.216","-4987.419"
"1745592935","-4489.720","-11198.670","-10355.413","-8108.318","-4464.239","-6608.665","-9856.224","-8368.492","-8072.555","-9360.909","-9066.164","-10596.514","-11840.463","-11729.896","-7134.378","-4879.981"
"1745592936","-4521.012","-11198.670","-10377.467","-8135.438","-4528.761","-6555.021","-9947.866","-8560.866","-8079.261","-9368.211","-8988.231","-10735.691","-11910.796","-11674.613","-7160.604","-4908.442"
"1745592937","-4514.158","-11272.132","-10545.105","-8136.779","-4512.221","-6442.070","-10045.320","-8509.904","-8124.560","-9317.398","-9140.521","-10813.028","-12034.476","-11889.488","-7239.729","-5081.892"
"1745592938","-4518.032","-11579.841","-10673.404","-8168.668","-4485.697","-6447.285","-9966.791","-8297.563","-8311.123","-9291.470","-9163.171","-10674.298","-11996.627","-11750.311","-7237.941","-5077.124"
"1745592939","-4531.890","-11609.793","-10564.625","-8288.026","-4487.485","-6576.478","-9899.586","-8261.800","-8253.157","-9292.662","-9006.560","-10583.997","-11860.728","-11638.403","-7149.279","-4998.446"
"1745592940","-4557.818","-11386.275","-10408.163","-8297.116","-4515.648","-6592.125","-9866.208","-8304.119","-8112.937","-9279.847","-9000.599","-10717.660","-11831.373","-11676.103","-7154.644","-4900.545"
"1745592941","-4564.226","-11307.299","-10398.477","-8221.567","-4535.764","-6588.995","-9846.240","-8454.174","-8075.386","-9301.901","-9185.523","-10828.525","-11896.044","-11857.450","-7185.042","-4886.240"
"1745592942","-4566.312","-11296.570","-10398.924","-8158.237","-4511.476","-6585.866","-9836.406","-8511.543","-8111.745","-9382.665","-9146.780","-10687.411","-12038.648","-11816.621","-7167.161","-5059.391"
"1745592943","-4566.461","-11266.023","-10366.738","-8136.183","-4445.761","-6437.600","-9875.596","-8409.619","-8106.083","-9352.416","-8987.039","-10587.722","-12006.015","-11641.681","-7147.044","-5105.138"
