,A0_C05 Ave. (µV),A2_C07 Ave. (µV),A4_C08 Ave. (µV),A6_C11 Ave. (µV),C0_D01 Ave. (µV),C3_D03 Ave. (µV),C6_D04 Ave. (µV),B0_C13 Ave. (µV),B6_C14 Ave. (µV),D0_D07 Ave. (µV),D1_D08 Ave. (µV),D2_D11 Ave. (µV),D3_D12 Ave. (µV),D4_D13 Ave. (µV),D5_D14 Ave. (µV),D6_D16 Ave. (µV)
1745578555.0000,-1726.4490,-4542.7680,-4312.9920,-2816.7670,-1430.0640,-2205.9680,-3717.8400,-3242.0460,-2893.0600,-3419.2200,-3802.6270,-3553.6290,-4728.8840,-4501.4920,-3261.8640,-1557.7670
1745578556.0000,-1772.1950,-4714.7270,-4343.0920,-2731.5320,-1396.3880,-2053.6780,-3602.9520,-3289.2820,-2927.3330,-3450.3640,-3846.1390,-3452.4500,-4898.4590,-4500.4490,-3110.7660,-1529.3060
1745578557.0000,-1759.3800,-4906.0580,-4329.5320,-2810.6570,-1248.8660,-2111.1970,-3554.5230,-3327.4290,-2945.6620,-3451.4070,-3799.2000,-3432.9300,-4807.7110,-4454.8510,-3040.4330,-1449.5850
1745578558.0000,-1552.9990,-4847.7950,-4330.2770,-2933.1450,-1233.5180,-2295.9710,-3643.7810,-3390.9080,-2914.9650,-3414.8990,-3789.3650,-3528.1480,-4708.0220,-4507.8990,-3147.1250,-1459.1220
1745578559.0000,-1461.2080,-4653.7820,-4365.5930,-2938.6580,-1379.2510,-2232.3430,-3694.5940,-3511.4590,-2914.3690,-3247.8570,-3829.1510,-3623.0680,-4818.1410,-4488.8260,-3231.6150,-1477.0030
1745578560.0000,-1494.7350,-4581.2130,-4372.7460,-2908.4090,-1437.2170,-2186.0000,-3709.1970,-3332.0490,-2929.4190,-3287.6430,-3959.3880,-3506.5410,-4898.3100,-4463.4940,-3044.3070,-1541.6740
1745578561.0000,-1713.9320,-4562.5870,-4372.8950,-2733.4690,-1261.9790,-2109.7060,-3705.3230,-3207.1770,-2934.0390,-3378.5400,-3867.8940,-3450.6620,-4742.7420,-4465.8780,-3141.6120,-1643.8960
1745578562.0000,-1761.4660,-4535.0190,-4373.7890,-2695.0240,-1193.5830,-2201.3490,-3700.5540,-3257.5430,-2911.6870,-3387.9280,-3770.1430,-3633.6480,-4707.5750,-4465.4310,-3270.6560,-1524.3890
1745578563.0000,-1675.6360,-4660.6360,-4383.6240,-2833.3070,-1212.6560,-2221.1670,-3724.8430,-3449.9170,-2917.6470,-3394.9320,-3831.6850,-3561.5270,-4831.4030,-4485.1010,-3109.8720,-1434.5350
1745578564.0000,-1519.4710,-4865.8250,-4393.0110,-2919.7340,-1343.7870,-2083.6290,-3735.8700,-3544.6880,-2950.1320,-3400.7430,-3868.0430,-3431.7370,-4947.4840,-4622.0420,-3004.0740,-1497.5670
1745578565.0000,-1444.6680,-4946.1420,-4400.3130,-2931.9520,-1397.2820,-2135.1870,-3744.9600,-3422.4990,-2920.4790,-3411.1740,-3954.7680,-3446.4900,-4839.4500,-4634.5590,-3156.6620,-1503.3780
1745578566.0000,-1615.7330,-4699.5280,-4388.0940,-2931.9520,-1346.7670,-2269.7450,-3615.0220,-3236.0850,-2793.0740,-3412.9620,-3816.3360,-3589.5410,-4640.3710,-4426.5390,-3245.1750,-1440.6440
1745578567.0000,-1728.3860,-4587.9190,-4377.0670,-2944.1710,-1204.0140,-2209.3950,-3577.0240,-3218.9490,-2762.6750,-3418.6240,-3771.3350,-3642.1420,-4775.3750,-4522.5020,-3065.0200,-1421.7200
1745578568.0000,-1733.6010,-4553.4970,-4372.8950,-2926.2900,-1184.9400,-2221.0180,-3608.1670,-3336.9660,-2899.1700,-3410.5780,-3864.1690,-3488.3620,-4871.4880,-4494.3390,-3053.9930,-1567.3040
1745578569.0000,-1613.7960,-4507.1540,-4334.8970,-2720.8030,-1362.1150,-2158.7310,-3682.5240,-3479.7190,-2884.8650,-3418.6240,-3960.4310,-3516.3760,-4690.4390,-4463.4940,-3216.4160,-1659.9890
1745578570.0000,-1488.9240,-4617.2740,-4351.7350,-2648.5320,-1406.9680,-2027.3030,-3686.3980,-3448.7250,-2833.6050,-3416.8360,-3877.8780,-3643.3340,-4655.4210,-4431.0090,-3231.4660,-1524.3890
1745578571.0000,-1477.5990,-4864.9310,-4373.0440,-2789.1990,-1244.5450,-2179.2950,-3672.0930,-3271.2520,-2837.3300,-3404.0210,-3751.8140,-3633.0520,-4834.5330,-4598.7960,-3145.7840,-1424.1040
1745578572.0000,-1631.5280,-4932.8800,-4371.2560,-2883.3750,-1159.1610,-2247.8400,-3680.4380,-3247.2610,-2878.0100,-3262.6090,-3819.0190,-3456.9200,-4865.5270,-4631.5790,-3052.5030,-1493.3940
1745578573.0000,-1712.2920,-4797.7270,-4363.8050,-2893.8060,-1241.5650,-2211.6300,-3678.9480,-3456.7710,-2870.1130,-3291.5170,-3959.9840,-3432.0350,-4689.6930,-4438.1620,-3172.4570,-1478.1950
1745578574.0000,-1688.0040,-4554.5400,-4353.9700,-2901.1070,-1398.9210,-2189.2790,-3687.2920,-3489.1070,-2907.5150,-3363.4900,-3821.7010,-3633.4990,-4739.7610,-4487.6340,-3230.8700,-1436.6210
1745578575.0000,-1602.4710,-4505.8130,-4350.8410,-2893.5070,-1397.7290,-2243.6680,-3692.8060,-3244.7280,-3072.7680,-3370.1960,-3781.9150,-3599.9720,-4920.0650,-4498.2140,-3091.8420,-1532.1370
1745578576.0000,-1450.1810,-4558.7120,-4339.6650,-2890.2290,-1359.5820,-2234.7270,-3703.5350,-3183.6330,-2952.3670,-3368.2580,-3980.5470,-3453.7910,-4871.0410,-4442.0360,-3060.9970,-1661.3300
