"","A0_C05 Ave. (µV)","A2_C07 Ave. (µV)","A4_C08 Ave. (µV)","A6_C11 Ave. (µV)","C0_D01 Ave. (µV)","C3_D03 Ave. (µV)","C6_D04 Ave. (µV)","B0_C13 Ave. (µV)","B6_C14 Ave. (µV)","D0_D07 Ave. (µV)","D1_D08 Ave. (µV)","D2_D11 Ave. (µV)","D3_D12 Ave. (µV)","D4_D13 Ave. (µV)","D5_D14 Ave. (µV)","D6_D16 Ave. (µV)"
"1747042692","-546.873","-11609.197","-9306.967","-1884.103","-1201.034","-5449.206","-2028.793","-9419.173","-2451.837","-1873.076","-3901.422","-7221.252","-7355.809","-14902.204","-7680.058","-11927.485"
"1747042693","-537.485","-11624.247","-9132.475","-1741.350","-1294.017","-5475.134","-2078.265","-9395.778","-2481.937","-1802.146","-3836.751","-7225.871","-7329.583","-14846.623","-7562.339","-11934.638"
"1747042694","-529.289","-11601.150","-9125.620","-1674.145","-1325.160","-5375.594","-2111.495","-9389.520","-2501.011","-1736.283","-4279.166","-7230.192","-7210.374","-14963.746","-7670.522","-11944.771"
"1747042695","-541.657","-11584.610","-9120.554","-1681.745","-1327.991","-5281.717","-2130.717","-9256.154","-2623.051","-1718.998","-4635.602","-7221.550","-7125.586","-15063.882","-7750.839","-11950.880"
"1747042696","-534.654","-11561.215","-9079.278","-1823.306","-1312.196","-5358.756","-2121.478","-9213.239","-2671.480","-1737.177","-4195.124","-7212.162","-7178.336","-14901.012","-7678.866","-11959.672"
"1747042697","-464.022","-11666.715","-9157.062","-1895.130","-1308.769","-5494.058","-2072.006","-9382.665","-2509.952","-1736.432","-3841.519","-7227.361","-7299.781","-14883.727","-7785.857","-11947.006"
"1747042698","-476.688","-11886.507","-9379.387","-1907.945","-1226.366","-5453.229","-2027.154","-9451.509","-2458.841","-1769.066","-4222.542","-7222.444","-7315.576","-15075.505","-7673.651","-11955.649"
"1747042699","-536.740","-11881.143","-9393.543","-1872.331","-1179.129","-5356.669","-2018.660","-9393.990","-2482.980","-1865.178","-4596.412","-7223.785","-7097.870","-14966.279","-7563.531","-11970.848"
"1747042700","-549.853","-11752.248","-9252.280","-1771.301","-1173.168","-5280.972","-2030.134","-9344.220","-2515.316","-1913.905","-4410.744","-7202.029","-7080.436","-14816.523","-7756.650","-11961.162"
"1747042701","-536.591","-11622.310","-9140.223","-1663.566","-1267.493","-5383.044","-2087.653","-9364.784","-2630.800","-1892.596","-4003.346","-7217.526","-7251.799","-14894.903","-7741.898","-11852.235"
"1747042702","-533.164","-11602.044","-9123.236","-1628.399","-1317.710","-5474.389","-2106.875","-9403.676","-2658.963","-1773.685","-3952.980","-7211.715","-7347.912","-15063.733","-7580.519","-11722.147"
"1747042703","-522.435","-11610.091","-9099.245","-1699.924","-1326.054","-5467.534","-2130.121","-9291.321","-2479.106","-1723.021","-4449.338","-7223.189","-7140.487","-14892.966","-7761.121","-11642.128"
"1747042704","-523.925","-11585.653","-9057.224","-1839.101","-1314.580","-5350.411","-2128.780","-9176.284","-2430.677","-1731.068","-4516.542","-7210.076","-7103.682","-14798.343","-7710.904","-11625.439"
"1747042705","-516.772","-11570.752","-9096.414","-1893.044","-1309.812","-5285.442","-2090.782","-9313.971","-2478.957","-1739.115","-3977.567","-7218.570","-7230.788","-14969.409","-7593.930","-11731.237"
"1747042706","-518.858","-11531.413","-9312.779","-1898.110","-1248.121","-5400.032","-2038.032","-9417.683","-2655.238","-1734.346","-3932.267","-7210.523","-7341.653","-15012.324","-7720.143","-11838.078"
"1747042707","-505.000","-11611.581","-9382.814","-1886.785","-1188.666","-5477.965","-2027.750","-9397.864","-2747.178","-1724.362","-4339.218","-7192.791","-7247.031","-14795.363","-7786.453","-11888.742"
"1747042708","-510.514","-11774.004","-9293.109","-1792.163","-1170.337","-5468.130","-2017.915","-9358.376","-2586.395","-1724.660","-4586.726","-7212.311","-7126.629","-14832.616","-7674.247","-11905.432"
"1747042709","-496.358","-11882.782","-9127.557","-1668.185","-1226.813","-5306.900","-2073.944","-9346.157","-2409.220","-1733.154","-4261.285","-7211.268","-7118.881","-15076.697","-7612.705","-11936.426"
"1747042710","-496.656","-11769.533","-9089.112","-1644.194","-1295.060","-5262.643","-2110.004","-9371.638","-2427.995","-1818.985","-3849.566","-7201.731","-7237.345","-14986.545","-7753.521","-11945.516"
