"","A0_C05 Ave. (µV)","A2_C07 Ave. (µV)","A4_C08 Ave. (µV)","A6_C11 Ave. (µV)","C0_D01 Ave. (µV)","C3_D03 Ave. (µV)","C6_D04 Ave. (µV)","B0_C13 Ave. (µV)","B6_C14 Ave. (µV)","D0_D07 Ave. (µV)","D1_D08 Ave. (µV)","D2_D11 Ave. (µV)","D3_D12 Ave. (µV)","D4_D13 Ave. (µV)","D5_D14 Ave. (µV)","D6_D16 Ave. (µV)"
"1747044117","-460.446","-14505.982","-11318.624","-2449.453","-2011.061","-5949.438","-2954.900","-11473.298","-3482.997","-2777.725","-5231.202","-8095.354","-7681.251","-18502.921","-9734.631","-15967.935"
"1747044118","-551.492","-14471.710","-11308.342","-2443.045","-2008.379","-5905.777","-2964.139","-11611.134","-3500.283","-2810.061","-5186.051","-8083.433","-7592.440","-18678.606","-9735.376","-16116.202"
"1747044119","-660.568","-14455.765","-11316.836","-2454.668","-2017.170","-5857.199","-3013.015","-11767.745","-3449.917","-2913.922","-5256.683","-8105.040","-7622.093","-18529.445","-9651.035","-16180.873"
"1747044120","-679.940","-14432.669","-11292.100","-2449.900","-2012.104","-5783.290","-3094.673","-11775.196","-3335.774","-2966.821","-5339.086","-8109.510","-7680.357","-18397.868","-9835.362","-16233.325"
"1747044121","-665.784","-14424.473","-11341.870","-2440.959","-2007.186","-5869.418","-3118.366","-11661.649","-3324.896","-2969.503","-5344.152","-8119.941","-7709.861","-18494.427","-9824.783","-16250.461"
"1747044122","-603.199","-14480.501","-11512.339","-2439.618","-2043.545","-5976.111","-3090.203","-11509.806","-3452.450","-2952.367","-5319.268","-8107.871","-7592.738","-18662.512","-9656.698","-16240.627"
"1747044123","-464.767","-14674.217","-11647.344","-2432.019","-2108.216","-5920.976","-3004.074","-11548.549","-3479.570","-2865.791","-5305.111","-8117.706","-7585.585","-18555.969","-9751.767","-16123.354"
"1747044124","-474.155","-14751.256","-11549.294","-2437.681","-2058.744","-5898.327","-2966.821","-11721.998","-3440.231","-2796.054","-5313.903","-8123.666","-7725.805","-18415.004","-9800.494","-16012.788"
"1747044125","-595.152","-14699.548","-11436.045","-2437.383","-2010.614","-5908.012","-2956.539","-11777.282","-3460.348","-2837.777","-5342.662","-8132.309","-7780.790","-18640.012","-9619.445","-15958.399"
"1747044126","-682.026","-14502.853","-11384.487","-2430.677","-1979.917","-5792.379","-3006.160","-11672.974","-3468.543","-2925.545","-5325.675","-8130.223","-7581.115","-18669.963","-9804.815","-15916.228"
"1747044127","-666.529","-14454.573","-11379.421","-2432.317","-1998.693","-5757.958","-3057.718","-11562.705","-3465.712","-2969.205","-5322.695","-8104.146","-7513.762","-18568.039","-9858.906","-15905.499"
"1747044128","-645.667","-14434.755","-11344.552","-2460.182","-2001.077","-5915.612","-3089.458","-11548.847","-3461.689","-2959.520","-5349.219","-8151.382","-7597.208","-18453.151","-9704.679","-15908.778"
"1747044129","-593.960","-14511.794","-11320.859","-2507.865","-2013.892","-5953.759","-3061.146","-11675.656","-3454.834","-2948.940","-5378.425","-8151.531","-7705.986","-18536.299","-9664.595","-15934.259"
