Today's Date:	18 February 2025	Date of Test:	18-Feb-25 11:07:45 AM
Filename:	Arbitrary file name 2025-02-18 11-07-45_071	Tester Channel:	3
Tester ID:	Maccor #4
Procedure:	E66_puls_0.75C_constSoC.000	Description:	pulsing around one SoC with 0.75C for 30s
SCap:	0.0 g
C Rate:	64.599998 A
Rec	Cycle P	Cycle C	Step	Test Time	Step Time	Capacity	Energy	Current	Voltage	MD	ES	DPT Time	AUX1 [C]	
386	26	26	4	  0d 00:30:20	  0d 00:00:20	0.27	0.97	48.451	3.584	D	1	18-Feb-25 11:38:11 AM	27	
387	26	26	4	  0d 00:30:25	  0d 00:00:25	0.337	1.211	48.442	3.579	D	1	18-Feb-25 11:38:16 AM	27	
388	26	26	4	  0d 00:30:30	  0d 00:00:30	0.403	1.449	48.457	3.576	D	129	18-Feb-25 11:38:21 AM	27	
389	26	26	5	  0d 00:30:30	  0d 00:00:0	0.000	0.002	48.536	3.744	C	0	18-Feb-25 11:38:21 AM	27	
390	26	26	5	  0d 00:30:35	  0d 00:00:5	0.068	0.255	48.457	3.765	C	1	18-Feb-25 11:38:26 AM	27	
391	26	26	5	  0d 00:30:40	  0d 00:00:10	0.135	0.508	48.448	3.774	C	1	18-Feb-25 11:38:31 AM	27	
392	26	26	5	  0d 00:30:45	  0d 00:00:15	0.202	0.762	48.435	3.78	C	1	18-Feb-25 11:38:36 AM	27	
393	26	26	5	  0d 00:30:50	  0d 00:00:20	0.27	1.017	48.435	3.784	C	1	18-Feb-25 11:38:41 AM	27	
394	26	26	5	  0d 00:30:55	  0d 00:00:25	0.337	1.271	48.442	3.786	C	1	18-Feb-25 11:38:46 AM	27	
395	26	26	5	  0d 00:31:0	  0d 00:00:30	0.403	1.523	48.464	3.792	C	129	18-Feb-25 11:38:51 AM	27	
396	27	27	4	  0d 00:31:0	  0d 00:00:0	0.000	0.002	48.545	3.624	D	0	18-Feb-25 11:38:51 AM	27	
397	27	27	4	  0d 00:31:5	  0d 00:00:5	0.068	0.245	48.448	3.603	D	1	18-Feb-25 11:38:56 AM	27	
398	27	27	4	  0d 00:31:10	  0d 00:00:10	0.135	0.487	48.448	3.595	D	1	18-Feb-25 11:39:01 AM	27	
399	27	27	4	  0d 00:31:15	  0d 00:00:15	0.202	0.729	48.457	3.589	D	1	18-Feb-25 11:39:06 AM	27	
400	27	27	4	  0d 00:31:20	  0d 00:00:20	0.27	0.97	48.442	3.584	D	1	18-Feb-25 11:39:11 AM	27	
401	27	27	4	  0d 00:31:25	  0d 00:00:25	0.337	1.211	48.454	3.58	D	1	18-Feb-25 11:39:16 AM	27	
402	27	27	4	  0d 00:31:30	  0d 00:00:30	0.403	1.449	48.448	3.576	D	129	18-Feb-25 11:39:21 AM	27	
403	27	27	5	  0d 00:31:30	  0d 00:00:0	0.000	0.002	48.523	3.744	C	0	18-Feb-25 11:39:22 AM	27	
404	27	27	5	  0d 00:31:35	  0d 00:00:5	0.068	0.255	48.451	3.764	C	1	18-Feb-25 11:39:27 AM	27	
405	27	27	5	  0d 00:31:40	  0d 00:00:10	0.135	0.508	48.451	3.772	C	1	18-Feb-25 11:39:32 AM	27	
406	27	27	5	  0d 00:31:45	  0d 00:00:15	0.202	0.762	48.454	3.779	C	1	18-Feb-25 11:39:37 AM	27	
407	27	27	5	  0d 00:31:50	  0d 00:00:20	0.27	1.017	48.432	3.783	C	1	18-Feb-25 11:39:42 AM	27	
408	27	27	5	  0d 00:31:55	  0d 00:00:25	0.337	1.271	48.451	3.788	C	1	18-Feb-25 11:39:47 AM	27	
409	27	27	5	  0d 00:32:0	  0d 00:00:30	0.403	1.523	48.448	3.792	C	129	18-Feb-25 11:39:51 AM	27	
410	28	28	4	  0d 00:32:0	  0d 00:00:0	0.000	0.002	48.532	3.624	D	0	18-Feb-25 11:39:52 AM	27	
411	28	28	4	  0d 00:32:5	  0d 00:00:5	0.068	0.245	48.454	3.603	D	1	18-Feb-25 11:39:57 AM	27	
412	28	28	4	  0d 00:32:10	  0d 00:00:10	0.135	0.487	48.442	3.595	D	1	18-Feb-25 11:40:02 AM	27	
413	28	28	4	  0d 00:32:15	  0d 00:00:15	0.202	0.729	48.451	3.588	D	1	18-Feb-25 11:40:07 AM	27	
414	28	28	4	  0d 00:32:20	  0d 00:00:20	0.27	0.97	48.457	3.584	D	1	18-Feb-25 11:40:12 AM	27	
415	28	28	4	  0d 00:32:25	  0d 00:00:25	0.337	1.211	48.445	3.58	D	1	18-Feb-25 11:40:17 AM	27	
416	28	28	4	  0d 00:32:30	  0d 00:00:30	0.403	1.449	48.448	3.575	D	129	18-Feb-25 11:40:22 AM	27	
417	28	28	5	  0d 00:32:30	  0d 00:00:0	0.000	0.002	48.523	3.746	C	0	18-Feb-25 11:40:22 AM	27	
418	28	28	5	  0d 00:32:35	  0d 00:00:5	0.068	0.255	48.457	3.765	C	1	18-Feb-25 11:40:27 AM	27	
419	28	28	5	  0d 00:32:40	  0d 00:00:10	0.135	0.508	48.47	3.773	C	1	18-Feb-25 11:40:32 AM	27	
420	28	28	5	  0d 00:32:45	  0d 00:00:15	0.202	0.762	48.445	3.778	C	1	18-Feb-25 11:40:37 AM	27	
421	28	28	5	  0d 00:32:50	  0d 00:00:20	0.27	1.017	48.435	3.783	C	1	18-Feb-25 11:40:42 AM	27	
422	28	28	5	  0d 00:32:55	  0d 00:00:25	0.337	1.271	48.448	3.788	C	1	18-Feb-25 11:40:47 AM	27	
423	28	28	5	  0d 00:33:0	  0d 00:00:30	0.403	1.523	48.448	3.791	C	129	18-Feb-25 11:40:52 AM	27	
424	29	29	4	  0d 00:33:0	  0d 00:00:0	0.000	0.002	48.542	3.624	D	0	18-Feb-25 11:40:52 AM	27	
425	29	29	4	  0d 00:33:5	  0d 00:00:5	0.068	0.245	48.454	3.603	D	1	18-Feb-25 11:40:57 AM	27	
426	29	29	4	  0d 00:33:10	  0d 00:00:10	0.135	0.487	48.451	3.595	D	1	18-Feb-25 11:41:02 AM	27	
427	29	29	4	  0d 00:33:15	  0d 00:00:15	0.202	0.729	48.457	3.591	D	1	18-Feb-25 11:41:07 AM	27	
428	29	29	4	  0d 00:33:20	  0d 00:00:20	0.27	0.97	48.442	3.584	D	1	18-Feb-25 11:41:12 AM	27	
429	29	29	4	  0d 00:33:25	  0d 00:00:25	0.337	1.211	48.448	3.58	D	1	18-Feb-25 11:41:17 AM	27	
430	29	29	4	  0d 00:33:30	  0d 00:00:30	0.403	1.449	48.451	3.576	D	129	18-Feb-25 11:41:22 AM	27	
431	29	29	5	  0d 00:33:30	  0d 00:00:0	0.000	0.002	48.526	3.744	C	0	18-Feb-25 11:41:22 AM	27	
432	29	29	5	  0d 00:33:35	  0d 00:00:5	0.068	0.255	48.448	3.765	C	1	18-Feb-25 11:41:27 AM	27	
433	29	29	5	  0d 00:33:40	  0d 00:00:10	0.135	0.508	48.445	3.771	C	1	18-Feb-25 11:41:32 AM	27	
434	29	29	5	  0d 00:33:45	  0d 00:00:15	0.202	0.762	48.445	3.779	C	1	18-Feb-25 11:41:37 AM	27	
435	29	29	5	  0d 00:33:50	  0d 00:00:20	0.27	1.017	48.451	3.783	C	1	18-Feb-25 11:41:42 AM	27	
436	29	29	5	  0d 00:33:55	  0d 00:00:25	0.337	1.271	48.451	3.788	C	1	18-Feb-25 11:41:47 AM	27	
437	29	29	5	  0d 00:34:0	  0d 00:00:30	0.403	1.523	48.435	3.792	C	129	18-Feb-25 11:41:52 AM	27	
438	30	30	4	  0d 00:34:0	  0d 00:00:0	0.000	0.002	48.539	3.624	D	0	18-Feb-25 11:41:52 AM	27	
439	30	30	4	  0d 00:34:5	  0d 00:00:5	0.068	0.245	48.454	3.603	D	1	18-Feb-25 11:41:57 AM	27	
440	30	30	4	  0d 00:34:10	  0d 00:00:10	0.135	0.487	48.454	3.595	D	1	18-Feb-25 11:42:02 AM	27	
441	30	30	4	  0d 00:34:15	  0d 00:00:15	0.202	0.729	48.454	3.591	D	1	18-Feb-25 11:42:07 AM	27	
442	30	30	4	  0d 00:34:20	  0d 00:00:20	0.27	0.97	48.461	3.584	D	1	18-Feb-25 11:42:12 AM	27	
443	30	30	4	  0d 00:34:25	  0d 00:00:25	0.337	1.211	48.454	3.578	D	1	18-Feb-25 11:42:17 AM	27	
444	30	30	4	  0d 00:34:30	  0d 00:00:30	0.403	1.449	48.457	3.576	D	129	18-Feb-25 11:42:22 AM	27	
445	30	30	5	  0d 00:34:30	  0d 00:00:0	0.000	0.002	48.52	3.744	C	0	18-Feb-25 11:42:22 AM	27	
446	30	30	5	  0d 00:34:35	  0d 00:00:5	0.068	0.255	48.445	3.765	C	1	18-Feb-25 11:42:27 AM	27	
447	30	30	5	  0d 00:34:40	  0d 00:00:10	0.135	0.508	48.451	3.772	C	1	18-Feb-25 11:42:32 AM	27	
448	30	30	5	  0d 00:34:45	  0d 00:00:15	0.202	0.762	48.448	3.779	C	1	18-Feb-25 11:42:37 AM	27	
449	30	30	5	  0d 00:34:50	  0d 00:00:20	0.27	1.017	48.451	3.783	C	1	18-Feb-25 11:42:42 AM	27	
450	30	30	5	  0d 00:34:55	  0d 00:00:25	0.337	1.271	48.457	3.788	C	1	18-Feb-25 11:42:47 AM	27	
451	30	30	5	  0d 00:35:0	  0d 00:00:30	0.403	1.523	48.448	3.792	C	129	18-Feb-25 11:42:52 AM	27	
452	31	31	4	  0d 00:35:0	  0d 00:00:0	0.000	0.002	48.539	3.625	D	0	18-Feb-25 11:42:52 AM	27	
453	31	31	4	  0d 00:35:5	  0d 00:00:5	0.068	0.245	48.457	3.603	D	1	18-Feb-25 11:42:57 AM	27	
454	31	31	4	  0d 00:35:10	  0d 00:00:10	0.135	0.487	48.445	3.595	D	1	18-Feb-25 11:43:02 AM	27	
455	31	31	4	  0d 00:35:15	  0d 00:00:15	0.202	0.729	48.442	3.589	D	1	18-Feb-25 11:43:07 AM	27	
456	31	31	4	  0d 00:35:20	  0d 00:00:20	0.27	0.97	48.448	3.584	D	1	18-Feb-25 11:43:12 AM	27	
457	31	31	4	  0d 00:35:25	  0d 00:00:25	0.337	1.211	48.439	3.58	D	1	18-Feb-25 11:43:17 AM	27	
458	31	31	4	  0d 00:35:30	  0d 00:00:30	0.403	1.449	48.448	3.576	D	129	18-Feb-25 11:43:22 AM	27	
459	31	31	5	  0d 00:35:30	  0d 00:00:0	0.000	0.002	48.52	3.743	C	0	18-Feb-25 11:43:23 AM	27	
460	31	31	5	  0d 00:35:35	  0d 00:00:5	0.068	0.255	48.451	3.764	C	1	18-Feb-25 11:43:28 AM	27	
461	31	31	5	  0d 00:35:40	  0d 00:00:10	0.135	0.508	48.451	3.774	C	1	18-Feb-25 11:43:33 AM	27	
462	31	31	5	  0d 00:35:45	  0d 00:00:15	0.202	0.762	48.451	3.779	C	1	18-Feb-25 11:43:38 AM	27	
463	31	31	5	  0d 00:35:50	  0d 00:00:20	0.27	1.017	48.467	3.785	C	1	18-Feb-25 11:43:43 AM	27	
464	31	31	5	  0d 00:35:55	  0d 00:00:25	0.337	1.271	48.457	3.789	C	1	18-Feb-25 11:43:48 AM	27	
465	31	31	5	  0d 00:36:0	  0d 00:00:30	0.403	1.523	48.442	3.792	C	129	18-Feb-25 11:43:52 AM	27	
466	32	32	4	  0d 00:36:0	  0d 00:00:0	0.000	0.002	48.542	3.625	D	0	18-Feb-25 11:43:53 AM	27	
467	32	32	4	  0d 00:36:5	  0d 00:00:5	0.068	0.245	48.448	3.603	D	1	18-Feb-25 11:43:58 AM	27	
468	32	32	4	  0d 00:36:10	  0d 00:00:10	0.135	0.487	48.448	3.596	D	1	18-Feb-25 11:44:03 AM	27	
469	32	32	4	  0d 00:36:15	  0d 00:00:15	0.202	0.729	48.457	3.589	D	1	18-Feb-25 11:44:08 AM	27	
470	32	32	4	  0d 00:36:20	  0d 00:00:20	0.27	0.97	48.445	3.584	D	1	18-Feb-25 11:44:13 AM	27	
471	32	32	4	  0d 00:36:25	  0d 00:00:25	0.337	1.211	48.454	3.58	D	1	18-Feb-25 11:44:18 AM	27	
472	32	32	4	  0d 00:36:30	  0d 00:00:30	0.403	1.449	48.464	3.576	D	129	18-Feb-25 11:44:23 AM	27	
473	32	32	5	  0d 00:36:30	  0d 00:00:0	0.000	0.002	48.523	3.744	C	0	18-Feb-25 11:44:23 AM	27	
474	32	32	5	  0d 00:36:35	  0d 00:00:5	0.068	0.255	48.435	3.764	C	1	18-Feb-25 11:44:28 AM	27	
475	32	32	5	  0d 00:36:40	  0d 00:00:10	0.135	0.508	48.451	3.772	C	1	18-Feb-25 11:44:33 AM	27	
476	32	32	5	  0d 00:36:45	  0d 00:00:15	0.202	0.762	48.448	3.778	C	1	18-Feb-25 11:44:38 AM	27	
477	32	32	5	  0d 00:36:50	  0d 00:00:20	0.27	1.017	48.451	3.783	C	1	18-Feb-25 11:44:43 AM	27	
478	32	32	5	  0d 00:36:55	  0d 00:00:25	0.337	1.271	48.448	3.79	C	1	18-Feb-25 11:44:48 AM	27	
479	32	32	5	  0d 00:37:0	  0d 00:00:30	0.403	1.523	48.461	3.791	C	129	18-Feb-25 11:44:53 AM	27	
480	33	33	4	  0d 00:37:0	  0d 00:00:0	0.000	0.002	48.539	3.624	D	0	18-Feb-25 11:44:53 AM	27	
481	33	33	4	  0d 00:37:5	  0d 00:00:5	0.068	0.245	48.454	3.603	D	1	18-Feb-25 11:44:58 AM	27	
482	33	33	4	  0d 00:37:10	  0d 00:00:10	0.135	0.487	48.454	3.596	D	1	18-Feb-25 11:45:03 AM	27	
483	33	33	4	  0d 00:37:15	  0d 00:00:15	0.202	0.729	48.435	3.59	D	1	18-Feb-25 11:45:08 AM	27	
484	33	33	4	  0d 00:37:20	  0d 00:00:20	0.27	0.97	48.451	3.584	D	1	18-Feb-25 11:45:13 AM	27	
485	33	33	4	  0d 00:37:25	  0d 00:00:25	0.337	1.211	48.442	3.58	D	1	18-Feb-25 11:45:18 AM	27	
486	33	33	4	  0d 00:37:30	  0d 00:00:30	0.403	1.449	48.451	3.576	D	129	18-Feb-25 11:45:23 AM	27	
487	33	33	5	  0d 00:37:30	  0d 00:00:0	0.000	0.001	48.545	3.743	C	0	18-Feb-25 11:45:23 AM	27	
488	33	33	5	  0d 00:37:35	  0d 00:00:5	0.068	0.254	48.448	3.764	C	1	18-Feb-25 11:45:28 AM	27	
489	33	33	5	  0d 00:37:40	  0d 00:00:10	0.135	0.508	48.442	3.772	C	1	18-Feb-25 11:45:33 AM	27	
490	33	33	5	  0d 00:37:45	  0d 00:00:15	0.202	0.762	48.454	3.779	C	1	18-Feb-25 11:45:38 AM	27	
491	33	33	5	  0d 00:37:50	  0d 00:00:20	0.27	1.016	48.448	3.785	C	1	18-Feb-25 11:45:43 AM	27	
492	33	33	5	  0d 00:37:55	  0d 00:00:25	0.337	1.271	48.461	3.788	C	1	18-Feb-25 11:45:48 AM	27	
493	33	33	5	  0d 00:38:0	  0d 00:00:30	0.403	1.523	48.445	3.791	C	129	18-Feb-25 11:45:53 AM	27	
494	34	34	4	  0d 00:38:0	  0d 00:00:0	0.000	0.002	48.551	3.625	D	0	18-Feb-25 11:45:53 AM	27	
495	34	34	4	  0d 00:38:5	  0d 00:00:5	0.068	0.245	48.445	3.603	D	1	18-Feb-25 11:45:58 AM	27	
496	34	34	4	  0d 00:38:10	  0d 00:00:10	0.135	0.487	48.451	3.596	D	1	18-Feb-25 11:46:03 AM	27	
497	34	34	4	  0d 00:38:15	  0d 00:00:15	0.202	0.729	48.454	3.589	D	1	18-Feb-25 11:46:08 AM	27	
498	34	34	4	  0d 00:38:20	  0d 00:00:20	0.27	0.97	48.457	3.584	D	1	18-Feb-25 11:46:13 AM	27	
499	34	34	4	  0d 00:38:25	  0d 00:00:25	0.337	1.211	48.445	3.58	D	1	18-Feb-25 11:46:18 AM	27	
500	34	34	4	  0d 00:38:30	  0d 00:00:30	0.403	1.449	48.445	3.576	D	129	18-Feb-25 11:46:23 AM	27	
501	34	34	5	  0d 00:38:30	  0d 00:00:0	0.000	0.002	48.536	3.744	C	0	18-Feb-25 11:46:23 AM	27	
502	34	34	5	  0d 00:38:35	  0d 00:00:5	0.068	0.255	48.439	3.764	C	1	18-Feb-25 11:46:28 AM	27	
503	34	34	5	  0d 00:38:40	  0d 00:00:10	0.135	0.508	48.451	3.772	C	1	18-Feb-25 11:46:33 AM	27	
504	34	34	5	  0d 00:38:45	  0d 00:00:15	0.202	0.762	48.445	3.779	C	1	18-Feb-25 11:46:38 AM	27	
505	34	34	5	  0d 00:38:50	  0d 00:00:20	0.27	1.017	48.445	3.784	C	1	18-Feb-25 11:46:43 AM	27	
506	34	34	5	  0d 00:38:55	  0d 00:00:25	0.337	1.271	48.461	3.788	C	1	18-Feb-25 11:46:48 AM	27	
507	34	34	5	  0d 00:39:0	  0d 00:00:30	0.403	1.523	48.451	3.791	C	129	18-Feb-25 11:46:53 AM	27	
508	35	35	4	  0d 00:39:0	  0d 00:00:0	0.000	0.002	48.532	3.623	D	0	18-Feb-25 11:46:53 AM	27	
509	35	35	4	  0d 00:39:5	  0d 00:00:5	0.068	0.245	48.445	3.604	D	1	18-Feb-25 11:46:58 AM	27	
510	35	35	4	  0d 00:39:10	  0d 00:00:10	0.135	0.487	48.454	3.596	D	1	18-Feb-25 11:47:03 AM	27	
511	35	35	4	  0d 00:39:15	  0d 00:00:15	0.202	0.729	48.454	3.589	D	1	18-Feb-25 11:47:08 AM	27	
512	35	35	4	  0d 00:39:20	  0d 00:00:20	0.27	0.97	48.451	3.583	D	1	18-Feb-25 11:47:13 AM	27	
513	35	35	4	  0d 00:39:25	  0d 00:00:25	0.337	1.211	48.451	3.58	D	1	18-Feb-25 11:47:18 AM	27	
514	35	35	4	  0d 00:39:30	  0d 00:00:30	0.403	1.449	48.445	3.576	D	129	18-Feb-25 11:47:23 AM	27	
515	35	35	5	  0d 00:39:30	  0d 00:00:0	0.000	0.002	48.526	3.744	C	0	18-Feb-25 11:47:23 AM	27	
516	35	35	5	  0d 00:39:35	  0d 00:00:5	0.068	0.255	48.448	3.763	C	1	18-Feb-25 11:47:28 AM	27	
517	35	35	5	  0d 00:39:40	  0d 00:00:10	0.135	0.508	48.464	3.772	C	1	18-Feb-25 11:47:33 AM	27	
518	35	35	5	  0d 00:39:45	  0d 00:00:15	0.202	0.762	48.451	3.778	C	1	18-Feb-25 11:47:39 AM	27	
519	35	35	5	  0d 00:39:50	  0d 00:00:20	0.27	1.017	48.451	3.783	C	1	18-Feb-25 11:47:43 AM	27	
520	35	35	5	  0d 00:39:55	  0d 00:00:25	0.337	1.271	48.473	3.787	C	1	18-Feb-25 11:47:48 AM	27	
521	35	35	5	  0d 00:40:0	  0d 00:00:30	0.403	1.523	48.448	3.792	C	129	18-Feb-25 11:47:53 AM	27	
522	36	36	4	  0d 00:40:0	  0d 00:00:0	0.000	0.001	48.551	3.625	D	0	18-Feb-25 11:47:54 AM	27	
523	36	36	4	  0d 00:40:5	  0d 00:00:5	0.068	0.244	48.464	3.603	D	1	18-Feb-25 11:47:59 AM	27	
524	36	36	4	  0d 00:40:10	  0d 00:00:10	0.135	0.486	48.454	3.596	D	1	18-Feb-25 11:48:04 AM	27	
525	36	36	4	  0d 00:40:15	  0d 00:00:15	0.202	0.728	48.454	3.589	D	1	18-Feb-25 11:48:09 AM	27	
526	36	36	4	  0d 00:40:20	  0d 00:00:20	0.27	0.969	48.457	3.582	D	1	18-Feb-25 11:48:14 AM	27	
527	36	36	4	  0d 00:40:25	  0d 00:00:25	0.337	1.211	48.439	3.58	D	1	18-Feb-25 11:48:19 AM	27	
528	36	36	4	  0d 00:40:30	  0d 00:00:30	0.403	1.449	48.442	3.576	D	129	18-Feb-25 11:48:24 AM	27	
529	36	36	5	  0d 00:40:30	  0d 00:00:0	0.000	0.002	48.548	3.744	C	0	18-Feb-25 11:48:24 AM	27	
530	36	36	5	  0d 00:40:35	  0d 00:00:5	0.068	0.255	48.457	3.764	C	1	18-Feb-25 11:48:29 AM	27	
531	36	36	5	  0d 00:40:40	  0d 00:00:10	0.135	0.508	48.461	3.773	C	1	18-Feb-25 11:48:34 AM	27	
532	36	36	5	  0d 00:40:45	  0d 00:00:15	0.202	0.762	48.445	3.778	C	1	18-Feb-25 11:48:39 AM	27	
533	36	36	5	  0d 00:40:50	  0d 00:00:20	0.27	1.017	48.429	3.784	C	1	18-Feb-25 11:48:44 AM	27	
534	36	36	5	  0d 00:40:55	  0d 00:00:25	0.337	1.271	48.454	3.789	C	1	18-Feb-25 11:48:49 AM	27	
535	36	36	5	  0d 00:41:0	  0d 00:00:30	0.403	1.523	48.464	3.792	C	129	18-Feb-25 11:48:54 AM	27	
536	37	37	4	  0d 00:41:0	  0d 00:00:0	0.001	0.002	48.498	3.624	D	0	18-Feb-25 11:48:54 AM	27	
537	37	37	4	  0d 00:41:5	  0d 00:00:5	0.068	0.245	48.454	3.605	D	1	18-Feb-25 11:48:59 AM	27	
538	37	37	4	  0d 00:41:10	  0d 00:00:10	0.135	0.487	48.457	3.595	D	1	18-Feb-25 11:49:04 AM	27	
539	37	37	4	  0d 00:41:15	  0d 00:00:15	0.202	0.729	48.448	3.588	D	1	18-Feb-25 11:49:09 AM	27	
540	37	37	4	  0d 00:41:20	  0d 00:00:20	0.27	0.97	48.454	3.584	D	1	18-Feb-25 11:49:14 AM	27	
541	37	37	4	  0d 00:41:25	  0d 00:00:25	0.337	1.211	48.448	3.58	D	1	18-Feb-25 11:49:19 AM	27	
542	37	37	4	  0d 00:41:30	  0d 00:00:30	0.403	1.449	48.445	3.576	D	129	18-Feb-25 11:49:24 AM	27	
543	37	37	5	  0d 00:41:30	  0d 00:00:0	0.000	0.001	48.548	3.743	C	0	18-Feb-25 11:49:24 AM	27	
544	37	37	5	  0d 00:41:35	  0d 00:00:5	0.068	0.254	48.457	3.765	C	1	18-Feb-25 11:49:29 AM	27	
545	37	37	5	  0d 00:41:40	  0d 00:00:10	0.135	0.508	48.457	3.772	C	1	18-Feb-25 11:49:34 AM	27	
546	37	37	5	  0d 00:41:45	  0d 00:00:15	0.202	0.762	48.454	3.779	C	1	18-Feb-25 11:49:39 AM	27	
547	37	37	5	  0d 00:41:50	  0d 00:00:20	0.27	1.016	48.457	3.784	C	1	18-Feb-25 11:49:44 AM	27	
548	37	37	5	  0d 00:41:55	  0d 00:00:25	0.337	1.271	48.47	3.786	C	1	18-Feb-25 11:49:49 AM	27	
549	37	37	5	  0d 00:42:0	  0d 00:00:30	0.403	1.523	48.429	3.791	C	129	18-Feb-25 11:49:54 AM	27	
550	38	38	4	  0d 00:42:0	  0d 00:00:0	0.000	0.002	48.542	3.624	D	0	18-Feb-25 11:49:54 AM	27	
551	38	38	4	  0d 00:42:5	  0d 00:00:5	0.068	0.245	48.448	3.604	D	1	18-Feb-25 11:49:59 AM	27	
552	38	38	4	  0d 00:42:10	  0d 00:00:10	0.135	0.487	48.445	3.595	D	1	18-Feb-25 11:50:04 AM	27	
553	38	38	4	  0d 00:42:15	  0d 00:00:15	0.202	0.729	48.451	3.589	D	1	18-Feb-25 11:50:09 AM	27	
554	38	38	4	  0d 00:42:20	  0d 00:00:20	0.27	0.97	48.448	3.584	D	1	18-Feb-25 11:50:14 AM	27	
555	38	38	4	  0d 00:42:25	  0d 00:00:25	0.337	1.211	48.454	3.579	D	1	18-Feb-25 11:50:19 AM	27	
556	38	38	4	  0d 00:42:30	  0d 00:00:30	0.403	1.449	48.448	3.574	D	129	18-Feb-25 11:50:24 AM	27	
557	38	38	5	  0d 00:42:30	  0d 00:00:0	0.000	0.002	48.529	3.744	C	0	18-Feb-25 11:50:24 AM	27	
558	38	38	5	  0d 00:42:35	  0d 00:00:5	0.068	0.255	48.442	3.764	C	1	18-Feb-25 11:50:29 AM	27	
559	38	38	5	  0d 00:42:40	  0d 00:00:10	0.135	0.508	48.448	3.772	C	1	18-Feb-25 11:50:34 AM	27	
560	38	38	5	  0d 00:42:45	  0d 00:00:15	0.202	0.762	48.454	3.778	C	1	18-Feb-25 11:50:39 AM	27	
561	38	38	5	  0d 00:42:50	  0d 00:00:20	0.27	1.017	48.454	3.783	C	1	18-Feb-25 11:50:44 AM	27	
562	38	38	5	  0d 00:42:55	  0d 00:00:25	0.337	1.271	48.451	3.788	C	1	18-Feb-25 11:50:49 AM	27	
563	38	38	5	  0d 00:43:0	  0d 00:00:30	0.403	1.523	48.467	3.792	C	129	18-Feb-25 11:50:54 AM	27	
564	39	39	4	  0d 00:43:0	  0d 00:00:0	0.000	0.002	48.539	3.622	D	0	18-Feb-25 11:50:54 AM	27	
565	39	39	4	  0d 00:43:5	  0d 00:00:5	0.068	0.245	48.445	3.603	D	1	18-Feb-25 11:50:59 AM	27	
566	39	39	4	  0d 00:43:10	  0d 00:00:10	0.135	0.487	48.454	3.595	D	1	18-Feb-25 11:51:04 AM	27	
567	39	39	4	  0d 00:43:15	  0d 00:00:15	0.202	0.729	48.445	3.59	D	1	18-Feb-25 11:51:09 AM	27	
568	39	39	4	  0d 00:43:20	  0d 00:00:20	0.27	0.97	48.457	3.584	D	1	18-Feb-25 11:51:14 AM	27	
569	39	39	4	  0d 00:43:25	  0d 00:00:25	0.337	1.211	48.454	3.58	D	1	18-Feb-25 11:51:19 AM	27	
570	39	39	4	  0d 00:43:30	  0d 00:00:30	0.403	1.449	48.461	3.576	D	129	18-Feb-25 11:51:24 AM	27	
571	39	39	5	  0d 00:43:30	  0d 00:00:0	0.000	0.002	48.548	3.744	C	0	18-Feb-25 11:51:24 AM	27	
572	39	39	5	  0d 00:43:35	  0d 00:00:5	0.068	0.255	48.451	3.764	C	1	18-Feb-25 11:51:29 AM	27	
573	39	39	5	  0d 00:43:40	  0d 00:00:10	0.135	0.508	48.442	3.772	C	1	18-Feb-25 11:51:34 AM	27	
574	39	39	5	  0d 00:43:45	  0d 00:00:15	0.202	0.762	48.454	3.779	C	1	18-Feb-25 11:51:39 AM	27	
575	39	39	5	  0d 00:43:50	  0d 00:00:20	0.27	1.017	48.454	3.783	C	1	18-Feb-25 11:51:44 AM	27	
576	39	39	5	  0d 00:43:55	  0d 00:00:25	0.337	1.271	48.442	3.788	C	1	18-Feb-25 11:51:49 AM	27	
577	39	39	5	  0d 00:44:0	  0d 00:00:30	0.403	1.523	48.448	3.79	C	129	18-Feb-25 11:51:54 AM	27	
578	40	40	4	  0d 00:44:0	  0d 00:00:0	0.000	0.002	48.539	3.625	D	0	18-Feb-25 11:51:55 AM	27	
579	40	40	4	  0d 00:44:5	  0d 00:00:5	0.068	0.245	48.439	3.603	D	1	18-Feb-25 11:52:00 AM	27	
580	40	40	4	  0d 00:44:10	  0d 00:00:10	0.135	0.487	48.464	3.597	D	1	18-Feb-25 11:52:05 AM	27	
581	40	40	4	  0d 00:44:15	  0d 00:00:15	0.202	0.729	48.448	3.59	D	1	18-Feb-25 11:52:10 AM	27	
582	40	40	4	  0d 00:44:20	  0d 00:00:20	0.27	0.97	48.464	3.583	D	1	18-Feb-25 11:52:15 AM	27	
583	40	40	4	  0d 00:44:25	  0d 00:00:25	0.337	1.211	48.448	3.579	D	1	18-Feb-25 11:52:20 AM	27	
584	40	40	4	  0d 00:44:30	  0d 00:00:30	0.403	1.449	48.454	3.576	D	129	18-Feb-25 11:52:25 AM	27	
585	40	40	5	  0d 00:44:30	  0d 00:00:0	0.000	0.001	48.539	3.744	C	0	18-Feb-25 11:52:25 AM	27	
586	40	40	5	  0d 00:44:35	  0d 00:00:5	0.068	0.254	48.451	3.764	C	1	18-Feb-25 11:52:30 AM	27	
587	40	40	5	  0d 00:44:40	  0d 00:00:10	0.135	0.508	48.451	3.772	C	1	18-Feb-25 11:52:35 AM	27	
