"","A0_C05 Ave. (µV)","A2_C07 Ave. (µV)","A4_C08 Ave. (µV)","A6_C11 Ave. (µV)","C0_D01 Ave. (µV)","C3_D03 Ave. (µV)","C6_D04 Ave. (µV)","B0_C13 Ave. (µV)","B6_C14 Ave. (µV)","D0_D07 Ave. (µV)","D1_D08 Ave. (µV)","D2_D11 Ave. (µV)","D3_D12 Ave. (µV)","D4_D13 Ave. (µV)","D5_D14 Ave. (µV)","D6_D16 Ave. (µV)"
"1744194708","-2055.963","-6518.364","-5841.156","-4228.652","-1888.176","-3207.525","-5462.766","-4329.681","-4338.473","-5035.549","-4774.183","-4648.715","-6246.120","-6051.213","-3844.202","-2208.799"
"1744194709","-2075.732","-6613.731","-5839.020","-4171.580","-1753.867","-3065.914","-5434.901","-4275.739","-4566.908","-5044.043","-4782.528","-4599.839","-6215.423","-5830.526","-4013.181","-2227.426"
"1744194710","-2083.629","-6614.774","-5840.510","-4266.351","-1718.551","-3019.720","-5534.887","-4399.419","-4597.455","-5058.199","-4591.346","-4489.869","-6130.338","-5882.233","-3951.639","-2372.265"
"1744194711","-2083.083","-6402.433","-5815.923","-4382.133","-1847.049","-3088.315","-5573.630","-4575.402","-4566.908","-5024.076","-4624.724","-4467.666","-6120.652","-6051.809","-3931.969","-2319.664"
"1744194712","-2085.567","-6241.649","-5690.157","-4430.562","-1931.936","-3063.977","-5477.965","-4459.769","-4603.863","-4879.236","-4819.632","-4613.400","-6222.427","-5865.544","-3971.159","-2175.421"
"1744194713","-1955.529","-6351.570","-5609.691","-4336.337","-1939.932","-3089.905","-5413.294","-4286.468","-4633.069","-4870.594","-4772.842","-4639.328","-6187.856","-5793.571","-3878.474","-2193.451"
"1744194714","-1842.827","-6541.908","-5711.615","-4183.501","-1913.458","-3082.305","-5540.550","-4278.123","-4561.841","-4960.299","-4657.954","-4546.195","-6220.788","-5854.815","-3862.232","-2338.886"
"1744194715","-1932.383","-6612.390","-5797.148","-4220.456","-1818.240","-3070.980","-5608.201","-4346.520","-4349.798","-5008.429","-4594.177","-4413.426","-6235.838","-6029.308","-3983.825","-2354.831"
"1744194716","-2039.870","-6605.884","-5827.745","-4371.802","-1732.608","-3051.360","-5603.930","-4319.400","-4423.708","-5010.366","-4764.944","-4543.215","-6098.002","-5989.820","-3934.503","-2251.714"
"1744194717","-2053.231","-6404.668","-5813.390","-4437.566","-1825.243","-3031.790","-5531.758","-4293.472","-4631.132","-5019.605","-4756.004","-4661.232","-6100.088","-5819.649","-3871.471","-2152.324"
