"","A0_C05 Ave. (µV)","A2_C07 Ave. (µV)","A4_C08 Ave. (µV)","A6_C11 Ave. (µV)","C0_D01 Ave. (µV)","C3_D03 Ave. (µV)","C6_D04 Ave. (µV)","B0_C13 Ave. (µV)","B6_C14 Ave. (µV)","D0_D07 Ave. (µV)","D1_D08 Ave. (µV)","D2_D11 Ave. (µV)","D3_D12 Ave. (µV)","D4_D13 Ave. (µV)","D5_D14 Ave. (µV)","D6_D16 Ave. (µV)"
"1743849943","-1043.975","-4462.898","-4096.627","-2793.521","-1059.026","-1595.318","-3642.142","-2640.933","-2785.772","-2902.597","-2728.105","-2333.969","-3850.609","-3574.789","-2516.061","-1363.456"
"1743849944","-1102.289","-4246.334","-4098.515","-2642.572","-931.124","-1767.178","-3540.218","-2636.611","-2851.039","-3023.297","-2900.809","-2253.801","-3968.328","-3488.958","-2494.901","-1289.845"
"1743849945","-1241.267","-4130.751","-3989.488","-2702.773","-894.517","-1800.358","-3597.289","-2678.931","-2851.933","-3053.546","-2829.880","-2107.024","-3926.456","-3742.129","-2461.672","-1365.542"
"1743849946","-1267.046","-4144.162","-3844.500","-2823.919","-890.493","-1633.316","-3703.088","-2658.069","-2800.822","-2959.073","-2710.521","-2135.038","-3947.616","-3679.991","-2515.614","-1411.736"
"1743849947","-1279.215","-4360.676","-3799.001","-2895.196","-902.414","-1628.300","-3716.052","-2627.671","-2791.733","-2847.910","-2712.309","-2255.887","-3919.601","-3463.179","-2516.508","-1372.248"
"1743849948","-1213.551","-4512.668","-3954.470","-2912.432","-909.716","-1675.338","-3699.660","-2750.009","-2788.007","-2812.296","-2903.938","-2301.037","-3789.961","-3559.887","-2497.584","-1310.706"
"1743849949","-1085.848","-4442.632","-4080.534","-2913.177","-1007.915","-1613.498","-3616.363","-2928.227","-2808.869","-2932.400","-2814.680","-2140.999","-3876.984","-3735.870","-2526.343","-1343.787"
"1743849950","-1075.765","-4231.036","-4121.760","-2836.386","-1050.433","-1624.823","-3562.868","-2790.689","-3000.647","-3054.887","-2683.848","-2156.496","-3949.553","-3639.162","-2507.120","-1390.129"
"1743849951","-1225.919","-4142.225","-4006.326","-2668.500","-943.840","-1777.709","-3631.860","-2586.842","-3061.444","-3043.115","-2860.576","-2309.829","-3750.026","-3481.656","-2508.312","-1369.268"
"1743849952","-1305.342","-4159.808","-3858.507","-2648.234","-902.514","-1665.155","-3696.283","-2658.516","-2846.718","-2898.127","-2906.621","-2183.616","-3816.336","-3656.596","-2506.226","-1348.555"
"1743849953","-1291.335","-4354.864","-3813.952","-2817.512","-904.202","-1603.514","-3686.398","-2709.627","-2774.596","-2827.942","-2775.788","-2110.898","-3985.167","-3760.457","-2505.183","-1301.169"
"1743849954","-1187.474","-4488.230","-3939.271","-2921.969","-899.136","-1649.410","-3588.200","-2695.024","-2834.350","-2815.276","-2707.392","-2148.896","-3929.585","-3544.241","-2531.111","-1223.236"
"1743849955","-1065.334","-4387.895","-4099.309","-2949.734","-947.913","-1721.283","-3548.165","-2644.807","-2879.500","-2912.283","-2832.264","-2253.950","-3742.576","-3479.123","-2518.743","-1348.257"
"1743849956","-1115.352","-4190.505","-4130.006","-2926.290","-1092.106","-1640.767","-3686.696","-2681.762","-2869.964","-3046.393","-2913.624","-2182.573","-3882.498","-3742.576","-2506.673","-1385.957"
"1743849957","-1256.913","-4149.377","-3995.299","-2800.226","-1032.948","-1610.219","-3722.310","-2724.975","-2861.917","-3037.155","-2728.701","-2099.872","-4005.879","-3641.397","-2535.731","-1347.065"
"1743849958","-1332.065","-4152.358","-3854.930","-2676.547","-930.429","-1678.765","-3734.628","-2804.250","-2852.529","-2887.398","-2716.929","-2218.187","-3898.740","-3475.845","-2522.171","-1365.989"
"1743849959","-1288.205","-4187.673","-3819.615","-2692.789","-905.246","-1713.783","-3705.174","-2798.736","-2870.858","-2822.578","-2841.055","-2349.317","-3800.392","-3587.306","-2498.329","-1341.999"
"1743849960","-1136.760","-4405.379","-3966.093","-2856.453","-907.679","-1638.035","-3570.318","-2729.148","-2880.394","-2805.442","-2895.594","-2298.653","-3807.843","-3753.453","-2505.630","-1367.629"
"1743849961","-1080.930","-4454.404","-4139.096","-2966.374","-902.563","-1645.386","-3567.189","-2721.548","-2887.845","-2881.438","-2769.232","-2109.259","-3924.519","-3627.837","-2516.061","-1405.776"
"1743849962","-1160.055","-4304.349","-4107.356","-2908.409","-887.513","-1612.157","-3706.515","-2750.009","-2865.195","-3029.853","-2683.550","-2223.402","-3958.046","-3470.927","-2523.363","-1327.097"
"1743849963","-1313.686","-4188.120","-3913.641","-2759.298","-903.805","-1705.090","-3692.110","-2727.509","-2819.151","-3026.128","-2854.913","-2342.910","-3914.386","-3657.043","-2532.005","-1202.524"
"1743849964","-1346.320","-4185.438","-3819.913","-2681.315","-1004.040","-1835.227","-3571.808","-2689.213","-2665.073","-2886.206","-2880.991","-2145.320","-3792.495","-3685.057","-2535.731","-1396.090"
"1743849965","-1219.958","-4179.925","-3829.896","-2668.053","-1119.226","-1696.050","-3537.834","-2706.498","-2816.468","-2829.880","-2744.943","-2120.137","-3777.295","-3454.238","-2416.372","-1496.971"
"1743849966","-1097.023","-4153.848","-3867.745","-2793.570","-1033.445","-1615.882","-3687.143","-2742.112","-2918.243","-2862.513","-2699.494","-2242.625","-3901.720","-3540.814","-2341.270","-1370.907"
"1743849967","-1078.844","-4139.692","-4034.638","-2934.486","-948.906","-1687.258","-3724.545","-2749.264","-2873.987","-2989.471","-2852.082","-2279.878","-3974.289","-3736.466","-2464.801","-1252.294"
"1743849968","-1182.655","-4316.966","-4062.355","-2933.939","-937.680","-1683.136","-3618.101","-2701.133","-2835.542","-3049.523","-2891.570","-2116.859","-3813.952","-3644.526","-2591.908","-1262.873"
"1743849969","-1321.137","-4518.330","-3915.578","-2794.713","-934.899","-1651.198","-3556.162","-2624.691","-2873.838","-2914.518","-2697.706","-2137.423","-3780.425","-3481.060","-2477.616","-1448.542"
"1743849970","-1356.155","-4415.661","-3852.695","-2700.835","-933.111","-1678.169","-3635.585","-2701.133","-2895.892","-2822.131","-2761.483","-2308.339","-3962.070","-3669.560","-2506.524","-1391.321"
"1743849971","-1220.902","-4241.268","-3823.638","-2670.785","-915.627","-1662.672","-3749.132","-2733.171","-2892.911","-2822.727","-2889.931","-2225.339","-3985.167","-3720.522","-2561.808","-1228.750"
"1743849972","-1108.050","-4212.558","-3892.928","-2723.038","-913.292","-1656.562","-3653.318","-2680.570","-2901.256","-2968.758","-2861.619","-2106.279","-3818.721","-3482.699","-2502.650","-1310.110"
"1743849973","-1102.686","-4213.899","-4059.970","-2861.023","-909.120","-1688.451","-3544.092","-2688.468","-2761.781","-3057.420","-2689.362","-2200.007","-3790.259","-3503.561","-2507.865","-1412.630"
"1743849974","-1098.712","-4183.054","-4079.640","-2954.106","-900.825","-1637.042","-3580.451","-2739.727","-2623.647","-2984.107","-2686.083","-2288.073","-3902.018","-3731.400","-2546.310","-1409.054"
"1743849975","-1195.520","-4162.192","-3898.591","-2855.510","-922.531","-1638.532","-3723.949","-2744.347","-2759.993","-2848.059","-2876.222","-2159.774","-3967.285","-3648.400","-2537.668","-1342.893"
"1743849976","-1328.588","-4149.576","-3829.598","-2701.581","-934.104","-1655.817","-3708.502","-2592.057","-2906.173","-2845.526","-2834.648","-2117.902","-3774.017","-3444.105","-2532.303","-1382.232"
"1743849977","-1291.335","-4147.738","-3840.476","-2661.496","-915.527","-1654.774","-3570.616","-2453.476","-2864.897","-2969.503","-2656.430","-2251.714","-3842.860","-3633.201","-2509.803","-1412.183"
"1743849978","-1160.353","-4141.480","-3824.979","-2695.322","-930.727","-1679.212","-3558.099","-2647.936","-2826.154","-3039.986","-2828.985","-2242.178","-3973.693","-3733.784","-2519.041","-1274.794"
"1743849979","-1083.910","-4119.376","-3789.365","-2824.962","-934.799","-1644.889","-3679.395","-2844.632","-2861.619","-2942.681","-2930.760","-2086.461","-3831.983","-3522.038","-2537.668","-1192.987"
"1743849980","-1100.451","-4204.214","-3905.147","-2944.171","-912.994","-1626.611","-3745.407","-2829.731","-2886.802","-2869.815","-2806.038","-2149.791","-3751.069","-3439.486","-2534.091","-1342.893"
"1743849981","-1194.924","-4405.528","-4056.543","-2918.988","-931.919","-1698.732","-3643.632","-2663.583","-2911.538","-2819.002","-2694.577","-2298.653","-3854.930","-3675.669","-2443.641","-1462.996"
"1743849982","-1327.495","-4374.882","-4123.052","-2746.880","-984.669","-1757.542","-3561.974","-2650.470","-2887.547","-2859.980","-2846.718","-2213.269","-3976.971","-3730.953","-2440.959","-1341.105"
"1743849983","-1278.073","-4222.095","-3981.888","-2660.006","-986.904","-1617.670","-3650.635","-2731.383","-2685.040","-3025.532","-2883.822","-2120.137","-3797.263","-3469.437","-2549.589","-1232.028"
"1743849984","-1127.422","-4184.246","-3862.679","-2632.936","-927.250","-1653.135","-3734.529","-2726.763","-2606.213","-3017.038","-2704.114","-2252.460","-3832.579","-3546.476","-2494.007","-1382.828"
"1743849985","-1081.824","-4190.207","-3829.598","-2668.947","-948.161","-1703.650","-3634.840","-2672.970","-2836.734","-2876.967","-2760.291","-2160.370","-4000.217","-3755.987","-2506.524","-1432.151"
"1743849986","-1081.079","-4161.745","-3827.959","-2773.702","-950.396","-1671.016","-3539.771","-2672.374","-2945.364","-2835.095","-2905.428","-2094.507","-3941.655","-3611.743","-2543.926","-1370.311"
"1743849987","-1215.041","-4151.960","-3826.916","-2887.944","-944.336","-1638.035","-3548.364","-2718.568","-2896.190","-2830.625","-2832.562","-2170.056","-3781.319","-3456.920","-2518.743","-1259.595"
"1743849988","-1340.806","-4153.550","-3782.213","-2884.567","-956.506","-1664.907","-3648.549","-2734.512","-2822.727","-2943.575","-2658.814","-2326.220","-3779.382","-3627.092","-2521.574","-1309.812"
"1743849989","-1282.990","-4128.516","-3856.719","-2755.523","-955.462","-1640.469","-3733.784","-2675.503","-2852.529","-3054.887","-2792.329","-2174.973","-3786.087","-3707.707","-2536.923","-1433.045"
