"","A0_C05 Ave. (µV)","A2_C07 Ave. (µV)","A4_C08 Ave. (µV)","A6_C11 Ave. (µV)","C0_D01 Ave. (µV)","C3_D03 Ave. (µV)","C6_D04 Ave. (µV)","B0_C13 Ave. (µV)","B6_C14 Ave. (µV)","D0_D07 Ave. (µV)","D1_D08 Ave. (µV)","D2_D11 Ave. (µV)","D3_D12 Ave. (µV)","D4_D13 Ave. (µV)","D5_D14 Ave. (µV)","D6_D16 Ave. (µV)"
"1744191422","-1885.196","-6618.798","-5813.142","-4314.581","-1974.602","-3055.533","-5576.015","-4480.630","-4471.391","-4955.083","-4657.060","-4483.908","-6271.750","-5846.471","-3941.953","-2246.201"
"1744191423","-1943.856","-6491.542","-5820.692","-4203.767","-1882.315","-3077.239","-5548.149","-4502.088","-4649.758","-4878.938","-4583.001","-4610.121","-6115.586","-5864.054","-4097.670","-2199.858"
"1744191424","-2042.800","-6318.837","-5742.162","-4164.428","-1786.649","-3193.319","-5566.180","-4369.617","-4651.248","-4974.902","-4740.655","-4583.299","-6061.792","-5849.302","-4038.215","-2361.834"
"1744191425","-2087.156","-6224.116","-5567.968","-4192.591","-1770.059","-3126.562","-5580.684","-4304.349","-4504.323","-5043.000","-4798.621","-4413.575","-6192.923","-6015.897","-3934.354","-2424.568"
"1744191426","-2085.567","-6262.213","-5527.884","-4357.845","-1905.411","-3027.171","-5558.878","-4336.536","-4291.236","-5061.179","-4661.083","-4464.835","-6254.911","-6053.299","-3966.540","-2344.251"
"1744191427","-2085.666","-6496.211","-5696.019","-4435.281","-1980.364","-3096.759","-5522.271","-4382.730","-4412.830","-5079.508","-4607.290","-4575.253","-6234.199","-5843.639","-4083.663","-2205.521"
"1744191428","-2083.480","-6607.920","-5805.641","-4408.509","-1976.192","-3100.932","-5481.988","-4328.787","-4618.019","-5074.590","-4801.601","-4557.222","-6165.653","-5926.788","-4013.181","-2271.086"
"1744191429","-1975.298","-6468.743","-5822.182","-4295.558","-1894.683","-3065.020","-5429.238","-4290.789","-4632.473","-4915.595","-4756.153","-4439.801","-6087.720","-5895.048","-3897.399","-2425.313"
"1744191430","-1867.016","-6269.117","-5828.142","-4179.677","-1803.339","-3090.302","-5498.032","-4304.647","-4607.439","-4856.288","-4591.048","-4389.882","-6094.575","-5848.706","-3974.736","-2390.146"
"1744191431","-1939.684","-6217.510","-5725.622","-4149.973","-1795.143","-3116.131","-5536.079","-4383.624","-4518.032","-4953.295","-4558.563","-4437.268","-6189.644","-5848.110","-4078.746","-2276.003"
