"","A0_C05 Ave. (µV)","A2_C07 Ave. (µV)","A4_C08 Ave. (µV)","A6_C11 Ave. (µV)","C0_D01 Ave. (µV)","C3_D03 Ave. (µV)","C6_D04 Ave. (µV)","B0_C13 Ave. (µV)","B6_C14 Ave. (µV)","D0_D07 Ave. (µV)","D1_D08 Ave. (µV)","D2_D11 Ave. (µV)","D3_D12 Ave. (µV)","D4_D13 Ave. (µV)","D5_D14 Ave. (µV)","D6_D16 Ave. (µV)"
"1743774072","-3148.466","-9708.554","-9191.185","-7608.235","-3231.913","-5029.440","-9723.008","-6361.455","-7820.576","-7624.477","-6319.433","-6939.024","-9479.374","-9251.088","-5490.780","-4470.795"
"1743774073","-2980.332","-9777.546","-9221.733","-7771.750","-3290.176","-4883.409","-9738.605","-6307.960","-7856.637","-7742.792","-6304.979","-7039.756","-9480.119","-9054.840","-5430.281","-4428.029"
"1743774074","-2908.856","-9992.570","-9219.944","-7897.019","-3180.057","-4780.143","-9722.859","-6357.431","-7868.409","-7779.002","-6339.252","-6874.949","-9455.532","-9030.998","-5535.036","-4415.363"
"1743774075","-2908.260","-10058.582","-9228.140","-7904.917","-3092.289","-4907.995","-9718.239","-6461.740","-7832.348","-7668.585","-6435.961","-6850.511","-9461.492","-9193.718","-5589.724","-4431.754"
"1743774076","-3025.134","-10071.397","-9096.165","-7904.966","-3066.361","-5005.499","-9700.954","-6547.570","-7865.429","-7565.320","-6393.492","-6886.125","-9471.476","-9112.656","-5483.031","-4440.248"
"1743774077","-3160.536","-10086.000","-8939.654","-7775.277","-3079.027","-4884.154","-9709.895","-6554.276","-7908.493","-7563.382","-6297.082","-6860.793","-9457.171","-8989.424","-5428.493","-4435.331"
"1743774078","-3166.944","-10112.226","-8962.303","-7658.005","-3189.594","-4803.091","-9831.339","-6363.988","-7938.594","-7705.241","-6303.638","-6838.143","-9450.316","-9062.588","-5527.139","-4514.605"
"1743774079","-3020.366","-10025.899","-9094.278","-7610.818","-3281.037","-4891.058","-9821.455","-6287.992","-7871.836","-7781.386","-6359.369","-6875.843","-9409.040","-9246.171","-5637.556","-4492.700"
"1743774080","-2901.405","-9801.090","-9149.313","-7686.317","-3300.309","-5038.828","-9704.977","-6447.136","-7840.693","-7772.595","-6333.590","-7035.285","-9469.986","-9034.276","-5510.896","-4416.406"
"1743774081","-2883.275","-9709.100","-9151.499","-7841.389","-3192.524","-4913.807","-9719.928","-6598.979","-7858.276","-7636.696","-6332.546","-6934.404","-9502.769","-9015.650","-5448.610","-4438.460"
"1743774082","-2995.431","-9863.675","-9159.446","-7920.861","-3125.072","-4777.312","-9721.220","-6562.024","-7847.697","-7554.740","-6349.981","-6834.865","-9456.426","-9130.538","-5492.866","-4442.036"
"1743774083","-3111.809","-9993.315","-9170.771","-7920.563","-3098.249","-4915.148","-9700.209","-6406.605","-7826.984","-7538.199","-6327.033","-6879.270","-9443.462","-9208.918","-5572.438","-4428.625"
"1743774084","-3163.318","-10027.488","-9174.745","-7810.493","-3094.276","-5020.996","-9780.128","-6306.767","-7872.432","-7633.120","-6316.155","-6901.771","-9379.834","-9077.936","-5585.253","-4486.144"
"1743774085","-3131.926","-10037.124","-9184.182","-7640.123","-3179.610","-4857.481","-9887.069","-6320.477","-8067.936","-7755.011","-6304.681","-6852.746","-9394.288","-9003.431","-5446.672","-4464.835"
